TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4512.00000        8.41450
TAB:  Italy_Puglia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Italy_Puglia 4/3/2020         72     526    -         164    -         2   162 7/2/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .992693 cc2=  .774476 lx=  8.26530 if=  52 il=  72 4/3/2020   n=  20 now=     526 end=       3886       164      2205 U=    29.85 T=  106.4 p1= 638.8 p2=    13.5 ed=   176 7/16/2020   x1=  52. x2=  72. y1=  1.82 y2=  1.15     
GP: Deaths    Italy_Puglia 4/3/2020         72     526    -         164    -         2   176 7/16/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .992401 cc2=  .768794 lx=  8.26530 if=  53 il=  72 4/3/2020   n=  19 now=     526 end=       3886       164      2205 U=    34.47 T=  111.7 p1= 638.8 p2=    13.5 ed=   193 8/2/2020    x1=  53. x2=  72. y1=  1.70 y2=  1.15     
GP: Deaths    Italy_Puglia 4/3/2020         72     526    -         164    -         2   193 8/2/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .994203 cc2=  .764787 lx=  8.26530 if=  54 il=  72 4/3/2020   n=  18 now=     526 end=       3886       164      2205 U=    32.66 T=  109.6 p1= 638.8 p2=    13.5 ed=   186 7/26/2020   x1=  54. x2=  72. y1=  1.70 y2=  1.15     
GP: Deaths    Italy_Puglia 4/3/2020         72     526    -         164    -         2   186 7/26/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .994456 cc2=  .758753 lx=  8.26530 if=  55 il=  72 4/3/2020   n=  17 now=     526 end=       3886       164      2205 U=    32.11 T=  109.0 p1= 638.8 p2=    13.5 ed=   184 7/24/2020   x1=  55. x2=  72. y1=  1.68 y2=  1.15     
GP: Deaths    Italy_Puglia 4/3/2020         72     526    -         164    -         2   184 7/24/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .994631 cc2=  .752096 lx=  8.26530 if=  56 il=  72 4/3/2020   n=  16 now=     526 end=       3886       164      2205 U=    30.81 T=  107.5 p1= 638.8 p2=    13.5 ed=   180 7/20/2020   x1=  56. x2=  72. y1=  1.67 y2=  1.15     
GP: Deaths    Italy_Puglia 4/3/2020         72     526    -         164    -         2   180 7/20/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .993866 cc2=  .743866 lx=  8.26530 if=  57 il=  72 4/3/2020   n=  15 now=     526 end=       3886       164      2205 U=    32.16 T=  109.1 p1= 638.8 p2=    13.5 ed=   184 7/24/2020   x1=  57. x2=  72. y1=  1.62 y2=  1.15     
GP: Deaths    Italy_Puglia 4/3/2020         72     526    -         164    -         2   184 7/24/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995439 cc2=  .737240 lx=  8.26530 if=  58 il=  72 4/3/2020   n=  14 now=     526 end=       3886       164      2205 U=    30.53 T=  107.2 p1= 638.8 p2=    13.5 ed=   179 7/19/2020   x1=  58. x2=  72. y1=  1.61 y2=  1.15     
GP: Deaths    Italy_Puglia 4/3/2020         72     526    -         164    -         2   179 7/19/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995524 cc2=  .728263 lx=  8.26530 if=  59 il=  72 4/3/2020   n=  13 now=     526 end=       3886       164      2205 U=    29.78 T=  106.3 p1= 638.8 p2=    13.5 ed=   176 7/16/2020   x1=  59. x2=  72. y1=  1.59 y2=  1.15     
GP: Deaths    Italy_Puglia 4/3/2020         72     526    -         164    -         2   176 7/16/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .993840 cc2=  .705164 lx=  8.26530 if=  61 il=  72 4/3/2020   n=  11 now=     526 end=       3886       164      2205 U=    28.53 T=  104.9 p1= 638.8 p2=    13.5 ed=   172 7/12/2020   x1=  61. x2=  72. y1=  1.54 y2=  1.15     
GP: Deaths    Italy_Puglia 4/3/2020         72     526    -         164    -         2   172 7/12/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .992023 cc2=  .690512 lx=  8.26530 if=  62 il=  72 4/3/2020   n=  10 now=     526 end=       3886       164      2205 U=    28.77 T=  105.2 p1= 638.8 p2=    13.5 ed=   173 7/13/2020   x1=  62. x2=  72. y1=  1.50 y2=  1.15     
GP: Deaths    Italy_Puglia 4/3/2020         72     526    -         164    -         2   173 7/13/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .986124 cc2=  .652791 lx=  8.26530 if=  64 il=  72 4/3/2020   n=   8 now=     526 end=       3886       164      2205 U=    31.19 T=  107.9 p1= 638.8 p2=    13.5 ed=   181 7/21/2020   x1=  64. x2=  72. y1=  1.41 y2=  1.15     
GP: Deaths    Italy_Puglia 4/3/2020         72     526    -         164    -         2   181 7/21/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .991802 cc2=  .638248 lx=  8.26530 if=  65 il=  72 4/3/2020   n=   7 now=     526 end=       3886       164      2205 U=    28.95 T=  105.4 p1= 638.8 p2=    13.5 ed=   173 7/13/2020   x1=  65. x2=  72. y1=  1.39 y2=  1.15     
GP: Deaths    Italy_Puglia 4/3/2020         72     526    -         164    -         2   173 7/13/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .996147 cc2=  .618183 lx=  8.26530 if=  66 il=  72 4/3/2020   n=   6 now=     526 end=       3886       164      2205 U=    25.57 T=  101.5 p1= 638.8 p2=    13.5 ed=   161 7/1/2020    x1=  66. x2=  72. y1=  1.39 y2=  1.15     
GP: Deaths    Italy_Puglia 4/3/2020         72     526    -         164    -         2   161 7/1/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .993854 cc2=  .585605 lx=  8.26530 if=  67 il=  72 4/3/2020   n=   5 now=     526 end=       3886       164      2205 U=    26.94 T=  103.0 p1= 638.8 p2=    13.5 ed=   166 7/6/2020    x1=  67. x2=  72. y1=  1.34 y2=  1.15     
GP: Deaths    Italy_Puglia 4/3/2020         72     526    -         164    -         2   166 7/6/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996267 cc2=  .819490 lx=  7.90530 if=  42 il=  73 4/4/2020   n=  31 now=     526 end=       2711       173      2360 U=    29.38 T=  102.7 p1= 415.4 p2=    19.4 ed=   172 7/12/2020   x1=  42. x2=  73. y1=  2.07 y2=  1.01     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   172 7/12/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .996056 cc2=  .816451 lx=  7.76530 if=  43 il=  73 4/4/2020   n=  30 now=     526 end=       2357       173      2360 U=    27.53 T=   99.4 p1= 348.1 p2=    22.3 ed=   164 7/4/2020    x1=  43. x2=  73. y1=  2.05 y2=   .96 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .996056 cc2=  .816451 lx=  7.76030 if=  43 il=  73 4/4/2020   n=  30 now=     526 end=       2357       173      2360 U=    27.53 T=   99.4 p1= 348.1 p2=    22.3 ed=   164 7/4/2020    x1=  43. x2=  73. y1=  2.05 y2=   .96 BEST
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   164 7/4/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .995647 cc2=  .813073 lx=  7.76530 if=  44 il=  73 4/4/2020   n=  29 now=     526 end=       2357       173      2360 U=    26.62 T=   98.6 p1= 348.1 p2=    22.3 ed=   161 7/1/2020    x1=  44. x2=  73. y1=  2.05 y2=   .96 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .995647 cc2=  .813073 lx=  7.76230 if=  44 il=  73 4/4/2020   n=  29 now=     526 end=       2357       173      2360 U=    26.62 T=   98.6 p1= 348.1 p2=    22.3 ed=   161 7/1/2020    x1=  44. x2=  73. y1=  2.05 y2=   .96 BEST
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   161 7/1/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .995530 cc2=  .809835 lx=  8.09530 if=  45 il=  73 4/4/2020   n=  28 now=     526 end=       3279       173      2360 U=    30.35 T=  105.7 p1= 523.4 p2=    16.0 ed=   177 7/17/2020   x1=  45. x2=  73. y1=  2.00 y2=  1.08     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   177 7/17/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995063 cc2=  .806080 lx=  8.01530 if=  46 il=  73 4/4/2020   n=  27 now=     526 end=       3026       173      2360 U=    30.60 T=  105.2 p1= 475.3 p2=    17.4 ed=   177 7/17/2020   x1=  46. x2=  73. y1=  1.93 y2=  1.05     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   177 7/17/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .994914 cc2=  .802464 lx=  7.77530 if=  47 il=  73 4/4/2020   n=  26 now=     526 end=       2381       173      2360 U=    27.82 T=   99.8 p1= 352.7 p2=    22.1 ed=   165 7/5/2020    x1=  47. x2=  73. y1=  1.90 y2=   .96     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   165 7/5/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .994342 cc2=  .798226 lx=  7.69530 if=  48 il=  73 4/4/2020   n=  25 now=     526 end=       2197       173      2360 U=    26.22 T=   97.5 p1= 317.7 p2=    23.9 ed=   159 6/29/2020   x1=  48. x2=  73. y1=  1.89 y2=   .93     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   159 6/29/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .993838 cc2=  .793838 lx=  7.93530 if=  49 il=  73 4/4/2020   n=  24 now=     526 end=       2794       173      2360 U=    29.22 T=  102.9 p1= 431.2 p2=    18.8 ed=   171 7/11/2020   x1=  49. x2=  73. y1=  1.84 y2=  1.02     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   171 7/11/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .993115 cc2=  .788991 lx=  7.80530 if=  50 il=  73 4/4/2020   n=  23 now=     526 end=       2453       173      2360 U=    27.10 T=   99.4 p1= 366.3 p2=    21.4 ed=   163 7/3/2020    x1=  50. x2=  73. y1=  1.82 y2=   .98     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   163 7/3/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .992352 cc2=  .783838 lx=  8.05530 if=  51 il=  73 4/4/2020   n=  22 now=     526 end=       3150       173      2360 U=    27.57 T=  102.4 p1= 498.9 p2=    16.7 ed=   167 7/7/2020    x1=  51. x2=  73. y1=  1.86 y2=  1.07     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   167 7/7/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .993589 cc2=  .780388 lx=  8.26530 if=  52 il=  73 4/4/2020   n=  21 now=     526 end=       3886       173      2360 U=    30.57 T=  107.7 p1= 638.8 p2=    13.5 ed=   179 7/19/2020   x1=  52. x2=  73. y1=  1.82 y2=  1.14     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   179 7/19/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .993308 cc2=  .775090 lx=  8.26530 if=  53 il=  73 4/4/2020   n=  20 now=     526 end=       3886       173      2360 U=    35.20 T=  113.0 p1= 638.8 p2=    13.5 ed=   196 8/5/2020    x1=  53. x2=  73. y1=  1.70 y2=  1.14     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   196 8/5/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .994964 cc2=  .771357 lx=  8.26530 if=  54 il=  73 4/4/2020   n=  19 now=     526 end=       3886       173      2360 U=    33.44 T=  111.0 p1= 638.8 p2=    13.5 ed=   189 7/29/2020   x1=  54. x2=  73. y1=  1.70 y2=  1.14     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   189 7/29/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995254 cc2=  .765838 lx=  8.26530 if=  55 il=  73 4/4/2020   n=  18 now=     526 end=       3886       173      2360 U=    32.94 T=  110.4 p1= 638.8 p2=    13.5 ed=   188 7/28/2020   x1=  55. x2=  73. y1=  1.68 y2=  1.14     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   188 7/28/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995470 cc2=  .759768 lx=  8.26530 if=  56 il=  73 4/4/2020   n=  17 now=     526 end=       3886       173      2360 U=    31.69 T=  109.0 p1= 638.8 p2=    13.5 ed=   183 7/23/2020   x1=  56. x2=  73. y1=  1.67 y2=  1.14     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   183 7/23/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .994888 cc2=  .752352 lx=  8.26530 if=  57 il=  73 4/4/2020   n=  16 now=     526 end=       3886       173      2360 U=    33.10 T=  110.6 p1= 638.8 p2=    13.5 ed=   188 7/28/2020   x1=  57. x2=  73. y1=  1.62 y2=  1.14     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   188 7/28/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .996238 cc2=  .746238 lx=  8.26530 if=  58 il=  73 4/4/2020   n=  15 now=     526 end=       3886       173      2360 U=    31.54 T=  108.8 p1= 638.8 p2=    13.5 ed=   183 7/23/2020   x1=  58. x2=  73. y1=  1.61 y2=  1.14     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   183 7/23/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .996323 cc2=  .738124 lx=  8.26530 if=  59 il=  73 4/4/2020   n=  14 now=     526 end=       3886       173      2360 U=    30.87 T=  108.0 p1= 638.8 p2=    13.5 ed=   180 7/20/2020   x1=  59. x2=  73. y1=  1.59 y2=  1.14     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   180 7/20/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995037 cc2=  .717687 lx=  8.26530 if=  61 il=  73 4/4/2020   n=  12 now=     526 end=       3886       173      2360 U=    29.81 T=  106.8 p1= 638.8 p2=    13.5 ed=   177 7/17/2020   x1=  61. x2=  73. y1=  1.54 y2=  1.14     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   177 7/17/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .993691 cc2=  .705015 lx=  8.26530 if=  62 il=  73 4/4/2020   n=  11 now=     526 end=       3886       173      2360 U=    30.17 T=  107.3 p1= 638.8 p2=    13.5 ed=   178 7/18/2020   x1=  62. x2=  73. y1=  1.50 y2=  1.14     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   178 7/18/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .989633 cc2=  .673405 lx=  8.26530 if=  64 il=  73 4/4/2020   n=   9 now=     526 end=       3886       173      2360 U=    32.91 T=  110.4 p1= 638.8 p2=    13.5 ed=   188 7/28/2020   x1=  64. x2=  73. y1=  1.41 y2=  1.14     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   188 7/28/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .993214 cc2=  .659881 lx=  8.26530 if=  65 il=  73 4/4/2020   n=   8 now=     526 end=       3886       173      2360 U=    30.91 T=  108.1 p1= 638.8 p2=    13.5 ed=   181 7/21/2020   x1=  65. x2=  73. y1=  1.39 y2=  1.14     
GP: Deaths    Italy_Puglia 4/4/2020         73     526    -         173    -         2   181 7/21/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995678 cc2=  .642124 lx=  6.31530 if=  66 il=  73 4/4/2020   n=   7 now=     526 end=        552       173      2360 U=    12.30 T=   74.8 p1=   4.9 p2=    95.3 ed=   103 5/4/2020    x1=  66. x2=  73. y1=   .72 y2=   .15     
GP: Deaths    Italy_Puglia 4/4/2020         73     526      552     173    -         2   103 5/4/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .994008 cc2=  .616043 lx=  5.90530 if=  67 il=  73 4/4/2020   n=   6 now=     526 end=        366       173      2360 U=     9.13 T=   70.4 p1= -30.4 p2=   143.7 ed=    91 4/22/2020   x1=  67. x2=  73. y1=   .37 y2=  -.29     
GP: Deaths    Italy_Puglia 4/4/2020         73     526      366     173    -         2    91 4/22/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .998034 cc2=  .589786 lx=  5.47530 if=  68 il=  73 4/4/2020   n=   5 now=     526 end=        238       173      2360 U=     4.56 T=   67.8 p1= -54.8 p2=   221.0 ed=    78 4/9/2020    x1=  68. x2=  73. y1=  -.04 y2= -1.13     
GP: Deaths    Italy_Puglia 4/4/2020         73     526      238     173    -         2    78 4/9/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996586 cc2=  .822508 lx=  7.84530 if=  42 il=  74 4/5/2020   n=  32 now=     526 end=       2553       182      2244 U=    29.39 T=  102.5 p1= 385.4 p2=    20.6 ed=   171 7/11/2020   x1=  42. x2=  74. y1=  2.06 y2=   .97     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   171 7/11/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .996408 cc2=  .819631 lx=  7.71530 if=  43 il=  74 4/5/2020   n=  31 now=     526 end=       2242       182      2244 U=    27.62 T=   99.4 p1= 326.2 p2=    23.5 ed=   164 7/4/2020    x1=  43. x2=  74. y1=  2.04 y2=   .92 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .996408 cc2=  .819631 lx=  7.71930 if=  43 il=  74 4/5/2020   n=  31 now=     526 end=       2242       182      2244 U=    27.62 T=   99.4 p1= 326.2 p2=    23.5 ed=   164 7/4/2020    x1=  43. x2=  74. y1=  2.04 y2=   .92 BEST
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   164 7/4/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .996048 cc2=  .816443 lx=  7.71530 if=  44 il=  74 4/5/2020   n=  30 now=     526 end=       2242       182      2244 U=    26.73 T=   98.6 p1= 326.2 p2=    23.5 ed=   161 7/1/2020    x1=  44. x2=  74. y1=  2.04 y2=   .92 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .996048 cc2=  .816443 lx=  7.71830 if=  44 il=  74 4/5/2020   n=  30 now=     526 end=       2242       182      2244 U=    26.73 T=   98.6 p1= 326.2 p2=    23.5 ed=   161 7/1/2020    x1=  44. x2=  74. y1=  2.04 y2=   .92 BEST
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   161 7/1/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .995942 cc2=  .813368 lx=  8.00530 if=  45 il=  74 4/5/2020   n=  29 now=     526 end=       2996       182      2244 U=    30.23 T=  105.1 p1= 469.6 p2=    17.6 ed=   176 7/16/2020   x1=  45. x2=  74. y1=  1.99 y2=  1.03     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   176 7/16/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995537 cc2=  .809842 lx=  7.92530 if=  46 il=  74 4/5/2020   n=  28 now=     526 end=       2766       182      2244 U=    30.44 T=  104.5 p1= 425.9 p2=    19.0 ed=   176 7/16/2020   x1=  46. x2=  74. y1=  1.92 y2=  1.00     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   176 7/16/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .995427 cc2=  .806445 lx=  7.71530 if=  47 il=  74 4/5/2020   n=  27 now=     526 end=       2242       182      2244 U=    27.87 T=   99.7 p1= 326.2 p2=    23.5 ed=   165 7/5/2020    x1=  47. x2=  74. y1=  1.89 y2=   .92 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .995427 cc2=  .806445 lx=  7.71230 if=  47 il=  74 4/5/2020   n=  27 now=     526 end=       2242       182      2244 U=    27.87 T=   99.7 p1= 326.2 p2=    23.5 ed=   165 7/5/2020    x1=  47. x2=  74. y1=  1.89 y2=   .92 BEST
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   165 7/5/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .994936 cc2=  .802486 lx=  7.63530 if=  48 il=  74 4/5/2020   n=  26 now=     526 end=       2069       182      2244 U=    26.29 T=   97.4 p1= 293.3 p2=    25.4 ed=   159 6/29/2020   x1=  48. x2=  74. y1=  1.88 y2=   .89     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   159 6/29/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .994500 cc2=  .798384 lx=  7.84530 if=  49 il=  74 4/5/2020   n=  25 now=     526 end=       2553       182      2244 U=    29.10 T=  102.3 p1= 385.4 p2=    20.6 ed=   170 7/10/2020   x1=  49. x2=  74. y1=  1.83 y2=   .97     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   170 7/10/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .993888 cc2=  .793888 lx=  7.72530 if=  50 il=  74 4/5/2020   n=  24 now=     526 end=       2264       182      2244 U=    27.08 T=   99.0 p1= 330.4 p2=    23.2 ed=   162 7/2/2020    x1=  50. x2=  74. y1=  1.81 y2=   .92     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   162 7/2/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .993237 cc2=  .789113 lx=  7.94530 if=  51 il=  74 4/5/2020   n=  23 now=     526 end=       2822       182      2244 U=    27.45 T=  101.7 p1= 436.5 p2=    18.6 ed=   166 7/6/2020    x1=  51. x2=  74. y1=  1.85 y2=  1.01     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   166 7/6/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .994380 cc2=  .785866 lx=  8.26530 if=  52 il=  74 4/5/2020   n=  22 now=     526 end=       3886       182      2244 U=    31.28 T=  109.0 p1= 638.8 p2=    13.5 ed=   182 7/22/2020   x1=  52. x2=  74. y1=  1.82 y2=  1.12     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   182 7/22/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .994182 cc2=  .780981 lx=  8.26530 if=  53 il=  74 4/5/2020   n=  21 now=     526 end=       3886       182      2244 U=    35.92 T=  114.2 p1= 638.8 p2=    13.5 ed=   198 8/7/2020    x1=  53. x2=  74. y1=  1.70 y2=  1.12     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   198 8/7/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .995630 cc2=  .777412 lx=  8.26530 if=  54 il=  74 4/5/2020   n=  20 now=     526 end=       3886       182      2244 U=    34.21 T=  112.3 p1= 638.8 p2=    13.5 ed=   193 8/2/2020    x1=  54. x2=  74. y1=  1.70 y2=  1.12     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   193 8/2/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .995877 cc2=  .772270 lx=  8.26530 if=  55 il=  74 4/5/2020   n=  19 now=     526 end=       3886       182      2244 U=    33.75 T=  111.8 p1= 638.8 p2=    13.5 ed=   191 7/31/2020   x1=  55. x2=  74. y1=  1.68 y2=  1.12     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   191 7/31/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .996037 cc2=  .766622 lx=  8.26530 if=  56 il=  74 4/5/2020   n=  18 now=     526 end=       3886       182      2244 U=    32.56 T=  110.4 p1= 638.8 p2=    13.5 ed=   187 7/27/2020   x1=  56. x2=  74. y1=  1.67 y2=  1.12     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   187 7/27/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995528 cc2=  .759826 lx=  8.26530 if=  57 il=  74 4/5/2020   n=  17 now=     526 end=       3886       182      2244 U=    34.01 T=  112.1 p1= 638.8 p2=    13.5 ed=   192 8/1/2020    x1=  57. x2=  74. y1=  1.62 y2=  1.12     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   192 8/1/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996547 cc2=  .754011 lx=  8.26530 if=  58 il=  74 4/5/2020   n=  16 now=     526 end=       3886       182      2244 U=    32.52 T=  110.4 p1= 638.8 p2=    13.5 ed=   187 7/27/2020   x1=  58. x2=  74. y1=  1.61 y2=  1.12     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   187 7/27/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .996483 cc2=  .746483 lx=  8.26530 if=  59 il=  74 4/5/2020   n=  15 now=     526 end=       3886       182      2244 U=    31.92 T=  109.7 p1= 638.8 p2=    13.5 ed=   185 7/25/2020   x1=  59. x2=  74. y1=  1.59 y2=  1.12     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   185 7/25/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995201 cc2=  .727939 lx=  7.98530 if=  61 il=  74 4/5/2020   n=  13 now=     526 end=       2937       182      2244 U=    28.71 T=  103.4 p1= 458.4 p2=    17.9 ed=   171 7/11/2020   x1=  61. x2=  74. y1=  1.48 y2=  1.02     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   171 7/11/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .993998 cc2=  .716648 lx=  7.94530 if=  62 il=  74 4/5/2020   n=  12 now=     526 end=       2822       182      2244 U=    28.75 T=  103.0 p1= 436.5 p2=    18.6 ed=   170 7/10/2020   x1=  62. x2=  74. y1=  1.43 y2=  1.01     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   170 7/10/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .990622 cc2=  .689110 lx=  8.26530 if=  64 il=  74 4/5/2020   n=  10 now=     526 end=       3886       182      2244 U=    34.49 T=  112.6 p1= 638.8 p2=    13.5 ed=   193 8/2/2020    x1=  64. x2=  74. y1=  1.41 y2=  1.12     
GP: Deaths    Italy_Puglia 4/5/2020         74     526    -         182    -         3   193 8/2/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .992724 cc2=  .676497 lx=  6.37530 if=  65 il=  74 4/5/2020   n=   9 now=     526 end=        587       182      2244 U=    14.92 T=   76.4 p1=  11.6 p2=    89.6 ed=   111 5/12/2020   x1=  65. x2=  74. y1=   .76 y2=   .16     
GP: Deaths    Italy_Puglia 4/5/2020         74     526      587     182    -         3   111 5/12/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995275 cc2=  .661942 lx=  5.71530 if=  66 il=  74 4/5/2020   n=   8 now=     526 end=        303       182      2244 U=     7.66 T=   68.9 p1= -42.4 p2=   173.6 ed=    86 4/17/2020   x1=  66. x2=  74. y1=   .37 y2=  -.67     
GP: Deaths    Italy_Puglia 4/5/2020         74     526      303     182    -         3    86 4/17/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .994624 cc2=  .641071 lx=  5.52530 if=  67 il=  74 4/5/2020   n=   7 now=     526 end=        250       182      2244 U=     5.81 T=   67.4 p1= -52.5 p2=   210.4 ed=    81 4/12/2020   x1=  67. x2=  74. y1=   .07 y2= -1.14     
GP: Deaths    Italy_Puglia 4/5/2020         74     526      250     182    -         3    81 4/12/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .998324 cc2=  .620360 lx=  5.37530 if=  68 il=  74 4/5/2020   n=   6 now=     526 end=        216       182      2244 U=     3.71 T=   67.5 p1= -58.9 p2=   243.5 ed=    76 4/7/2020    x1=  68. x2=  74. y1=  -.15 y2= -1.76     
GP: Deaths    Italy_Puglia 4/5/2020         74     526      216     182    -         3    76 4/7/2020  
