TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7247.00000        8.88834
TAB:  US_Louisiana_Orleans Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      523     500      523    34   111 5/12/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .996800 cc2=  .840626 lx=  6.26028 if=  82 il= 122 5/23/2020  n=  40 now=     513 end=        523       500       523 U=    14.20 T=   78.2 p1=   1.9 p2=    98.1 ed=   111 5/12/2020   x1=  82. x2= 122. y1=  -.27 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .996800 cc2=  .840626 lx=  6.26028 if=  82 il= 122 5/23/2020  n=  40 now=     513 end=        523       500       523 U=    14.20 T=   78.2 p1=   1.9 p2=    98.1 ed=   111 5/12/2020   x1=  82. x2= 122. y1=  -.27 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      523     500      523    34   111 5/12/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .996774 cc2=  .838660 lx=  6.26028 if=  83 il= 122 5/23/2020  n=  39 now=     513 end=        523       500       523 U=    14.77 T=   76.4 p1=   1.9 p2=    98.1 ed=   111 5/12/2020   x1=  83. x2= 122. y1=  -.45 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .996791 cc2=  .838660 lx=  6.26228 if=  83 il= 122 5/23/2020  n=  39 now=     513 end=        523       500       523 U=    14.77 T=   76.4 p1=   1.9 p2=    98.1 ed=   111 5/12/2020   x1=  83. x2= 122. y1=  -.45 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      523     500      523    34   111 5/12/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .995932 cc2=  .831533 lx=  6.26028 if=  86 il= 122 5/23/2020  n=  36 now=     513 end=        523       500       523 U=    15.03 T=   75.6 p1=   1.9 p2=    98.1 ed=   111 5/12/2020   x1=  86. x2= 122. y1=  -.69 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .995975 cc2=  .831533 lx=  6.26428 if=  86 il= 122 5/23/2020  n=  36 now=     513 end=        523       500       523 U=    15.03 T=   75.6 p1=   1.9 p2=    98.1 ed=   111 5/12/2020   x1=  86. x2= 122. y1=  -.69 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      523     500      523    34   111 5/12/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .995595 cc2=  .828928 lx=  6.26028 if=  87 il= 122 5/23/2020  n=  35 now=     513 end=        523       500       523 U=    14.88 T=   76.1 p1=   1.9 p2=    98.1 ed=   111 5/12/2020   x1=  87. x2= 122. y1=  -.73 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .995632 cc2=  .828928 lx=  6.26328 if=  87 il= 122 5/23/2020  n=  35 now=     513 end=        523       500       523 U=    14.88 T=   76.1 p1=   1.9 p2=    98.1 ed=   111 5/12/2020   x1=  87. x2= 122. y1=  -.73 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      523     500      523    34   111 5/12/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .995205 cc2=  .826175 lx=  6.26028 if=  88 il= 122 5/23/2020  n=  34 now=     513 end=        523       500       523 U=    14.66 T=   76.7 p1=   1.9 p2=    98.1 ed=   111 5/12/2020   x1=  88. x2= 122. y1=  -.77 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .995253 cc2=  .826175 lx=  6.26428 if=  88 il= 122 5/23/2020  n=  34 now=     513 end=        523       500       523 U=    14.66 T=   76.7 p1=   1.9 p2=    98.1 ed=   111 5/12/2020   x1=  88. x2= 122. y1=  -.77 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      523     500      523    34   111 5/12/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .994889 cc2=  .823391 lx=  6.27028 if=  89 il= 122 5/23/2020  n=  33 now=     513 end=        528       500       523 U=    15.89 T=   76.1 p1=   2.9 p2=    97.2 ed=   113 5/14/2020   x1=  89. x2= 122. y1=  -.81 y2= -2.89     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      528     500      523    34   113 5/14/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .994668 cc2=  .820590 lx=  6.27028 if=  90 il= 122 5/23/2020  n=  32 now=     513 end=        528       500       523 U=    15.66 T=   76.8 p1=   2.9 p2=    97.2 ed=   113 5/14/2020   x1=  90. x2= 122. y1=  -.84 y2= -2.89     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      528     500      523    34   113 5/14/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .994960 cc2=  .818183 lx=  6.28028 if=  91 il= 122 5/23/2020  n=  31 now=     513 end=        533       500       523 U=    17.79 T=   73.5 p1=   3.9 p2=    96.2 ed=   115 5/16/2020   x1=  91. x2= 122. y1=  -.98 y2= -2.72     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      533     500      523    34   115 5/16/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .994628 cc2=  .815023 lx=  6.28028 if=  92 il= 122 5/23/2020  n=  30 now=     513 end=        533       500       523 U=    18.87 T=   70.6 p1=   3.9 p2=    96.2 ed=   115 5/16/2020   x1=  92. x2= 122. y1= -1.13 y2= -2.72     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      533     500      523    34   115 5/16/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .994171 cc2=  .811597 lx=  6.28028 if=  93 il= 122 5/23/2020  n=  29 now=     513 end=        533       500       523 U=    18.72 T=   71.0 p1=   3.9 p2=    96.2 ed=   115 5/16/2020   x1=  93. x2= 122. y1= -1.17 y2= -2.72     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      533     500      523    34   115 5/16/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .993592 cc2=  .807896 lx=  6.28028 if=  94 il= 122 5/23/2020  n=  28 now=     513 end=        533       500       523 U=    18.79 T=   70.8 p1=   3.9 p2=    96.2 ed=   115 5/16/2020   x1=  94. x2= 122. y1= -1.23 y2= -2.72     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      533     500      523    34   115 5/16/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .992948 cc2=  .803965 lx=  6.28028 if=  95 il= 122 5/23/2020  n=  27 now=     513 end=        533       500       523 U=    18.90 T=   70.5 p1=   3.9 p2=    96.2 ed=   115 5/16/2020   x1=  95. x2= 122. y1= -1.29 y2= -2.72     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      533     500      523    34   115 5/16/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .992343 cc2=  .799893 lx=  6.27028 if=  96 il= 122 5/23/2020  n=  26 now=     513 end=        528       500       523 U=    16.71 T=   73.7 p1=   2.9 p2=    97.2 ed=   113 5/14/2020   x1=  96. x2= 122. y1= -1.33 y2= -2.89     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      528     500      523    34   113 5/14/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .991422 cc2=  .795306 lx=  6.27028 if=  97 il= 122 5/23/2020  n=  25 now=     513 end=        528       500       523 U=    16.46 T=   74.4 p1=   2.9 p2=    97.2 ed=   113 5/14/2020   x1=  97. x2= 122. y1= -1.37 y2= -2.89     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      528     500      523    34   113 5/14/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .990547 cc2=  .790547 lx=  6.28028 if=  98 il= 122 5/23/2020  n=  24 now=     513 end=        533       500       523 U=    17.97 T=   73.1 p1=   3.9 p2=    96.2 ed=   115 5/16/2020   x1=  98. x2= 122. y1= -1.39 y2= -2.72     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      533     500      523    34   115 5/16/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .989054 cc2=  .780540 lx=  6.28028 if= 100 il= 122 5/23/2020  n=  22 now=     513 end=        533       500       523 U=    19.72 T=   68.3 p1=   3.9 p2=    96.2 ed=   114 5/15/2020   x1= 100. x2= 122. y1= -1.61 y2= -2.72     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      533     500      523    34   114 5/15/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .987953 cc2=  .774752 lx=  6.27028 if= 101 il= 122 5/23/2020  n=  21 now=     513 end=        528       500       523 U=    17.43 T=   71.7 p1=   2.9 p2=    97.2 ed=   112 5/13/2020   x1= 101. x2= 122. y1= -1.68 y2= -2.89     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      528     500      523    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .981633 cc2=  .752218 lx=  6.26028 if= 104 il= 122 5/23/2020  n=  18 now=     513 end=        523       500       523 U=    15.64 T=   73.7 p1=   1.9 p2=    98.1 ed=   110 5/11/2020   x1= 104. x2= 122. y1= -1.94 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .981633 cc2=  .752218 lx=  6.26028 if= 104 il= 122 5/23/2020  n=  18 now=     513 end=        523       500       523 U=    15.64 T=   73.7 p1=   1.9 p2=    98.1 ed=   110 5/11/2020   x1= 104. x2= 122. y1= -1.94 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      523     500      523    34   110 5/11/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .979062 cc2=  .743360 lx=  6.25028 if= 105 il= 122 5/23/2020  n=  17 now=     513 end=        518       500       523 U=    13.70 T=   76.3 p1=   1.0 p2=    99.0 ed=   108 5/9/2020    x1= 105. x2= 122. y1= -2.09 y2= -3.33     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      518     500      523    34   108 5/9/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .977011 cc2=  .734476 lx=  6.24028 if= 106 il= 122 5/23/2020  n=  16 now=     513 end=        512       500       523 U=    11.55 T=   79.7 p1=   -.2 p2=   100.2 ed=   106 5/7/2020    x1= 106. x2= 122. y1= -2.28 y2= -3.66     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      512     500      523    34   106 5/7/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .976475 cc2=  .726475 lx=  6.23028 if= 107 il= 122 5/23/2020  n=  15 now=     513 end=        507       500       523 U=     8.45 T=   86.9 p1=  -1.2 p2=   101.2 ed=   106 5/7/2020    x1= 107. x2= 122. y1= -2.38 y2= -4.16     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      507     500      523    34   106 5/7/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .973463 cc2=  .715264 lx=  6.23028 if= 108 il= 122 5/23/2020  n=  14 now=     513 end=        507       500       523 U=     8.47 T=   86.8 p1=  -1.2 p2=   101.2 ed=   106 5/7/2020    x1= 108. x2= 122. y1= -2.50 y2= -4.16     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      507     500      523    34   106 5/7/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .955360 cc2=  .666685 lx=  6.22028 if= 111 il= 122 5/23/2020  n=  11 now=     513 end=        502       500       523 U=     4.93 T=   96.5 p1=  -2.1 p2=   102.2 ed=   108 5/9/2020    x1= 111. x2= 122. y1= -2.94 y2= -5.17     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      502     500      523    34   108 5/9/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .943699 cc2=  .642187 lx=  6.22028 if= 112 il= 122 5/23/2020  n=  10 now=     513 end=        502       500       523 U=     4.86 T=   96.9 p1=  -2.1 p2=   102.2 ed=   108 5/9/2020    x1= 112. x2= 122. y1= -3.11 y2= -5.17     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      502     500      523    34   108 5/9/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .926106 cc2=  .609878 lx=  6.22028 if= 113 il= 122 5/23/2020  n=   9 now=     513 end=        502       500       523 U=     4.48 T=   98.8 p1=  -2.1 p2=   102.2 ed=   109 5/10/2020   x1= 113. x2= 122. y1= -3.16 y2= -5.17     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      502     500      523    34   109 5/10/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .897268 cc2=  .563935 lx=  6.22028 if= 114 il= 122 5/23/2020  n=   8 now=     513 end=        502       500       523 U=     5.02 T=   96.0 p1=  -2.1 p2=   102.2 ed=   107 5/8/2020    x1= 114. x2= 122. y1= -3.58 y2= -5.17     
GP: Deaths    US_Louisiana_Orleans 5/23/2020       122     513      502     500      523    34   107 5/8/2020  
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .999050 cc2=  .881199 lx=  6.26028 if=  52 il= 123 5/24/2020  n=  71 now=     513 end=        523       500       524 U=    14.43 T=   78.5 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  52. x2= 123. y1=  1.83 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .999092 cc2=  .881199 lx=  6.25628 if=  52 il= 123 5/24/2020  n=  71 now=     513 end=        523       500       524 U=    14.43 T=   78.5 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  52. x2= 123. y1=  1.83 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .999031 cc2=  .880353 lx=  6.26028 if=  53 il= 123 5/24/2020  n=  70 now=     513 end=        523       500       524 U=    14.57 T=   78.0 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  53. x2= 123. y1=  1.72 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .999065 cc2=  .880353 lx=  6.25728 if=  53 il= 123 5/24/2020  n=  70 now=     513 end=        523       500       524 U=    14.57 T=   78.0 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  53. x2= 123. y1=  1.72 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998993 cc2=  .879470 lx=  6.26028 if=  54 il= 123 5/24/2020  n=  69 now=     513 end=        523       500       524 U=    14.60 T=   78.0 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  54. x2= 123. y1=  1.64 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .999026 cc2=  .879470 lx=  6.25728 if=  54 il= 123 5/24/2020  n=  69 now=     513 end=        523       500       524 U=    14.60 T=   78.0 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  54. x2= 123. y1=  1.64 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998916 cc2=  .877648 lx=  6.26028 if=  56 il= 123 5/24/2020  n=  67 now=     513 end=        523       500       524 U=    14.62 T=   77.9 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  56. x2= 123. y1=  1.50 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998944 cc2=  .877648 lx=  6.25728 if=  56 il= 123 5/24/2020  n=  67 now=     513 end=        523       500       524 U=    14.62 T=   77.9 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  56. x2= 123. y1=  1.50 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998872 cc2=  .876702 lx=  6.26028 if=  57 il= 123 5/24/2020  n=  66 now=     513 end=        523       500       524 U=    14.61 T=   77.9 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  57. x2= 123. y1=  1.43 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998897 cc2=  .876702 lx=  6.25728 if=  57 il= 123 5/24/2020  n=  66 now=     513 end=        523       500       524 U=    14.61 T=   77.9 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  57. x2= 123. y1=  1.43 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998827 cc2=  .875736 lx=  6.26028 if=  58 il= 123 5/24/2020  n=  65 now=     513 end=        523       500       524 U=    14.57 T=   78.0 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  58. x2= 123. y1=  1.38 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998850 cc2=  .875736 lx=  6.25728 if=  58 il= 123 5/24/2020  n=  65 now=     513 end=        523       500       524 U=    14.57 T=   78.0 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  58. x2= 123. y1=  1.38 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998789 cc2=  .874754 lx=  6.26028 if=  59 il= 123 5/24/2020  n=  64 now=     513 end=        523       500       524 U=    14.70 T=   77.6 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  59. x2= 123. y1=  1.27 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998806 cc2=  .874754 lx=  6.25828 if=  59 il= 123 5/24/2020  n=  64 now=     513 end=        523       500       524 U=    14.70 T=   77.6 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  59. x2= 123. y1=  1.27 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998735 cc2=  .873735 lx=  6.26028 if=  60 il= 123 5/24/2020  n=  63 now=     513 end=        523       500       524 U=    14.47 T=   78.3 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  60. x2= 123. y1=  1.27 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998751 cc2=  .873735 lx=  6.25828 if=  60 il= 123 5/24/2020  n=  63 now=     513 end=        523       500       524 U=    14.47 T=   78.3 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  60. x2= 123. y1=  1.27 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998724 cc2=  .872736 lx=  6.26028 if=  61 il= 123 5/24/2020  n=  62 now=     513 end=        523       500       524 U=    14.52 T=   78.2 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  61. x2= 123. y1=  1.18 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998731 cc2=  .872736 lx=  6.25828 if=  61 il= 123 5/24/2020  n=  62 now=     513 end=        523       500       524 U=    14.52 T=   78.2 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  61. x2= 123. y1=  1.18 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998706 cc2=  .871706 lx=  6.26028 if=  62 il= 123 5/24/2020  n=  61 now=     513 end=        523       500       524 U=    14.57 T=   78.0 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  62. x2= 123. y1=  1.10 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998709 cc2=  .871706 lx=  6.25928 if=  62 il= 123 5/24/2020  n=  61 now=     513 end=        523       500       524 U=    14.57 T=   78.0 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  62. x2= 123. y1=  1.10 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998682 cc2=  .870645 lx=  6.26028 if=  63 il= 123 5/24/2020  n=  60 now=     513 end=        523       500       524 U=    14.78 T=   77.4 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  63. x2= 123. y1=   .97 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998682 cc2=  .870645 lx=  6.26028 if=  63 il= 123 5/24/2020  n=  60 now=     513 end=        523       500       524 U=    14.78 T=   77.4 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  63. x2= 123. y1=   .97 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998622 cc2=  .869522 lx=  6.26028 if=  64 il= 123 5/24/2020  n=  59 now=     513 end=        523       500       524 U=    14.84 T=   77.2 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  64. x2= 123. y1=   .89 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998622 cc2=  .869522 lx=  6.26028 if=  64 il= 123 5/24/2020  n=  59 now=     513 end=        523       500       524 U=    14.84 T=   77.2 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  64. x2= 123. y1=   .89 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998553 cc2=  .868364 lx=  6.26028 if=  65 il= 123 5/24/2020  n=  58 now=     513 end=        523       500       524 U=    14.94 T=   76.9 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  65. x2= 123. y1=   .80 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998553 cc2=  .868364 lx=  6.26028 if=  65 il= 123 5/24/2020  n=  58 now=     513 end=        523       500       524 U=    14.94 T=   76.9 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  65. x2= 123. y1=   .80 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998477 cc2=  .867171 lx=  6.26028 if=  66 il= 123 5/24/2020  n=  57 now=     513 end=        523       500       524 U=    15.06 T=   76.5 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  66. x2= 123. y1=   .70 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998477 cc2=  .867171 lx=  6.26028 if=  66 il= 123 5/24/2020  n=  57 now=     513 end=        523       500       524 U=    15.06 T=   76.5 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  66. x2= 123. y1=   .70 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998401 cc2=  .865948 lx=  6.26028 if=  67 il= 123 5/24/2020  n=  56 now=     513 end=        523       500       524 U=    14.88 T=   77.1 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  67. x2= 123. y1=   .68 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998401 cc2=  .865948 lx=  6.26028 if=  67 il= 123 5/24/2020  n=  56 now=     513 end=        523       500       524 U=    14.88 T=   77.1 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  67. x2= 123. y1=   .68 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998223 cc2=  .863383 lx=  6.26028 if=  69 il= 123 5/24/2020  n=  54 now=     513 end=        523       500       524 U=    15.07 T=   76.5 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  69. x2= 123. y1=   .50 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998223 cc2=  .863383 lx=  6.26028 if=  69 il= 123 5/24/2020  n=  54 now=     513 end=        523       500       524 U=    15.07 T=   76.5 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  69. x2= 123. y1=   .50 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998125 cc2=  .862042 lx=  6.26028 if=  70 il= 123 5/24/2020  n=  53 now=     513 end=        523       500       524 U=    15.13 T=   76.3 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  70. x2= 123. y1=   .42 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998125 cc2=  .862042 lx=  6.26028 if=  70 il= 123 5/24/2020  n=  53 now=     513 end=        523       500       524 U=    15.13 T=   76.3 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  70. x2= 123. y1=   .42 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998026 cc2=  .860666 lx=  6.26028 if=  71 il= 123 5/24/2020  n=  52 now=     513 end=        523       500       524 U=    15.09 T=   76.4 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  71. x2= 123. y1=   .36 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998026 cc2=  .860666 lx=  6.26028 if=  71 il= 123 5/24/2020  n=  52 now=     513 end=        523       500       524 U=    15.09 T=   76.4 p1=   1.9 p2=    98.1 ed=   112 5/13/2020   x1=  71. x2= 123. y1=   .36 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   112 5/13/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .997914 cc2=  .859239 lx=  6.26028 if=  72 il= 123 5/24/2020  n=  51 now=     513 end=        523       500       524 U=    15.36 T=   75.6 p1=   1.9 p2=    98.1 ed=   111 5/12/2020   x1=  72. x2= 123. y1=   .23 y2= -3.09 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997914 cc2=  .859239 lx=  6.26028 if=  72 il= 123 5/24/2020  n=  51 now=     513 end=        523       500       524 U=    15.36 T=   75.6 p1=   1.9 p2=    98.1 ed=   111 5/12/2020   x1=  72. x2= 123. y1=   .23 y2= -3.09 BEST
GP: Deaths    US_Louisiana_Orleans 5/24/2020       123     513      523     500      524    34   111 5/12/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .997851 cc2=  .857823 lx=  6.26028 if=  73 il= 123 5/24/2020  n=  50 now=     513 end=        523       500       524 U=    15.18 T=   76.1 p1=   1.9 p2=    98.1 ed=   111 5/12/2020   x1=  73. x2= 123. y1=   .21 y2= -3.09 BEST
