TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3337.00000        8.11283
TAB:  US_Georgia_Cobb Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998745 cc2=  .881703 lx=  8.31283 if=  64 il= 136 6/6/2020   n=  72 now=    3337 end=       4075      3242      3883 U=    26.21 T=   97.3 p1=  22.1 p2=    81.9 ed=   159 6/29/2020   x1=  64. x2= 136. y1=  1.27 y2= -1.47     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4075    3242     3883    13   159 6/29/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998878 cc2=  .881027 lx=  8.32283 if=  65 il= 136 6/6/2020   n=  71 now=    3337 end=       4116      3242      3883 U=    26.88 T=   97.5 p1=  23.3 p2=    81.1 ed=   160 6/30/2020   x1=  65. x2= 136. y1=  1.21 y2= -1.43     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4116    3242     3883    13   160 6/30/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998973 cc2=  .880295 lx=  8.32283 if=  66 il= 136 6/6/2020   n=  70 now=    3337 end=       4116      3242      3883 U=    27.23 T=   97.0 p1=  23.3 p2=    81.1 ed=   161 7/1/2020    x1=  66. x2= 136. y1=  1.14 y2= -1.43     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4116    3242     3883    13   161 7/1/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999016 cc2=  .879493 lx=  8.33283 if=  67 il= 136 6/6/2020   n=  69 now=    3337 end=       4158      3242      3883 U=    27.98 T=   97.1 p1=  24.6 p2=    80.3 ed=   163 7/3/2020    x1=  67. x2= 136. y1=  1.08 y2= -1.39     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4158    3242     3883    13   163 7/3/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999008 cc2=  .878622 lx=  8.34283 if=  68 il= 136 6/6/2020   n=  68 now=    3337 end=       4199      3242      3883 U=    28.38 T=   97.6 p1=  25.8 p2=    79.5 ed=   164 7/4/2020    x1=  68. x2= 136. y1=  1.04 y2= -1.35     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4199    3242     3883    13   164 7/4/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999015 cc2=  .877747 lx=  8.34283 if=  69 il= 136 6/6/2020   n=  67 now=    3337 end=       4199      3242      3883 U=    28.52 T=   97.5 p1=  25.8 p2=    79.5 ed=   164 7/4/2020    x1=  69. x2= 136. y1=  1.00 y2= -1.35     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4199    3242     3883    13   164 7/4/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999006 cc2=  .876837 lx=  8.34283 if=  70 il= 136 6/6/2020   n=  66 now=    3337 end=       4199      3242      3883 U=    28.32 T=   97.7 p1=  25.8 p2=    79.5 ed=   164 7/4/2020    x1=  70. x2= 136. y1=   .98 y2= -1.35     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4199    3242     3883    13   164 7/4/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999088 cc2=  .875054 lx=  8.36283 if=  72 il= 136 6/6/2020   n=  64 now=    3337 end=       4284      3242      3883 U=    29.62 T=   98.2 p1=  28.4 p2=    77.9 ed=   168 7/8/2020    x1=  72. x2= 136. y1=   .88 y2= -1.28     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4284    3242     3883    13   168 7/8/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999085 cc2=  .874085 lx=  8.36283 if=  73 il= 136 6/6/2020   n=  63 now=    3337 end=       4284      3242      3883 U=    29.84 T=   97.9 p1=  28.4 p2=    77.9 ed=   168 7/8/2020    x1=  73. x2= 136. y1=   .83 y2= -1.28     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4284    3242     3883    13   168 7/8/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999066 cc2=  .873078 lx=  8.37283 if=  74 il= 136 6/6/2020   n=  62 now=    3337 end=       4327      3242      3883 U=    30.20 T=   98.5 p1=  29.7 p2=    77.1 ed=   169 7/9/2020    x1=  74. x2= 136. y1=   .81 y2= -1.24     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4327    3242     3883    13   169 7/9/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999058 cc2=  .872058 lx=  8.37283 if=  75 il= 136 6/6/2020   n=  61 now=    3337 end=       4327      3242      3883 U=    30.54 T=   98.1 p1=  29.7 p2=    77.1 ed=   170 7/10/2020   x1=  75. x2= 136. y1=   .76 y2= -1.24     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4327    3242     3883    13   170 7/10/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999022 cc2=  .870985 lx=  8.38283 if=  76 il= 136 6/6/2020   n=  60 now=    3337 end=       4371      3242      3883 U=    30.98 T=   98.6 p1=  31.0 p2=    76.3 ed=   171 7/11/2020   x1=  76. x2= 136. y1=   .73 y2= -1.21     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4371    3242     3883    13   171 7/11/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998988 cc2=  .869888 lx=  8.38283 if=  77 il= 136 6/6/2020   n=  59 now=    3337 end=       4371      3242      3883 U=    30.99 T=   98.6 p1=  31.0 p2=    76.3 ed=   171 7/11/2020   x1=  77. x2= 136. y1=   .70 y2= -1.21     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4371    3242     3883    13   171 7/11/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998952 cc2=  .868763 lx=  8.38283 if=  78 il= 136 6/6/2020   n=  58 now=    3337 end=       4371      3242      3883 U=    31.02 T=   98.5 p1=  31.0 p2=    76.3 ed=   171 7/11/2020   x1=  78. x2= 136. y1=   .66 y2= -1.21     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4371    3242     3883    13   171 7/11/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998918 cc2=  .867612 lx=  8.39283 if=  79 il= 136 6/6/2020   n=  57 now=    3337 end=       4415      3242      3883 U=    31.40 T=   99.1 p1=  32.3 p2=    75.6 ed=   173 7/13/2020   x1=  79. x2= 136. y1=   .64 y2= -1.17     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4415    3242     3883    13   173 7/13/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998896 cc2=  .866443 lx=  8.40283 if=  80 il= 136 6/6/2020   n=  56 now=    3337 end=       4459      3242      3883 U=    31.78 T=   99.7 p1=  33.6 p2=    74.8 ed=   174 7/14/2020   x1=  80. x2= 136. y1=   .62 y2= -1.14     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4459    3242     3883    13   174 7/14/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998901 cc2=  .865270 lx=  8.40283 if=  81 il= 136 6/6/2020   n=  55 now=    3337 end=       4459      3242      3883 U=    31.46 T=  100.0 p1=  33.6 p2=    74.8 ed=   174 7/14/2020   x1=  81. x2= 136. y1=   .61 y2= -1.14     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4459    3242     3883    13   174 7/14/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999016 cc2=  .864176 lx=  8.42283 if=  82 il= 136 6/6/2020   n=  54 now=    3337 end=       4549      3242      3883 U=    32.77 T=  100.5 p1=  36.3 p2=    73.4 ed=   177 7/17/2020   x1=  82. x2= 136. y1=   .57 y2= -1.08     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4549    3242     3883    13   177 7/17/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999090 cc2=  .863007 lx=  8.44283 if=  83 il= 136 6/6/2020   n=  53 now=    3337 end=       4641      3242      3883 U=    34.80 T=  100.3 p1=  39.1 p2=    71.9 ed=   182 7/22/2020   x1=  83. x2= 136. y1=   .50 y2= -1.02     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4641    3242     3883    13   182 7/22/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999040 cc2=  .861679 lx=  8.44283 if=  84 il= 136 6/6/2020   n=  52 now=    3337 end=       4641      3242      3883 U=    34.58 T=  100.6 p1=  39.1 p2=    71.9 ed=   182 7/22/2020   x1=  84. x2= 136. y1=   .48 y2= -1.02     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4641    3242     3883    13   182 7/22/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999000 cc2=  .860325 lx=  8.45283 if=  85 il= 136 6/6/2020   n=  51 now=    3337 end=       4688      3242      3883 U=    35.45 T=  100.7 p1=  40.5 p2=    71.2 ed=   184 7/24/2020   x1=  85. x2= 136. y1=   .44 y2= -1.00     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4688    3242     3883    13   184 7/24/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998942 cc2=  .858914 lx=  8.45283 if=  86 il= 136 6/6/2020   n=  50 now=    3337 end=       4688      3242      3883 U=    36.07 T=  100.0 p1=  40.5 p2=    71.2 ed=   185 7/25/2020   x1=  86. x2= 136. y1=   .39 y2= -1.00     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4688    3242     3883    13   185 7/25/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998904 cc2=  .857482 lx=  8.44283 if=  87 il= 136 6/6/2020   n=  49 now=    3337 end=       4641      3242      3883 U=    35.27 T=   99.9 p1=  39.1 p2=    71.9 ed=   183 7/23/2020   x1=  87. x2= 136. y1=   .36 y2= -1.02     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4641    3242     3883    13   183 7/23/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998846 cc2=  .855989 lx=  8.44283 if=  88 il= 136 6/6/2020   n=  48 now=    3337 end=       4641      3242      3883 U=    34.95 T=  100.2 p1=  39.1 p2=    71.9 ed=   182 7/22/2020   x1=  88. x2= 136. y1=   .35 y2= -1.02     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4641    3242     3883    13   182 7/22/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998772 cc2=  .854434 lx=  8.44283 if=  89 il= 136 6/6/2020   n=  47 now=    3337 end=       4641      3242      3883 U=    35.36 T=   99.8 p1=  39.1 p2=    71.9 ed=   183 7/23/2020   x1=  89. x2= 136. y1=   .30 y2= -1.02     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4641    3242     3883    13   183 7/23/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998715 cc2=  .852850 lx=  8.43283 if=  90 il= 136 6/6/2020   n=  46 now=    3337 end=       4595      3242      3883 U=    34.37 T=   99.8 p1=  37.7 p2=    72.6 ed=   180 7/20/2020   x1=  90. x2= 136. y1=   .29 y2= -1.05     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4595    3242     3883    13   180 7/20/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998630 cc2=  .851188 lx=  8.43283 if=  91 il= 136 6/6/2020   n=  45 now=    3337 end=       4595      3242      3883 U=    34.53 T=   99.6 p1=  37.7 p2=    72.6 ed=   181 7/21/2020   x1=  91. x2= 136. y1=   .25 y2= -1.05     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4595    3242     3883    13   181 7/21/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998544 cc2=  .849472 lx=  8.43283 if=  92 il= 136 6/6/2020   n=  44 now=    3337 end=       4595      3242      3883 U=    34.63 T=   99.5 p1=  37.7 p2=    72.6 ed=   181 7/21/2020   x1=  92. x2= 136. y1=   .22 y2= -1.05     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4595    3242     3883    13   181 7/21/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998463 cc2=  .847707 lx=  8.42283 if=  93 il= 136 6/6/2020   n=  43 now=    3337 end=       4549      3242      3883 U=    33.97 T=   99.2 p1=  36.3 p2=    73.4 ed=   179 7/19/2020   x1=  93. x2= 136. y1=   .18 y2= -1.08     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4549    3242     3883    13   179 7/19/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998370 cc2=  .845871 lx=  8.41283 if=  94 il= 136 6/6/2020   n=  42 now=    3337 end=       4504      3242      3883 U=    33.05 T=   99.2 p1=  35.0 p2=    74.1 ed=   177 7/17/2020   x1=  94. x2= 136. y1=   .16 y2= -1.11     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4504    3242     3883    13   177 7/17/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998252 cc2=  .843948 lx=  8.41283 if=  95 il= 136 6/6/2020   n=  41 now=    3337 end=       4504      3242      3883 U=    32.78 T=   99.5 p1=  35.0 p2=    74.1 ed=   176 7/16/2020   x1=  95. x2= 136. y1=   .14 y2= -1.11     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4504    3242     3883    13   176 7/16/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998126 cc2=  .841953 lx=  8.42283 if=  96 il= 136 6/6/2020   n=  40 now=    3337 end=       4549      3242      3883 U=    33.44 T=   99.8 p1=  36.3 p2=    73.4 ed=   178 7/18/2020   x1=  96. x2= 136. y1=   .11 y2= -1.08     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4549    3242     3883    13   178 7/18/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .997986 cc2=  .839872 lx=  8.42283 if=  97 il= 136 6/6/2020   n=  39 now=    3337 end=       4549      3242      3883 U=    33.13 T=  100.1 p1=  36.3 p2=    73.4 ed=   178 7/18/2020   x1=  97. x2= 136. y1=   .09 y2= -1.08     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4549    3242     3883    13   178 7/18/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .997866 cc2=  .837738 lx=  8.43283 if=  98 il= 136 6/6/2020   n=  38 now=    3337 end=       4595      3242      3883 U=    33.81 T=  100.4 p1=  37.7 p2=    72.6 ed=   180 7/20/2020   x1=  98. x2= 136. y1=   .07 y2= -1.05     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4595    3242     3883    13   180 7/20/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .997734 cc2=  .835512 lx=  8.44283 if=  99 il= 136 6/6/2020   n=  37 now=    3337 end=       4641      3242      3883 U=    34.27 T=  100.9 p1=  39.1 p2=    71.9 ed=   181 7/21/2020   x1=  99. x2= 136. y1=   .05 y2= -1.02     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4641    3242     3883    13   181 7/21/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .997639 cc2=  .833240 lx=  8.46283 if= 100 il= 136 6/6/2020   n=  36 now=    3337 end=       4735      3242      3883 U=    35.72 T=  101.3 p1=  41.9 p2=    70.5 ed=   185 7/25/2020   x1= 100. x2= 136. y1=   .04 y2=  -.97     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4735    3242     3883    13   185 7/25/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .997514 cc2=  .830847 lx=  8.48283 if= 101 il= 136 6/6/2020   n=  35 now=    3337 end=       4831      3242      3883 U=    37.43 T=  101.6 p1=  44.8 p2=    69.1 ed=   189 7/29/2020   x1= 101. x2= 136. y1=   .02 y2=  -.92     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4831    3242     3883    13   189 7/29/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .997315 cc2=  .828284 lx=  8.50283 if= 102 il= 136 6/6/2020   n=  34 now=    3337 end=       4928      3242      3883 U=    37.99 T=  102.9 p1=  47.7 p2=    67.7 ed=   192 8/1/2020    x1= 102. x2= 136. y1=   .02 y2=  -.87     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4928    3242     3883    13   192 8/1/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .997288 cc2=  .825789 lx=  8.55283 if= 103 il= 136 6/6/2020   n=  33 now=    3337 end=       5181      3242      3883 U=    41.66 T=  104.4 p1=  55.3 p2=    64.4 ed=   202 8/11/2020   x1= 103. x2= 136. y1=   .03 y2=  -.76     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     5181    3242     3883    13   202 8/11/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .997172 cc2=  .823094 lx=  8.60283 if= 104 il= 136 6/6/2020   n=  32 now=    3337 end=       5447      3242      3883 U=    44.76 T=  106.6 p1=  63.2 p2=    61.3 ed=   212 8/21/2020   x1= 104. x2= 136. y1=   .06 y2=  -.66     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     5447    3242     3883    13   212 8/21/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .997163 cc2=  .820387 lx=  8.70283 if= 105 il= 136 6/6/2020   n=  31 now=    3337 end=       6019      3242      3883 U=    53.69 T=  110.2 p1=  80.4 p2=    55.4 ed=   236 9/14/2020   x1= 105. x2= 136. y1=   .10 y2=  -.48     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     6019    3242     3883    13   236 9/14/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .996898 cc2=  .817293 lx=  8.67283 if= 106 il= 136 6/6/2020   n=  30 now=    3337 end=       5841      3242      3883 U=    51.04 T=  109.0 p1=  75.0 p2=    57.1 ed=   229 9/7/2020    x1= 106. x2= 136. y1=   .06 y2=  -.53     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     5841    3242     3883    13   229 9/7/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .996578 cc2=  .814003 lx=  8.68283 if= 107 il= 136 6/6/2020   n=  29 now=    3337 end=       5900      3242      3883 U=    51.95 T=  109.4 p1=  76.8 p2=    56.6 ed=   231 9/9/2020    x1= 107. x2= 136. y1=   .05 y2=  -.51     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     5900    3242     3883    13   231 9/9/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .996211 cc2=  .810516 lx=  8.67283 if= 108 il= 136 6/6/2020   n=  28 now=    3337 end=       5841      3242      3883 U=    51.91 T=  108.5 p1=  75.0 p2=    57.1 ed=   231 9/9/2020    x1= 108. x2= 136. y1=   .01 y2=  -.53     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     5841    3242     3883    13   231 9/9/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .995845 cc2=  .806863 lx=  8.62283 if= 109 il= 136 6/6/2020   n=  27 now=    3337 end=       5557      3242      3883 U=    48.71 T=  105.9 p1=  66.5 p2=    60.1 ed=   220 8/29/2020   x1= 109. x2= 136. y1=  -.06 y2=  -.62     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     5557    3242     3883    13   220 8/29/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .995519 cc2=  .803069 lx=  8.56283 if= 110 il= 136 6/6/2020   n=  26 now=    3337 end=       5233      3242      3883 U=    43.30 T=  104.1 p1=  56.8 p2=    63.8 ed=   206 8/15/2020   x1= 110. x2= 136. y1=  -.14 y2=  -.74     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     5233    3242     3883    13   206 8/15/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .994982 cc2=  .798866 lx=  8.55283 if= 111 il= 136 6/6/2020   n=  25 now=    3337 end=       5181      3242      3883 U=    43.52 T=  103.0 p1=  55.3 p2=    64.4 ed=   205 8/14/2020   x1= 111. x2= 136. y1=  -.18 y2=  -.76     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     5181    3242     3883    13   205 8/14/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .994540 cc2=  .794540 lx=  8.49283 if= 112 il= 136 6/6/2020   n=  24 now=    3337 end=       4879      3242      3883 U=    38.64 T=  101.4 p1=  46.2 p2=    68.4 ed=   192 8/1/2020    x1= 112. x2= 136. y1=  -.27 y2=  -.89     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4879    3242     3883    13   192 8/1/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .993923 cc2=  .789799 lx=  8.45283 if= 113 il= 136 6/6/2020   n=  23 now=    3337 end=       4688      3242      3883 U=    37.15 T=   99.0 p1=  40.5 p2=    71.2 ed=   186 7/26/2020   x1= 113. x2= 136. y1=  -.38 y2= -1.00     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4688    3242     3883    13   186 7/26/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .994220 cc2=  .785705 lx=  8.38283 if= 114 il= 136 6/6/2020   n=  22 now=    3337 end=       4371      3242      3883 U=    31.44 T=   98.0 p1=  31.0 p2=    76.3 ed=   172 7/12/2020   x1= 114. x2= 136. y1=  -.51 y2= -1.21     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4371    3242     3883    13   172 7/12/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .994686 cc2=  .781486 lx=  8.32283 if= 115 il= 136 6/6/2020   n=  21 now=    3337 end=       4116      3242      3883 U=    25.77 T=   99.1 p1=  23.3 p2=    81.1 ed=   159 6/29/2020   x1= 115. x2= 136. y1=  -.62 y2= -1.43     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4116    3242     3883    13   159 6/29/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .994418 cc2=  .776201 lx=  8.30283 if= 116 il= 136 6/6/2020   n=  20 now=    3337 end=       4035      3242      3883 U=    23.26 T=  100.7 p1=  20.9 p2=    82.7 ed=   155 6/25/2020   x1= 116. x2= 136. y1=  -.66 y2= -1.52     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4035    3242     3883    13   155 6/25/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .991392 cc2=  .755690 lx=  8.32283 if= 119 il= 136 6/6/2020   n=  17 now=    3337 end=       4116      3242      3883 U=    25.46 T=   99.5 p1=  23.3 p2=    81.1 ed=   159 6/29/2020   x1= 119. x2= 136. y1=  -.76 y2= -1.43     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     4116    3242     3883    13   159 6/29/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .990160 cc2=  .747625 lx=  8.29283 if= 120 il= 136 6/6/2020   n=  16 now=    3337 end=       3995      3242      3883 U=    22.91 T=  100.1 p1=  19.7 p2=    83.5 ed=   154 6/24/2020   x1= 120. x2= 136. y1=  -.87 y2= -1.57     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     3995    3242     3883    13   154 6/24/2020 
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .988705 cc2=  .738705 lx=  8.27283 if= 121 il= 136 6/6/2020   n=  15 now=    3337 end=       3916      3242      3883 U=    20.79 T=  101.4 p1=  17.4 p2=    85.2 ed=   150 6/20/2020   x1= 121. x2= 136. y1=  -.95 y2= -1.67 BEST
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .988705 cc2=  .738705 lx=  8.27183 if= 121 il= 136 6/6/2020   n=  15 now=    3337 end=       3916      3242      3883 U=    20.79 T=  101.4 p1=  17.4 p2=    85.2 ed=   150 6/20/2020   x1= 121. x2= 136. y1=  -.95 y2= -1.67 BEST
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337     3916    3242     3883    13   150 6/20/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .973148 cc2=  .595183 lx= 10.11283 if= 130 il= 136 6/6/2020   n=   6 now=    3337 end=      24657      3242      3883 U=   180.39 T=  263.6 p1= 638.9 p2=    13.5 ed=   689 12/11/2021  x1= 130. x2= 136. y1=   .74 y2=   .71     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337    -        3242     3883    13   689 12/11/2021
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .976710 cc2=  .568462 lx= 10.11283 if= 131 il= 136 6/6/2020   n=   5 now=    3337 end=      24657      3242      3883 U=   170.46 T=  256.6 p1= 638.9 p2=    13.5 ed=   658 11/10/2021  x1= 131. x2= 136. y1=   .74 y2=   .71     
GP: Confirmed US_Georgia_Cobb 6/6/2020        136    3337    -        3242     3883    13   658 11/10/2021
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .998612 cc2=  .894917 lx=  8.25283 if=  45 il= 137 6/7/2020   n=  92 now=    3337 end=       3838      3249      3883 U=    23.58 T=   94.8 p1=  15.0 p2=    86.9 ed=   150 6/20/2020   x1=  45. x2= 137. y1=  2.11 y2= -1.79 BEST
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998612 cc2=  .894917 lx=  8.25483 if=  45 il= 137 6/7/2020   n=  92 now=    3337 end=       3838      3249      3883 U=    23.58 T=   94.8 p1=  15.0 p2=    86.9 ed=   150 6/20/2020   x1=  45. x2= 137. y1=  2.11 y2= -1.79 BEST
GP: Confirmed US_Georgia_Cobb 6/7/2020        137    3337     3838    3249     3883    14   150 6/20/2020 
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .998632 cc2=  .894374 lx=  8.25283 if=  46 il= 137 6/7/2020   n=  91 now=    3337 end=       3838      3249      3883 U=    23.32 T=   95.2 p1=  15.0 p2=    86.9 ed=   150 6/20/2020   x1=  46. x2= 137. y1=  2.11 y2= -1.79 BEST
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998636 cc2=  .894374 lx=  8.25783 if=  46 il= 137 6/7/2020   n=  91 now=    3337 end=       3838      3249      3883 U=    23.32 T=   95.2 p1=  15.0 p2=    86.9 ed=   150 6/20/2020   x1=  46. x2= 137. y1=  2.11 y2= -1.79 BEST
GP: Confirmed US_Georgia_Cobb 6/7/2020        137    3337     3838    3249     3883    14   150 6/20/2020 
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .998736 cc2=  .893907 lx=  8.26283 if=  47 il= 137 6/7/2020   n=  90 now=    3337 end=       3877      3249      3883 U=    24.31 T=   94.9 p1=  16.2 p2=    86.1 ed=   152 6/22/2020   x1=  47. x2= 137. y1=  1.97 y2= -1.73 BEST
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998736 cc2=  .893907 lx=  8.26183 if=  47 il= 137 6/7/2020   n=  90 now=    3337 end=       3877      3249      3883 U=    24.31 T=   94.9 p1=  16.2 p2=    86.1 ed=   152 6/22/2020   x1=  47. x2= 137. y1=  1.97 y2= -1.73 BEST
GP: Confirmed US_Georgia_Cobb 6/7/2020        137    3337     3877    3249     3883    14   152 6/22/2020 
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .998723 cc2=  .893314 lx=  8.26283 if=  48 il= 137 6/7/2020   n=  89 now=    3337 end=       3877      3249      3883 U=    24.31 T=   94.9 p1=  16.2 p2=    86.1 ed=   152 6/22/2020   x1=  48. x2= 137. y1=  1.93 y2= -1.73 BEST
