TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       19000.00000        9.85219
TAB:  US_New_Jersey_Hudson Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_New_Jersey_Hudson 4/22/2020        91    1235    -         657     1482     3   186 7/26/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .993532 cc2=  .743532 lx=  9.11883 if=  76 il=  91 4/22/2020  n=  15 now=    1235 end=       9125       657      1482 U=    28.14 T=  118.2 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  76. x2=  91. y1=  1.50 y2=   .97     
GP: Deaths    US_New_Jersey_Hudson 4/22/2020        91    1235    -         657     1482     3   184 7/24/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .992384 cc2=  .734185 lx=  9.11883 if=  77 il=  91 4/22/2020  n=  14 now=    1235 end=       9125       657      1482 U=    28.30 T=  118.4 p1= 638.9 p2=    13.5 ed=   185 7/25/2020   x1=  77. x2=  91. y1=  1.46 y2=   .97     
GP: Deaths    US_New_Jersey_Hudson 4/22/2020        91    1235    -         657     1482     3   185 7/25/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .991079 cc2=  .723818 lx=  9.11883 if=  78 il=  91 4/22/2020  n=  13 now=    1235 end=       9125       657      1482 U=    27.30 T=  117.4 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  78. x2=  91. y1=  1.44 y2=   .97     
GP: Deaths    US_New_Jersey_Hudson 4/22/2020        91    1235    -         657     1482     3   181 7/21/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .988837 cc2=  .711487 lx=  9.11883 if=  79 il=  91 4/22/2020  n=  12 now=    1235 end=       9125       657      1482 U=    28.23 T=  118.3 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  79. x2=  91. y1=  1.39 y2=   .97     
GP: Deaths    US_New_Jersey_Hudson 4/22/2020        91    1235    -         657     1482     3   184 7/24/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .986127 cc2=  .697452 lx=  9.11883 if=  80 il=  91 4/22/2020  n=  11 now=    1235 end=       9125       657      1482 U=    27.78 T=  117.9 p1= 638.9 p2=    13.5 ed=   183 7/23/2020   x1=  80. x2=  91. y1=  1.36 y2=   .97     
GP: Deaths    US_New_Jersey_Hudson 4/22/2020        91    1235    -         657     1482     3   183 7/23/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .968225 cc2=  .590260 lx=  6.50883 if=  85 il=  91 4/22/2020  n=   6 now=    1235 end=        671       657      1482 U=     1.79 T=   84.1 p1= -45.7 p2=   184.1 ed=    88 4/19/2020   x1=  85. x2=  91. y1=  -.50 y2= -3.86     
GP: Deaths    US_New_Jersey_Hudson 4/22/2020        91    1235      671     657     1482     3    88 4/19/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .982811 cc2=  .818412 lx=  7.88883 if=  56 il=  92 4/23/2020  n=  36 now=    1235 end=       2667       666      1437 U=    20.71 T=   98.8 p1= 116.0 p2=    46.3 ed=   147 6/17/2020   x1=  56. x2=  92. y1=  2.07 y2=   .33     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235     2667     666     1437     3   147 6/17/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .985004 cc2=  .818337 lx=  7.75883 if=  57 il=  92 4/23/2020  n=  35 now=    1235 end=       2342       666      1437 U=    19.23 T=   96.4 p1=  89.6 p2=    52.7 ed=   141 6/11/2020   x1=  57. x2=  92. y1=  2.05 y2=   .23     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235     2342     666     1437     3   141 6/11/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .986878 cc2=  .817847 lx=  7.64883 if=  58 il=  92 4/23/2020  n=  34 now=    1235 end=       2098       666      1437 U=    17.92 T=   94.5 p1=  69.9 p2=    58.9 ed=   136 6/6/2020    x1=  58. x2=  92. y1=  2.03 y2=   .14     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235     2098     666     1437     3   136 6/6/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .988387 cc2=  .816888 lx=  7.54883 if=  59 il=  92 4/23/2020  n=  33 now=    1235 end=       1898       666      1437 U=    16.71 T=   92.8 p1=  53.7 p2=    65.1 ed=   132 6/2/2020    x1=  59. x2=  92. y1=  2.02 y2=   .05     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235     1898     666     1437     3   132 6/2/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989479 cc2=  .815402 lx=  7.46883 if=  60 il=  92 4/23/2020  n=  32 now=    1235 end=       1752       666      1437 U=    15.66 T=   91.5 p1=  41.9 p2=    70.5 ed=   128 5/29/2020   x1=  60. x2=  92. y1=  2.01 y2=  -.03     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235     1752     666     1437     3   128 5/29/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .990105 cc2=  .813328 lx=  7.38883 if=  61 il=  92 4/23/2020  n=  31 now=    1235 end=       1617       666      1437 U=    14.63 T=   90.3 p1=  30.9 p2=    76.4 ed=   124 5/25/2020   x1=  61. x2=  92. y1=  2.00 y2=  -.12     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235     1617     666     1437     3   124 5/25/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .990218 cc2=  .810613 lx=  7.32883 if=  62 il=  92 4/23/2020  n=  30 now=    1235 end=       1523       666      1437 U=    13.75 T=   89.4 p1=  23.3 p2=    81.1 ed=   121 5/22/2020   x1=  62. x2=  92. y1=  1.99 y2=  -.19     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235     1523     666     1437     3   121 5/22/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989797 cc2=  .807223 lx=  7.28883 if=  63 il=  92 4/23/2020  n=  29 now=    1235 end=       1463       666      1437 U=    13.03 T=   88.9 p1=  18.5 p2=    84.4 ed=   119 5/20/2020   x1=  63. x2=  92. y1=  1.99 y2=  -.24     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235     1463     666     1437     3   119 5/20/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .988873 cc2=  .803178 lx=  7.25883 if=  64 il=  92 4/23/2020  n=  28 now=    1235 end=       1420       666      1437 U=    12.39 T=   88.6 p1=  15.0 p2=    87.0 ed=   117 5/18/2020   x1=  64. x2=  92. y1=  1.98 y2=  -.28 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .988873 cc2=  .803178 lx=  7.26183 if=  64 il=  92 4/23/2020  n=  28 now=    1235 end=       1420       666      1437 U=    12.39 T=   88.6 p1=  15.0 p2=    87.0 ed=   117 5/18/2020   x1=  64. x2=  92. y1=  1.98 y2=  -.28 BEST
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235     1420     666     1437     3   117 5/18/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .987631 cc2=  .798649 lx=  7.26883 if=  65 il=  92 4/23/2020  n=  27 now=    1235 end=       1434       666      1437 U=    12.57 T=   88.7 p1=  16.1 p2=    86.1 ed=   118 5/19/2020   x1=  65. x2=  92. y1=  1.88 y2=  -.26 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .987631 cc2=  .798649 lx=  7.26483 if=  65 il=  92 4/23/2020  n=  27 now=    1235 end=       1434       666      1437 U=    12.57 T=   88.7 p1=  16.1 p2=    86.1 ed=   118 5/19/2020   x1=  65. x2=  92. y1=  1.88 y2=  -.26 BEST
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235     1434     666     1437     3   118 5/19/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .986200 cc2=  .793750 lx=  7.25883 if=  66 il=  92 4/23/2020  n=  26 now=    1235 end=       1420       666      1437 U=    12.70 T=   88.5 p1=  15.0 p2=    87.0 ed=   118 5/19/2020   x1=  66. x2=  92. y1=  1.77 y2=  -.28 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .986200 cc2=  .793750 lx=  7.25983 if=  66 il=  92 4/23/2020  n=  26 now=    1235 end=       1420       666      1437 U=    12.70 T=   88.5 p1=  15.0 p2=    87.0 ed=   118 5/19/2020   x1=  66. x2=  92. y1=  1.77 y2=  -.28 BEST
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235     1420     666     1437     3   118 5/19/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .984635 cc2=  .788519 lx=  7.23883 if=  67 il=  92 4/23/2020  n=  25 now=    1235 end=       1392       666      1437 U=    12.50 T=   88.2 p1=  12.7 p2=    88.7 ed=   117 5/18/2020   x1=  67. x2=  92. y1=  1.70 y2=  -.30     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235     1392     666     1437     3   117 5/18/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .982804 cc2=  .782804 lx=  7.21883 if=  68 il=  92 4/23/2020  n=  24 now=    1235 end=       1364       666      1437 U=    12.03 T=   88.0 p1=  10.4 p2=    90.5 ed=   116 5/17/2020   x1=  68. x2=  92. y1=  1.66 y2=  -.33     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235     1364     666     1437     3   116 5/17/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .992727 cc2=  .769120 lx=  9.11883 if=  73 il=  92 4/23/2020  n=  19 now=    1235 end=       9125       666      1437 U=    31.75 T=  122.5 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  73. x2=  92. y1=  1.56 y2=   .96     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235    -         666     1437     3   197 8/6/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .992756 cc2=  .763340 lx=  9.11883 if=  74 il=  92 4/23/2020  n=  18 now=    1235 end=       9125       666      1437 U=    31.29 T=  122.1 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  74. x2=  92. y1=  1.54 y2=   .96     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235    -         666     1437     3   195 8/4/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .992547 cc2=  .756845 lx=  9.11883 if=  75 il=  92 4/23/2020  n=  17 now=    1235 end=       9125       666      1437 U=    30.19 T=  121.0 p1= 638.9 p2=    13.5 ed=   192 8/1/2020    x1=  75. x2=  92. y1=  1.53 y2=   .96     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235    -         666     1437     3   192 8/1/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .991439 cc2=  .748903 lx=  9.11883 if=  76 il=  92 4/23/2020  n=  16 now=    1235 end=       9125       666      1437 U=    29.72 T=  120.6 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  76. x2=  92. y1=  1.50 y2=   .96     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235    -         666     1437     3   190 7/30/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989798 cc2=  .739798 lx=  9.08883 if=  77 il=  92 4/23/2020  n=  15 now=    1235 end=       8855       666      1437 U=    29.74 T=  120.3 p1= 617.0 p2=    13.9 ed=   190 7/30/2020   x1=  77. x2=  92. y1=  1.46 y2=   .95     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235    -         666     1437     3   190 7/30/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .987852 cc2=  .729653 lx=  8.56883 if=  78 il=  92 4/23/2020  n=  14 now=    1235 end=       5264       666      1437 U=    24.21 T=  109.6 p1= 326.2 p2=    23.5 ed=   166 7/6/2020    x1=  78. x2=  92. y1=  1.30 y2=   .73     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235    -         666     1437     3   166 7/6/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .985039 cc2=  .717778 lx=  8.70883 if=  79 il=  92 4/23/2020  n=  13 now=    1235 end=       6056       666      1437 U=    26.36 T=  112.9 p1= 390.4 p2=    20.4 ed=   175 7/15/2020   x1=  79. x2=  92. y1=  1.29 y2=   .79     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235    -         666     1437     3   175 7/15/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .977999 cc2=  .624445 lx=  6.51883 if=  85 il=  92 4/23/2020  n=   7 now=    1235 end=        677       666      1437 U=     1.96 T=   84.1 p1= -45.2 p2=   182.4 ed=    88 4/19/2020   x1=  85. x2=  92. y1=  -.48 y2= -4.04     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235      677     666     1437     3    88 4/19/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .976730 cc2=  .598765 lx=  6.50883 if=  86 il=  92 4/23/2020  n=   6 now=    1235 end=        671       666      1437 U=     1.45 T=   84.9 p1= -45.7 p2=   184.1 ed=    88 4/19/2020   x1=  86. x2=  92. y1=  -.76 y2= -4.89     
GP: Deaths    US_New_Jersey_Hudson 4/23/2020        92    1235      671     666     1437     3    88 4/19/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .983944 cc2=  .821722 lx=  7.79883 if=  56 il=  93 4/24/2020  n=  37 now=    1235 end=       2437       706      1391 U=    20.11 T=   97.3 p1=  97.3 p2=    50.7 ed=   144 6/14/2020   x1=  56. x2=  93. y1=  2.05 y2=   .21     
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235     2437     706     1391     3   144 6/14/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .986008 cc2=  .821609 lx=  7.68883 if=  57 il=  93 4/24/2020  n=  36 now=    1235 end=       2183       706      1391 U=    18.77 T=   95.3 p1=  76.8 p2=    56.6 ed=   139 6/9/2020    x1=  57. x2=  93. y1=  2.04 y2=   .12     
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235     2183     706     1391     3   139 6/9/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .987772 cc2=  .821106 lx=  7.57883 if=  58 il=  93 4/24/2020  n=  35 now=    1235 end=       1956       706      1391 U=    17.44 T=   93.3 p1=  58.4 p2=    63.1 ed=   134 6/4/2020    x1=  58. x2=  93. y1=  2.03 y2=   .02     
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235     1956     706     1391     3   134 6/4/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989195 cc2=  .820164 lx=  7.49883 if=  59 il=  93 4/24/2020  n=  34 now=    1235 end=       1805       706      1391 U=    16.37 T=   92.0 p1=  46.2 p2=    68.4 ed=   130 5/31/2020   x1=  59. x2=  93. y1=  2.01 y2=  -.06     
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235     1805     706     1391     3   130 5/31/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .990232 cc2=  .818733 lx=  7.41883 if=  60 il=  93 4/24/2020  n=  33 now=    1235 end=       1667       706      1391 U=    15.31 T=   90.7 p1=  35.0 p2=    74.1 ed=   126 5/27/2020   x1=  60. x2=  93. y1=  2.00 y2=  -.15     
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235     1667     706     1391     3   126 5/27/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .990838 cc2=  .816760 lx=  7.34883 if=  61 il=  93 4/24/2020  n=  32 now=    1235 end=       1554       706      1391 U=    14.34 T=   89.6 p1=  25.8 p2=    79.5 ed=   123 5/24/2020   x1=  61. x2=  93. y1=  1.99 y2=  -.24     
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235     1554     706     1391     3   123 5/24/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .990975 cc2=  .814198 lx=  7.29883 if=  62 il=  93 4/24/2020  n=  31 now=    1235 end=       1478       706      1391 U=    13.54 T=   88.9 p1=  19.7 p2=    83.6 ed=   120 5/21/2020   x1=  62. x2=  93. y1=  1.99 y2=  -.30     
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235     1478     706     1391     3   120 5/21/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .990625 cc2=  .811020 lx=  7.24883 if=  63 il=  93 4/24/2020  n=  30 now=    1235 end=       1406       706      1391 U=    12.75 T=   88.3 p1=  13.8 p2=    87.8 ed=   118 5/19/2020   x1=  63. x2=  93. y1=  1.98 y2=  -.37 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .990625 cc2=  .811020 lx=  7.25183 if=  63 il=  93 4/24/2020  n=  30 now=    1235 end=       1406       706      1391 U=    12.75 T=   88.3 p1=  13.8 p2=    87.8 ed=   118 5/19/2020   x1=  63. x2=  93. y1=  1.98 y2=  -.37 BEST
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235     1406     706     1391     3   118 5/19/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .989820 cc2=  .807246 lx=  7.22883 if=  64 il=  93 4/24/2020  n=  29 now=    1235 end=       1378       706      1391 U=    12.19 T=   88.1 p1=  11.6 p2=    89.6 ed=   116 5/17/2020   x1=  64. x2=  93. y1=  1.98 y2=  -.40 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989820 cc2=  .807246 lx=  7.22683 if=  64 il=  93 4/24/2020  n=  29 now=    1235 end=       1378       706      1391 U=    12.19 T=   88.1 p1=  11.6 p2=    89.6 ed=   116 5/17/2020   x1=  64. x2=  93. y1=  1.98 y2=  -.40 BEST
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235     1378     706     1391     3   116 5/17/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .988724 cc2=  .803029 lx=  7.22883 if=  65 il=  93 4/24/2020  n=  28 now=    1235 end=       1378       706      1391 U=    12.29 T=   88.1 p1=  11.6 p2=    89.6 ed=   117 5/18/2020   x1=  65. x2=  93. y1=  1.88 y2=  -.40 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .988724 cc2=  .803029 lx=  7.22883 if=  65 il=  93 4/24/2020  n=  28 now=    1235 end=       1378       706      1391 U=    12.29 T=   88.1 p1=  11.6 p2=    89.6 ed=   117 5/18/2020   x1=  65. x2=  93. y1=  1.88 y2=  -.40 BEST
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235     1378     706     1391     3   117 5/18/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .987470 cc2=  .798488 lx=  7.21883 if=  66 il=  93 4/24/2020  n=  27 now=    1235 end=       1364       706      1391 U=    12.38 T=   87.8 p1=  10.4 p2=    90.5 ed=   117 5/18/2020   x1=  66. x2=  93. y1=  1.76 y2=  -.42     
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235     1364     706     1391     3   117 5/18/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .986118 cc2=  .793668 lx=  7.19883 if=  67 il=  93 4/24/2020  n=  26 now=    1235 end=       1337       706      1391 U=    12.18 T=   87.6 p1=   8.3 p2=    92.4 ed=   116 5/17/2020   x1=  67. x2=  93. y1=  1.69 y2=  -.45     
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235     1337     706     1391     3   116 5/17/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .984543 cc2=  .788427 lx=  7.17883 if=  68 il=  93 4/24/2020  n=  25 now=    1235 end=       1311       706      1391 U=    11.71 T=   87.4 p1=   6.2 p2=    94.2 ed=   115 5/16/2020   x1=  68. x2=  93. y1=  1.65 y2=  -.48     
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235     1311     706     1391     3   115 5/16/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .992163 cc2=  .773945 lx=  9.11883 if=  73 il=  93 4/24/2020  n=  20 now=    1235 end=       9125       706      1391 U=    32.21 T=  123.3 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  73. x2=  93. y1=  1.56 y2=   .94     
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235    -         706     1391     3   199 8/8/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .991814 cc2=  .768208 lx=  9.11883 if=  74 il=  93 4/24/2020  n=  19 now=    1235 end=       9125       706      1391 U=    31.78 T=  122.9 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  74. x2=  93. y1=  1.54 y2=   .94     
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235    -         706     1391     3   197 8/6/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .990028 cc2=  .754325 lx=  8.22883 if=  76 il=  93 4/24/2020  n=  17 now=    1235 end=       3747       706      1391 U=    22.17 T=  104.4 p1= 203.4 p2=    33.0 ed=   156 6/26/2020   x1=  76. x2=  93. y1=  1.28 y2=   .51     
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235    -         706     1391     3   156 6/26/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .988371 cc2=  .745835 lx=  7.94883 if=  77 il=  93 4/24/2020  n=  16 now=    1235 end=       2832       706      1391 U=    19.58 T=   99.4 p1= 129.3 p2=    43.6 ed=   145 6/15/2020   x1=  77. x2=  93. y1=  1.15 y2=   .33     
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235     2832     706     1391     3   145 6/15/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .986572 cc2=  .736572 lx=  7.60883 if=  78 il=  93 4/24/2020  n=  15 now=    1235 end=       2015       706      1391 U=    15.71 T=   93.8 p1=  63.2 p2=    61.3 ed=   130 5/31/2020   x1=  78. x2=  93. y1=  1.00 y2=   .05     
GP: Deaths    US_New_Jersey_Hudson 4/24/2020        93    1235     2015     706     1391     3   130 5/31/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .984746 cc2=  .824618 lx=  7.69883 if=  56 il=  94 4/25/2020  n=  38 now=    1235 end=       2205       706      1309 U=    19.89 T=   96.6 p1=  78.5 p2=    56.0 ed=   143 6/13/2020   x1=  56. x2=  94. y1=  2.04 y2=   .13     
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235     2205     706     1309     3   143 6/13/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .986682 cc2=  .824461 lx=  7.59883 if=  57 il=  94 4/25/2020  n=  37 now=    1235 end=       1995       706      1309 U=    18.60 T=   94.7 p1=  61.5 p2=    61.9 ed=   138 6/8/2020    x1=  57. x2=  94. y1=  2.03 y2=   .04     
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235     1995     706     1309     3   138 6/8/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .988336 cc2=  .823937 lx=  7.49883 if=  58 il=  94 4/25/2020  n=  36 now=    1235 end=       1805       706      1309 U=    17.33 T=   92.9 p1=  46.2 p2=    68.4 ed=   133 6/3/2020    x1=  58. x2=  94. y1=  2.01 y2=  -.06     
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235     1805     706     1309     3   133 6/3/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989668 cc2=  .823002 lx=  7.41883 if=  59 il=  94 4/25/2020  n=  35 now=    1235 end=       1667       706      1309 U=    16.24 T=   91.5 p1=  35.0 p2=    74.1 ed=   129 5/30/2020   x1=  59. x2=  94. y1=  2.00 y2=  -.15     
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235     1667     706     1309     3   129 5/30/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .990641 cc2=  .821610 lx=  7.34883 if=  60 il=  94 4/25/2020  n=  34 now=    1235 end=       1554       706      1309 U=    15.24 T=   90.4 p1=  25.8 p2=    79.5 ed=   126 5/27/2020   x1=  60. x2=  94. y1=  1.99 y2=  -.24     
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235     1554     706     1309     3   126 5/27/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .991213 cc2=  .819715 lx=  7.28883 if=  61 il=  94 4/25/2020  n=  33 now=    1235 end=       1463       706      1309 U=    14.33 T=   89.5 p1=  18.5 p2=    84.4 ed=   123 5/24/2020   x1=  61. x2=  94. y1=  1.99 y2=  -.32     
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235     1463     706     1309     3   123 5/24/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .991353 cc2=  .817276 lx=  7.23883 if=  62 il=  94 4/25/2020  n=  32 now=    1235 end=       1392       706      1309 U=    13.52 T=   88.8 p1=  12.7 p2=    88.7 ed=   120 5/21/2020   x1=  62. x2=  94. y1=  1.98 y2=  -.39     
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235     1392     706     1309     3   120 5/21/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .991045 cc2=  .814269 lx=  7.19883 if=  63 il=  94 4/25/2020  n=  31 now=    1235 end=       1337       706      1309 U=    12.80 T=   88.3 p1=   8.3 p2=    92.4 ed=   118 5/19/2020   x1=  63. x2=  94. y1=  1.97 y2=  -.45     
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235     1337     706     1309     3   118 5/19/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .990317 cc2=  .810712 lx=  7.17883 if=  64 il=  94 4/25/2020  n=  30 now=    1235 end=       1311       706      1309 U=    12.24 T=   88.1 p1=   6.2 p2=    94.2 ed=   117 5/18/2020   x1=  64. x2=  94. y1=  1.97 y2=  -.48 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .990317 cc2=  .810712 lx=  7.17683 if=  64 il=  94 4/25/2020  n=  30 now=    1235 end=       1311       706      1309 U=    12.24 T=   88.1 p1=   6.2 p2=    94.2 ed=   117 5/18/2020   x1=  64. x2=  94. y1=  1.97 y2=  -.48 BEST
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235     1311     706     1309     3   117 5/18/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .989310 cc2=  .806736 lx=  7.17883 if=  65 il=  94 4/25/2020  n=  29 now=    1235 end=       1311       706      1309 U=    12.35 T=   88.1 p1=   6.2 p2=    94.2 ed=   117 5/18/2020   x1=  65. x2=  94. y1=  1.87 y2=  -.48 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989310 cc2=  .806736 lx=  7.17583 if=  65 il=  94 4/25/2020  n=  29 now=    1235 end=       1311       706      1309 U=    12.35 T=   88.1 p1=   6.2 p2=    94.2 ed=   117 5/18/2020   x1=  65. x2=  94. y1=  1.87 y2=  -.48 BEST
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235     1311     706     1309     3   117 5/18/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .988170 cc2=  .802475 lx=  7.16883 if=  66 il=  94 4/25/2020  n=  28 now=    1235 end=       1298       706      1309 U=    12.44 T=   87.8 p1=   5.1 p2=    95.1 ed=   117 5/18/2020   x1=  66. x2=  94. y1=  1.75 y2=  -.50 BEST
