TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       35306.00000       10.47181
TAB:  Portugal Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Portugal Deaths    cc1=  .999445 cc2=  .591197 lx=  7.00787 if=  86 il=  91 4/22/2020  n=   5 now=    1492 end=       1105       785      1102 U=    11.94 T=   78.2 p1= -25.9 p2=   135.0 ed=   106 5/7/2020    x1=  86. x2=  91. y1=  -.65 y2= -1.07 BEST
AAA2     1 Portugal Deaths    cc1=  .999445 cc2=  .591197 lx=  7.01087 if=  86 il=  91 4/22/2020  n=   5 now=    1492 end=       1105       785      1102 U=    11.94 T=   78.2 p1= -25.9 p2=   135.0 ed=   106 5/7/2020    x1=  86. x2=  91. y1=  -.65 y2= -1.07 BEST
GP: Deaths    Portugal 4/22/2020        91    1492     1105     785     1102     6   106 5/7/2020  
AAA2     1 Portugal Deaths    cc1=  .998975 cc2=  .836754 lx=  6.96787 if=  55 il=  92 4/23/2020  n=  37 now=    1492 end=       1061       820      1240 U=    11.23 T=   76.8 p1= -28.9 p2=   140.6 ed=   103 5/4/2020    x1=  55. x2=  92. y1=  1.94 y2= -1.35     
GP: Deaths    Portugal 4/23/2020        92    1492     1061     820     1240     9   103 5/4/2020  
AAA2     1 Portugal Deaths    cc1=  .999009 cc2=  .834610 lx=  6.97787 if=  56 il=  92 4/23/2020  n=  36 now=    1492 end=       1072       820      1240 U=    11.42 T=   77.0 p1= -28.2 p2=   139.2 ed=   103 5/4/2020    x1=  56. x2=  92. y1=  1.84 y2= -1.31     
GP: Deaths    Portugal 4/23/2020        92    1492     1072     820     1240     9   103 5/4/2020  
AAA2     1 Portugal Deaths    cc1=  .999035 cc2=  .832369 lx=  6.98787 if=  57 il=  92 4/23/2020  n=  35 now=    1492 end=       1083       820      1240 U=    11.47 T=   77.3 p1= -27.4 p2=   137.8 ed=   104 5/5/2020    x1=  57. x2=  92. y1=  1.77 y2= -1.28     
GP: Deaths    Portugal 4/23/2020        92    1492     1083     820     1240     9   104 5/5/2020  
AAA2     1 Portugal Deaths    cc1=  .999206 cc2=  .830175 lx=  7.00787 if=  58 il=  92 4/23/2020  n=  34 now=    1492 end=       1105       820      1240 U=    11.89 T=   77.6 p1= -25.9 p2=   135.0 ed=   105 5/6/2020    x1=  58. x2=  92. y1=  1.65 y2= -1.21     
GP: Deaths    Portugal 4/23/2020        92    1492     1105     820     1240     9   105 5/6/2020  
AAA2     1 Portugal Deaths    cc1=  .999303 cc2=  .827804 lx=  7.01787 if=  59 il=  92 4/23/2020  n=  33 now=    1492 end=       1116       820      1240 U=    12.28 T=   77.6 p1= -25.2 p2=   133.7 ed=   106 5/7/2020    x1=  59. x2=  92. y1=  1.51 y2= -1.18     
GP: Deaths    Portugal 4/23/2020        92    1492     1116     820     1240     9   106 5/7/2020  
AAA2     1 Portugal Deaths    cc1=  .999267 cc2=  .825189 lx=  7.02787 if=  60 il=  92 4/23/2020  n=  32 now=    1492 end=       1127       820      1240 U=    12.20 T=   78.0 p1= -24.5 p2=   132.4 ed=   106 5/7/2020    x1=  60. x2=  92. y1=  1.48 y2= -1.14     
GP: Deaths    Portugal 4/23/2020        92    1492     1127     820     1240     9   106 5/7/2020  
AAA2     1 Portugal Deaths    cc1=  .999435 cc2=  .822658 lx=  7.04787 if=  61 il=  92 4/23/2020  n=  31 now=    1492 end=       1150       820      1240 U=    12.67 T=   78.3 p1= -22.9 p2=   129.7 ed=   108 5/9/2020    x1=  61. x2=  92. y1=  1.36 y2= -1.08     
GP: Deaths    Portugal 4/23/2020        92    1492     1150     820     1240     9   108 5/9/2020  
AAA2     1 Portugal Deaths    cc1=  .999510 cc2=  .819905 lx=  7.06787 if=  62 il=  92 4/23/2020  n=  30 now=    1492 end=       1173       820      1240 U=    13.05 T=   78.6 p1= -21.4 p2=   127.2 ed=   109 5/10/2020   x1=  62. x2=  92. y1=  1.27 y2= -1.03     
GP: Deaths    Portugal 4/23/2020        92    1492     1173     820     1240     9   109 5/10/2020 
AAA2     1 Portugal Deaths    cc1=  .999569 cc2=  .816995 lx=  7.07787 if=  63 il=  92 4/23/2020  n=  29 now=    1492 end=       1185       820      1240 U=    13.20 T=   78.8 p1= -20.6 p2=   125.9 ed=   109 5/10/2020   x1=  63. x2=  92. y1=  1.20 y2= -1.00     
GP: Deaths    Portugal 4/23/2020        92    1492     1185     820     1240     9   109 5/10/2020 
AAA1     1 Portugal Deaths    cc1=  .999703 cc2=  .814007 lx=  7.10787 if=  64 il=  92 4/23/2020  n=  28 now=    1492 end=       1221       820      1240 U=    13.84 T=   79.3 p1= -18.2 p2=   122.2 ed=   111 5/12/2020   x1=  64. x2=  92. y1=  1.10 y2=  -.92 BEST
AAA2     1 Portugal Deaths    cc1=  .999703 cc2=  .814007 lx=  7.10387 if=  64 il=  92 4/23/2020  n=  28 now=    1492 end=       1221       820      1240 U=    13.84 T=   79.3 p1= -18.2 p2=   122.2 ed=   111 5/12/2020   x1=  64. x2=  92. y1=  1.10 y2=  -.92 BEST
GP: Deaths    Portugal 4/23/2020        92    1492     1221     820     1240     9   111 5/12/2020 
AAA1     1 Portugal Deaths    cc1=  .999758 cc2=  .810776 lx=  7.11787 if=  65 il=  92 4/23/2020  n=  27 now=    1492 end=       1233       820      1240 U=    14.06 T=   79.4 p1= -17.4 p2=   121.0 ed=   112 5/13/2020   x1=  65. x2=  92. y1=  1.03 y2=  -.90 BEST
AAA2     1 Portugal Deaths    cc1=  .999759 cc2=  .810776 lx=  7.12187 if=  65 il=  92 4/23/2020  n=  27 now=    1492 end=       1233       820      1240 U=    14.06 T=   79.4 p1= -17.4 p2=   121.0 ed=   112 5/13/2020   x1=  65. x2=  92. y1=  1.03 y2=  -.90 BEST
GP: Deaths    Portugal 4/23/2020        92    1492     1233     820     1240     9   112 5/13/2020 
AAA1     1 Portugal Deaths    cc1=  .999824 cc2=  .807374 lx=  7.13787 if=  66 il=  92 4/23/2020  n=  26 now=    1492 end=       1258       820      1240 U=    14.63 T=   79.6 p1= -15.7 p2=   118.6 ed=   114 5/15/2020   x1=  66. x2=  92. y1=   .93 y2=  -.85 BEST
AAA2     1 Portugal Deaths    cc1=  .999824 cc2=  .807374 lx=  7.14287 if=  66 il=  92 4/23/2020  n=  26 now=    1492 end=       1258       820      1240 U=    14.63 T=   79.6 p1= -15.7 p2=   118.6 ed=   114 5/15/2020   x1=  66. x2=  92. y1=   .93 y2=  -.85 BEST
GP: Deaths    Portugal 4/23/2020        92    1492     1258     820     1240     9   114 5/15/2020 
AAA2     1 Portugal Deaths    cc1=  .999809 cc2=  .803693 lx=  7.14787 if=  67 il=  92 4/23/2020  n=  25 now=    1492 end=       1271       820      1240 U=    14.82 T=   79.8 p1= -14.8 p2=   117.4 ed=   114 5/15/2020   x1=  67. x2=  92. y1=   .86 y2=  -.82     
GP: Deaths    Portugal 4/23/2020        92    1492     1271     820     1240     9   114 5/15/2020 
AAA2     1 Portugal Deaths    cc1=  .999789 cc2=  .799789 lx=  7.14787 if=  68 il=  92 4/23/2020  n=  24 now=    1492 end=       1271       820      1240 U=    14.86 T=   79.8 p1= -14.8 p2=   117.4 ed=   114 5/15/2020   x1=  68. x2=  92. y1=   .79 y2=  -.82     
GP: Deaths    Portugal 4/23/2020        92    1492     1271     820     1240     9   114 5/15/2020 
AAA2     1 Portugal Deaths    cc1=  .999764 cc2=  .795640 lx=  7.15787 if=  69 il=  92 4/23/2020  n=  23 now=    1492 end=       1284       820      1240 U=    14.98 T=   80.0 p1= -13.9 p2=   116.2 ed=   115 5/16/2020   x1=  69. x2=  92. y1=   .73 y2=  -.80     
GP: Deaths    Portugal 4/23/2020        92    1492     1284     820     1240     9   115 5/16/2020 
AAA2     1 Portugal Deaths    cc1=  .999744 cc2=  .791230 lx=  7.16787 if=  70 il=  92 4/23/2020  n=  22 now=    1492 end=       1297       820      1240 U=    15.27 T=   80.1 p1= -13.1 p2=   115.0 ed=   116 5/17/2020   x1=  70. x2=  92. y1=   .66 y2=  -.78     
GP: Deaths    Portugal 4/23/2020        92    1492     1297     820     1240     9   116 5/17/2020 
AAA2     1 Portugal Deaths    cc1=  .999707 cc2=  .786507 lx=  7.16787 if=  71 il=  92 4/23/2020  n=  21 now=    1492 end=       1297       820      1240 U=    15.20 T=   80.1 p1= -13.1 p2=   115.0 ed=   116 5/17/2020   x1=  71. x2=  92. y1=   .60 y2=  -.78     
GP: Deaths    Portugal 4/23/2020        92    1492     1297     820     1240     9   116 5/17/2020 
AAA2     1 Portugal Deaths    cc1=  .999671 cc2=  .781453 lx=  7.17787 if=  72 il=  92 4/23/2020  n=  20 now=    1492 end=       1310       820      1240 U=    15.72 T=   80.1 p1= -12.2 p2=   113.9 ed=   117 5/18/2020   x1=  72. x2=  92. y1=   .51 y2=  -.76     
GP: Deaths    Portugal 4/23/2020        92    1492     1310     820     1240     9   117 5/18/2020 
AAA2     1 Portugal Deaths    cc1=  .999725 cc2=  .776118 lx=  7.14787 if=  73 il=  92 4/23/2020  n=  19 now=    1492 end=       1271       820      1240 U=    14.94 T=   79.7 p1= -14.8 p2=   117.4 ed=   114 5/15/2020   x1=  73. x2=  92. y1=   .45 y2=  -.82     
GP: Deaths    Portugal 4/23/2020        92    1492     1271     820     1240     9   114 5/15/2020 
AAA1     1 Portugal Deaths    cc1=  .999717 cc2=  .770302 lx=  7.12787 if=  74 il=  92 4/23/2020  n=  18 now=    1492 end=       1246       820      1240 U=    14.56 T=   79.3 p1= -16.5 p2=   119.7 ed=   113 5/14/2020   x1=  74. x2=  92. y1=   .37 y2=  -.87 BEST
AAA2     1 Portugal Deaths    cc1=  .999718 cc2=  .770302 lx=  7.12887 if=  74 il=  92 4/23/2020  n=  18 now=    1492 end=       1246       820      1240 U=    14.56 T=   79.3 p1= -16.5 p2=   119.7 ed=   113 5/14/2020   x1=  74. x2=  92. y1=   .37 y2=  -.87 BEST
GP: Deaths    Portugal 4/23/2020        92    1492     1246     820     1240     9   113 5/14/2020 
AAA1     1 Portugal Deaths    cc1=  .999769 cc2=  .764067 lx=  7.10787 if=  75 il=  92 4/23/2020  n=  17 now=    1492 end=       1221       820      1240 U=    13.78 T=   79.3 p1= -18.2 p2=   122.2 ed=   111 5/12/2020   x1=  75. x2=  92. y1=   .31 y2=  -.92 BEST
AAA2     1 Portugal Deaths    cc1=  .999770 cc2=  .764067 lx=  7.10387 if=  75 il=  92 4/23/2020  n=  17 now=    1492 end=       1221       820      1240 U=    13.78 T=   79.3 p1= -18.2 p2=   122.2 ed=   111 5/12/2020   x1=  75. x2=  92. y1=   .31 y2=  -.92 BEST
GP: Deaths    Portugal 4/23/2020        92    1492     1221     820     1240     9   111 5/12/2020 
AAA1     1 Portugal Deaths    cc1=  .999742 cc2=  .757206 lx=  7.11787 if=  76 il=  92 4/23/2020  n=  16 now=    1492 end=       1233       820      1240 U=    14.07 T=   79.4 p1= -17.4 p2=   121.0 ed=   112 5/13/2020   x1=  76. x2=  92. y1=   .24 y2=  -.90 BEST
AAA2     1 Portugal Deaths    cc1=  .999742 cc2=  .757206 lx=  7.11587 if=  76 il=  92 4/23/2020  n=  16 now=    1492 end=       1233       820      1240 U=    14.07 T=   79.4 p1= -17.4 p2=   121.0 ed=   112 5/13/2020   x1=  76. x2=  92. y1=   .24 y2=  -.90 BEST
GP: Deaths    Portugal 4/23/2020        92    1492     1233     820     1240     9   112 5/13/2020 
AAA1     1 Portugal Deaths    cc1=  .999692 cc2=  .749692 lx=  7.11787 if=  77 il=  92 4/23/2020  n=  15 now=    1492 end=       1233       820      1240 U=    14.17 T=   79.3 p1= -17.4 p2=   121.0 ed=   112 5/13/2020   x1=  77. x2=  92. y1=   .16 y2=  -.90 BEST
AAA2     1 Portugal Deaths    cc1=  .999692 cc2=  .749692 lx=  7.11887 if=  77 il=  92 4/23/2020  n=  15 now=    1492 end=       1233       820      1240 U=    14.17 T=   79.3 p1= -17.4 p2=   121.0 ed=   112 5/13/2020   x1=  77. x2=  92. y1=   .16 y2=  -.90 BEST
GP: Deaths    Portugal 4/23/2020        92    1492     1233     820     1240     9   112 5/13/2020 
AAA1     1 Portugal Deaths    cc1=  .999649 cc2=  .741450 lx=  7.10787 if=  78 il=  92 4/23/2020  n=  14 now=    1492 end=       1221       820      1240 U=    13.86 T=   79.2 p1= -18.2 p2=   122.2 ed=   111 5/12/2020   x1=  78. x2=  92. y1=   .09 y2=  -.92 BEST
AAA2     1 Portugal Deaths    cc1=  .999649 cc2=  .741450 lx=  7.10487 if=  78 il=  92 4/23/2020  n=  14 now=    1492 end=       1221       820      1240 U=    13.86 T=   79.2 p1= -18.2 p2=   122.2 ed=   111 5/12/2020   x1=  78. x2=  92. y1=   .09 y2=  -.92 BEST
GP: Deaths    Portugal 4/23/2020        92    1492     1221     820     1240     9   111 5/12/2020 
AAA2     1 Portugal Deaths    cc1=  .999579 cc2=  .732318 lx=  7.09787 if=  79 il=  92 4/23/2020  n=  13 now=    1492 end=       1209       820      1240 U=    13.44 T=   79.3 p1= -19.0 p2=   123.4 ed=   111 5/12/2020   x1=  79. x2=  92. y1=   .02 y2=  -.95     
GP: Deaths    Portugal 4/23/2020        92    1492     1209     820     1240     9   111 5/12/2020 
AAA1     1 Portugal Deaths    cc1=  .999525 cc2=  .722175 lx=  7.11787 if=  80 il=  92 4/23/2020  n=  12 now=    1492 end=       1233       820      1240 U=    13.96 T=   79.5 p1= -17.4 p2=   121.0 ed=   112 5/13/2020   x1=  80. x2=  92. y1=  -.04 y2=  -.90 BEST
AAA2     1 Portugal Deaths    cc1=  .999525 cc2=  .722175 lx=  7.11987 if=  80 il=  92 4/23/2020  n=  12 now=    1492 end=       1233       820      1240 U=    13.96 T=   79.5 p1= -17.4 p2=   121.0 ed=   112 5/13/2020   x1=  80. x2=  92. y1=  -.04 y2=  -.90 BEST
GP: Deaths    Portugal 4/23/2020        92    1492     1233     820     1240     9   112 5/13/2020 
AAA2     1 Portugal Deaths    cc1=  .999436 cc2=  .710761 lx=  7.14787 if=  81 il=  92 4/23/2020  n=  11 now=    1492 end=       1271       820      1240 U=    14.73 T=   79.9 p1= -14.8 p2=   117.4 ed=   114 5/15/2020   x1=  81. x2=  92. y1=  -.08 y2=  -.82     
GP: Deaths    Portugal 4/23/2020        92    1492     1271     820     1240     9   114 5/15/2020 
AAA2     1 Portugal Deaths    cc1=  .999293 cc2=  .697782 lx=  7.16787 if=  82 il=  92 4/23/2020  n=  10 now=    1492 end=       1297       820      1240 U=    15.19 T=   80.2 p1= -13.1 p2=   115.0 ed=   116 5/17/2020   x1=  82. x2=  92. y1=  -.12 y2=  -.78     
GP: Deaths    Portugal 4/23/2020        92    1492     1297     820     1240     9   116 5/17/2020 
AAA2     1 Portugal Deaths    cc1=  .999156 cc2=  .682928 lx=  7.22787 if=  83 il=  92 4/23/2020  n=   9 now=    1492 end=       1377       820      1240 U=    16.75 T=   81.0 p1=  -7.7 p2=   108.4 ed=   120 5/21/2020   x1=  83. x2=  92. y1=  -.12 y2=  -.66     
GP: Deaths    Portugal 4/23/2020        92    1492     1377     820     1240     9   120 5/21/2020 
AAA2     1 Portugal Deaths    cc1=  .999020 cc2=  .665687 lx=  7.35787 if=  84 il=  92 4/23/2020  n=   8 now=    1492 end=       1568       820      1240 U=    20.26 T=   83.2 p1=   5.1 p2=    95.2 ed=   131 6/1/2020    x1=  84. x2=  92. y1=  -.04 y2=  -.43     
GP: Deaths    Portugal 4/23/2020        92    1492     1568     820     1240     9   131 6/1/2020  
AAA2     1 Portugal Deaths    cc1=  .998796 cc2=  .645242 lx=  7.59787 if=  85 il=  92 4/23/2020  n=   7 now=    1492 end=       1993       820      1240 U=    26.80 T=   88.8 p1=  33.6 p2=    74.9 ed=   152 6/22/2020   x1=  85. x2=  92. y1=   .14 y2=  -.12     
GP: Deaths    Portugal 4/23/2020        92    1492     1993     820     1240     9   152 6/22/2020 
AAA2     1 Portugal Deaths    cc1=  .998485 cc2=  .620521 lx=  8.42787 if=  86 il=  92 4/23/2020  n=   6 now=    1492 end=       4572       820      1240 U=    49.47 T=  118.8 p1= 206.4 p2=    32.6 ed=   235 9/13/2020   x1=  86. x2=  92. y1=   .66 y2=   .54     
GP: Deaths    Portugal 4/23/2020        92    1492    -         820     1240     9   235 9/13/2020 
AAA2     1 Portugal Deaths    cc1=  .998290 cc2=  .590042 lx=  9.30787 if=  87 il=  92 4/23/2020  n=   5 now=    1492 end=      11024       820      1240 U=    75.89 T=  164.5 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  87. x2=  92. y1=  1.02 y2=   .95     
GP: Deaths    Portugal 4/23/2020        92    1492    -         820     1240     9   343 12/30/2020
AAA2     1 Portugal Deaths    cc1=  .998802 cc2=  .838673 lx=  6.99787 if=  55 il=  93 4/24/2020  n=  38 now=    1492 end=       1094       854      1350 U=    11.38 T=   77.1 p1= -26.7 p2=   136.4 ed=   103 5/4/2020    x1=  55. x2=  93. y1=  1.95 y2= -1.39     
GP: Deaths    Portugal 4/24/2020        93    1492     1094     854     1350    11   103 5/4/2020  
AAA2     1 Portugal Deaths    cc1=  .998845 cc2=  .836624 lx=  7.00787 if=  56 il=  93 4/24/2020  n=  37 now=    1492 end=       1105       854      1350 U=    11.57 T=   77.3 p1= -25.9 p2=   135.0 ed=   104 5/5/2020    x1=  56. x2=  93. y1=  1.84 y2= -1.36     
GP: Deaths    Portugal 4/24/2020        93    1492     1105     854     1350    11   104 5/5/2020  
AAA2     1 Portugal Deaths    cc1=  .998881 cc2=  .834482 lx=  7.01787 if=  57 il=  93 4/24/2020  n=  36 now=    1492 end=       1116       854      1350 U=    11.63 T=   77.7 p1= -25.2 p2=   133.7 ed=   105 5/6/2020    x1=  57. x2=  93. y1=  1.78 y2= -1.32     
GP: Deaths    Portugal 4/24/2020        93    1492     1116     854     1350    11   105 5/6/2020  
AAA2     1 Portugal Deaths    cc1=  .999067 cc2=  .832401 lx=  7.03787 if=  58 il=  93 4/24/2020  n=  35 now=    1492 end=       1138       854      1350 U=    12.06 T=   78.0 p1= -23.7 p2=   131.1 ed=   106 5/7/2020    x1=  58. x2=  93. y1=  1.66 y2= -1.24     
GP: Deaths    Portugal 4/24/2020        93    1492     1138     854     1350    11   106 5/7/2020  
AAA2     1 Portugal Deaths    cc1=  .999177 cc2=  .830146 lx=  7.04787 if=  59 il=  93 4/24/2020  n=  34 now=    1492 end=       1150       854      1350 U=    12.46 T=   77.9 p1= -22.9 p2=   129.7 ed=   107 5/8/2020    x1=  59. x2=  93. y1=  1.52 y2= -1.21     
GP: Deaths    Portugal 4/24/2020        93    1492     1150     854     1350    11   107 5/8/2020  
AAA2     1 Portugal Deaths    cc1=  .999143 cc2=  .827645 lx=  7.05787 if=  60 il=  93 4/24/2020  n=  33 now=    1492 end=       1161       854      1350 U=    12.39 T=   78.4 p1= -22.2 p2=   128.5 ed=   107 5/8/2020    x1=  60. x2=  93. y1=  1.49 y2= -1.18     
GP: Deaths    Portugal 4/24/2020        93    1492     1161     854     1350    11   107 5/8/2020  
AAA2     1 Portugal Deaths    cc1=  .999326 cc2=  .825248 lx=  7.07787 if=  61 il=  93 4/24/2020  n=  32 now=    1492 end=       1185       854      1350 U=    12.87 T=   78.7 p1= -20.6 p2=   125.9 ed=   109 5/10/2020   x1=  61. x2=  93. y1=  1.37 y2= -1.11     
GP: Deaths    Portugal 4/24/2020        93    1492     1185     854     1350    11   109 5/10/2020 
AAA2     1 Portugal Deaths    cc1=  .999412 cc2=  .822635 lx=  7.09787 if=  62 il=  93 4/24/2020  n=  31 now=    1492 end=       1209       854      1350 U=    13.26 T=   79.0 p1= -19.0 p2=   123.4 ed=   110 5/11/2020   x1=  62. x2=  93. y1=  1.28 y2= -1.06     
GP: Deaths    Portugal 4/24/2020        93    1492     1209     854     1350    11   110 5/11/2020 
AAA2     1 Portugal Deaths    cc1=  .999481 cc2=  .819876 lx=  7.10787 if=  63 il=  93 4/24/2020  n=  30 now=    1492 end=       1221       854      1350 U=    13.42 T=   79.2 p1= -18.2 p2=   122.2 ed=   110 5/11/2020   x1=  63. x2=  93. y1=  1.21 y2= -1.03     
GP: Deaths    Portugal 4/24/2020        93    1492     1221     854     1350    11   110 5/11/2020 
AAA2     1 Portugal Deaths    cc1=  .999626 cc2=  .817052 lx=  7.13787 if=  64 il=  93 4/24/2020  n=  29 now=    1492 end=       1258       854      1350 U=    14.08 T=   79.7 p1= -15.7 p2=   118.6 ed=   112 5/13/2020   x1=  64. x2=  93. y1=  1.11 y2=  -.95     
GP: Deaths    Portugal 4/24/2020        93    1492     1258     854     1350    11   112 5/13/2020 
AAA2     1 Portugal Deaths    cc1=  .999690 cc2=  .813995 lx=  7.14787 if=  65 il=  93 4/24/2020  n=  28 now=    1492 end=       1271       854      1350 U=    14.31 T=   79.8 p1= -14.8 p2=   117.4 ed=   113 5/14/2020   x1=  65. x2=  93. y1=  1.04 y2=  -.92     
GP: Deaths    Portugal 4/24/2020        93    1492     1271     854     1350    11   113 5/14/2020 
AAA2     1 Portugal Deaths    cc1=  .999765 cc2=  .810782 lx=  7.16787 if=  66 il=  93 4/24/2020  n=  27 now=    1492 end=       1297       854      1350 U=    14.89 T=   80.0 p1= -13.1 p2=   115.0 ed=   115 5/16/2020   x1=  66. x2=  93. y1=   .94 y2=  -.87     
GP: Deaths    Portugal 4/24/2020        93    1492     1297     854     1350    11   115 5/16/2020 
AAA2     1 Portugal Deaths    cc1=  .999750 cc2=  .807300 lx=  7.17787 if=  67 il=  93 4/24/2020  n=  26 now=    1492 end=       1310       854      1350 U=    15.08 T=   80.2 p1= -12.2 p2=   113.9 ed=   115 5/16/2020   x1=  67. x2=  93. y1=   .87 y2=  -.85     
GP: Deaths    Portugal 4/24/2020        93    1492     1310     854     1350    11   115 5/16/2020 
AAA1     1 Portugal Deaths    cc1=  .999731 cc2=  .803615 lx=  7.18787 if=  68 il=  93 4/24/2020  n=  25 now=    1492 end=       1323       854      1350 U=    15.29 T=   80.4 p1= -11.3 p2=   112.8 ed=   116 5/17/2020   x1=  68. x2=  93. y1=   .81 y2=  -.83 BEST
AAA2     1 Portugal Deaths    cc1=  .999731 cc2=  .803615 lx=  7.18687 if=  68 il=  93 4/24/2020  n=  25 now=    1492 end=       1323       854      1350 U=    15.29 T=   80.4 p1= -11.3 p2=   112.8 ed=   116 5/17/2020   x1=  68. x2=  93. y1=   .81 y2=  -.83 BEST
GP: Deaths    Portugal 4/24/2020        93    1492     1323     854     1350    11   116 5/17/2020 
AAA1     1 Portugal Deaths    cc1=  .999703 cc2=  .799703 lx=  7.18787 if=  69 il=  93 4/24/2020  n=  24 now=    1492 end=       1323       854      1350 U=    15.25 T=   80.4 p1= -11.3 p2=   112.8 ed=   116 5/17/2020   x1=  69. x2=  93. y1=   .75 y2=  -.83 BEST
AAA2     1 Portugal Deaths    cc1=  .999704 cc2=  .799703 lx=  7.19187 if=  69 il=  93 4/24/2020  n=  24 now=    1492 end=       1323       854      1350 U=    15.25 T=   80.4 p1= -11.3 p2=   112.8 ed=   116 5/17/2020   x1=  69. x2=  93. y1=   .75 y2=  -.83 BEST
GP: Deaths    Portugal 4/24/2020        93    1492     1323     854     1350    11   116 5/17/2020 
AAA1     1 Portugal Deaths    cc1=  .999687 cc2=  .795563 lx=  7.20787 if=  70 il=  93 4/24/2020  n=  23 now=    1492 end=       1350       854      1350 U=    15.73 T=   80.7 p1=  -9.5 p2=   110.5 ed=   117 5/18/2020   x1=  70. x2=  93. y1=   .68 y2=  -.78 BEST
AAA2     1 Portugal Deaths    cc1=  .999687 cc2=  .795563 lx=  7.20387 if=  70 il=  93 4/24/2020  n=  23 now=    1492 end=       1350       854      1350 U=    15.73 T=   80.7 p1=  -9.5 p2=   110.5 ed=   117 5/18/2020   x1=  70. x2=  93. y1=   .68 y2=  -.78 BEST
GP: Deaths    Portugal 4/24/2020        93    1492     1350     854     1350    11   117 5/18/2020 
AAA1     1 Portugal Deaths    cc1=  .999647 cc2=  .791133 lx=  7.20787 if=  71 il=  93 4/24/2020  n=  22 now=    1492 end=       1350       854      1350 U=    15.66 T=   80.8 p1=  -9.5 p2=   110.5 ed=   117 5/18/2020   x1=  71. x2=  93. y1=   .62 y2=  -.78 BEST
AAA2     1 Portugal Deaths    cc1=  .999647 cc2=  .791133 lx=  7.20787 if=  71 il=  93 4/24/2020  n=  22 now=    1492 end=       1350       854      1350 U=    15.66 T=   80.8 p1=  -9.5 p2=   110.5 ed=   117 5/18/2020   x1=  71. x2=  93. y1=   .62 y2=  -.78 BEST
GP: Deaths    Portugal 4/24/2020        93    1492     1350     854     1350    11   117 5/18/2020 
AAA1     1 Portugal Deaths    cc1=  .999615 cc2=  .786414 lx=  7.21787 if=  72 il=  93 4/24/2020  n=  21 now=    1492 end=       1363       854      1350 U=    16.19 T=   80.7 p1=  -8.6 p2=   109.5 ed=   118 5/19/2020   x1=  72. x2=  93. y1=   .54 y2=  -.76 BEST
AAA2     1 Portugal Deaths    cc1=  .999615 cc2=  .786414 lx=  7.21987 if=  72 il=  93 4/24/2020  n=  21 now=    1492 end=       1363       854      1350 U=    16.19 T=   80.7 p1=  -8.6 p2=   109.5 ed=   118 5/19/2020   x1=  72. x2=  93. y1=   .54 y2=  -.76 BEST
GP: Deaths    Portugal 4/24/2020        93    1492     1363     854     1350    11   118 5/19/2020 
AAA1     1 Portugal Deaths    cc1=  .999618 cc2=  .781400 lx=  7.19787 if=  73 il=  93 4/24/2020  n=  20 now=    1492 end=       1336       854      1350 U=    15.60 T=   80.5 p1= -10.5 p2=   111.7 ed=   117 5/18/2020   x1=  73. x2=  93. y1=   .48 y2=  -.80 BEST
AAA2     1 Portugal Deaths    cc1=  .999618 cc2=  .781400 lx=  7.19987 if=  73 il=  93 4/24/2020  n=  20 now=    1492 end=       1336       854      1350 U=    15.60 T=   80.5 p1= -10.5 p2=   111.7 ed=   117 5/18/2020   x1=  73. x2=  93. y1=   .48 y2=  -.80 BEST
GP: Deaths    Portugal 4/24/2020        93    1492     1336     854     1350    11   117 5/18/2020 
AAA1     1 Portugal Deaths    cc1=  .999570 cc2=  .775964 lx=  7.18787 if=  74 il=  93 4/24/2020  n=  19 now=    1492 end=       1323       854      1350 U=    15.43 T=   80.3 p1= -11.3 p2=   112.8 ed=   116 5/17/2020   x1=  74. x2=  93. y1=   .41 y2=  -.83 BEST
AAA2     1 Portugal Deaths    cc1=  .999571 cc2=  .775964 lx=  7.18987 if=  74 il=  93 4/24/2020  n=  19 now=    1492 end=       1323       854      1350 U=    15.43 T=   80.3 p1= -11.3 p2=   112.8 ed=   116 5/17/2020   x1=  74. x2=  93. y1=   .41 y2=  -.83 BEST
GP: Deaths    Portugal 4/24/2020        93    1492     1323     854     1350    11   116 5/17/2020 
AAA2     1 Portugal Deaths    cc1=  .999545 cc2=  .770130 lx=  7.17787 if=  75 il=  93 4/24/2020  n=  18 now=    1492 end=       1310       854      1350 U=    14.85 T=   80.4 p1= -12.2 p2=   113.9 ed=   115 5/16/2020   x1=  75. x2=  93. y1=   .36 y2=  -.85     
GP: Deaths    Portugal 4/24/2020        93    1492     1310     854     1350    11   115 5/16/2020 
AAA1     1 Portugal Deaths    cc1=  .999513 cc2=  .763811 lx=  7.19787 if=  76 il=  93 4/24/2020  n=  17 now=    1492 end=       1336       854      1350 U=    15.37 T=   80.7 p1= -10.5 p2=   111.7 ed=   116 5/17/2020   x1=  76. x2=  93. y1=   .30 y2=  -.80 BEST
