TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4125.00000        8.32482
TAB:  US_Delaware_New_Castle Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     5624    4070     4447     6   172 7/12/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995367 cc2=  .877516 lx=  8.65482 if=  66 il= 137 6/7/2020   n=  71 now=    4125 end=       5737      4070      4447 U=    29.58 T=  105.4 p1=  39.1 p2=    71.9 ed=   175 7/15/2020   x1=  66. x2= 137. y1=  1.33 y2= -1.07     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     5737    4070     4447     6   175 7/15/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995390 cc2=  .876712 lx=  8.66482 if=  67 il= 137 6/7/2020   n=  70 now=    4125 end=       5795      4070      4447 U=    29.75 T=  106.1 p1=  40.5 p2=    71.2 ed=   176 7/16/2020   x1=  67. x2= 137. y1=  1.31 y2= -1.04     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     5795    4070     4447     6   176 7/16/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995829 cc2=  .875444 lx=  8.71482 if=  69 il= 137 6/7/2020   n=  68 now=    4125 end=       6092      4070      4447 U=    31.76 T=  108.2 p1=  47.7 p2=    67.7 ed=   183 7/23/2020   x1=  69. x2= 137. y1=  1.23 y2=  -.91     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     6092    4070     4447     6   183 7/23/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996059 cc2=  .874791 lx=  8.73482 if=  70 il= 137 6/7/2020   n=  67 now=    4125 end=       6215      4070      4447 U=    32.56 T=  109.0 p1=  50.7 p2=    66.4 ed=   185 7/25/2020   x1=  70. x2= 137. y1=  1.20 y2=  -.86     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     6215    4070     4447     6   185 7/25/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996368 cc2=  .874199 lx=  8.76482 if=  71 il= 137 6/7/2020   n=  66 now=    4125 end=       6404      4070      4447 U=    33.44 T=  110.6 p1=  55.2 p2=    64.4 ed=   189 7/29/2020   x1=  71. x2= 137. y1=  1.18 y2=  -.79     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     6404    4070     4447     6   189 7/29/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996935 cc2=  .873844 lx=  8.81482 if=  72 il= 137 6/7/2020   n=  65 now=    4125 end=       6733      4070      4447 U=    35.24 T=  112.8 p1=  63.2 p2=    61.3 ed=   195 8/4/2020    x1=  72. x2= 137. y1=  1.16 y2=  -.69     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     6733    4070     4447     6   195 8/4/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997720 cc2=  .873686 lx=  8.88482 if=  73 il= 137 6/7/2020   n=  64 now=    4125 end=       7221      4070      4447 U=    39.54 T=  115.0 p1=  75.1 p2=    57.1 ed=   208 8/17/2020   x1=  73. x2= 137. y1=  1.06 y2=  -.56     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     7221    4070     4447     6   208 8/17/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997913 cc2=  .872913 lx=  8.92482 if=  74 il= 137 6/7/2020   n=  63 now=    4125 end=       7516      4070      4447 U=    41.04 T=  116.9 p1=  82.2 p2=    54.9 ed=   213 8/22/2020   x1=  74. x2= 137. y1=  1.05 y2=  -.49     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     7516    4070     4447     6   213 8/22/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998191 cc2=  .872203 lx=  8.97482 if=  75 il= 137 6/7/2020   n=  62 now=    4125 end=       7901      4070      4447 U=    43.40 T=  119.2 p1=  91.5 p2=    52.2 ed=   221 8/30/2020   x1=  75. x2= 137. y1=  1.02 y2=  -.41     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     7901    4070     4447     6   221 8/30/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998426 cc2=  .871426 lx=  9.02482 if=  76 il= 137 6/7/2020   n=  61 now=    4125 end=       8306      4070      4447 U=    46.12 T=  121.4 p1= 101.4 p2=    49.7 ed=   230 9/8/2020    x1=  76. x2= 137. y1=   .98 y2=  -.34     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     8306    4070     4447     6   230 9/8/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998541 cc2=  .870504 lx=  9.07482 if=  77 il= 137 6/7/2020   n=  60 now=    4125 end=       8732      4070      4447 U=    48.66 T=  123.9 p1= 111.7 p2=    47.2 ed=   238 9/16/2020   x1=  77. x2= 137. y1=   .96 y2=  -.27     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     8732    4070     4447     6   238 9/16/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998594 cc2=  .869494 lx=  9.11482 if=  78 il= 137 6/7/2020   n=  59 now=    4125 end=       9089      4070      4447 U=    50.87 T=  125.9 p1= 120.3 p2=    45.4 ed=   245 9/23/2020   x1=  78. x2= 137. y1=   .94 y2=  -.22     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     9089    4070     4447     6   245 9/23/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998590 cc2=  .868402 lx=  9.14482 if=  79 il= 137 6/7/2020   n=  58 now=    4125 end=       9365      4070      4447 U=    52.35 T=  127.5 p1= 127.0 p2=    44.0 ed=   251 9/29/2020   x1=  79. x2= 137. y1=   .93 y2=  -.18     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     9365    4070     4447     6   251 9/29/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998574 cc2=  .867268 lx=  9.17482 if=  80 il= 137 6/7/2020   n=  57 now=    4125 end=       9651      4070      4447 U=    53.99 T=  129.1 p1= 134.0 p2=    42.7 ed=   256 10/4/2020   x1=  80. x2= 137. y1=   .91 y2=  -.15     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     9651    4070     4447     6   256 10/4/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998533 cc2=  .866080 lx=  9.20482 if=  81 il= 137 6/7/2020   n=  56 now=    4125 end=       9944      4070      4447 U=    56.08 T=  130.7 p1= 141.1 p2=    41.5 ed=   263 10/11/2020  x1=  81. x2= 137. y1=   .89 y2=  -.11     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     9944    4070     4447     6   263 10/11/2020
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998455 cc2=  .864824 lx=  9.21482 if=  82 il= 137 6/7/2020   n=  55 now=    4125 end=      10044      4070      4447 U=    56.50 T=  131.3 p1= 143.5 p2=    41.1 ed=   264 10/12/2020  x1=  82. x2= 137. y1=   .87 y2=  -.10     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125    10044    4070     4447     6   264 10/12/2020
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998372 cc2=  .863532 lx=  9.21482 if=  83 il= 137 6/7/2020   n=  54 now=    4125 end=      10044      4070      4447 U=    56.20 T=  131.3 p1= 143.5 p2=    41.1 ed=   263 10/11/2020  x1=  83. x2= 137. y1=   .86 y2=  -.10     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125    10044    4070     4447     6   263 10/11/2020
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998296 cc2=  .862214 lx=  9.23482 if=  84 il= 137 6/7/2020   n=  53 now=    4125 end=      10247      4070      4447 U=    56.65 T=  132.5 p1= 148.4 p2=    40.3 ed=   266 10/14/2020  x1=  84. x2= 137. y1=   .86 y2=  -.08     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125    10247    4070     4447     6   266 10/14/2020
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998252 cc2=  .860892 lx=  9.28482 if=  85 il= 137 6/7/2020   n=  52 now=    4125 end=      10773      4070      4447 U=    58.33 T=  135.4 p1= 161.2 p2=    38.3 ed=   273 10/21/2020  x1=  85. x2= 137. y1=   .86 y2=  -.03     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125    10773    4070     4447     6   273 10/21/2020
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998279 cc2=  .859604 lx=  9.36482 if=  86 il= 137 6/7/2020   n=  51 now=    4125 end=      11670      4070      4447 U=    63.17 T=  140.3 p1= 182.9 p2=    35.3 ed=   289 11/6/2020   x1=  86. x2= 137. y1=   .86 y2=   .05     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125    11670    4070     4447     6   289 11/6/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998193 cc2=  .858165 lx=  9.39482 if=  87 il= 137 6/7/2020   n=  50 now=    4125 end=      12025      4070      4447 U=    66.40 T=  142.3 p1= 191.5 p2=    34.3 ed=   299 11/16/2020  x1=  87. x2= 137. y1=   .83 y2=   .08     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125    12025    4070     4447     6   299 11/16/2020
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998114 cc2=  .856693 lx=  9.35482 if=  88 il= 137 6/7/2020   n=  49 now=    4125 end=      11554      4070      4447 U=    63.74 T=  139.7 p1= 180.1 p2=    35.7 ed=   290 11/7/2020   x1=  88. x2= 137. y1=   .81 y2=   .04     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125    11554    4070     4447     6   290 11/7/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997891 cc2=  .853553 lx=  9.38482 if=  90 il= 137 6/7/2020   n=  47 now=    4125 end=      11906      4070      4447 U=    64.99 T=  141.6 p1= 188.6 p2=    34.6 ed=   294 11/11/2020  x1=  90. x2= 137. y1=   .79 y2=   .07     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125    11906    4070     4447     6   294 11/11/2020
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997753 cc2=  .851888 lx=  9.38482 if=  91 il= 137 6/7/2020   n=  46 now=    4125 end=      11906      4070      4447 U=    65.12 T=  141.6 p1= 188.6 p2=    34.6 ed=   295 11/12/2020  x1=  91. x2= 137. y1=   .78 y2=   .07     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125    11906    4070     4447     6   295 11/12/2020
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997603 cc2=  .850161 lx=  9.39482 if=  92 il= 137 6/7/2020   n=  45 now=    4125 end=      12025      4070      4447 U=    65.29 T=  142.2 p1= 191.5 p2=    34.3 ed=   296 11/13/2020  x1=  92. x2= 137. y1=   .77 y2=   .08     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125    12025    4070     4447     6   296 11/13/2020
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997445 cc2=  .848373 lx=  9.41482 if=  93 il= 137 6/7/2020   n=  44 now=    4125 end=      12268      4070      4447 U=    67.82 T=  143.7 p1= 197.4 p2=    33.6 ed=   303 11/20/2020  x1=  93. x2= 137. y1=   .75 y2=   .10     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125    12268    4070     4447     6   303 11/20/2020
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997308 cc2=  .846552 lx=  9.35482 if=  94 il= 137 6/7/2020   n=  43 now=    4125 end=      11554      4070      4447 U=    64.19 T=  139.7 p1= 180.1 p2=    35.7 ed=   291 11/8/2020   x1=  94. x2= 137. y1=   .71 y2=   .04     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125    11554    4070     4447     6   291 11/8/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997119 cc2=  .844621 lx=  9.33482 if=  95 il= 137 6/7/2020   n=  42 now=    4125 end=      11325      4070      4447 U=    64.75 T=  138.5 p1= 174.5 p2=    36.4 ed=   291 11/8/2020   x1=  95. x2= 137. y1=   .67 y2=   .02     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125    11325    4070     4447     6   291 11/8/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997031 cc2=  .842727 lx=  9.24482 if=  96 il= 137 6/7/2020   n=  41 now=    4125 end=      10350      4070      4447 U=    59.98 T=  132.9 p1= 150.9 p2=    39.9 ed=   274 10/22/2020  x1=  96. x2= 137. y1=   .61 y2=  -.07     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125    10350    4070     4447     6   274 10/22/2020
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996897 cc2=  .840724 lx=  9.17482 if=  97 il= 137 6/7/2020   n=  40 now=    4125 end=       9651      4070      4447 U=    57.28 T=  128.6 p1= 134.0 p2=    42.7 ed=   263 10/11/2020  x1=  97. x2= 137. y1=   .55 y2=  -.15     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     9651    4070     4447     6   263 10/11/2020
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996889 cc2=  .838775 lx=  9.08482 if=  98 il= 137 6/7/2020   n=  39 now=    4125 end=       8820      4070      4447 U=    52.04 T=  123.6 p1= 113.8 p2=    46.8 ed=   246 9/24/2020   x1=  98. x2= 137. y1=   .49 y2=  -.26     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     8820    4070     4447     6   246 9/24/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996768 cc2=  .836640 lx=  9.01482 if=  99 il= 137 6/7/2020   n=  38 now=    4125 end=       8224      4070      4447 U=    47.84 T=  120.2 p1=  99.4 p2=    50.2 ed=   233 9/11/2020   x1=  99. x2= 137. y1=   .44 y2=  -.35     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     8224    4070     4447     6   233 9/11/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996543 cc2=  .834322 lx=  8.98482 if= 100 il= 137 6/7/2020   n=  37 now=    4125 end=       7981      4070      4447 U=    47.26 T=  118.3 p1=  93.5 p2=    51.7 ed=   229 9/7/2020    x1= 100. x2= 137. y1=   .39 y2=  -.40     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     7981    4070     4447     6   229 9/7/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996473 cc2=  .832074 lx=  8.91482 if= 101 il= 137 6/7/2020   n=  36 now=    4125 end=       7441      4070      4447 U=    43.35 T=  115.1 p1=  80.4 p2=    55.4 ed=   217 8/26/2020   x1= 101. x2= 137. y1=   .33 y2=  -.51     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     7441    4070     4447     6   217 8/26/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996352 cc2=  .829685 lx=  8.85482 if= 102 il= 137 6/7/2020   n=  35 now=    4125 end=       7008      4070      4447 U=    40.00 T=  112.6 p1=  69.9 p2=    58.9 ed=   207 8/16/2020   x1= 102. x2= 137. y1=   .27 y2=  -.61     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     7008    4070     4447     6   207 8/16/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996179 cc2=  .827148 lx=  8.80482 if= 103 il= 137 6/7/2020   n=  34 now=    4125 end=       6666      4070      4447 U=    36.98 T=  110.9 p1=  61.6 p2=    61.9 ed=   198 8/7/2020    x1= 103. x2= 137. y1=   .21 y2=  -.71     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     6666    4070     4447     6   198 8/7/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995908 cc2=  .824410 lx=  8.76482 if= 104 il= 137 6/7/2020   n=  33 now=    4125 end=       6404      4070      4447 U=    34.67 T=  109.6 p1=  55.2 p2=    64.4 ed=   191 7/31/2020   x1= 104. x2= 137. y1=   .16 y2=  -.79     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     6404    4070     4447     6   191 7/31/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995570 cc2=  .821492 lx=  8.73482 if= 105 il= 137 6/7/2020   n=  32 now=    4125 end=       6215      4070      4447 U=    33.80 T=  108.0 p1=  50.7 p2=    66.4 ed=   187 7/27/2020   x1= 105. x2= 137. y1=   .09 y2=  -.86     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     6215    4070     4447     6   187 7/27/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995434 cc2=  .818657 lx=  8.68482 if= 106 il= 137 6/7/2020   n=  31 now=    4125 end=       5912      4070      4447 U=    30.82 T=  106.6 p1=  43.3 p2=    69.8 ed=   179 7/19/2020   x1= 106. x2= 137. y1=   .02 y2=  -.99     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     5912    4070     4447     6   179 7/19/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995244 cc2=  .815639 lx=  8.63482 if= 107 il= 137 6/7/2020   n=  30 now=    4125 end=       5624      4070      4447 U=    27.95 T=  105.4 p1=  36.3 p2=    73.3 ed=   171 7/11/2020   x1= 107. x2= 137. y1=  -.06 y2= -1.13     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     5624    4070     4447     6   171 7/11/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995046 cc2=  .812472 lx=  8.59482 if= 108 il= 137 6/7/2020   n=  29 now=    4125 end=       5403      4070      4447 U=    25.99 T=  104.2 p1=  31.0 p2=    76.3 ed=   165 7/5/2020    x1= 108. x2= 137. y1=  -.14 y2= -1.26     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     5403    4070     4447     6   165 7/5/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995157 cc2=  .809461 lx=  8.54482 if= 109 il= 137 6/7/2020   n=  28 now=    4125 end=       5140      4070      4447 U=    22.96 T=  103.6 p1=  24.6 p2=    80.3 ed=   157 6/27/2020   x1= 109. x2= 137. y1=  -.24 y2= -1.45     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     5140    4070     4447     6   157 6/27/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995374 cc2=  .806392 lx=  8.51482 if= 110 il= 137 6/7/2020   n=  27 now=    4125 end=       4988      4070      4447 U=    21.00 T=  103.6 p1=  20.9 p2=    82.7 ed=   153 6/23/2020   x1= 110. x2= 137. y1=  -.31 y2= -1.59     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     4988    4070     4447     6   153 6/23/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995705 cc2=  .803255 lx=  8.48482 if= 111 il= 137 6/7/2020   n=  26 now=    4125 end=       4840      4070      4447 U=    18.93 T=  103.8 p1=  17.3 p2=    85.2 ed=   148 6/18/2020   x1= 111. x2= 137. y1=  -.38 y2= -1.75     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     4840    4070     4447     6   148 6/18/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996037 cc2=  .799921 lx=  8.45482 if= 112 il= 137 6/7/2020   n=  25 now=    4125 end=       4697      4070      4447 U=    16.85 T=  104.3 p1=  13.9 p2=    87.8 ed=   144 6/14/2020   x1= 112. x2= 137. y1=  -.46 y2= -1.94     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     4697    4070     4447     6   144 6/14/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996392 cc2=  .796392 lx=  8.44482 if= 113 il= 137 6/7/2020   n=  24 now=    4125 end=       4650      4070      4447 U=    16.02 T=  104.7 p1=  12.7 p2=    88.7 ed=   142 6/12/2020   x1= 113. x2= 137. y1=  -.52 y2= -2.01     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     4650    4070     4447     6   142 6/12/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996839 cc2=  .792715 lx=  8.42482 if= 114 il= 137 6/7/2020   n=  23 now=    4125 end=       4558      4070      4447 U=    14.50 T=  105.4 p1=  10.5 p2=    90.5 ed=   139 6/9/2020    x1= 114. x2= 137. y1=  -.59 y2= -2.18     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     4558    4070     4447     6   139 6/9/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997267 cc2=  .788753 lx=  8.41482 if= 115 il= 137 6/7/2020   n=  22 now=    4125 end=       4513      4070      4447 U=    13.52 T=  106.3 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1= 115. x2= 137. y1=  -.64 y2= -2.27     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     4513    4070     4447     6   138 6/8/2020  
AAA1     1 US_Delaware_New_Castle Confirmed cc1=  .997494 cc2=  .784293 lx=  8.40482 if= 116 il= 137 6/7/2020   n=  21 now=    4125 end=       4468      4070      4447 U=    12.37 T=  107.7 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1= 116. x2= 137. y1=  -.67 y2= -2.37 BEST
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997496 cc2=  .784293 lx=  8.40282 if= 116 il= 137 6/7/2020   n=  21 now=    4125 end=       4468      4070      4447 U=    12.37 T=  107.7 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1= 116. x2= 137. y1=  -.67 y2= -2.37 BEST
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     4468    4070     4447     6   136 6/6/2020  
AAA1     1 US_Delaware_New_Castle Confirmed cc1=  .997190 cc2=  .778972 lx=  8.39482 if= 117 il= 137 6/7/2020   n=  20 now=    4125 end=       4424      4070      4447 U=    11.43 T=  108.6 p1=   7.2 p2=    93.2 ed=   135 6/5/2020    x1= 117. x2= 137. y1=  -.73 y2= -2.48 BEST
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997205 cc2=  .778972 lx=  8.39882 if= 117 il= 137 6/7/2020   n=  20 now=    4125 end=       4424      4070      4447 U=    11.43 T=  108.6 p1=   7.2 p2=    93.2 ed=   135 6/5/2020    x1= 117. x2= 137. y1=  -.73 y2= -2.48 BEST
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     4424    4070     4447     6   135 6/5/2020  
AAA1     1 US_Delaware_New_Castle Confirmed cc1=  .996754 cc2=  .773148 lx=  8.40482 if= 118 il= 137 6/7/2020   n=  19 now=    4125 end=       4468      4070      4447 U=    12.06 T=  108.4 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1= 118. x2= 137. y1=  -.80 y2= -2.37 BEST
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996769 cc2=  .773148 lx=  8.39982 if= 118 il= 137 6/7/2020   n=  19 now=    4125 end=       4468      4070      4447 U=    12.06 T=  108.4 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1= 118. x2= 137. y1=  -.80 y2= -2.37 BEST
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     4468    4070     4447     6   136 6/6/2020  
AAA1     1 US_Delaware_New_Castle Confirmed cc1=  .996232 cc2=  .766817 lx=  8.40482 if= 119 il= 137 6/7/2020   n=  18 now=    4125 end=       4468      4070      4447 U=    11.96 T=  108.7 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1= 119. x2= 137. y1=  -.87 y2= -2.37 BEST
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996239 cc2=  .766817 lx=  8.40182 if= 119 il= 137 6/7/2020   n=  18 now=    4125 end=       4468      4070      4447 U=    11.96 T=  108.7 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1= 119. x2= 137. y1=  -.87 y2= -2.37 BEST
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     4468    4070     4447     6   136 6/6/2020  
AAA1     1 US_Delaware_New_Castle Confirmed cc1=  .995673 cc2=  .759971 lx=  8.40482 if= 120 il= 137 6/7/2020   n=  17 now=    4125 end=       4468      4070      4447 U=    12.10 T=  108.3 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1= 120. x2= 137. y1=  -.97 y2= -2.37 BEST
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995676 cc2=  .759971 lx=  8.40682 if= 120 il= 137 6/7/2020   n=  17 now=    4125 end=       4468      4070      4447 U=    12.10 T=  108.3 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1= 120. x2= 137. y1=  -.97 y2= -2.37 BEST
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     4468    4070     4447     6   136 6/6/2020  
AAA1     1 US_Delaware_New_Castle Confirmed cc1=  .994873 cc2=  .752337 lx=  8.40482 if= 121 il= 137 6/7/2020   n=  16 now=    4125 end=       4468      4070      4447 U=    11.98 T=  108.6 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1= 121. x2= 137. y1= -1.03 y2= -2.37 BEST
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .994884 cc2=  .752337 lx=  8.40882 if= 121 il= 137 6/7/2020   n=  16 now=    4125 end=       4468      4070      4447 U=    11.98 T=  108.6 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1= 121. x2= 137. y1= -1.03 y2= -2.37 BEST
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     4468    4070     4447     6   136 6/6/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .994026 cc2=  .744026 lx=  8.41482 if= 122 il= 137 6/7/2020   n=  15 now=    4125 end=       4513      4070      4447 U=    12.68 T=  108.2 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1= 122. x2= 137. y1= -1.09 y2= -2.27     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     4513    4070     4447     6   138 6/8/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .992297 cc2=  .725036 lx=  8.47482 if= 124 il= 137 6/7/2020   n=  13 now=    4125 end=       4792      4070      4447 U=    18.28 T=  103.9 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1= 124. x2= 137. y1= -1.10 y2= -1.81     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     4792    4070     4447     6   147 6/17/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .990512 cc2=  .713162 lx=  8.45482 if= 125 il= 137 6/7/2020   n=  12 now=    4125 end=       4697      4070      4447 U=    16.88 T=  104.2 p1=  13.9 p2=    87.8 ed=   144 6/14/2020   x1= 125. x2= 137. y1= -1.23 y2= -1.94     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     4697    4070     4447     6   144 6/14/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .989090 cc2=  .700415 lx=  8.43482 if= 126 il= 137 6/7/2020   n=  11 now=    4125 end=       4604      4070      4447 U=    14.30 T=  107.1 p1=  11.6 p2=    89.6 ed=   140 6/10/2020   x1= 126. x2= 137. y1= -1.32 y2= -2.09     
GP: Confirmed US_Delaware_New_Castle 6/7/2020        137    4125     4604    4070     4447     6   140 6/10/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995820 cc2=  .890411 lx=  8.53482 if=  49 il= 138 6/8/2020   n=  89 now=    4125 end=       5088      4095      4495 U=    24.25 T=  101.0 p1=  23.3 p2=    81.1 ed=   158 6/28/2020   x1=  49. x2= 138. y1=  2.14 y2= -1.53     
GP: Confirmed US_Delaware_New_Castle 6/8/2020        138    4125     5088    4095     4495     8   158 6/28/2020 
