TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       16302.00000        9.69904
TAB:  US_New_Jersey_Union Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    17137   16302    16562    17   125 5/26/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .996271 cc2=  .853414 lx=  9.75904 if=  91 il= 139 6/9/2020   n=  48 now=   16302 end=      17310     16302     16562 U=    22.61 T=   75.4 p1=   6.2 p2=    94.2 ed=   128 5/29/2020   x1=  91. x2= 139. y1=  -.69 y2= -2.81     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    17310   16302    16562    17   128 5/29/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .996502 cc2=  .852165 lx=  9.75904 if=  92 il= 139 6/9/2020   n=  47 now=   16302 end=      17310     16302     16562 U=    23.09 T=   74.0 p1=   6.2 p2=    94.2 ed=   128 5/29/2020   x1=  92. x2= 139. y1=  -.78 y2= -2.81     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    17310   16302    16562    17   128 5/29/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .996538 cc2=  .850673 lx=  9.76904 if=  93 il= 139 6/9/2020   n=  46 now=   16302 end=      17484     16302     16562 U=    24.88 T=   72.8 p1=   7.3 p2=    93.2 ed=   131 6/1/2020    x1=  93. x2= 139. y1=  -.81 y2= -2.66     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    17484   16302    16562    17   131 6/1/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .996628 cc2=  .849186 lx=  9.76904 if=  94 il= 139 6/9/2020   n=  45 now=   16302 end=      17484     16302     16562 U=    25.22 T=   71.9 p1=   7.3 p2=    93.2 ed=   131 6/1/2020    x1=  94. x2= 139. y1=  -.87 y2= -2.66     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    17484   16302    16562    17   131 6/1/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .996600 cc2=  .847529 lx=  9.76904 if=  95 il= 139 6/9/2020   n=  44 now=   16302 end=      17484     16302     16562 U=    25.67 T=   70.7 p1=   7.3 p2=    93.2 ed=   131 6/1/2020    x1=  95. x2= 139. y1=  -.94 y2= -2.66     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    17484   16302    16562    17   131 6/1/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .996473 cc2=  .845717 lx=  9.77904 if=  96 il= 139 6/9/2020   n=  43 now=   16302 end=      17659     16302     16562 U=    27.35 T=   69.9 p1=   8.3 p2=    92.3 ed=   134 6/4/2020    x1=  96. x2= 139. y1=  -.95 y2= -2.53     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    17659   16302    16562    17   134 6/4/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .996396 cc2=  .843898 lx=  9.77904 if=  97 il= 139 6/9/2020   n=  42 now=   16302 end=      17659     16302     16562 U=    27.38 T=   69.8 p1=   8.3 p2=    92.3 ed=   134 6/4/2020    x1=  97. x2= 139. y1=  -.99 y2= -2.53     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    17659   16302    16562    17   134 6/4/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .996346 cc2=  .842043 lx=  9.78904 if=  98 il= 139 6/9/2020   n=  41 now=   16302 end=      17837     16302     16562 U=    29.27 T=   68.5 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  98. x2= 139. y1= -1.01 y2= -2.41     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    17837   16302    16562    17   137 6/7/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .996348 cc2=  .840175 lx=  9.78904 if=  99 il= 139 6/9/2020   n=  40 now=   16302 end=      17837     16302     16562 U=    29.49 T=   68.0 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  99. x2= 139. y1= -1.05 y2= -2.41     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    17837   16302    16562    17   137 6/7/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .996360 cc2=  .838247 lx=  9.79904 if= 100 il= 139 6/9/2020   n=  39 now=   16302 end=      18016     16302     16562 U=    31.61 T=   66.2 p1=  10.5 p2=    90.5 ed=   140 6/10/2020   x1= 100. x2= 139. y1= -1.07 y2= -2.30     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    18016   16302    16562    17   140 6/10/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .996353 cc2=  .836225 lx=  9.80904 if= 101 il= 139 6/9/2020   n=  38 now=   16302 end=      18197     16302     16562 U=    33.97 T=   64.0 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1= 101. x2= 139. y1= -1.09 y2= -2.21     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    18197   16302    16562    17   144 6/14/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .996242 cc2=  .834020 lx=  9.81904 if= 102 il= 139 6/9/2020   n=  37 now=   16302 end=      18380     16302     16562 U=    36.67 T=   61.3 p1=  12.7 p2=    88.7 ed=   147 6/17/2020   x1= 102. x2= 139. y1= -1.11 y2= -2.12     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    18380   16302    16562    17   147 6/17/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .995967 cc2=  .831568 lx=  9.81904 if= 103 il= 139 6/9/2020   n=  36 now=   16302 end=      18380     16302     16562 U=    36.79 T=   61.0 p1=  12.7 p2=    88.7 ed=   147 6/17/2020   x1= 103. x2= 139. y1= -1.14 y2= -2.12     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    18380   16302    16562    17   147 6/17/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .995667 cc2=  .829000 lx=  9.82904 if= 104 il= 139 6/9/2020   n=  35 now=   16302 end=      18565     16302     16562 U=    39.08 T=   59.3 p1=  13.9 p2=    87.8 ed=   151 6/21/2020   x1= 104. x2= 139. y1= -1.14 y2= -2.04     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    18565   16302    16562    17   151 6/21/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .995301 cc2=  .826270 lx=  9.82904 if= 105 il= 139 6/9/2020   n=  34 now=   16302 end=      18565     16302     16562 U=    38.99 T=   59.5 p1=  13.9 p2=    87.8 ed=   151 6/21/2020   x1= 105. x2= 139. y1= -1.17 y2= -2.04     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    18565   16302    16562    17   151 6/21/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .994915 cc2=  .823416 lx=  9.83904 if= 106 il= 139 6/9/2020   n=  33 now=   16302 end=      18751     16302     16562 U=    41.85 T=   56.7 p1=  15.0 p2=    86.9 ed=   155 6/25/2020   x1= 106. x2= 139. y1= -1.18 y2= -1.97     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    18751   16302    16562    17   155 6/25/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .994439 cc2=  .820361 lx=  9.83904 if= 107 il= 139 6/9/2020   n=  32 now=   16302 end=      18751     16302     16562 U=    42.33 T=   55.8 p1=  15.0 p2=    86.9 ed=   155 6/25/2020   x1= 107. x2= 139. y1= -1.21 y2= -1.97     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    18751   16302    16562    17   155 6/25/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .993962 cc2=  .817185 lx=  9.82904 if= 108 il= 139 6/9/2020   n=  31 now=   16302 end=      18565     16302     16562 U=    39.78 T=   57.8 p1=  13.9 p2=    87.8 ed=   151 6/21/2020   x1= 108. x2= 139. y1= -1.26 y2= -2.04     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    18565   16302    16562    17   151 6/21/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .993379 cc2=  .813773 lx=  9.82904 if= 109 il= 139 6/9/2020   n=  30 now=   16302 end=      18565     16302     16562 U=    39.44 T=   58.5 p1=  13.9 p2=    87.8 ed=   151 6/21/2020   x1= 109. x2= 139. y1= -1.28 y2= -2.04     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    18565   16302    16562    17   151 6/21/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .992694 cc2=  .810120 lx=  9.81904 if= 110 il= 139 6/9/2020   n=  29 now=   16302 end=      18380     16302     16562 U=    37.40 T=   59.7 p1=  12.7 p2=    88.7 ed=   147 6/17/2020   x1= 110. x2= 139. y1= -1.34 y2= -2.12     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    18380   16302    16562    17   147 6/17/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .991931 cc2=  .806236 lx=  9.81904 if= 111 il= 139 6/9/2020   n=  28 now=   16302 end=      18380     16302     16562 U=    36.61 T=   61.4 p1=  12.7 p2=    88.7 ed=   147 6/17/2020   x1= 111. x2= 139. y1= -1.36 y2= -2.12     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    18380   16302    16562    17   147 6/17/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .991060 cc2=  .802078 lx=  9.82904 if= 112 il= 139 6/9/2020   n=  27 now=   16302 end=      18565     16302     16562 U=    38.82 T=   59.8 p1=  13.9 p2=    87.8 ed=   151 6/21/2020   x1= 112. x2= 139. y1= -1.34 y2= -2.04     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    18565   16302    16562    17   151 6/21/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .990066 cc2=  .797616 lx=  9.82904 if= 113 il= 139 6/9/2020   n=  26 now=   16302 end=      18565     16302     16562 U=    38.57 T=   60.3 p1=  13.9 p2=    87.8 ed=   151 6/21/2020   x1= 113. x2= 139. y1= -1.37 y2= -2.04     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    18565   16302    16562    17   151 6/21/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .989035 cc2=  .792919 lx=  9.84904 if= 114 il= 139 6/9/2020   n=  25 now=   16302 end=      18940     16302     16562 U=    43.16 T=   57.1 p1=  16.2 p2=    86.1 ed=   158 6/28/2020   x1= 114. x2= 139. y1= -1.32 y2= -1.90     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    18940   16302    16562    17   158 6/28/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .987883 cc2=  .787883 lx=  9.87904 if= 115 il= 139 6/9/2020   n=  24 now=   16302 end=      19517     16302     16562 U=    49.47 T=   54.2 p1=  19.7 p2=    83.5 ed=   170 7/10/2020   x1= 115. x2= 139. y1= -1.23 y2= -1.71     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    19517   16302    16562    17   170 7/10/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .987084 cc2=  .782960 lx= 10.03904 if= 116 il= 139 6/9/2020   n=  23 now=   16302 end=      22903     16302     16562 U=    86.69 T=   45.5 p1=  40.5 p2=    71.2 ed=   250 9/28/2020   x1= 116. x2= 139. y1=  -.81 y2= -1.08     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    22903   16302    16562    17   250 9/28/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .986295 cc2=  .777780 lx= 11.69904 if= 117 il= 139 6/9/2020   n=  22 now=   16302 end=     120456     16302     16562 U=   501.31 T=  486.5 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 117. x2= 139. y1=   .74 y2=   .69     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    -       16302    16562    17   999 undefine  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .984388 cc2=  .771187 lx= 11.69904 if= 118 il= 139 6/9/2020   n=  21 now=   16302 end=     120456     16302     16562 U=   527.84 T=  504.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 118. x2= 139. y1=   .73 y2=   .69     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    -       16302    16562    17   999 undefine  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .983647 cc2=  .765429 lx= 10.00904 if= 119 il= 139 6/9/2020   n=  20 now=   16302 end=      22226     16302     16562 U=    92.15 T=   31.1 p1=  36.3 p2=    73.3 ed=   248 9/26/2020   x1= 119. x2= 139. y1=  -.95 y2= -1.17     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    22226   16302    16562    17   248 9/26/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .985346 cc2=  .761739 lx=  9.83904 if= 120 il= 139 6/9/2020   n=  19 now=   16302 end=      18751     16302     16562 U=    46.01 T=   48.5 p1=  15.0 p2=    86.9 ed=   157 6/27/2020   x1= 120. x2= 139. y1= -1.55 y2= -1.97     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    18751   16302    16562    17   157 6/27/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .988616 cc2=  .759200 lx=  9.78904 if= 121 il= 139 6/9/2020   n=  18 now=   16302 end=      17837     16302     16562 U=    30.87 T=   64.7 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1= 121. x2= 139. y1= -1.82 y2= -2.41     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    17837   16302    16562    17   137 6/7/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .990928 cc2=  .755226 lx=  9.76904 if= 122 il= 139 6/9/2020   n=  17 now=   16302 end=      17484     16302     16562 U=    24.30 T=   74.4 p1=   7.3 p2=    93.2 ed=   131 6/1/2020    x1= 122. x2= 139. y1= -1.96 y2= -2.66     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    17484   16302    16562    17   131 6/1/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .991973 cc2=  .749438 lx=  9.74904 if= 123 il= 139 6/9/2020   n=  16 now=   16302 end=      17137     16302     16562 U=    17.93 T=   85.3 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1= 123. x2= 139. y1= -2.10 y2= -3.00     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    17137   16302    16562    17   127 5/28/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .990908 cc2=  .740908 lx=  9.74904 if= 124 il= 139 6/9/2020   n=  15 now=   16302 end=      17137     16302     16562 U=    17.33 T=   87.1 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1= 124. x2= 139. y1= -2.13 y2= -3.00     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    17137   16302    16562    17   127 5/28/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .989065 cc2=  .730867 lx=  9.73904 if= 125 il= 139 6/9/2020   n=  14 now=   16302 end=      16967     16302     16562 U=    14.67 T=   91.8 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1= 125. x2= 139. y1= -2.26 y2= -3.22     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    16967   16302    16562    17   126 5/27/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .986534 cc2=  .719273 lx=  9.73904 if= 126 il= 139 6/9/2020   n=  13 now=   16302 end=      16967     16302     16562 U=    13.91 T=   94.2 p1=   4.1 p2=    96.1 ed=   127 5/28/2020   x1= 126. x2= 139. y1= -2.28 y2= -3.22     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    16967   16302    16562    17   127 5/28/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .985995 cc2=  .708645 lx=  9.77904 if= 127 il= 139 6/9/2020   n=  12 now=   16302 end=      17659     16302     16562 U=    23.94 T=   78.5 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1= 127. x2= 139. y1= -2.02 y2= -2.53     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    17659   16302    16562    17   135 6/5/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .986766 cc2=  .698091 lx= 10.57904 if= 128 il= 139 6/9/2020   n=  11 now=   16302 end=      39302     16302     16562 U=   228.62 T=  109.8 p1= 141.1 p2=    41.5 ed=   649 11/1/2021   x1= 128. x2= 139. y1=  -.08 y2=  -.13     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    39302   16302    16562    17   649 11/1/2021 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .986447 cc2=  .684935 lx= 11.69904 if= 129 il= 139 6/9/2020   n=  10 now=   16302 end=     120456     16302     16562 U=   600.95 T=  555.5 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 129. x2= 139. y1=   .71 y2=   .69     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    -       16302    16562    17   999 undefine  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .985639 cc2=  .669411 lx= 11.69904 if= 130 il= 139 6/9/2020   n=   9 now=   16302 end=     120456     16302     16562 U=   605.50 T=  558.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 130. x2= 139. y1=   .71 y2=   .69     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    -       16302    16562    17   999 undefine  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .989509 cc2=  .656176 lx= 11.69904 if= 131 il= 139 6/9/2020   n=   8 now=   16302 end=     120456     16302     16562 U=   583.41 T=  543.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 131. x2= 139. y1=   .71 y2=   .69     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    -       16302    16562    17   999 undefine  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .996446 cc2=  .642892 lx= 11.69904 if= 132 il= 139 6/9/2020   n=   7 now=   16302 end=     120456     16302     16562 U=   522.33 T=  501.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 132. x2= 139. y1=   .71 y2=   .69     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    -       16302    16562    17   999 undefine  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .997851 cc2=  .619887 lx=  9.77904 if= 133 il= 139 6/9/2020   n=   6 now=   16302 end=      17659     16302     16562 U=    22.64 T=   81.8 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1= 133. x2= 139. y1= -2.26 y2= -2.53     
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    17659   16302    16562    17   135 6/5/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999780 cc2=  .591532 lx=  9.72904 if= 134 il= 139 6/9/2020   n=   5 now=   16302 end=      16798     16302     16562 U=     9.21 T=  106.7 p1=   3.0 p2=    97.0 ed=   128 5/29/2020   x1= 134. x2= 139. y1= -2.96 y2= -3.51 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1= 1.000000 cc2=  .591532 lx=  9.68704 if= 134 il= 139 6/9/2020   n=   5 now=   16302 end=      16798     16302     16562 U=     9.21 T=  106.7 p1=   3.0 p2=    97.0 ed=   128 5/29/2020   x1= 134. x2= 139. y1= -2.96 y2= -3.51 BEST
GP: Confirmed US_New_Jersey_Union Dates           Day     Max  Predict Current    Bpred  Count eDay EndDate
GP: Confirmed US_New_Jersey_Union 6/9/2020        139   16302    16798   16302    16562    17   128 5/29/2020 
ML aaa nday1  139 6/9/2020        1100.00000        7.00307
TAB:  US_New_Jersey_Union Deaths    Date   Day     Real      MAX  Predict    Count      Min      Max      Med
TAB:  US_New_Jersey_Union Deaths    1/23/2020     1        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .             2        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    1/25/2020     3        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .             4        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    1/27/2020     5        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .             6        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    1/29/2020     7        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .             8        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    1/31/2020     9        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            10        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    2/2/2020     11        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            12        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    2/4/2020     13        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            14        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    2/6/2020     15        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            16        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    2/8/2020     17        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            18        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    2/10/2020    19        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            20        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    2/12/2020    21        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            22        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    2/14/2020    23        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            24        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    2/16/2020    25        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            26        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    2/18/2020    27        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            28        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    2/20/2020    29        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            30        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    2/22/2020    31        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            32        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    2/24/2020    33        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            34        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    2/26/2020    35        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            36        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    2/28/2020    37        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            38        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    3/1/2020     39        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            40        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    3/3/2020     41        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            42        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    3/5/2020     43        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            44        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    3/7/2020     45        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            46        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    3/9/2020     47        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            48        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    3/11/2020    49        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            50        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    3/13/2020    51        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            52        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    3/15/2020    53        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            54        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    3/17/2020    55        0     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            56        0     1100        0        0     8733     8733     8733
TAB:  US_New_Jersey_Union Deaths    3/19/2020    57        0     1100        0        0      301     2710     2710
TAB:  US_New_Jersey_Union Deaths    .            58        0     1100        0        0      301     5119     5119
TAB:  US_New_Jersey_Union Deaths    3/21/2020    59        0     1100        0        0      301     3914      903
TAB:  US_New_Jersey_Union Deaths    .            60        0     1100        0        0     1505    14153     5721
TAB:  US_New_Jersey_Union Deaths    3/23/2020    61        0     1100        0        0     3312    37642    21983
TAB:  US_New_Jersey_Union Deaths    .            62        0     1100        0        0     2107    28006     6926
TAB:  US_New_Jersey_Union Deaths    3/25/2020    63        0     1100        0        0      301    42460     4517
TAB:  US_New_Jersey_Union Deaths    .            64        0     1100        0        0     4517    84620    14153
TAB:  US_New_Jersey_Union Deaths    3/27/2020    65        0     1100        0        0     3312    29812    11142
TAB:  US_New_Jersey_Union Deaths    .            66        0     1100        0        0     7528    52097    24994
TAB:  US_New_Jersey_Union Deaths    3/29/2020    67        7     1100        0        0     8733   115938    23790
TAB:  US_New_Jersey_Union Deaths    .            68        7     1100        0        0     8733   108711    24994
TAB:  US_New_Jersey_Union Deaths    3/31/2020    69        0     1100        0        0     6323    86427    24994
TAB:  US_New_Jersey_Union Deaths    .            70       29     1100        0        0     3431    64797    21599
TAB:  US_New_Jersey_Union Deaths    4/2/2020     71       34     1100        0        0     5760    40590    21300
TAB:  US_New_Jersey_Union Deaths    .            72       45     1100        0        0    11739    51988    24783
TAB:  US_New_Jersey_Union Deaths    4/4/2020     73       66     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    .            74       71     1100        0        0        0        0        0
TAB:  US_New_Jersey_Union Deaths    4/6/2020     75       78     1100       94        1       94       94       94
TAB:  US_New_Jersey_Union Deaths    .            76       95     1100      154        1      154      154      154
TAB:  US_New_Jersey_Union Deaths    4/8/2020     77      125     1100      283        1      283      283      283
TAB:  US_New_Jersey_Union Deaths    .            78      145     1100      345        1      345     2824     2824
TAB:  US_New_Jersey_Union Deaths    4/10/2020    79      161     1100      386        1      386     2702     1239
TAB:  US_New_Jersey_Union Deaths    .            80      195     1100      467        1      467     5953     2214
TAB:  US_New_Jersey_Union Deaths    4/12/2020    81      209     1100      467        2      386     1605     1036
TAB:  US_New_Jersey_Union Deaths    .            82      217     1100      661        2      251      661      442
TAB:  US_New_Jersey_Union Deaths    4/14/2020    83      238     1100      311        1      311      504      428
TAB:  US_New_Jersey_Union Deaths    .            84      269     1100      561        2      456      573      551
TAB:  US_New_Jersey_Union Deaths    4/16/2020    85      301     1100      548        2      548     1280      711
TAB:  US_New_Jersey_Union Deaths    .            86      330     1100      589        2      589     6806      833
TAB:  US_New_Jersey_Union Deaths    4/18/2020    87      356     1100      833        2      629     5668      873
TAB:  US_New_Jersey_Union Deaths    .            88      372     1100      670        2      467     2011      833
TAB:  US_New_Jersey_Union Deaths    4/20/2020    89      387     1100      655        2      435     1067      734
TAB:  US_New_Jersey_Union Deaths    .            90      387     1100      622        2      409      716      626
TAB:  US_New_Jersey_Union Deaths    4/22/2020    91      481     1100      794        1      794     1134     1003
TAB:  US_New_Jersey_Union Deaths    .            92      515     1100      914        2      914     6725     1361
TAB:  US_New_Jersey_Union Deaths    4/24/2020    93      542     1100      711        1      711     7009     1401
TAB:  US_New_Jersey_Union Deaths    .            94      563     1100      589        1      589     4896     1320
