TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8404.00000        9.03646
TAB:  US_Massachusetts_Plymouth Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8320    7480     8723    11   123 5/24/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997980 cc2=  .831313 lx=  9.02646 if=  87 il= 122 5/23/2020  n=  35 now=    8404 end=       8320      7480      8723 U=    14.82 T=   88.8 p1=  -1.0 p2=   101.0 ed=   123 5/24/2020   x1=  87. x2= 122. y1=   .12 y2= -2.24     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8320    7480     8723    11   123 5/24/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997802 cc2=  .828772 lx=  9.02646 if=  88 il= 122 5/23/2020  n=  34 now=    8404 end=       8320      7480      8723 U=    14.69 T=   89.1 p1=  -1.0 p2=   101.0 ed=   123 5/24/2020   x1=  88. x2= 122. y1=   .07 y2= -2.24     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8320    7480     8723    11   123 5/24/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997610 cc2=  .826112 lx=  9.02646 if=  89 il= 122 5/23/2020  n=  33 now=    8404 end=       8320      7480      8723 U=    14.47 T=   89.6 p1=  -1.0 p2=   101.0 ed=   123 5/24/2020   x1=  89. x2= 122. y1=   .04 y2= -2.24     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8320    7480     8723    11   123 5/24/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997488 cc2=  .823410 lx=  9.02646 if=  90 il= 122 5/23/2020  n=  32 now=    8404 end=       8320      7480      8723 U=    14.25 T=   90.1 p1=  -1.0 p2=   101.0 ed=   123 5/24/2020   x1=  90. x2= 122. y1=   .01 y2= -2.24     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8320    7480     8723    11   123 5/24/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997711 cc2=  .820935 lx=  9.03646 if=  91 il= 122 5/23/2020  n=  31 now=    8404 end=       8403      7480      8723 U=    14.78 T=   90.2 p1=    .0 p2=   100.0 ed=   125 5/26/2020   x1=  91. x2= 122. y1=  -.05 y2= -2.15     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8403    7480     8723    11   125 5/26/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .999327 cc2=  .816753 lx=  9.09646 if=  93 il= 122 5/23/2020  n=  29 now=    8404 end=       8923      7480      8723 U=    19.80 T=   87.6 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1=  93. x2= 122. y1=  -.27 y2= -1.73     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8923    7480     8723    11   134 6/4/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .999255 cc2=  .813560 lx=  9.09646 if=  94 il= 122 5/23/2020  n=  28 now=    8404 end=       8923      7480      8723 U=    20.08 T=   87.2 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1=  94. x2= 122. y1=  -.34 y2= -1.73     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8923    7480     8723    11   134 6/4/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .999234 cc2=  .810251 lx=  9.08646 if=  95 il= 122 5/23/2020  n=  27 now=    8404 end=       8834      7480      8723 U=    19.27 T=   87.4 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  95. x2= 122. y1=  -.39 y2= -1.79     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8834    7480     8723    11   132 6/2/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .999164 cc2=  .806714 lx=  9.08646 if=  96 il= 122 5/23/2020  n=  26 now=    8404 end=       8834      7480      8723 U=    19.06 T=   87.8 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  96. x2= 122. y1=  -.43 y2= -1.79     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8834    7480     8723    11   132 6/2/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .999064 cc2=  .802948 lx=  9.08646 if=  97 il= 122 5/23/2020  n=  25 now=    8404 end=       8834      7480      8723 U=    18.97 T=   88.0 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  97. x2= 122. y1=  -.48 y2= -1.79     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8834    7480     8723    11   132 6/2/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998959 cc2=  .798959 lx=  9.08646 if=  98 il= 122 5/23/2020  n=  24 now=    8404 end=       8834      7480      8723 U=    18.83 T=   88.2 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  98. x2= 122. y1=  -.52 y2= -1.79     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8834    7480     8723    11   132 6/2/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998901 cc2=  .794777 lx=  9.09646 if=  99 il= 122 5/23/2020  n=  23 now=    8404 end=       8923      7480      8723 U=    19.83 T=   87.6 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1=  99. x2= 122. y1=  -.57 y2= -1.73     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8923    7480     8723    11   134 6/4/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998755 cc2=  .790240 lx=  9.09646 if= 100 il= 122 5/23/2020  n=  22 now=    8404 end=       8923      7480      8723 U=    20.05 T=   87.2 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1= 100. x2= 122. y1=  -.64 y2= -1.73     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8923    7480     8723    11   134 6/4/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998589 cc2=  .785388 lx=  9.09646 if= 101 il= 122 5/23/2020  n=  21 now=    8404 end=       8923      7480      8723 U=    20.14 T=   87.1 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1= 101. x2= 122. y1=  -.69 y2= -1.73     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8923    7480     8723    11   134 6/4/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998438 cc2=  .780220 lx=  9.08646 if= 102 il= 122 5/23/2020  n=  20 now=    8404 end=       8834      7480      8723 U=    19.16 T=   87.6 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1= 102. x2= 122. y1=  -.75 y2= -1.79     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8834    7480     8723    11   132 6/2/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998194 cc2=  .774587 lx=  9.08646 if= 103 il= 122 5/23/2020  n=  19 now=    8404 end=       8834      7480      8723 U=    18.87 T=   88.2 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1= 103. x2= 122. y1=  -.79 y2= -1.79     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8834    7480     8723    11   132 6/2/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997958 cc2=  .768542 lx=  9.09646 if= 104 il= 122 5/23/2020  n=  18 now=    8404 end=       8923      7480      8723 U=    19.61 T=   88.0 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1= 104. x2= 122. y1=  -.82 y2= -1.73     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8923    7480     8723    11   134 6/4/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997777 cc2=  .762074 lx=  9.11646 if= 105 il= 122 5/23/2020  n=  17 now=    8404 end=       9103      7480      8723 U=    21.46 T=   87.1 p1=   8.3 p2=    92.3 ed=   137 6/7/2020    x1= 105. x2= 122. y1=  -.83 y2= -1.63     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     9103    7480     8723    11   137 6/7/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997458 cc2=  .754923 lx=  9.14646 if= 106 il= 122 5/23/2020  n=  16 now=    8404 end=       9381      7480      8723 U=    24.64 T=   85.4 p1=  11.6 p2=    89.6 ed=   143 6/13/2020   x1= 106. x2= 122. y1=  -.84 y2= -1.49     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     9381    7480     8723    11   143 6/13/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997082 cc2=  .747082 lx=  9.11646 if= 107 il= 122 5/23/2020  n=  15 now=    8404 end=       9103      7480      8723 U=    22.29 T=   85.7 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1= 107. x2= 122. y1=  -.95 y2= -1.63     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     9103    7480     8723    11   138 6/8/2020  
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .996903 cc2=  .738704 lx=  9.07646 if= 108 il= 122 5/23/2020  n=  14 now=    8404 end=       8746      7480      8723 U=    19.04 T=   86.7 p1=   4.1 p2=    96.1 ed=   131 6/1/2020    x1= 108. x2= 122. y1= -1.12 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .996903 cc2=  .738704 lx=  9.07546 if= 108 il= 122 5/23/2020  n=  14 now=    8404 end=       8746      7480      8723 U=    19.04 T=   86.7 p1=   4.1 p2=    96.1 ed=   131 6/1/2020    x1= 108. x2= 122. y1= -1.12 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8746    7480     8723    11   131 6/1/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997559 cc2=  .730298 lx=  9.03646 if= 109 il= 122 5/23/2020  n=  13 now=    8404 end=       8403      7480      8723 U=    15.12 T=   89.5 p1=    .0 p2=   100.0 ed=   125 5/26/2020   x1= 109. x2= 122. y1= -1.29 y2= -2.15     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8403    7480     8723    11   125 5/26/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998206 cc2=  .720856 lx=  9.00646 if= 110 il= 122 5/23/2020  n=  12 now=    8404 end=       8155      7480      8723 U=    12.08 T=   92.4 p1=  -3.0 p2=   103.1 ed=   120 5/21/2020   x1= 110. x2= 122. y1= -1.45 y2= -2.45     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8155    7480     8723    11   120 5/21/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998674 cc2=  .709999 lx=  8.99646 if= 111 il= 122 5/23/2020  n=  11 now=    8404 end=       8074      7480      8723 U=    10.60 T=   94.7 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1= 111. x2= 122. y1= -1.53 y2= -2.57     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8074    7480     8723    11   119 5/20/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998277 cc2=  .696765 lx=  8.99646 if= 112 il= 122 5/23/2020  n=  10 now=    8404 end=       8074      7480      8723 U=    10.25 T=   95.6 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1= 112. x2= 122. y1= -1.60 y2= -2.57     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8074    7480     8723    11   119 5/20/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .999142 cc2=  .682914 lx=  9.03646 if= 113 il= 122 5/23/2020  n=   9 now=    8404 end=       8403      7480      8723 U=    14.61 T=   90.6 p1=    .0 p2=   100.0 ed=   125 5/26/2020   x1= 113. x2= 122. y1= -1.53 y2= -2.15     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8403    7480     8723    11   125 5/26/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998936 cc2=  .665603 lx=  9.05646 if= 114 il= 122 5/23/2020  n=   8 now=    8404 end=       8573      7480      8723 U=    16.63 T=   88.9 p1=   2.0 p2=    98.0 ed=   128 5/29/2020   x1= 114. x2= 122. y1= -1.51 y2= -1.99     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8573    7480     8723    11   128 5/29/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998963 cc2=  .645410 lx=  9.17646 if= 115 il= 122 5/23/2020  n=   7 now=    8404 end=       9666      7480      8723 U=    29.69 T=   81.6 p1=  15.0 p2=    86.9 ed=   151 6/21/2020   x1= 115. x2= 122. y1= -1.12 y2= -1.36     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     9666    7480     8723    11   151 6/21/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998488 cc2=  .620523 lx=  9.11646 if= 116 il= 122 5/23/2020  n=   6 now=    8404 end=       9103      7480      8723 U=    23.47 T=   83.8 p1=   8.3 p2=    92.3 ed=   139 6/9/2020    x1= 116. x2= 122. y1= -1.37 y2= -1.63     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     9103    7480     8723    11   139 6/9/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998043 cc2=  .589795 lx=  9.01646 if= 117 il= 122 5/23/2020  n=   5 now=    8404 end=       8237      7480      8723 U=    12.67 T=   92.4 p1=  -2.0 p2=   102.0 ed=   122 5/23/2020   x1= 117. x2= 122. y1= -1.94 y2= -2.34     
GP: Confirmed US_Massachusetts_Plymouth 5/23/2020       122    8404     8237    7480     8723    11   122 5/23/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998843 cc2=  .879320 lx=  9.04646 if=  54 il= 123 5/24/2020  n=  69 now=    8404 end=       8488      7559      8770 U=    16.32 T=   87.8 p1=   1.0 p2=    99.0 ed=   126 5/27/2020   x1=  54. x2= 123. y1=  2.07 y2= -2.15     
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8488    7559     8770    13   126 5/27/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998794 cc2=  .878409 lx=  9.04646 if=  55 il= 123 5/24/2020  n=  68 now=    8404 end=       8488      7559      8770 U=    16.34 T=   87.8 p1=   1.0 p2=    99.0 ed=   126 5/27/2020   x1=  55. x2= 123. y1=  2.01 y2= -2.15     
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8488    7559     8770    13   126 5/27/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998742 cc2=  .877474 lx=  9.04646 if=  56 il= 123 5/24/2020  n=  67 now=    8404 end=       8488      7559      8770 U=    16.10 T=   88.3 p1=   1.0 p2=    99.0 ed=   126 5/27/2020   x1=  56. x2= 123. y1=  2.01 y2= -2.15     
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8488    7559     8770    13   126 5/27/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998718 cc2=  .876549 lx=  9.04646 if=  57 il= 123 5/24/2020  n=  66 now=    8404 end=       8488      7559      8770 U=    15.86 T=   88.8 p1=   1.0 p2=    99.0 ed=   126 5/27/2020   x1=  57. x2= 123. y1=  2.01 y2= -2.15     
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8488    7559     8770    13   126 5/27/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998809 cc2=  .875717 lx=  9.05646 if=  58 il= 123 5/24/2020  n=  65 now=    8404 end=       8573      7559      8770 U=    16.38 T=   89.1 p1=   2.0 p2=    98.0 ed=   127 5/28/2020   x1=  58. x2= 123. y1=  1.90 y2= -2.07     
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8573    7559     8770    13   127 5/28/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998837 cc2=  .874802 lx=  9.05646 if=  59 il= 123 5/24/2020  n=  64 now=    8404 end=       8573      7559      8770 U=    16.52 T=   88.8 p1=   2.0 p2=    98.0 ed=   127 5/28/2020   x1=  59. x2= 123. y1=  1.80 y2= -2.07     
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8573    7559     8770    13   127 5/28/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998831 cc2=  .873831 lx=  9.05646 if=  60 il= 123 5/24/2020  n=  63 now=    8404 end=       8573      7559      8770 U=    16.42 T=   89.0 p1=   2.0 p2=    98.0 ed=   127 5/28/2020   x1=  60. x2= 123. y1=  1.76 y2= -2.07     
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8573    7559     8770    13   127 5/28/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998891 cc2=  .872902 lx=  9.06646 if=  61 il= 123 5/24/2020  n=  62 now=    8404 end=       8659      7559      8770 U=    16.67 T=   89.7 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1=  61. x2= 123. y1=  1.72 y2= -2.00     
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8659    7559     8770    13   129 5/30/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .999010 cc2=  .872010 lx=  9.07646 if=  62 il= 123 5/24/2020  n=  61 now=    8404 end=       8746      7559      8770 U=    17.34 T=   89.6 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  62. x2= 123. y1=  1.59 y2= -1.92 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .999016 cc2=  .872010 lx=  9.07146 if=  62 il= 123 5/24/2020  n=  61 now=    8404 end=       8746      7559      8770 U=    17.34 T=   89.6 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  62. x2= 123. y1=  1.59 y2= -1.92 BEST
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8746    7559     8770    13   130 5/31/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .999037 cc2=  .871000 lx=  9.07646 if=  63 il= 123 5/24/2020  n=  60 now=    8404 end=       8746      7559      8770 U=    17.54 T=   89.2 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  63. x2= 123. y1=  1.50 y2= -1.92 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .999037 cc2=  .871000 lx=  9.07546 if=  63 il= 123 5/24/2020  n=  60 now=    8404 end=       8746      7559      8770 U=    17.54 T=   89.2 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  63. x2= 123. y1=  1.50 y2= -1.92 BEST
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8746    7559     8770    13   130 5/31/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .999019 cc2=  .869919 lx=  9.07646 if=  64 il= 123 5/24/2020  n=  59 now=    8404 end=       8746      7559      8770 U=    17.63 T=   89.1 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  64. x2= 123. y1=  1.42 y2= -1.92 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .999019 cc2=  .869919 lx=  9.07746 if=  64 il= 123 5/24/2020  n=  59 now=    8404 end=       8746      7559      8770 U=    17.63 T=   89.1 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  64. x2= 123. y1=  1.42 y2= -1.92 BEST
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8746    7559     8770    13   130 5/31/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998988 cc2=  .868799 lx=  9.07646 if=  65 il= 123 5/24/2020  n=  58 now=    8404 end=       8746      7559      8770 U=    17.73 T=   88.9 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  65. x2= 123. y1=  1.35 y2= -1.92 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998991 cc2=  .868799 lx=  9.08046 if=  65 il= 123 5/24/2020  n=  58 now=    8404 end=       8746      7559      8770 U=    17.73 T=   88.9 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  65. x2= 123. y1=  1.35 y2= -1.92 BEST
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8746    7559     8770    13   130 5/31/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998944 cc2=  .867637 lx=  9.08646 if=  66 il= 123 5/24/2020  n=  57 now=    8404 end=       8834      7559      8770 U=    18.36 T=   88.9 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  66. x2= 123. y1=  1.25 y2= -1.86     
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8834    7559     8770    13   132 6/2/2020  
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998889 cc2=  .866436 lx=  9.07646 if=  67 il= 123 5/24/2020  n=  56 now=    8404 end=       8746      7559      8770 U=    17.97 T=   88.4 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  67. x2= 123. y1=  1.19 y2= -1.92 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998894 cc2=  .866436 lx=  9.08146 if=  67 il= 123 5/24/2020  n=  56 now=    8404 end=       8746      7559      8770 U=    17.97 T=   88.4 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  67. x2= 123. y1=  1.19 y2= -1.92 BEST
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8746    7559     8770    13   130 5/31/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998831 cc2=  .865201 lx=  9.07646 if=  68 il= 123 5/24/2020  n=  55 now=    8404 end=       8746      7559      8770 U=    17.93 T=   88.5 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  68. x2= 123. y1=  1.14 y2= -1.92 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998835 cc2=  .865201 lx=  9.08046 if=  68 il= 123 5/24/2020  n=  55 now=    8404 end=       8746      7559      8770 U=    17.93 T=   88.5 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  68. x2= 123. y1=  1.14 y2= -1.92 BEST
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8746    7559     8770    13   130 5/31/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998767 cc2=  .863927 lx=  9.07646 if=  69 il= 123 5/24/2020  n=  54 now=    8404 end=       8746      7559      8770 U=    17.97 T=   88.4 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  69. x2= 123. y1=  1.08 y2= -1.92 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998771 cc2=  .863927 lx=  9.08046 if=  69 il= 123 5/24/2020  n=  54 now=    8404 end=       8746      7559      8770 U=    17.97 T=   88.4 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  69. x2= 123. y1=  1.08 y2= -1.92 BEST
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8746    7559     8770    13   130 5/31/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998700 cc2=  .862618 lx=  9.07646 if=  70 il= 123 5/24/2020  n=  53 now=    8404 end=       8746      7559      8770 U=    18.06 T=   88.2 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  70. x2= 123. y1=  1.01 y2= -1.92 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998703 cc2=  .862618 lx=  9.07946 if=  70 il= 123 5/24/2020  n=  53 now=    8404 end=       8746      7559      8770 U=    18.06 T=   88.2 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  70. x2= 123. y1=  1.01 y2= -1.92 BEST
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8746    7559     8770    13   130 5/31/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998639 cc2=  .861278 lx=  9.07646 if=  71 il= 123 5/24/2020  n=  52 now=    8404 end=       8746      7559      8770 U=    17.95 T=   88.5 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  71. x2= 123. y1=   .97 y2= -1.92 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998639 cc2=  .861278 lx=  9.07846 if=  71 il= 123 5/24/2020  n=  52 now=    8404 end=       8746      7559      8770 U=    17.95 T=   88.5 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  71. x2= 123. y1=   .97 y2= -1.92 BEST
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8746    7559     8770    13   130 5/31/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998562 cc2=  .859887 lx=  9.07646 if=  72 il= 123 5/24/2020  n=  51 now=    8404 end=       8746      7559      8770 U=    18.05 T=   88.3 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  72. x2= 123. y1=   .90 y2= -1.92 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998562 cc2=  .859887 lx=  9.07746 if=  72 il= 123 5/24/2020  n=  51 now=    8404 end=       8746      7559      8770 U=    18.05 T=   88.3 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  72. x2= 123. y1=   .90 y2= -1.92 BEST
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8746    7559     8770    13   130 5/31/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998491 cc2=  .858463 lx=  9.07646 if=  73 il= 123 5/24/2020  n=  50 now=    8404 end=       8746      7559      8770 U=    18.20 T=   88.0 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  73. x2= 123. y1=   .82 y2= -1.92 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998491 cc2=  .858463 lx=  9.07546 if=  73 il= 123 5/24/2020  n=  50 now=    8404 end=       8746      7559      8770 U=    18.20 T=   88.0 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  73. x2= 123. y1=   .82 y2= -1.92 BEST
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8746    7559     8770    13   130 5/31/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998451 cc2=  .857030 lx=  9.07646 if=  74 il= 123 5/24/2020  n=  49 now=    8404 end=       8746      7559      8770 U=    18.04 T=   88.3 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  74. x2= 123. y1=   .79 y2= -1.92 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998456 cc2=  .857030 lx=  9.07246 if=  74 il= 123 5/24/2020  n=  49 now=    8404 end=       8746      7559      8770 U=    18.04 T=   88.3 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  74. x2= 123. y1=   .79 y2= -1.92 BEST
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8746    7559     8770    13   130 5/31/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998385 cc2=  .855528 lx=  9.06646 if=  75 il= 123 5/24/2020  n=  48 now=    8404 end=       8659      7559      8770 U=    17.55 T=   88.0 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1=  75. x2= 123. y1=   .74 y2= -2.00     
GP: Confirmed US_Massachusetts_Plymouth 5/24/2020       123    8404     8659    7559     8770    13   129 5/30/2020 
