TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       20749.00000        9.94025
TAB:  Romania Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Romania 5/5/2020        104   20749    23394   13837    18781    21   146 6/16/2020 
AAA2     1 Romania Confirmed cc1=  .999466 cc2=  .775859 lx= 10.13025 if=  85 il= 104 5/5/2020   n=  19 now=   20749 end=      25090     13837     18781 U=    27.75 T=   89.6 p1=  20.9 p2=    82.7 ed=   155 6/25/2020   x1=  85. x2= 104. y1=   .17 y2=  -.52     
GP: Confirmed Romania 5/5/2020        104   20749    25090   13837    18781    21   155 6/25/2020 
AAA2     1 Romania Confirmed cc1=  .999381 cc2=  .769966 lx= 10.15025 if=  86 il= 104 5/5/2020   n=  18 now=   20749 end=      25597     13837     18781 U=    28.58 T=   90.1 p1=  23.4 p2=    81.1 ed=   157 6/27/2020   x1=  86. x2= 104. y1=   .14 y2=  -.49     
GP: Confirmed Romania 5/5/2020        104   20749    25597   13837    18781    21   157 6/27/2020 
AAA2     1 Romania Confirmed cc1=  .999274 cc2=  .763571 lx= 10.14025 if=  87 il= 104 5/5/2020   n=  17 now=   20749 end=      25342     13837     18781 U=    28.36 T=   89.8 p1=  22.1 p2=    81.9 ed=   156 6/26/2020   x1=  87. x2= 104. y1=   .10 y2=  -.50     
GP: Confirmed Romania 5/5/2020        104   20749    25342   13837    18781    21   156 6/26/2020 
AAA2     1 Romania Confirmed cc1=  .999165 cc2=  .756630 lx= 10.11025 if=  88 il= 104 5/5/2020   n=  16 now=   20749 end=      24593     13837     18781 U=    27.28 T=   88.9 p1=  18.5 p2=    84.4 ed=   153 6/23/2020   x1=  88. x2= 104. y1=   .03 y2=  -.55     
GP: Confirmed Romania 5/5/2020        104   20749    24593   13837    18781    21   153 6/23/2020 
AAA2     1 Romania Confirmed cc1=  .999071 cc2=  .749071 lx= 10.06025 if=  89 il= 104 5/5/2020   n=  15 now=   20749 end=      23394     13837     18781 U=    24.76 T=   88.1 p1=  12.7 p2=    88.7 ed=   146 6/16/2020   x1=  89. x2= 104. y1=  -.04 y2=  -.64     
GP: Confirmed Romania 5/5/2020        104   20749    23394   13837    18781    21   146 6/16/2020 
AAA2     1 Romania Confirmed cc1=  .998953 cc2=  .740754 lx= 10.12025 if=  90 il= 104 5/5/2020   n=  14 now=   20749 end=      24841     13837     18781 U=    26.69 T=   89.7 p1=  19.7 p2=    83.5 ed=   152 6/22/2020   x1=  90. x2= 104. y1=  -.01 y2=  -.54     
GP: Confirmed Romania 5/5/2020        104   20749    24841   13837    18781    21   152 6/22/2020 
AAA2     1 Romania Confirmed cc1=  .999246 cc2=  .731985 lx= 10.40025 if=  91 il= 104 5/5/2020   n=  13 now=   20749 end=      32867     13837     18781 U=    37.88 T=   98.5 p1=  58.4 p2=    63.1 ed=   187 7/27/2020   x1=  91. x2= 104. y1=   .20 y2=  -.14     
GP: Confirmed Romania 5/5/2020        104   20749    32867   13837    18781    21   187 7/27/2020 
AAA2     1 Romania Confirmed cc1=  .999207 cc2=  .721857 lx= 10.68025 if=  92 il= 104 5/5/2020   n=  12 now=   20749 end=      43488     13837     18781 U=    49.35 T=  110.7 p1= 109.6 p2=    47.7 ed=   227 9/5/2020    x1=  92. x2= 104. y1=   .38 y2=   .14     
GP: Confirmed Romania 5/5/2020        104   20749    43488   13837    18781    21   227 9/5/2020  
AAA2     1 Romania Confirmed cc1=  .998993 cc2=  .710318 lx= 10.73025 if=  93 il= 104 5/5/2020   n=  11 now=   20749 end=      45718     13837     18781 U=    51.61 T=  113.2 p1= 120.3 p2=    45.4 ed=   235 9/13/2020   x1=  93. x2= 104. y1=   .39 y2=   .18     
GP: Confirmed Romania 5/5/2020        104   20749    45718   13837    18781    21   235 9/13/2020 
AAA2     1 Romania Confirmed cc1=  .998709 cc2=  .697198 lx= 10.60025 if=  94 il= 104 5/5/2020   n=  10 now=   20749 end=      40145     13837     18781 U=    45.29 T=  106.9 p1=  93.5 p2=    51.7 ed=   213 8/22/2020   x1=  94. x2= 104. y1=   .28 y2=   .06     
GP: Confirmed Romania 5/5/2020        104   20749    40145   13837    18781    21   213 8/22/2020 
AAA2     1 Romania Confirmed cc1=  .998828 cc2=  .682600 lx= 11.94025 if=  95 il= 104 5/5/2020   n=   9 now=   20749 end=     153315     13837     18781 U=   100.14 T=  191.9 p1= 638.9 p2=    13.5 ed=   428 3/25/2021   x1=  95. x2= 104. y1=   .97 y2=   .88     
GP: Confirmed Romania 5/5/2020        104   20749    -       13837    18781    21   428 3/25/2021 
AAA2     1 Romania Confirmed cc1=  .998396 cc2=  .665063 lx= 11.94025 if=  96 il= 104 5/5/2020   n=   8 now=   20749 end=     153315     13837     18781 U=   100.59 T=  192.3 p1= 638.9 p2=    13.5 ed=   429 3/26/2021   x1=  96. x2= 104. y1=   .96 y2=   .88     
GP: Confirmed Romania 5/5/2020        104   20749    -       13837    18781    21   429 3/26/2021 
AAA2     1 Romania Confirmed cc1=  .997710 cc2=  .644157 lx= 11.94025 if=  97 il= 104 5/5/2020   n=   7 now=   20749 end=     153315     13837     18781 U=    99.69 T=  191.5 p1= 638.9 p2=    13.5 ed=   426 3/23/2021   x1=  97. x2= 104. y1=   .95 y2=   .88     
GP: Confirmed Romania 5/5/2020        104   20749    -       13837    18781    21   426 3/23/2021 
AAA2     1 Romania Confirmed cc1=  .996613 cc2=  .618649 lx= 11.94025 if=  98 il= 104 5/5/2020   n=   6 now=   20749 end=     153315     13837     18781 U=   102.99 T=  194.4 p1= 638.9 p2=    13.5 ed=   437 4/3/2021    x1=  98. x2= 104. y1=   .94 y2=   .88     
GP: Confirmed Romania 5/5/2020        104   20749    -       13837    18781    21   437 4/3/2021  
AAA2     1 Romania Confirmed cc1=  .995691 cc2=  .587443 lx= 11.94025 if=  99 il= 104 5/5/2020   n=   5 now=   20749 end=     153315     13837     18781 U=   100.54 T=  192.2 p1= 638.9 p2=    13.5 ed=   429 3/26/2021   x1=  99. x2= 104. y1=   .93 y2=   .88     
GP: Confirmed Romania 5/5/2020        104   20749    -       13837    18781    21   429 3/26/2021 
AAA2     1 Romania Confirmed cc1=  .998444 cc2=  .879766 lx=  9.94025 if=  35 il= 105 5/6/2020   n=  70 now=   20749 end=      20748     14107     18781 U=    21.55 T=   84.5 p1=    .0 p2=   100.0 ed=   135 6/5/2020    x1=  35. x2= 105. y1=  2.30 y2=  -.95     
GP: Confirmed Romania 5/6/2020        105   20749    20748   14107    18781    20   135 6/5/2020  
AAA2     1 Romania Confirmed cc1=  .998604 cc2=  .879081 lx=  9.93025 if=  36 il= 105 5/6/2020   n=  69 now=   20749 end=      20542     14107     18781 U=    21.07 T=   84.4 p1=  -1.0 p2=   101.0 ed=   134 6/4/2020    x1=  36. x2= 105. y1=  2.30 y2=  -.98     
GP: Confirmed Romania 5/6/2020        105   20749    20542   14107    18781    20   134 6/4/2020  
AAA2     1 Romania Confirmed cc1=  .998690 cc2=  .878304 lx=  9.92025 if=  37 il= 105 5/6/2020   n=  68 now=   20749 end=      20338     14107     18781 U=    21.36 T=   83.5 p1=  -2.0 p2=   102.0 ed=   133 6/3/2020    x1=  37. x2= 105. y1=  2.18 y2= -1.01     
GP: Confirmed Romania 5/6/2020        105   20749    20338   14107    18781    20   133 6/3/2020  
AAA2     1 Romania Confirmed cc1=  .999011 cc2=  .877743 lx=  9.91025 if=  38 il= 105 5/6/2020   n=  67 now=   20749 end=      20135     14107     18781 U=    20.88 T=   83.4 p1=  -3.0 p2=   103.0 ed=   132 6/2/2020    x1=  38. x2= 105. y1=  2.18 y2= -1.03     
GP: Confirmed Romania 5/6/2020        105   20749    20135   14107    18781    20   132 6/2/2020  
AAA2     1 Romania Confirmed cc1=  .999247 cc2=  .877078 lx=  9.89025 if=  39 il= 105 5/6/2020   n=  66 now=   20749 end=      19737     14107     18781 U=    20.21 T=   82.9 p1=  -4.9 p2=   105.1 ed=   130 5/31/2020   x1=  39. x2= 105. y1=  2.17 y2= -1.09     
GP: Confirmed Romania 5/6/2020        105   20749    19737   14107    18781    20   130 5/31/2020 
AAA2     1 Romania Confirmed cc1=  .999401 cc2=  .876310 lx=  9.88025 if=  40 il= 105 5/6/2020   n=  65 now=   20749 end=      19540     14107     18781 U=    19.73 T=   82.9 p1=  -5.8 p2=   106.2 ed=   129 5/30/2020   x1=  40. x2= 105. y1=  2.17 y2= -1.12     
GP: Confirmed Romania 5/6/2020        105   20749    19540   14107    18781    20   129 5/30/2020 
AAA2     1 Romania Confirmed cc1=  .999480 cc2=  .875445 lx=  9.88025 if=  41 il= 105 5/6/2020   n=  64 now=   20749 end=      19540     14107     18781 U=    19.43 T=   83.2 p1=  -5.8 p2=   106.2 ed=   129 5/30/2020   x1=  41. x2= 105. y1=  2.17 y2= -1.12     
GP: Confirmed Romania 5/6/2020        105   20749    19540   14107    18781    20   129 5/30/2020 
AAA2     1 Romania Confirmed cc1=  .999499 cc2=  .874499 lx=  9.87025 if=  42 il= 105 5/6/2020   n=  63 now=   20749 end=      19346     14107     18781 U=    19.14 T=   82.9 p1=  -6.8 p2=   107.3 ed=   128 5/29/2020   x1=  42. x2= 105. y1=  2.14 y2= -1.15     
GP: Confirmed Romania 5/6/2020        105   20749    19346   14107    18781    20   128 5/29/2020 
AAA2     1 Romania Confirmed cc1=  .999504 cc2=  .873516 lx=  9.87025 if=  43 il= 105 5/6/2020   n=  62 now=   20749 end=      19346     14107     18781 U=    19.13 T=   83.0 p1=  -6.8 p2=   107.3 ed=   128 5/29/2020   x1=  43. x2= 105. y1=  2.09 y2= -1.15     
GP: Confirmed Romania 5/6/2020        105   20749    19346   14107    18781    20   128 5/29/2020 
AAA1     1 Romania Confirmed cc1=  .999513 cc2=  .872513 lx=  9.86025 if=  44 il= 105 5/6/2020   n=  61 now=   20749 end=      19153     14107     18781 U=    18.94 T=   82.6 p1=  -7.7 p2=   108.3 ed=   127 5/28/2020   x1=  44. x2= 105. y1=  2.04 y2= -1.18 BEST
AAA2     1 Romania Confirmed cc1=  .999513 cc2=  .872513 lx=  9.86225 if=  44 il= 105 5/6/2020   n=  61 now=   20749 end=      19153     14107     18781 U=    18.94 T=   82.6 p1=  -7.7 p2=   108.3 ed=   127 5/28/2020   x1=  44. x2= 105. y1=  2.04 y2= -1.18 BEST
GP: Confirmed Romania 5/6/2020        105   20749    19153   14107    18781    20   127 5/28/2020 
AAA1     1 Romania Confirmed cc1=  .999529 cc2=  .871492 lx=  9.86025 if=  45 il= 105 5/6/2020   n=  60 now=   20749 end=      19153     14107     18781 U=    18.63 T=   82.9 p1=  -7.7 p2=   108.3 ed=   126 5/27/2020   x1=  45. x2= 105. y1=  2.04 y2= -1.18 BEST
AAA2     1 Romania Confirmed cc1=  .999529 cc2=  .871492 lx=  9.85725 if=  45 il= 105 5/6/2020   n=  60 now=   20749 end=      19153     14107     18781 U=    18.63 T=   82.9 p1=  -7.7 p2=   108.3 ed=   126 5/27/2020   x1=  45. x2= 105. y1=  2.04 y2= -1.18 BEST
GP: Confirmed Romania 5/6/2020        105   20749    19153   14107    18781    20   126 5/27/2020 
AAA1     1 Romania Confirmed cc1=  .999507 cc2=  .870408 lx=  9.86025 if=  46 il= 105 5/6/2020   n=  59 now=   20749 end=      19153     14107     18781 U=    18.72 T=   82.8 p1=  -7.7 p2=   108.3 ed=   126 5/27/2020   x1=  46. x2= 105. y1=  1.97 y2= -1.18 BEST
AAA2     1 Romania Confirmed cc1=  .999508 cc2=  .870408 lx=  9.85625 if=  46 il= 105 5/6/2020   n=  59 now=   20749 end=      19153     14107     18781 U=    18.72 T=   82.8 p1=  -7.7 p2=   108.3 ed=   126 5/27/2020   x1=  46. x2= 105. y1=  1.97 y2= -1.18 BEST
GP: Confirmed Romania 5/6/2020        105   20749    19153   14107    18781    20   126 5/27/2020 
AAA1     1 Romania Confirmed cc1=  .999494 cc2=  .869305 lx=  9.85025 if=  47 il= 105 5/6/2020   n=  58 now=   20749 end=      18963     14107     18781 U=    18.22 T=   82.8 p1=  -8.6 p2=   109.4 ed=   125 5/26/2020   x1=  47. x2= 105. y1=  1.97 y2= -1.22 BEST
AAA2     1 Romania Confirmed cc1=  .999495 cc2=  .869305 lx=  9.85325 if=  47 il= 105 5/6/2020   n=  58 now=   20749 end=      18963     14107     18781 U=    18.22 T=   82.8 p1=  -8.6 p2=   109.4 ed=   125 5/26/2020   x1=  47. x2= 105. y1=  1.97 y2= -1.22 BEST
GP: Confirmed Romania 5/6/2020        105   20749    18963   14107    18781    20   125 5/26/2020 
AAA1     1 Romania Confirmed cc1=  .999470 cc2=  .868164 lx=  9.85025 if=  48 il= 105 5/6/2020   n=  57 now=   20749 end=      18963     14107     18781 U=    18.33 T=   82.7 p1=  -8.6 p2=   109.4 ed=   125 5/26/2020   x1=  48. x2= 105. y1=  1.89 y2= -1.22 BEST
AAA2     1 Romania Confirmed cc1=  .999472 cc2=  .868164 lx=  9.85525 if=  48 il= 105 5/6/2020   n=  57 now=   20749 end=      18963     14107     18781 U=    18.33 T=   82.7 p1=  -8.6 p2=   109.4 ed=   125 5/26/2020   x1=  48. x2= 105. y1=  1.89 y2= -1.22 BEST
GP: Confirmed Romania 5/6/2020        105   20749    18963   14107    18781    20   125 5/26/2020 
AAA1     1 Romania Confirmed cc1=  .999442 cc2=  .866989 lx=  9.85025 if=  49 il= 105 5/6/2020   n=  56 now=   20749 end=      18963     14107     18781 U=    18.56 T=   82.4 p1=  -8.6 p2=   109.4 ed=   126 5/27/2020   x1=  49. x2= 105. y1=  1.80 y2= -1.22 BEST
AAA2     1 Romania Confirmed cc1=  .999443 cc2=  .866989 lx=  9.85525 if=  49 il= 105 5/6/2020   n=  56 now=   20749 end=      18963     14107     18781 U=    18.56 T=   82.4 p1=  -8.6 p2=   109.4 ed=   126 5/27/2020   x1=  49. x2= 105. y1=  1.80 y2= -1.22 BEST
GP: Confirmed Romania 5/6/2020        105   20749    18963   14107    18781    20   126 5/27/2020 
AAA1     1 Romania Confirmed cc1=  .999435 cc2=  .865805 lx=  9.85025 if=  50 il= 105 5/6/2020   n=  55 now=   20749 end=      18963     14107     18781 U=    18.32 T=   82.7 p1=  -8.6 p2=   109.4 ed=   125 5/26/2020   x1=  50. x2= 105. y1=  1.78 y2= -1.22 BEST
AAA2     1 Romania Confirmed cc1=  .999435 cc2=  .865805 lx=  9.85125 if=  50 il= 105 5/6/2020   n=  55 now=   20749 end=      18963     14107     18781 U=    18.32 T=   82.7 p1=  -8.6 p2=   109.4 ed=   125 5/26/2020   x1=  50. x2= 105. y1=  1.78 y2= -1.22 BEST
GP: Confirmed Romania 5/6/2020        105   20749    18963   14107    18781    20   125 5/26/2020 
AAA1     1 Romania Confirmed cc1=  .999405 cc2=  .864565 lx=  9.85025 if=  51 il= 105 5/6/2020   n=  54 now=   20749 end=      18963     14107     18781 U=    18.64 T=   82.3 p1=  -8.6 p2=   109.4 ed=   126 5/27/2020   x1=  51. x2= 105. y1=  1.68 y2= -1.22 BEST
AAA2     1 Romania Confirmed cc1=  .999405 cc2=  .864565 lx=  9.85025 if=  51 il= 105 5/6/2020   n=  54 now=   20749 end=      18963     14107     18781 U=    18.64 T=   82.3 p1=  -8.6 p2=   109.4 ed=   126 5/27/2020   x1=  51. x2= 105. y1=  1.68 y2= -1.22 BEST
GP: Confirmed Romania 5/6/2020        105   20749    18963   14107    18781    20   126 5/27/2020 
AAA1     1 Romania Confirmed cc1=  .999419 cc2=  .863337 lx=  9.85025 if=  52 il= 105 5/6/2020   n=  53 now=   20749 end=      18963     14107     18781 U=    18.69 T=   82.2 p1=  -8.6 p2=   109.4 ed=   126 5/27/2020   x1=  52. x2= 105. y1=  1.62 y2= -1.22 BEST
AAA2     1 Romania Confirmed cc1=  .999421 cc2=  .863337 lx=  9.84525 if=  52 il= 105 5/6/2020   n=  53 now=   20749 end=      18963     14107     18781 U=    18.69 T=   82.2 p1=  -8.6 p2=   109.4 ed=   126 5/27/2020   x1=  52. x2= 105. y1=  1.62 y2= -1.22 BEST
GP: Confirmed Romania 5/6/2020        105   20749    18963   14107    18781    20   126 5/27/2020 
AAA1     1 Romania Confirmed cc1=  .999470 cc2=  .862110 lx=  9.84025 if=  53 il= 105 5/6/2020   n=  52 now=   20749 end=      18774     14107     18781 U=    18.21 T=   82.2 p1=  -9.5 p2=   110.5 ed=   125 5/26/2020   x1=  53. x2= 105. y1=  1.60 y2= -1.25 BEST
AAA2     1 Romania Confirmed cc1=  .999470 cc2=  .862110 lx=  9.83925 if=  53 il= 105 5/6/2020   n=  52 now=   20749 end=      18774     14107     18781 U=    18.21 T=   82.2 p1=  -9.5 p2=   110.5 ed=   125 5/26/2020   x1=  53. x2= 105. y1=  1.60 y2= -1.25 BEST
GP: Confirmed Romania 5/6/2020        105   20749    18774   14107    18781    20   125 5/26/2020 
AAA1     1 Romania Confirmed cc1=  .999464 cc2=  .860789 lx=  9.84025 if=  54 il= 105 5/6/2020   n=  51 now=   20749 end=      18774     14107     18781 U=    18.11 T=   82.3 p1=  -9.5 p2=   110.5 ed=   125 5/26/2020   x1=  54. x2= 105. y1=  1.56 y2= -1.25 BEST
AAA2     1 Romania Confirmed cc1=  .999465 cc2=  .860789 lx=  9.83525 if=  54 il= 105 5/6/2020   n=  51 now=   20749 end=      18774     14107     18781 U=    18.11 T=   82.3 p1=  -9.5 p2=   110.5 ed=   125 5/26/2020   x1=  54. x2= 105. y1=  1.56 y2= -1.25 BEST
GP: Confirmed Romania 5/6/2020        105   20749    18774   14107    18781    20   125 5/26/2020 
AAA1     1 Romania Confirmed cc1=  .999447 cc2=  .859419 lx=  9.83025 if=  55 il= 105 5/6/2020   n=  50 now=   20749 end=      18587     14107     18781 U=    17.75 T=   82.1 p1= -10.4 p2=   111.6 ed=   124 5/25/2020   x1=  55. x2= 105. y1=  1.53 y2= -1.29 BEST
AAA2     1 Romania Confirmed cc1=  .999447 cc2=  .859419 lx=  9.83325 if=  55 il= 105 5/6/2020   n=  50 now=   20749 end=      18587     14107     18781 U=    17.75 T=   82.1 p1= -10.4 p2=   111.6 ed=   124 5/25/2020   x1=  55. x2= 105. y1=  1.53 y2= -1.29 BEST
GP: Confirmed Romania 5/6/2020        105   20749    18587   14107    18781    20   124 5/25/2020 
AAA1     1 Romania Confirmed cc1=  .999415 cc2=  .857994 lx=  9.83025 if=  56 il= 105 5/6/2020   n=  49 now=   20749 end=      18587     14107     18781 U=    17.89 T=   82.0 p1= -10.4 p2=   111.6 ed=   124 5/25/2020   x1=  56. x2= 105. y1=  1.45 y2= -1.29 BEST
AAA2     1 Romania Confirmed cc1=  .999415 cc2=  .857994 lx=  9.83225 if=  56 il= 105 5/6/2020   n=  49 now=   20749 end=      18587     14107     18781 U=    17.89 T=   82.0 p1= -10.4 p2=   111.6 ed=   124 5/25/2020   x1=  56. x2= 105. y1=  1.45 y2= -1.29 BEST
GP: Confirmed Romania 5/6/2020        105   20749    18587   14107    18781    20   124 5/25/2020 
AAA1     1 Romania Confirmed cc1=  .999400 cc2=  .856543 lx=  9.83025 if=  57 il= 105 5/6/2020   n=  48 now=   20749 end=      18587     14107     18781 U=    17.62 T=   82.3 p1= -10.4 p2=   111.6 ed=   123 5/24/2020   x1=  57. x2= 105. y1=  1.44 y2= -1.29 BEST
AAA2     1 Romania Confirmed cc1=  .999400 cc2=  .856543 lx=  9.82825 if=  57 il= 105 5/6/2020   n=  48 now=   20749 end=      18587     14107     18781 U=    17.62 T=   82.3 p1= -10.4 p2=   111.6 ed=   123 5/24/2020   x1=  57. x2= 105. y1=  1.44 y2= -1.29 BEST
GP: Confirmed Romania 5/6/2020        105   20749    18587   14107    18781    20   123 5/24/2020 
AAA1     1 Romania Confirmed cc1=  .999362 cc2=  .855024 lx=  9.83025 if=  58 il= 105 5/6/2020   n=  47 now=   20749 end=      18587     14107     18781 U=    17.41 T=   82.6 p1= -10.4 p2=   111.6 ed=   123 5/24/2020   x1=  58. x2= 105. y1=  1.41 y2= -1.29 BEST
AAA2     1 Romania Confirmed cc1=  .999362 cc2=  .855024 lx=  9.82925 if=  58 il= 105 5/6/2020   n=  47 now=   20749 end=      18587     14107     18781 U=    17.41 T=   82.6 p1= -10.4 p2=   111.6 ed=   123 5/24/2020   x1=  58. x2= 105. y1=  1.41 y2= -1.29 BEST
GP: Confirmed Romania 5/6/2020        105   20749    18587   14107    18781    20   123 5/24/2020 
AAA1     1 Romania Confirmed cc1=  .999343 cc2=  .853478 lx=  9.83025 if=  59 il= 105 5/6/2020   n=  46 now=   20749 end=      18587     14107     18781 U=    17.32 T=   82.7 p1= -10.4 p2=   111.6 ed=   123 5/24/2020   x1=  59. x2= 105. y1=  1.37 y2= -1.29 BEST
AAA2     1 Romania Confirmed cc1=  .999344 cc2=  .853478 lx=  9.83225 if=  59 il= 105 5/6/2020   n=  46 now=   20749 end=      18587     14107     18781 U=    17.32 T=   82.7 p1= -10.4 p2=   111.6 ed=   123 5/24/2020   x1=  59. x2= 105. y1=  1.37 y2= -1.29 BEST
GP: Confirmed Romania 5/6/2020        105   20749    18587   14107    18781    20   123 5/24/2020 
AAA1     1 Romania Confirmed cc1=  .999357 cc2=  .851915 lx=  9.84025 if=  60 il= 105 5/6/2020   n=  45 now=   20749 end=      18774     14107     18781 U=    17.45 T=   83.2 p1=  -9.5 p2=   110.5 ed=   124 5/25/2020   x1=  60. x2= 105. y1=  1.33 y2= -1.25 BEST
AAA2     1 Romania Confirmed cc1=  .999357 cc2=  .851915 lx=  9.83925 if=  60 il= 105 5/6/2020   n=  45 now=   20749 end=      18774     14107     18781 U=    17.45 T=   83.2 p1=  -9.5 p2=   110.5 ed=   124 5/25/2020   x1=  60. x2= 105. y1=  1.33 y2= -1.25 BEST
GP: Confirmed Romania 5/6/2020        105   20749    18774   14107    18781    20   124 5/25/2020 
AAA1     1 Romania Confirmed cc1=  .999435 cc2=  .850363 lx=  9.85025 if=  61 il= 105 5/6/2020   n=  44 now=   20749 end=      18963     14107     18781 U=    17.82 T=   83.3 p1=  -8.6 p2=   109.4 ed=   125 5/26/2020   x1=  61. x2= 105. y1=  1.25 y2= -1.22 BEST
AAA2     1 Romania Confirmed cc1=  .999435 cc2=  .850363 lx=  9.84925 if=  61 il= 105 5/6/2020   n=  44 now=   20749 end=      18963     14107     18781 U=    17.82 T=   83.3 p1=  -8.6 p2=   109.4 ed=   125 5/26/2020   x1=  61. x2= 105. y1=  1.25 y2= -1.22 BEST
GP: Confirmed Romania 5/6/2020        105   20749    18963   14107    18781    20   125 5/26/2020 
AAA1     1 Romania Confirmed cc1=  .999482 cc2=  .848726 lx=  9.86025 if=  62 il= 105 5/6/2020   n=  43 now=   20749 end=      19153     14107     18781 U=    18.36 T=   83.3 p1=  -7.7 p2=   108.3 ed=   126 5/27/2020   x1=  62. x2= 105. y1=  1.16 y2= -1.18 BEST
AAA2     1 Romania Confirmed cc1=  .999482 cc2=  .848726 lx=  9.85825 if=  62 il= 105 5/6/2020   n=  43 now=   20749 end=      19153     14107     18781 U=    18.36 T=   83.3 p1=  -7.7 p2=   108.3 ed=   126 5/27/2020   x1=  62. x2= 105. y1=  1.16 y2= -1.18 BEST
GP: Confirmed Romania 5/6/2020        105   20749    19153   14107    18781    20   126 5/27/2020 
AAA1     1 Romania Confirmed cc1=  .999459 cc2=  .846960 lx=  9.86025 if=  63 il= 105 5/6/2020   n=  42 now=   20749 end=      19153     14107     18781 U=    18.26 T=   83.4 p1=  -7.7 p2=   108.3 ed=   126 5/27/2020   x1=  63. x2= 105. y1=  1.12 y2= -1.18 BEST
AAA2     1 Romania Confirmed cc1=  .999459 cc2=  .846960 lx=  9.86225 if=  63 il= 105 5/6/2020   n=  42 now=   20749 end=      19153     14107     18781 U=    18.26 T=   83.4 p1=  -7.7 p2=   108.3 ed=   126 5/27/2020   x1=  63. x2= 105. y1=  1.12 y2= -1.18 BEST
GP: Confirmed Romania 5/6/2020        105   20749    19153   14107    18781    20   126 5/27/2020 
AAA2     1 Romania Confirmed cc1=  .999462 cc2=  .845158 lx=  9.87025 if=  64 il= 105 5/6/2020   n=  41 now=   20749 end=      19346     14107     18781 U=    18.39 T=   83.8 p1=  -6.8 p2=   107.3 ed=   127 5/28/2020   x1=  64. x2= 105. y1=  1.08 y2= -1.15     
GP: Confirmed Romania 5/6/2020        105   20749    19346   14107    18781    20   127 5/28/2020 
AAA2     1 Romania Confirmed cc1=  .999521 cc2=  .843347 lx=  9.88025 if=  65 il= 105 5/6/2020   n=  40 now=   20749 end=      19540     14107     18781 U=    18.86 T=   83.8 p1=  -5.8 p2=   106.2 ed=   128 5/29/2020   x1=  65. x2= 105. y1=  1.00 y2= -1.12     
GP: Confirmed Romania 5/6/2020        105   20749    19540   14107    18781    20   128 5/29/2020 
AAA2     1 Romania Confirmed cc1=  .999526 cc2=  .841412 lx=  9.89025 if=  66 il= 105 5/6/2020   n=  39 now=   20749 end=      19737     14107     18781 U=    19.02 T=   84.2 p1=  -4.9 p2=   105.1 ed=   129 5/30/2020   x1=  66. x2= 105. y1=   .96 y2= -1.09     
GP: Confirmed Romania 5/6/2020        105   20749    19737   14107    18781    20   129 5/30/2020 
AAA2     1 Romania Confirmed cc1=  .999582 cc2=  .839454 lx=  9.90025 if=  67 il= 105 5/6/2020   n=  38 now=   20749 end=      19935     14107     18781 U=    19.63 T=   84.2 p1=  -3.9 p2=   104.1 ed=   130 5/31/2020   x1=  67. x2= 105. y1=   .87 y2= -1.06     
GP: Confirmed Romania 5/6/2020        105   20749    19935   14107    18781    20   130 5/31/2020 
AAA2     1 Romania Confirmed cc1=  .999558 cc2=  .837336 lx=  9.90025 if=  68 il= 105 5/6/2020   n=  37 now=   20749 end=      19935     14107     18781 U=    19.77 T=   84.0 p1=  -3.9 p2=   104.1 ed=   130 5/31/2020   x1=  68. x2= 105. y1=   .81 y2= -1.06     
GP: Confirmed Romania 5/6/2020        105   20749    19935   14107    18781    20   130 5/31/2020 
AAA2     1 Romania Confirmed cc1=  .999521 cc2=  .835122 lx=  9.90025 if=  69 il= 105 5/6/2020   n=  36 now=   20749 end=      19935     14107     18781 U=    19.53 T=   84.3 p1=  -3.9 p2=   104.1 ed=   130 5/31/2020   x1=  69. x2= 105. y1=   .78 y2= -1.06     
GP: Confirmed Romania 5/6/2020        105   20749    19935   14107    18781    20   130 5/31/2020 
AAA2     1 Romania Confirmed cc1=  .999514 cc2=  .832848 lx=  9.91025 if=  70 il= 105 5/6/2020   n=  35 now=   20749 end=      20135     14107     18781 U=    19.70 T=   84.6 p1=  -3.0 p2=   103.0 ed=   131 6/1/2020    x1=  70. x2= 105. y1=   .74 y2= -1.03     
GP: Confirmed Romania 5/6/2020        105   20749    20135   14107    18781    20   131 6/1/2020  
AAA2     1 Romania Confirmed cc1=  .999557 cc2=  .830526 lx=  9.93025 if=  71 il= 105 5/6/2020   n=  34 now=   20749 end=      20542     14107     18781 U=    20.25 T=   85.2 p1=  -1.0 p2=   101.0 ed=   132 6/2/2020    x1=  71. x2= 105. y1=   .70 y2=  -.98     
GP: Confirmed Romania 5/6/2020        105   20749    20542   14107    18781    20   132 6/2/2020  
AAA2     1 Romania Confirmed cc1=  .999640 cc2=  .828141 lx=  9.95025 if=  72 il= 105 5/6/2020   n=  33 now=   20749 end=      20957     14107     18781 U=    21.15 T=   85.4 p1=   1.0 p2=    99.0 ed=   135 6/5/2020    x1=  72. x2= 105. y1=   .63 y2=  -.93     
GP: Confirmed Romania 5/6/2020        105   20749    20957   14107    18781    20   135 6/5/2020  
