TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9059.00000        9.11151
TAB:  US_New_Jersey_Ocean Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999176 cc2=  .843001 lx=  9.14051 if=  87 il= 127 5/28/2020  n=  40 now=    9059 end=       9334      8577      9203 U=    18.70 T=   80.8 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  87. x2= 127. y1=  -.33 y2= -2.47 BEST
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9334    8577     9203    32   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999129 cc2=  .841015 lx=  9.14151 if=  88 il= 127 5/28/2020  n=  39 now=    9059 end=       9334      8577      9203 U=    18.50 T=   81.3 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  88. x2= 127. y1=  -.36 y2= -2.47 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999129 cc2=  .841015 lx=  9.14151 if=  88 il= 127 5/28/2020  n=  39 now=    9059 end=       9334      8577      9203 U=    18.50 T=   81.3 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  88. x2= 127. y1=  -.36 y2= -2.47 BEST
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9334    8577     9203    32   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999145 cc2=  .839017 lx=  9.14151 if=  89 il= 127 5/28/2020  n=  38 now=    9059 end=       9334      8577      9203 U=    18.63 T=   81.0 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  89. x2= 127. y1=  -.43 y2= -2.47 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999153 cc2=  .839017 lx=  9.14451 if=  89 il= 127 5/28/2020  n=  38 now=    9059 end=       9334      8577      9203 U=    18.63 T=   81.0 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  89. x2= 127. y1=  -.43 y2= -2.47 BEST
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9334    8577     9203    32   124 5/25/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999139 cc2=  .836917 lx=  9.15151 if=  90 il= 127 5/28/2020  n=  37 now=    9059 end=       9428      8577      9203 U=    19.62 T=   80.8 p1=   4.1 p2=    96.1 ed=   127 5/28/2020   x1=  90. x2= 127. y1=  -.47 y2= -2.36     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9428    8577     9203    32   127 5/28/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999156 cc2=  .834757 lx=  9.15151 if=  91 il= 127 5/28/2020  n=  36 now=    9059 end=       9428      8577      9203 U=    19.70 T=   80.6 p1=   4.1 p2=    96.1 ed=   127 5/28/2020   x1=  91. x2= 127. y1=  -.53 y2= -2.36     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9428    8577     9203    32   127 5/28/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999158 cc2=  .832491 lx=  9.15151 if=  92 il= 127 5/28/2020  n=  35 now=    9059 end=       9428      8577      9203 U=    19.91 T=   80.1 p1=   4.1 p2=    96.1 ed=   127 5/28/2020   x1=  92. x2= 127. y1=  -.60 y2= -2.36     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9428    8577     9203    32   127 5/28/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999107 cc2=  .830076 lx=  9.15151 if=  93 il= 127 5/28/2020  n=  34 now=    9059 end=       9428      8577      9203 U=    19.99 T=   79.9 p1=   4.1 p2=    96.1 ed=   127 5/28/2020   x1=  93. x2= 127. y1=  -.66 y2= -2.36     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9428    8577     9203    32   127 5/28/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999057 cc2=  .827558 lx=  9.16151 if=  94 il= 127 5/28/2020  n=  33 now=    9059 end=       9523      8577      9203 U=    21.27 T=   79.0 p1=   5.1 p2=    95.1 ed=   129 5/30/2020   x1=  94. x2= 127. y1=  -.71 y2= -2.26     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9523    8577     9203    32   129 5/30/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998969 cc2=  .824891 lx=  9.16151 if=  95 il= 127 5/28/2020  n=  32 now=    9059 end=       9523      8577      9203 U=    21.36 T=   78.8 p1=   5.1 p2=    95.1 ed=   129 5/30/2020   x1=  95. x2= 127. y1=  -.76 y2= -2.26     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9523    8577     9203    32   129 5/30/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998871 cc2=  .822094 lx=  9.16151 if=  96 il= 127 5/28/2020  n=  31 now=    9059 end=       9523      8577      9203 U=    21.00 T=   79.6 p1=   5.1 p2=    95.1 ed=   129 5/30/2020   x1=  96. x2= 127. y1=  -.78 y2= -2.26     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9523    8577     9203    32   129 5/30/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998795 cc2=  .819190 lx=  9.16151 if=  97 il= 127 5/28/2020  n=  30 now=    9059 end=       9523      8577      9203 U=    20.99 T=   79.6 p1=   5.1 p2=    95.1 ed=   129 5/30/2020   x1=  97. x2= 127. y1=  -.83 y2= -2.26     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9523    8577     9203    32   129 5/30/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998722 cc2=  .816147 lx=  9.16151 if=  98 il= 127 5/28/2020  n=  29 now=    9059 end=       9523      8577      9203 U=    20.85 T=   79.9 p1=   5.1 p2=    95.1 ed=   129 5/30/2020   x1=  98. x2= 127. y1=  -.87 y2= -2.26     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9523    8577     9203    32   129 5/30/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998748 cc2=  .813053 lx=  9.17151 if=  99 il= 127 5/28/2020  n=  28 now=    9059 end=       9619      8577      9203 U=    21.92 T=   79.5 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  99. x2= 127. y1=  -.89 y2= -2.17     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9619    8577     9203    32   131 6/1/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998914 cc2=  .809932 lx=  9.18151 if= 100 il= 127 5/28/2020  n=  27 now=    9059 end=       9715      8577      9203 U=    23.10 T=   78.9 p1=   7.2 p2=    93.2 ed=   133 6/3/2020    x1= 100. x2= 127. y1=  -.91 y2= -2.08     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9715    8577     9203    32   133 6/3/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999280 cc2=  .806830 lx=  9.20151 if= 101 il= 127 5/28/2020  n=  26 now=    9059 end=       9912      8577      9203 U=    26.03 T=   76.7 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1= 101. x2= 127. y1=  -.93 y2= -1.93     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9912    8577     9203    32   138 6/8/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999412 cc2=  .803296 lx=  9.22151 if= 102 il= 127 5/28/2020  n=  25 now=    9059 end=      10112      8577      9203 U=    29.31 T=   74.1 p1=  11.6 p2=    89.6 ed=   143 6/13/2020   x1= 102. x2= 127. y1=  -.95 y2= -1.80     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059    10112    8577     9203    32   143 6/13/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999339 cc2=  .799339 lx=  9.22151 if= 103 il= 127 5/28/2020  n=  24 now=    9059 end=      10112      8577      9203 U=    29.49 T=   73.8 p1=  11.6 p2=    89.6 ed=   143 6/13/2020   x1= 103. x2= 127. y1=  -.99 y2= -1.80     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059    10112    8577     9203    32   143 6/13/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999265 cc2=  .795141 lx=  9.22151 if= 104 il= 127 5/28/2020  n=  23 now=    9059 end=      10112      8577      9203 U=    29.48 T=   73.8 p1=  11.6 p2=    89.6 ed=   143 6/13/2020   x1= 104. x2= 127. y1= -1.02 y2= -1.80     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059    10112    8577     9203    32   143 6/13/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999185 cc2=  .790671 lx=  9.21151 if= 105 il= 127 5/28/2020  n=  22 now=    9059 end=      10011      8577      9203 U=    27.92 T=   74.9 p1=  10.5 p2=    90.5 ed=   140 6/10/2020   x1= 105. x2= 127. y1= -1.08 y2= -1.87     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059    10011    8577     9203    32   140 6/10/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999069 cc2=  .785868 lx=  9.21151 if= 106 il= 127 5/28/2020  n=  21 now=    9059 end=      10011      8577      9203 U=    27.89 T=   74.9 p1=  10.5 p2=    90.5 ed=   140 6/10/2020   x1= 106. x2= 127. y1= -1.11 y2= -1.87     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059    10011    8577     9203    32   140 6/10/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998929 cc2=  .780711 lx=  9.21151 if= 107 il= 127 5/28/2020  n=  20 now=    9059 end=      10011      8577      9203 U=    27.62 T=   75.4 p1=  10.5 p2=    90.5 ed=   140 6/10/2020   x1= 107. x2= 127. y1= -1.14 y2= -1.87     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059    10011    8577     9203    32   140 6/10/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998817 cc2=  .775210 lx=  9.23151 if= 108 il= 127 5/28/2020  n=  19 now=    9059 end=      10213      8577      9203 U=    30.32 T=   74.1 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1= 108. x2= 127. y1= -1.12 y2= -1.74     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059    10213    8577     9203    32   145 6/15/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998693 cc2=  .769278 lx=  9.25151 if= 109 il= 127 5/28/2020  n=  18 now=    9059 end=      10420      8577      9203 U=    33.36 T=   72.4 p1=  15.0 p2=    86.9 ed=   151 6/21/2020   x1= 109. x2= 127. y1= -1.10 y2= -1.64     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059    10420    8577     9203    32   151 6/21/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998481 cc2=  .762778 lx=  9.26151 if= 110 il= 127 5/28/2020  n=  17 now=    9059 end=      10525      8577      9203 U=    35.66 T=   70.4 p1=  16.2 p2=    86.1 ed=   154 6/24/2020   x1= 110. x2= 127. y1= -1.11 y2= -1.59     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059    10525    8577     9203    32   154 6/24/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998379 cc2=  .755843 lx=  9.23151 if= 111 il= 127 5/28/2020  n=  16 now=    9059 end=      10213      8577      9203 U=    31.29 T=   72.4 p1=  12.7 p2=    88.7 ed=   146 6/16/2020   x1= 111. x2= 127. y1= -1.23 y2= -1.74     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059    10213    8577     9203    32   146 6/16/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998351 cc2=  .748351 lx=  9.19151 if= 112 il= 127 5/28/2020  n=  15 now=    9059 end=       9813      8577      9203 U=    25.22 T=   76.4 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1= 112. x2= 127. y1= -1.41 y2= -2.00     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9813    8577     9203    32   135 6/5/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997943 cc2=  .730681 lx=  9.16151 if= 114 il= 127 5/28/2020  n=  13 now=    9059 end=       9523      8577      9203 U=    20.74 T=   80.2 p1=   5.1 p2=    95.1 ed=   129 5/30/2020   x1= 114. x2= 127. y1= -1.63 y2= -2.26     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9523    8577     9203    32   129 5/30/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .998173 cc2=  .720823 lx=  9.14151 if= 115 il= 127 5/28/2020  n=  12 now=    9059 end=       9334      8577      9203 U=    17.26 T=   84.4 p1=   3.0 p2=    97.1 ed=   125 5/26/2020   x1= 115. x2= 127. y1= -1.77 y2= -2.47 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998177 cc2=  .720823 lx=  9.13851 if= 115 il= 127 5/28/2020  n=  12 now=    9059 end=       9334      8577      9203 U=    17.26 T=   84.4 p1=   3.0 p2=    97.1 ed=   125 5/26/2020   x1= 115. x2= 127. y1= -1.77 y2= -2.47 BEST
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9334    8577     9203    32   125 5/26/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .998092 cc2=  .709417 lx=  9.12151 if= 116 il= 127 5/28/2020  n=  11 now=    9059 end=       9150      8577      9203 U=    13.60 T=   89.8 p1=   1.0 p2=    99.0 ed=   121 5/22/2020   x1= 116. x2= 127. y1= -1.93 y2= -2.74 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998108 cc2=  .709417 lx=  9.12651 if= 116 il= 127 5/28/2020  n=  11 now=    9059 end=       9150      8577      9203 U=    13.60 T=   89.8 p1=   1.0 p2=    99.0 ed=   121 5/22/2020   x1= 116. x2= 127. y1= -1.93 y2= -2.74 BEST
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9150    8577     9203    32   121 5/22/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .997667 cc2=  .696156 lx=  9.13151 if= 117 il= 127 5/28/2020  n=  10 now=    9059 end=       9242      8577      9203 U=    15.06 T=   87.9 p1=   2.0 p2=    98.0 ed=   123 5/24/2020   x1= 117. x2= 127. y1= -1.93 y2= -2.59 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997671 cc2=  .696156 lx=  9.13451 if= 117 il= 127 5/28/2020  n=  10 now=    9059 end=       9242      8577      9203 U=    15.06 T=   87.9 p1=   2.0 p2=    98.0 ed=   123 5/24/2020   x1= 117. x2= 127. y1= -1.93 y2= -2.59 BEST
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9242    8577     9203    32   123 5/24/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997259 cc2=  .681031 lx=  9.15151 if= 118 il= 127 5/28/2020  n=   9 now=    9059 end=       9428      8577      9203 U=    18.03 T=   84.5 p1=   4.1 p2=    96.1 ed=   127 5/28/2020   x1= 118. x2= 127. y1= -1.86 y2= -2.36     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059     9428    8577     9203    32   127 5/28/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998250 cc2=  .664917 lx=  9.45151 if= 119 il= 127 5/28/2020  n=   8 now=    9059 end=      12727      8577      9203 U=    68.06 T=   63.7 p1=  40.5 p2=    71.2 ed=   224 9/2/2020    x1= 119. x2= 127. y1=  -.81 y2=  -.93     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059    12727    8577     9203    32   224 9/2/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997539 cc2=  .643986 lx=  9.67151 if= 120 il= 127 5/28/2020  n=   7 now=    9059 end=      15859      8577      9203 U=   102.96 T=   76.9 p1=  75.1 p2=    57.1 ed=   319 12/6/2020   x1= 120. x2= 127. y1=  -.42 y2=  -.49     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059    15859    8577     9203    32   319 12/6/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997041 cc2=  .619077 lx= 11.11151 if= 121 il= 127 5/28/2020  n=   6 now=    9059 end=      66937      8577      9203 U=   358.91 T=  385.5 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 121. x2= 127. y1=   .74 y2=   .72     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059    -        8577     9203    32   999 undefine  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997030 cc2=  .588781 lx= 11.11151 if= 122 il= 127 5/28/2020  n=   5 now=    9059 end=      66937      8577      9203 U=   334.93 T=  368.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 122. x2= 127. y1=   .74 y2=   .72     
GP: Confirmed US_New_Jersey_Ocean 5/28/2020       127    9059    -        8577     9203    32   999 undefine  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .996950 cc2=  .883722 lx=  9.10151 if=  51 il= 128 5/29/2020  n=  77 now=    9059 end=       8968      8627      9203 U=    14.11 T=   82.2 p1=  -1.0 p2=   101.0 ed=   115 5/16/2020   x1=  51. x2= 128. y1=  2.21 y2= -3.25     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     8968    8627     9203    30   115 5/16/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .996900 cc2=  .882939 lx=  9.10151 if=  52 il= 128 5/29/2020  n=  76 now=    9059 end=       8968      8627      9203 U=    13.93 T=   82.8 p1=  -1.0 p2=   101.0 ed=   115 5/16/2020   x1=  52. x2= 128. y1=  2.21 y2= -3.25     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     8968    8627     9203    30   115 5/16/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .996942 cc2=  .882234 lx=  9.10151 if=  53 il= 128 5/29/2020  n=  75 now=    9059 end=       8968      8627      9203 U=    13.75 T=   83.4 p1=  -1.0 p2=   101.0 ed=   115 5/16/2020   x1=  53. x2= 128. y1=  2.21 y2= -3.25     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     8968    8627     9203    30   115 5/16/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997138 cc2=  .881668 lx=  9.10151 if=  54 il= 128 5/29/2020  n=  74 now=    9059 end=       8968      8627      9203 U=    13.89 T=   82.9 p1=  -1.0 p2=   101.0 ed=   115 5/16/2020   x1=  54. x2= 128. y1=  2.08 y2= -3.25     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     8968    8627     9203    30   115 5/16/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997265 cc2=  .881017 lx=  9.10151 if=  55 il= 128 5/29/2020  n=  73 now=    9059 end=       8968      8627      9203 U=    13.80 T=   83.2 p1=  -1.0 p2=   101.0 ed=   115 5/16/2020   x1=  55. x2= 128. y1=  2.04 y2= -3.25     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     8968    8627     9203    30   115 5/16/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997504 cc2=  .880463 lx=  9.10151 if=  56 il= 128 5/29/2020  n=  72 now=    9059 end=       8968      8627      9203 U=    13.85 T=   83.0 p1=  -1.0 p2=   101.0 ed=   115 5/16/2020   x1=  56. x2= 128. y1=  1.95 y2= -3.25     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     8968    8627     9203    30   115 5/16/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .997790 cc2=  .879938 lx=  9.11151 if=  57 il= 128 5/29/2020  n=  71 now=    9059 end=       9058      8627      9203 U=    14.97 T=   82.8 p1=    .0 p2=   100.0 ed=   118 5/19/2020   x1=  57. x2= 128. y1=  1.73 y2= -3.02 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997831 cc2=  .879938 lx=  9.10751 if=  57 il= 128 5/29/2020  n=  71 now=    9059 end=       9058      8627      9203 U=    14.97 T=   82.8 p1=    .0 p2=   100.0 ed=   118 5/19/2020   x1=  57. x2= 128. y1=  1.73 y2= -3.02 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9058    8627     9203    30   118 5/19/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .997846 cc2=  .879168 lx=  9.11151 if=  58 il= 128 5/29/2020  n=  70 now=    9059 end=       9058      8627      9203 U=    14.99 T=   82.8 p1=    .0 p2=   100.0 ed=   118 5/19/2020   x1=  58. x2= 128. y1=  1.65 y2= -3.02 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997868 cc2=  .879168 lx=  9.10851 if=  58 il= 128 5/29/2020  n=  70 now=    9059 end=       9058      8627      9203 U=    14.99 T=   82.8 p1=    .0 p2=   100.0 ed=   118 5/19/2020   x1=  58. x2= 128. y1=  1.65 y2= -3.02 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9058    8627     9203    30   118 5/19/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .998125 cc2=  .876857 lx=  9.11151 if=  61 il= 128 5/29/2020  n=  67 now=    9059 end=       9058      8627      9203 U=    15.09 T=   82.4 p1=    .0 p2=   100.0 ed=   118 5/19/2020   x1=  61. x2= 128. y1=  1.42 y2= -3.02 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998129 cc2=  .876857 lx=  9.11251 if=  61 il= 128 5/29/2020  n=  67 now=    9059 end=       9058      8627      9203 U=    15.09 T=   82.4 p1=    .0 p2=   100.0 ed=   118 5/19/2020   x1=  61. x2= 128. y1=  1.42 y2= -3.02 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9058    8627     9203    30   118 5/19/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .998205 cc2=  .876036 lx=  9.11151 if=  62 il= 128 5/29/2020  n=  66 now=    9059 end=       9058      8627      9203 U=    15.05 T=   82.6 p1=    .0 p2=   100.0 ed=   118 5/19/2020   x1=  62. x2= 128. y1=  1.37 y2= -3.02 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998226 cc2=  .876036 lx=  9.11451 if=  62 il= 128 5/29/2020  n=  66 now=    9059 end=       9058      8627      9203 U=    15.05 T=   82.6 p1=    .0 p2=   100.0 ed=   118 5/19/2020   x1=  62. x2= 128. y1=  1.37 y2= -3.02 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9058    8627     9203    30   118 5/19/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .998354 cc2=  .875262 lx=  9.12151 if=  63 il= 128 5/29/2020  n=  65 now=    9059 end=       9150      8627      9203 U=    15.68 T=   83.6 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1=  63. x2= 128. y1=  1.31 y2= -2.83 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998391 cc2=  .875262 lx=  9.11651 if=  63 il= 128 5/29/2020  n=  65 now=    9059 end=       9150      8627      9203 U=    15.68 T=   83.6 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1=  63. x2= 128. y1=  1.31 y2= -2.83 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9150    8627     9203    30   120 5/21/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .998647 cc2=  .874612 lx=  9.12151 if=  64 il= 128 5/29/2020  n=  64 now=    9059 end=       9150      8627      9203 U=    16.07 T=   82.5 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1=  64. x2= 128. y1=  1.15 y2= -2.83 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998653 cc2=  .874612 lx=  9.11951 if=  64 il= 128 5/29/2020  n=  64 now=    9059 end=       9150      8627      9203 U=    16.07 T=   82.5 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1=  64. x2= 128. y1=  1.15 y2= -2.83 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9150    8627     9203    30   120 5/21/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .998732 cc2=  .873732 lx=  9.12151 if=  65 il= 128 5/29/2020  n=  63 now=    9059 end=       9150      8627      9203 U=    16.11 T=   82.4 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1=  65. x2= 128. y1=  1.08 y2= -2.83 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998732 cc2=  .873732 lx=  9.12151 if=  65 il= 128 5/29/2020  n=  63 now=    9059 end=       9150      8627      9203 U=    16.11 T=   82.4 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1=  65. x2= 128. y1=  1.08 y2= -2.83 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9150    8627     9203    30   120 5/21/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .998820 cc2=  .872832 lx=  9.12151 if=  66 il= 128 5/29/2020  n=  62 now=    9059 end=       9150      8627      9203 U=    16.23 T=   82.0 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1=  66. x2= 128. y1=   .99 y2= -2.83 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998826 cc2=  .872832 lx=  9.12351 if=  66 il= 128 5/29/2020  n=  62 now=    9059 end=       9150      8627      9203 U=    16.23 T=   82.0 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1=  66. x2= 128. y1=   .99 y2= -2.83 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9150    8627     9203    30   120 5/21/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .998873 cc2=  .871873 lx=  9.12151 if=  67 il= 128 5/29/2020  n=  61 now=    9059 end=       9150      8627      9203 U=    16.29 T=   81.9 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1=  67. x2= 128. y1=   .91 y2= -2.83 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998894 cc2=  .871873 lx=  9.12551 if=  67 il= 128 5/29/2020  n=  61 now=    9059 end=       9150      8627      9203 U=    16.29 T=   81.9 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1=  67. x2= 128. y1=   .91 y2= -2.83 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9150    8627     9203    30   120 5/21/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .998936 cc2=  .870899 lx=  9.13151 if=  68 il= 128 5/29/2020  n=  60 now=    9059 end=       9242      8627      9203 U=    16.98 T=   82.6 p1=   2.0 p2=    98.0 ed=   122 5/23/2020   x1=  68. x2= 128. y1=   .86 y2= -2.68 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998962 cc2=  .870899 lx=  9.12751 if=  68 il= 128 5/29/2020  n=  60 now=    9059 end=       9242      8627      9203 U=    16.98 T=   82.6 p1=   2.0 p2=    98.0 ed=   122 5/23/2020   x1=  68. x2= 128. y1=   .86 y2= -2.68 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9242    8627     9203    30   122 5/23/2020 
