TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       10025.00000        9.21284
TAB:  Moldova Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Moldova 4/7/2020         76     365    -          22       47     1   186 7/26/2020 
AAA2     1 Moldova Deaths    cc1=  .983289 cc2=  .716028 lx=  7.89990 if=  63 il=  76 4/7/2020   n=  13 now=     365 end=       2697        22        47 U=    26.19 T=  117.1 p1= 638.9 p2=    13.5 ed=   178 7/18/2020   x1=  63. x2=  76. y1=  2.07 y2=  1.57     
GP: Deaths    Moldova 4/7/2020         76     365    -          22       47     1   178 7/18/2020 
AAA2     1 Moldova Deaths    cc1=  .983393 cc2=  .706043 lx=  7.89990 if=  64 il=  76 4/7/2020   n=  12 now=     365 end=       2697        22        47 U=    24.17 T=  114.0 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  64. x2=  76. y1=  2.07 y2=  1.57     
GP: Deaths    Moldova 4/7/2020         76     365    -          22       47     1   171 7/11/2020 
AAA2     1 Moldova Deaths    cc1=  .979556 cc2=  .690881 lx=  7.89990 if=  65 il=  76 4/7/2020   n=  11 now=     365 end=       2697        22        47 U=    27.19 T=  118.7 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  65. x2=  76. y1=  1.98 y2=  1.57     
GP: Deaths    Moldova 4/7/2020         76     365    -          22       47     1   182 7/22/2020 
AAA2     1 Moldova Deaths    cc1=  .988818 cc2=  .687307 lx=  7.89990 if=  66 il=  76 4/7/2020   n=  10 now=     365 end=       2697        22        47 U=    24.72 T=  114.8 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  66. x2=  76. y1=  1.98 y2=  1.57     
GP: Deaths    Moldova 4/7/2020         76     365    -          22       47     1   173 7/13/2020 
AAA2     1 Moldova Deaths    cc1=  .994036 cc2=  .677808 lx=  5.96990 if=  67 il=  76 4/7/2020   n=   9 now=     365 end=        391        22        47 U=    14.85 T=   91.7 p1=   7.1 p2=    93.4 ed=   126 5/27/2020   x1=  67. x2=  76. y1=  1.66 y2=  1.06     
GP: Deaths    Moldova 4/7/2020         76     365      391      22       47     1   126 5/27/2020 
AAA2     1 Moldova Deaths    cc1=  .994809 cc2=  .641256 lx=  7.89990 if=  69 il=  76 4/7/2020   n=   7 now=     365 end=       2697        22        47 U=    23.07 T=  112.2 p1= 638.9 p2=    13.5 ed=   166 7/6/2020    x1=  69. x2=  76. y1=  1.87 y2=  1.57     
GP: Deaths    Moldova 4/7/2020         76     365    -          22       47     1   166 7/6/2020  
AAA2     1 Moldova Deaths    cc1=  .995297 cc2=  .617333 lx=  4.83990 if=  70 il=  76 4/7/2020   n=   6 now=     365 end=        126        22        47 U=     9.78 T=   81.5 p1= -65.5 p2=   289.7 ed=   104 5/5/2020    x1=  70. x2=  76. y1=  1.17 y2=   .56     
GP: Deaths    Moldova 4/7/2020         76     365      126      22       47     1   104 5/5/2020  
AAA1     1 Moldova Deaths    cc1=  .998312 cc2=  .590063 lx=  3.80990 if=  71 il=  76 4/7/2020   n=   5 now=     365 end=         45        22        47 U=     4.84 T=   74.4 p1= -87.7 p2=   811.1 ed=    85 4/16/2020   x1=  71. x2=  76. y1=   .70 y2=  -.33 BEST
AAA2     1 Moldova Deaths    cc1=  .998312 cc2=  .590063 lx=  3.80690 if=  71 il=  76 4/7/2020   n=   5 now=     365 end=         45        22        47 U=     4.84 T=   74.4 p1= -87.7 p2=   811.1 ed=    85 4/16/2020   x1=  71. x2=  76. y1=   .70 y2=  -.33 BEST
GP: Deaths    Moldova 4/7/2020         76     365       45      22       47     1    85 4/16/2020 
AAA2     1 Moldova Deaths    cc1=  .933537 cc2=  .720336 lx=  7.89990 if=  56 il=  77 4/8/2020   n=  21 now=     365 end=       2697        27        60 U=    38.90 T=  136.4 p1= 638.9 p2=    13.5 ed=   228 9/6/2020    x1=  56. x2=  77. y1=  2.07 y2=  1.53     
GP: Deaths    Moldova 4/8/2020         77     365    -          27       60     1   228 9/6/2020  
AAA2     1 Moldova Deaths    cc1=  .943489 cc2=  .725271 lx=  7.89990 if=  57 il=  77 4/8/2020   n=  20 now=     365 end=       2697        27        60 U=    37.04 T=  133.6 p1= 638.9 p2=    13.5 ed=   220 8/29/2020   x1=  57. x2=  77. y1=  2.07 y2=  1.53     
GP: Deaths    Moldova 4/8/2020         77     365    -          27       60     1   220 8/29/2020 
AAA2     1 Moldova Deaths    cc1=  .953116 cc2=  .729509 lx=  7.89990 if=  58 il=  77 4/8/2020   n=  19 now=     365 end=       2697        27        60 U=    35.19 T=  130.7 p1= 638.9 p2=    13.5 ed=   213 8/22/2020   x1=  58. x2=  77. y1=  2.07 y2=  1.53     
GP: Deaths    Moldova 4/8/2020         77     365    -          27       60     1   213 8/22/2020 
AAA2     1 Moldova Deaths    cc1=  .962217 cc2=  .732801 lx=  7.89990 if=  59 il=  77 4/8/2020   n=  18 now=     365 end=       2697        27        60 U=    33.34 T=  127.9 p1= 638.9 p2=    13.5 ed=   206 8/15/2020   x1=  59. x2=  77. y1=  2.07 y2=  1.53     
GP: Deaths    Moldova 4/8/2020         77     365    -          27       60     1   206 8/15/2020 
AAA2     1 Moldova Deaths    cc1=  .970518 cc2=  .734816 lx=  7.89990 if=  60 il=  77 4/8/2020   n=  17 now=     365 end=       2697        27        60 U=    31.49 T=  125.1 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  60. x2=  77. y1=  2.07 y2=  1.53     
GP: Deaths    Moldova 4/8/2020         77     365    -          27       60     1   199 8/8/2020  
AAA2     1 Moldova Deaths    cc1=  .977654 cc2=  .735118 lx=  7.89990 if=  61 il=  77 4/8/2020   n=  16 now=     365 end=       2697        27        60 U=    29.63 T=  122.3 p1= 638.9 p2=    13.5 ed=   192 8/1/2020    x1=  61. x2=  77. y1=  2.07 y2=  1.53     
GP: Deaths    Moldova 4/8/2020         77     365    -          27       60     1   192 8/1/2020  
AAA2     1 Moldova Deaths    cc1=  .983144 cc2=  .733144 lx=  7.89990 if=  62 il=  77 4/8/2020   n=  15 now=     365 end=       2697        27        60 U=    27.78 T=  119.4 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  62. x2=  77. y1=  2.07 y2=  1.53     
GP: Deaths    Moldova 4/8/2020         77     365    -          27       60     1   184 7/24/2020 
AAA2     1 Moldova Deaths    cc1=  .986386 cc2=  .728187 lx=  7.89990 if=  63 il=  77 4/8/2020   n=  14 now=     365 end=       2697        27        60 U=    25.93 T=  116.6 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  63. x2=  77. y1=  2.07 y2=  1.53     
GP: Deaths    Moldova 4/8/2020         77     365    -          27       60     1   177 7/17/2020 
AAA2     1 Moldova Deaths    cc1=  .986734 cc2=  .719473 lx=  7.89990 if=  64 il=  77 4/8/2020   n=  13 now=     365 end=       2697        27        60 U=    24.08 T=  113.8 p1= 638.9 p2=    13.5 ed=   170 7/10/2020   x1=  64. x2=  77. y1=  2.07 y2=  1.53     
GP: Deaths    Moldova 4/8/2020         77     365    -          27       60     1   170 7/10/2020 
AAA2     1 Moldova Deaths    cc1=  .983970 cc2=  .706620 lx=  7.89990 if=  65 il=  77 4/8/2020   n=  12 now=     365 end=       2697        27        60 U=    26.78 T=  117.9 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  65. x2=  77. y1=  1.98 y2=  1.53     
GP: Deaths    Moldova 4/8/2020         77     365    -          27       60     1   181 7/21/2020 
AAA2     1 Moldova Deaths    cc1=  .991272 cc2=  .702597 lx=  7.77990 if=  66 il=  77 4/8/2020   n=  11 now=     365 end=       2392        27        60 U=    24.03 T=  113.1 p1= 555.3 p2=    15.3 ed=   169 7/9/2020    x1=  66. x2=  77. y1=  1.96 y2=  1.50     
GP: Deaths    Moldova 4/8/2020         77     365    -          27       60     1   169 7/9/2020  
AAA2     1 Moldova Deaths    cc1=  .995489 cc2=  .693978 lx=  5.67990 if=  67 il=  77 4/8/2020   n=  10 now=     365 end=        292        27        60 U=    13.55 T=   88.8 p1= -20.0 p2=   125.0 ed=   120 5/21/2020   x1=  67. x2=  77. y1=  1.61 y2=   .87     
GP: Deaths    Moldova 4/8/2020         77     365      292      27       60     1   120 5/21/2020 
AAA2     1 Moldova Deaths    cc1=  .996052 cc2=  .662718 lx=  6.50990 if=  69 il=  77 4/8/2020   n=   8 now=     365 end=        671        27        60 U=    17.16 T=   97.0 p1=  83.8 p2=    54.4 ed=   137 6/7/2020    x1=  69. x2=  77. y1=  1.63 y2=  1.17     
GP: Deaths    Moldova 4/8/2020         77     365      671      27       60     1   137 6/7/2020  
AAA2     1 Moldova Deaths    cc1=  .996867 cc2=  .643314 lx=  4.82990 if=  70 il=  77 4/8/2020   n=   7 now=     365 end=        125        27        60 U=     9.44 T=   81.0 p1= -65.8 p2=   292.0 ed=   103 5/4/2020    x1=  70. x2=  77. y1=  1.17 y2=   .43     
GP: Deaths    Moldova 4/8/2020         77     365      125      27       60     1   103 5/4/2020  
AAA2     1 Moldova Deaths    cc1=  .998384 cc2=  .620419 lx=  4.22990 if=  71 il=  77 4/8/2020   n=   6 now=     365 end=         68        27        60 U=     6.25 T=   76.6 p1= -81.4 p2=   536.8 ed=    91 4/22/2020   x1=  71. x2=  77. y1=   .89 y2=  -.07     
GP: Deaths    Moldova 4/8/2020         77     365       68      27       60     1    91 4/22/2020 
AAA1     1 Moldova Deaths    cc1=  .997664 cc2=  .589415 lx=  4.09990 if=  72 il=  77 4/8/2020   n=   5 now=     365 end=         60        27        60 U=     5.43 T=   75.8 p1= -83.6 p2=   608.3 ed=    88 4/19/2020   x1=  72. x2=  77. y1=   .70 y2=  -.22 BEST
AAA2     1 Moldova Deaths    cc1=  .997664 cc2=  .589415 lx=  4.10190 if=  72 il=  77 4/8/2020   n=   5 now=     365 end=         60        27        60 U=     5.43 T=   75.8 p1= -83.6 p2=   608.3 ed=    88 4/19/2020   x1=  72. x2=  77. y1=   .70 y2=  -.22 BEST
GP: Deaths    Moldova 4/8/2020         77     365       60      27       60     1    88 4/19/2020 
AAA2     1 Moldova Deaths    cc1=  .941688 cc2=  .733174 lx=  7.89990 if=  56 il=  78 4/9/2020   n=  22 now=     365 end=       2697        29        47 U=    39.60 T=  137.8 p1= 638.9 p2=    13.5 ed=   231 9/9/2020    x1=  56. x2=  78. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/9/2020         78     365    -          29       47     2   231 9/9/2020  
AAA2     1 Moldova Deaths    cc1=  .950774 cc2=  .737574 lx=  7.89990 if=  57 il=  78 4/9/2020   n=  21 now=     365 end=       2697        29        47 U=    37.80 T=  135.1 p1= 638.9 p2=    13.5 ed=   224 9/2/2020    x1=  57. x2=  78. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/9/2020         78     365    -          29       47     2   224 9/2/2020  
AAA2     1 Moldova Deaths    cc1=  .959489 cc2=  .741271 lx=  7.89990 if=  58 il=  78 4/9/2020   n=  20 now=     365 end=       2697        29        47 U=    36.00 T=  132.4 p1= 638.9 p2=    13.5 ed=   217 8/26/2020   x1=  58. x2=  78. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/9/2020         78     365    -          29       47     2   217 8/26/2020 
AAA2     1 Moldova Deaths    cc1=  .967643 cc2=  .744037 lx=  7.89990 if=  59 il=  78 4/9/2020   n=  19 now=     365 end=       2697        29        47 U=    34.20 T=  129.7 p1= 638.9 p2=    13.5 ed=   210 8/19/2020   x1=  59. x2=  78. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/9/2020         78     365    -          29       47     2   210 8/19/2020 
AAA2     1 Moldova Deaths    cc1=  .974990 cc2=  .745574 lx=  7.89990 if=  60 il=  78 4/9/2020   n=  18 now=     365 end=       2697        29        47 U=    32.40 T=  127.0 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  60. x2=  78. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/9/2020         78     365    -          29       47     2   203 8/12/2020 
AAA2     1 Moldova Deaths    cc1=  .981207 cc2=  .745505 lx=  7.89990 if=  61 il=  78 4/9/2020   n=  17 now=     365 end=       2697        29        47 U=    30.60 T=  124.2 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  61. x2=  78. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/9/2020         78     365    -          29       47     2   196 8/5/2020  
AAA2     1 Moldova Deaths    cc1=  .985887 cc2=  .743351 lx=  7.89990 if=  62 il=  78 4/9/2020   n=  16 now=     365 end=       2697        29        47 U=    28.80 T=  121.5 p1= 638.9 p2=    13.5 ed=   189 7/29/2020   x1=  62. x2=  78. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/9/2020         78     365    -          29       47     2   189 7/29/2020 
AAA2     1 Moldova Deaths    cc1=  .988546 cc2=  .738546 lx=  7.89990 if=  63 il=  78 4/9/2020   n=  15 now=     365 end=       2697        29        47 U=    27.00 T=  118.8 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  63. x2=  78. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/9/2020         78     365    -          29       47     2   182 7/22/2020 
AAA2     1 Moldova Deaths    cc1=  .988726 cc2=  .730527 lx=  7.89990 if=  64 il=  78 4/9/2020   n=  14 now=     365 end=       2697        29        47 U=    25.20 T=  116.1 p1= 638.9 p2=    13.5 ed=   175 7/15/2020   x1=  64. x2=  78. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/9/2020         78     365    -          29       47     2   175 7/15/2020 
AAA2     1 Moldova Deaths    cc1=  .986444 cc2=  .719183 lx=  7.89990 if=  65 il=  78 4/9/2020   n=  13 now=     365 end=       2697        29        47 U=    28.03 T=  120.4 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  65. x2=  78. y1=  1.98 y2=  1.51     
GP: Deaths    Moldova 4/9/2020         78     365    -          29       47     2   186 7/26/2020 
AAA2     1 Moldova Deaths    cc1=  .992126 cc2=  .714776 lx=  6.03990 if=  66 il=  78 4/9/2020   n=  12 now=     365 end=        419        29        47 U=    17.31 T=   95.0 p1=  14.8 p2=    87.1 ed=   135 6/5/2020    x1=  66. x2=  78. y1=  1.68 y2=   .98     
GP: Deaths    Moldova 4/9/2020         78     365      419      29       47     2   135 6/5/2020  
AAA2     1 Moldova Deaths    cc1=  .995717 cc2=  .707042 lx=  4.99990 if=  67 il=  78 4/9/2020   n=  11 now=     365 end=        148        29        47 U=    11.34 T=   83.6 p1= -59.5 p2=   246.6 ed=   110 5/11/2020   x1=  67. x2=  78. y1=  1.46 y2=   .49     
GP: Deaths    Moldova 4/9/2020         78     365      148      29       47     2   110 5/11/2020 
AAA2     1 Moldova Deaths    cc1=  .996531 cc2=  .695020 lx=  4.52990 if=  68 il=  78 4/9/2020   n=  10 now=     365 end=         92        29        47 U=     8.38 T=   79.3 p1= -74.8 p2=   396.7 ed=    99 4/30/2020   x1=  68. x2=  78. y1=  1.34 y2=   .15     
GP: Deaths    Moldova 4/9/2020         78     365       92      29       47     2    99 4/30/2020 
AAA2     1 Moldova Deaths    cc1=  .995651 cc2=  .679423 lx=  4.82990 if=  69 il=  78 4/9/2020   n=   9 now=     365 end=        125        29        47 U=    10.51 T=   82.0 p1= -65.8 p2=   292.0 ed=   106 5/7/2020    x1=  69. x2=  78. y1=  1.24 y2=   .38     
GP: Deaths    Moldova 4/9/2020         78     365      125      29       47     2   106 5/7/2020  
AAA2     1 Moldova Deaths    cc1=  .996734 cc2=  .663401 lx=  4.25990 if=  70 il=  78 4/9/2020   n=   8 now=     365 end=         70        29        47 U=     7.35 T=   77.2 p1= -80.8 p2=   521.4 ed=    94 4/25/2020   x1=  70. x2=  78. y1=   .97 y2=  -.11     
GP: Deaths    Moldova 4/9/2020         78     365       70      29       47     2    94 4/25/2020 
AAA1     1 Moldova Deaths    cc1=  .998105 cc2=  .644552 lx=  3.95990 if=  71 il=  78 4/9/2020   n=   7 now=     365 end=         52        29        47 U=     5.40 T=   75.2 p1= -85.8 p2=   701.9 ed=    87 4/18/2020   x1=  71. x2=  78. y1=   .77 y2=  -.52 BEST
AAA2     1 Moldova Deaths    cc1=  .998105 cc2=  .644552 lx=  3.96290 if=  71 il=  78 4/9/2020   n=   7 now=     365 end=         52        29        47 U=     5.40 T=   75.2 p1= -85.8 p2=   701.9 ed=    87 4/18/2020   x1=  71. x2=  78. y1=   .77 y2=  -.52 BEST
GP: Deaths    Moldova 4/9/2020         78     365       52      29       47     2    87 4/18/2020 
AAA1     1 Moldova Deaths    cc1=  .997595 cc2=  .619630 lx=  3.85990 if=  72 il=  78 4/9/2020   n=   6 now=     365 end=         47        29        47 U=     4.67 T=   74.7 p1= -87.1 p2=   776.6 ed=    85 4/16/2020   x1=  72. x2=  78. y1=   .58 y2=  -.71 BEST
AAA2     1 Moldova Deaths    cc1=  .997595 cc2=  .619630 lx=  3.86390 if=  72 il=  78 4/9/2020   n=   6 now=     365 end=         47        29        47 U=     4.67 T=   74.7 p1= -87.1 p2=   776.6 ed=    85 4/16/2020   x1=  72. x2=  78. y1=   .58 y2=  -.71 BEST
GP: Deaths    Moldova 4/9/2020         78     365       47      29       47     2    85 4/16/2020 
AAA2     1 Moldova Deaths    cc1=  .996562 cc2=  .588314 lx=  4.02990 if=  73 il=  78 4/9/2020   n=   5 now=     365 end=         56        29        47 U=     5.91 T=   75.6 p1= -84.7 p2=   651.8 ed=    89 4/20/2020   x1=  73. x2=  78. y1=   .44 y2=  -.41     
GP: Deaths    Moldova 4/9/2020         78     365       56      29       47     2    89 4/20/2020 
AAA2     1 Moldova Deaths    cc1=  .948859 cc2=  .744734 lx=  7.89990 if=  56 il=  79 4/10/2020  n=  23 now=     365 end=       2697        29        33 U=    41.40 T=  141.6 p1= 638.9 p2=    13.5 ed=   239 9/17/2020   x1=  56. x2=  79. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/10/2020        79     365    -          29       33     2   239 9/17/2020 
AAA2     1 Moldova Deaths    cc1=  .957001 cc2=  .748486 lx=  7.89990 if=  57 il=  79 4/10/2020  n=  22 now=     365 end=       2697        29        33 U=    39.60 T=  138.8 p1= 638.9 p2=    13.5 ed=   232 9/10/2020   x1=  57. x2=  79. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/10/2020        79     365    -          29       33     2   232 9/10/2020 
AAA2     1 Moldova Deaths    cc1=  .964710 cc2=  .751510 lx=  7.89990 if=  58 il=  79 4/10/2020  n=  21 now=     365 end=       2697        29        33 U=    37.80 T=  136.1 p1= 638.9 p2=    13.5 ed=   225 9/3/2020    x1=  58. x2=  79. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/10/2020        79     365    -          29       33     2   225 9/3/2020  
AAA2     1 Moldova Deaths    cc1=  .971807 cc2=  .753590 lx=  7.89990 if=  59 il=  79 4/10/2020  n=  20 now=     365 end=       2697        29        33 U=    36.00 T=  133.4 p1= 638.9 p2=    13.5 ed=   218 8/27/2020   x1=  59. x2=  79. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/10/2020        79     365    -          29       33     2   218 8/27/2020 
AAA2     1 Moldova Deaths    cc1=  .978061 cc2=  .754455 lx=  7.89990 if=  60 il=  79 4/10/2020  n=  19 now=     365 end=       2697        29        33 U=    34.20 T=  130.7 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  60. x2=  79. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/10/2020        79     365    -          29       33     2   211 8/20/2020 
AAA2     1 Moldova Deaths    cc1=  .983181 cc2=  .753766 lx=  7.89990 if=  61 il=  79 4/10/2020  n=  18 now=     365 end=       2697        29        33 U=    32.40 T=  128.0 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  61. x2=  79. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/10/2020        79     365    -          29       33     2   204 8/13/2020 
AAA2     1 Moldova Deaths    cc1=  .986812 cc2=  .751110 lx=  7.89990 if=  62 il=  79 4/10/2020  n=  17 now=     365 end=       2697        29        33 U=    30.60 T=  125.2 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  62. x2=  79. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/10/2020        79     365    -          29       33     2   197 8/6/2020  
AAA2     1 Moldova Deaths    cc1=  .988560 cc2=  .746024 lx=  7.89990 if=  63 il=  79 4/10/2020  n=  16 now=     365 end=       2697        29        33 U=    28.80 T=  122.5 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  63. x2=  79. y1=  2.07 y2=  1.51     
GP: Deaths    Moldova 4/10/2020        79     365    -          29       33     2   190 7/30/2020 
AAA2     1 Moldova Deaths    cc1=  .988165 cc2=  .738165 lx=  7.01990 if=  64 il=  79 4/10/2020  n=  15 now=     365 end=       1118        29        33 U=    22.96 T=  108.7 p1= 206.3 p2=    32.6 ed=   162 7/2/2020    x1=  64. x2=  79. y1=  1.95 y2=  1.30     
GP: Deaths    Moldova 4/10/2020        79     365    -          29       33     2   162 7/2/2020  
AAA2     1 Moldova Deaths    cc1=  .986018 cc2=  .727819 lx=  6.03990 if=  65 il=  79 4/10/2020  n=  14 now=     365 end=        419        29        33 U=    20.19 T=   98.8 p1=  14.8 p2=    87.1 ed=   146 6/16/2020   x1=  65. x2=  79. y1=  1.68 y2=   .98     
GP: Deaths    Moldova 4/10/2020        79     365      419      29       33     2   146 6/16/2020 
AAA2     1 Moldova Deaths    cc1=  .990607 cc2=  .723346 lx=  4.95990 if=  66 il=  79 4/10/2020  n=  13 now=     365 end=        142        29        33 U=    13.19 T=   85.1 p1= -61.1 p2=   257.0 ed=   116 5/17/2020   x1=  66. x2=  79. y1=  1.45 y2=   .47     
GP: Deaths    Moldova 4/10/2020        79     365      142      29       33     2   116 5/17/2020 
AAA2     1 Moldova Deaths    cc1=  .993392 cc2=  .716042 lx=  4.40990 if=  67 il=  79 4/10/2020  n=  12 now=     365 end=         82        29        33 U=     9.44 T=   79.4 p1= -77.5 p2=   445.1 ed=   101 5/2/2020    x1=  67. x2=  79. y1=  1.31 y2=   .04     
GP: Deaths    Moldova 4/10/2020        79     365       82      29       33     2   101 5/2/2020  
AAA2     1 Moldova Deaths    cc1=  .991883 cc2=  .690372 lx=  4.12990 if=  69 il=  79 4/10/2020  n=  10 now=     365 end=         62        29        33 U=     7.81 T=   76.9 p1= -83.0 p2=   588.7 ed=    95 4/26/2020   x1=  69. x2=  79. y1=  1.01 y2=  -.27     
GP: Deaths    Moldova 4/10/2020        79     365       62      29       33     2    95 4/26/2020 
AAA2     1 Moldova Deaths    cc1=  .992187 cc2=  .675959 lx=  3.86990 if=  70 il=  79 4/10/2020  n=   9 now=     365 end=         47        29        33 U=     5.99 T=   74.9 p1= -87.1 p2=   776.6 ed=    89 4/20/2020   x1=  70. x2=  79. y1=   .82 y2=  -.69     
GP: Deaths    Moldova 4/10/2020        79     365       47      29       33     2    89 4/20/2020 
AAA1     1 Moldova Deaths    cc1=  .992140 cc2=  .658807 lx=  3.70990 if=  71 il=  79 4/10/2020  n=   8 now=     365 end=         40        29        33 U=     4.64 T=   74.0 p1= -89.0 p2=   912.5 ed=    84 4/15/2020   x1=  71. x2=  79. y1=   .65 y2= -1.07 BEST
AAA2     1 Moldova Deaths    cc1=  .992141 cc2=  .658807 lx=  3.70790 if=  71 il=  79 4/10/2020  n=   8 now=     365 end=         40        29        33 U=     4.64 T=   74.0 p1= -89.0 p2=   912.5 ed=    84 4/15/2020   x1=  71. x2=  79. y1=   .65 y2= -1.07 BEST
GP: Deaths    Moldova 4/10/2020        79     365       40      29       33     2    84 4/15/2020 
AAA1     1 Moldova Deaths    cc1=  .978238 cc2=  .569990 lx=  3.46990 if=  74 il=  79 4/10/2020  n=   5 now=     365 end=         32        29        33 U=     2.49 T=   73.3 p1= -91.2 p2=  1140.6 ed=    79 4/10/2020   x1=  74. x2=  79. y1=  -.27 y2= -2.28 BEST
AAA2     1 Moldova Deaths    cc1=  .978244 cc2=  .569990 lx=  3.47390 if=  74 il=  79 4/10/2020  n=   5 now=     365 end=         32        29        33 U=     2.49 T=   73.3 p1= -91.2 p2=  1140.6 ed=    79 4/10/2020   x1=  74. x2=  79. y1=  -.27 y2= -2.28 BEST
GP: Deaths    Moldova 4/10/2020        79     365       32      29       33     2    79 4/10/2020 
AAA2     1 Moldova Deaths    cc1=  .954600 cc2=  .754600 lx=  7.89990 if=  56 il=  80 4/11/2020  n=  24 now=     365 end=       2697        30        33 U=    42.62 T=  144.1 p1= 638.9 p2=    13.5 ed=   244 9/22/2020   x1=  56. x2=  80. y1=  2.07 y2=  1.50     
GP: Deaths    Moldova 4/11/2020        80     365    -          30       33     3   244 9/22/2020 
AAA2     1 Moldova Deaths    cc1=  .961799 cc2=  .757675 lx=  7.89990 if=  57 il=  80 4/11/2020  n=  23 now=     365 end=       2697        30        33 U=    40.85 T=  141.4 p1= 638.9 p2=    13.5 ed=   237 9/15/2020   x1=  57. x2=  80. y1=  2.07 y2=  1.50     
GP: Deaths    Moldova 4/11/2020        80     365    -          30       33     3   237 9/15/2020 
AAA2     1 Moldova Deaths    cc1=  .968508 cc2=  .759993 lx=  7.89990 if=  58 il=  80 4/11/2020  n=  22 now=     365 end=       2697        30        33 U=    39.07 T=  138.8 p1= 638.9 p2=    13.5 ed=   230 9/8/2020    x1=  58. x2=  80. y1=  2.07 y2=  1.50     
GP: Deaths    Moldova 4/11/2020        80     365    -          30       33     3   230 9/8/2020  
AAA2     1 Moldova Deaths    cc1=  .974552 cc2=  .761351 lx=  7.89990 if=  59 il=  80 4/11/2020  n=  21 now=     365 end=       2697        30        33 U=    37.30 T=  136.1 p1= 638.9 p2=    13.5 ed=   224 9/2/2020    x1=  59. x2=  80. y1=  2.07 y2=  1.50     
GP: Deaths    Moldova 4/11/2020        80     365    -          30       33     3   224 9/2/2020  
AAA2     1 Moldova Deaths    cc1=  .979715 cc2=  .761498 lx=  7.89990 if=  60 il=  80 4/11/2020  n=  20 now=     365 end=       2697        30        33 U=    35.52 T=  133.4 p1= 638.9 p2=    13.5 ed=   217 8/26/2020   x1=  60. x2=  80. y1=  2.07 y2=  1.50     
GP: Deaths    Moldova 4/11/2020        80     365    -          30       33     3   217 8/26/2020 
AAA2     1 Moldova Deaths    cc1=  .983732 cc2=  .760125 lx=  7.89990 if=  61 il=  80 4/11/2020  n=  19 now=     365 end=       2697        30        33 U=    33.74 T=  130.7 p1= 638.9 p2=    13.5 ed=   210 8/19/2020   x1=  61. x2=  80. y1=  2.07 y2=  1.50     
GP: Deaths    Moldova 4/11/2020        80     365    -          30       33     3   210 8/19/2020 
AAA2     1 Moldova Deaths    cc1=  .986290 cc2=  .756874 lx=  7.89990 if=  62 il=  80 4/11/2020  n=  18 now=     365 end=       2697        30        33 U=    31.97 T=  128.1 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  62. x2=  80. y1=  2.07 y2=  1.50     
GP: Deaths    Moldova 4/11/2020        80     365    -          30       33     3   203 8/12/2020 
AAA2     1 Moldova Deaths    cc1=  .987175 cc2=  .751473 lx=  6.74990 if=  63 il=  80 4/11/2020  n=  17 now=     365 end=        853        30        33 U=    24.25 T=  109.3 p1= 133.7 p2=    42.8 ed=   166 7/6/2020    x1=  63. x2=  80. y1=  1.91 y2=  1.21     
GP: Deaths    Moldova 4/11/2020        80     365      853      30       33     3   166 7/6/2020  
