TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       14644.00000        9.59179
TAB:  Bolivia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Bolivia Confirmed cc1=  .997467 cc2=  .856046 lx= 11.59179 if=  89 il= 138 6/8/2020   n=  49 now=   14644 end=     108205     13949     15419 U=    52.00 T=  175.3 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1=  89. x2= 138. y1=  1.66 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   298 11/15/2020
AAA2     1 Bolivia Confirmed cc1=  .997539 cc2=  .854682 lx= 11.59179 if=  90 il= 138 6/8/2020   n=  48 now=   14644 end=     108205     13949     15419 U=    51.55 T=  175.0 p1= 638.9 p2=    13.5 ed=   296 11/13/2020  x1=  90. x2= 138. y1=  1.65 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   296 11/13/2020
AAA2     1 Bolivia Confirmed cc1=  .997564 cc2=  .853226 lx= 11.59179 if=  91 il= 138 6/8/2020   n=  47 now=   14644 end=     108205     13949     15419 U=    50.67 T=  174.3 p1= 638.9 p2=    13.5 ed=   293 11/10/2020  x1=  91. x2= 138. y1=  1.64 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   293 11/10/2020
AAA2     1 Bolivia Confirmed cc1=  .997477 cc2=  .851612 lx= 11.59179 if=  92 il= 138 6/8/2020   n=  46 now=   14644 end=     108205     13949     15419 U=    51.14 T=  174.7 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1=  92. x2= 138. y1=  1.62 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   295 11/12/2020
AAA2     1 Bolivia Confirmed cc1=  .997470 cc2=  .850028 lx= 11.59179 if=  93 il= 138 6/8/2020   n=  45 now=   14644 end=     108205     13949     15419 U=    51.62 T=  175.0 p1= 638.9 p2=    13.5 ed=   296 11/13/2020  x1=  93. x2= 138. y1=  1.59 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   296 11/13/2020
AAA2     1 Bolivia Confirmed cc1=  .997720 cc2=  .846964 lx= 11.59179 if=  95 il= 138 6/8/2020   n=  43 now=   14644 end=     108205     13949     15419 U=    51.32 T=  174.8 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1=  95. x2= 138. y1=  1.56 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   295 11/12/2020
AAA2     1 Bolivia Confirmed cc1=  .997900 cc2=  .845401 lx= 11.59179 if=  96 il= 138 6/8/2020   n=  42 now=   14644 end=     108205     13949     15419 U=    50.97 T=  174.6 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  96. x2= 138. y1=  1.54 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   294 11/11/2020
AAA2     1 Bolivia Confirmed cc1=  .998061 cc2=  .843758 lx= 11.59179 if=  97 il= 138 6/8/2020   n=  41 now=   14644 end=     108205     13949     15419 U=    50.25 T=  174.0 p1= 638.9 p2=    13.5 ed=   292 11/9/2020   x1=  97. x2= 138. y1=  1.53 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   292 11/9/2020 
AAA2     1 Bolivia Confirmed cc1=  .998114 cc2=  .841940 lx= 11.59179 if=  98 il= 138 6/8/2020   n=  40 now=   14644 end=     108205     13949     15419 U=    49.72 T=  173.7 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1=  98. x2= 138. y1=  1.52 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   291 11/8/2020 
AAA2     1 Bolivia Confirmed cc1=  .998099 cc2=  .839986 lx= 11.59179 if=  99 il= 138 6/8/2020   n=  39 now=   14644 end=     108205     13949     15419 U=    49.15 T=  173.2 p1= 638.9 p2=    13.5 ed=   289 11/6/2020   x1=  99. x2= 138. y1=  1.51 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   289 11/6/2020 
AAA2     1 Bolivia Confirmed cc1=  .997871 cc2=  .835649 lx= 11.59179 if= 101 il= 138 6/8/2020   n=  37 now=   14644 end=     108205     13949     15419 U=    49.92 T=  173.8 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1= 101. x2= 138. y1=  1.46 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   291 11/8/2020 
AAA2     1 Bolivia Confirmed cc1=  .997941 cc2=  .833542 lx= 11.59179 if= 102 il= 138 6/8/2020   n=  36 now=   14644 end=     108205     13949     15419 U=    49.85 T=  173.8 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1= 102. x2= 138. y1=  1.44 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   291 11/8/2020 
AAA2     1 Bolivia Confirmed cc1=  .998050 cc2=  .831383 lx= 11.59179 if= 103 il= 138 6/8/2020   n=  35 now=   14644 end=     108205     13949     15419 U=    49.33 T=  173.4 p1= 638.9 p2=    13.5 ed=   289 11/6/2020   x1= 103. x2= 138. y1=  1.43 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   289 11/6/2020 
AAA2     1 Bolivia Confirmed cc1=  .998087 cc2=  .829056 lx= 11.59179 if= 104 il= 138 6/8/2020   n=  34 now=   14644 end=     108205     13949     15419 U=    49.09 T=  173.2 p1= 638.9 p2=    13.5 ed=   289 11/6/2020   x1= 104. x2= 138. y1=  1.41 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   289 11/6/2020 
AAA2     1 Bolivia Confirmed cc1=  .998109 cc2=  .826611 lx= 11.59179 if= 105 il= 138 6/8/2020   n=  33 now=   14644 end=     108205     13949     15419 U=    48.43 T=  172.7 p1= 638.9 p2=    13.5 ed=   287 11/4/2020   x1= 105. x2= 138. y1=  1.40 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   287 11/4/2020 
AAA2     1 Bolivia Confirmed cc1=  .998021 cc2=  .821244 lx= 11.59179 if= 107 il= 138 6/8/2020   n=  31 now=   14644 end=     108205     13949     15419 U=    48.81 T=  173.0 p1= 638.9 p2=    13.5 ed=   288 11/5/2020   x1= 107. x2= 138. y1=  1.35 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   288 11/5/2020 
AAA2     1 Bolivia Confirmed cc1=  .998080 cc2=  .818474 lx= 11.59179 if= 108 il= 138 6/8/2020   n=  30 now=   14644 end=     108205     13949     15419 U=    48.70 T=  172.9 p1= 638.9 p2=    13.5 ed=   287 11/4/2020   x1= 108. x2= 138. y1=  1.33 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   287 11/4/2020 
AAA2     1 Bolivia Confirmed cc1=  .998167 cc2=  .815592 lx= 11.59179 if= 109 il= 138 6/8/2020   n=  29 now=   14644 end=     108205     13949     15419 U=    48.06 T=  172.5 p1= 638.9 p2=    13.5 ed=   285 11/2/2020   x1= 109. x2= 138. y1=  1.32 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   285 11/2/2020 
AAA2     1 Bolivia Confirmed cc1=  .998139 cc2=  .812444 lx= 11.59179 if= 110 il= 138 6/8/2020   n=  28 now=   14644 end=     108205     13949     15419 U=    48.63 T=  172.9 p1= 638.9 p2=    13.5 ed=   287 11/4/2020   x1= 110. x2= 138. y1=  1.29 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   287 11/4/2020 
AAA2     1 Bolivia Confirmed cc1=  .998334 cc2=  .809352 lx= 11.59179 if= 111 il= 138 6/8/2020   n=  27 now=   14644 end=     108205     13949     15419 U=    47.95 T=  172.4 p1= 638.9 p2=    13.5 ed=   285 11/2/2020   x1= 111. x2= 138. y1=  1.28 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   285 11/2/2020 
AAA2     1 Bolivia Confirmed cc1=  .998399 cc2=  .805949 lx= 11.59179 if= 112 il= 138 6/8/2020   n=  26 now=   14644 end=     108205     13949     15419 U=    47.60 T=  172.1 p1= 638.9 p2=    13.5 ed=   284 11/1/2020   x1= 112. x2= 138. y1=  1.26 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   284 11/1/2020 
AAA2     1 Bolivia Confirmed cc1=  .998419 cc2=  .802303 lx= 11.59179 if= 113 il= 138 6/8/2020   n=  25 now=   14644 end=     108205     13949     15419 U=    47.48 T=  172.0 p1= 638.9 p2=    13.5 ed=   284 11/1/2020   x1= 113. x2= 138. y1=  1.24 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   284 11/1/2020 
AAA2     1 Bolivia Confirmed cc1=  .998450 cc2=  .798450 lx= 11.59179 if= 114 il= 138 6/8/2020   n=  24 now=   14644 end=     108205     13949     15419 U=    47.11 T=  171.8 p1= 638.9 p2=    13.5 ed=   282 10/30/2020  x1= 114. x2= 138. y1=  1.23 y2=   .72     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   282 10/30/2020
AAA2     1 Bolivia Confirmed cc1=  .998438 cc2=  .794314 lx= 11.35179 if= 115 il= 138 6/8/2020   n=  23 now=   14644 end=      85117     13949     15419 U=    42.63 T=  163.3 p1= 481.2 p2=    17.2 ed=   263 10/11/2020  x1= 115. x2= 138. y1=  1.13 y2=   .59     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   263 10/11/2020
AAA2     1 Bolivia Confirmed cc1=  .998502 cc2=  .789987 lx= 11.05179 if= 116 il= 138 6/8/2020   n=  22 now=   14644 end=      63056     13949     15419 U=    36.96 T=  153.2 p1= 330.6 p2=    23.2 ed=   240 9/18/2020   x1= 116. x2= 138. y1=  1.01 y2=   .41     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   240 9/18/2020 
AAA2     1 Bolivia Confirmed cc1=  .998679 cc2=  .785479 lx= 10.78179 if= 117 il= 138 6/8/2020   n=  21 now=   14644 end=      48136     13949     15419 U=    31.28 T=  144.7 p1= 228.7 p2=    30.4 ed=   218 8/27/2020   x1= 117. x2= 138. y1=   .89 y2=   .21     
GP: Confirmed Bolivia 6/8/2020        138   14644    -       13949    15419     2   218 8/27/2020 
AAA2     1 Bolivia Confirmed cc1=  .998703 cc2=  .780485 lx= 10.61179 if= 118 il= 138 6/8/2020   n=  20 now=   14644 end=      40610     13949     15419 U=    27.62 T=  139.8 p1= 177.3 p2=    36.1 ed=   205 8/14/2020   x1= 118. x2= 138. y1=   .79 y2=   .07     
GP: Confirmed Bolivia 6/8/2020        138   14644    40610   13949    15419     2   205 8/14/2020 
AAA2     1 Bolivia Confirmed cc1=  .998593 cc2=  .774986 lx= 10.51179 if= 119 il= 138 6/8/2020   n=  19 now=   14644 end=      36746     13949     15419 U=    26.01 T=  137.2 p1= 150.9 p2=    39.9 ed=   198 8/7/2020    x1= 119. x2= 138. y1=   .70 y2=  -.03     
GP: Confirmed Bolivia 6/8/2020        138   14644    36746   13949    15419     2   198 8/7/2020  
AAA2     1 Bolivia Confirmed cc1=  .998740 cc2=  .769324 lx= 10.35179 if= 120 il= 138 6/8/2020   n=  18 now=   14644 end=      31312     13949     15419 U=    22.53 T=  133.2 p1= 113.8 p2=    46.8 ed=   186 7/26/2020   x1= 120. x2= 138. y1=   .59 y2=  -.21     
GP: Confirmed Bolivia 6/8/2020        138   14644    31312   13949    15419     2   186 7/26/2020 
AAA2     1 Bolivia Confirmed cc1=  .998786 cc2=  .763084 lx= 10.24179 if= 121 il= 138 6/8/2020   n=  17 now=   14644 end=      28051     13949     15419 U=    20.29 T=  130.7 p1=  91.6 p2=    52.2 ed=   178 7/18/2020   x1= 121. x2= 138. y1=   .48 y2=  -.36     
GP: Confirmed Bolivia 6/8/2020        138   14644    28051   13949    15419     2   178 7/18/2020 
AAA2     1 Bolivia Confirmed cc1=  .998968 cc2=  .756432 lx= 10.14179 if= 122 il= 138 6/8/2020   n=  16 now=   14644 end=      25381     13949     15419 U=    17.99 T=  128.8 p1=  73.3 p2=    57.7 ed=   171 7/11/2020   x1= 122. x2= 138. y1=   .38 y2=  -.51     
GP: Confirmed Bolivia 6/8/2020        138   14644    25381   13949    15419     2   171 7/11/2020 
AAA2     1 Bolivia Confirmed cc1=  .999088 cc2=  .749088 lx= 10.06179 if= 123 il= 138 6/8/2020   n=  15 now=   14644 end=      23430     13949     15419 U=    16.06 T=  127.5 p1=  60.0 p2=    62.5 ed=   165 7/5/2020    x1= 123. x2= 138. y1=   .28 y2=  -.66     
GP: Confirmed Bolivia 6/8/2020        138   14644    23430   13949    15419     2   165 7/5/2020  
AAA2     1 Bolivia Confirmed cc1=  .999055 cc2=  .740856 lx= 10.01179 if= 124 il= 138 6/8/2020   n=  14 now=   14644 end=      22287     13949     15419 U=    14.79 T=  126.8 p1=  52.2 p2=    65.7 ed=   161 7/1/2020    x1= 124. x2= 138. y1=   .19 y2=  -.76     
GP: Confirmed Bolivia 6/8/2020        138   14644    22287   13949    15419     2   161 7/1/2020  
AAA2     1 Bolivia Confirmed cc1=  .998871 cc2=  .731610 lx=  9.98179 if= 125 il= 138 6/8/2020   n=  13 now=   14644 end=      21628     13949     15419 U=    14.02 T=  126.4 p1=  47.7 p2=    67.7 ed=   159 6/29/2020   x1= 125. x2= 138. y1=   .10 y2=  -.82     
GP: Confirmed Bolivia 6/8/2020        138   14644    21628   13949    15419     2   159 6/29/2020 
AAA2     1 Bolivia Confirmed cc1=  .998589 cc2=  .721239 lx=  9.98179 if= 126 il= 138 6/8/2020   n=  12 now=   14644 end=      21628     13949     15419 U=    14.15 T=  126.3 p1=  47.7 p2=    67.7 ed=   159 6/29/2020   x1= 126. x2= 138. y1=   .02 y2=  -.82     
GP: Confirmed Bolivia 6/8/2020        138   14644    21628   13949    15419     2   159 6/29/2020 
AAA2     1 Bolivia Confirmed cc1=  .998243 cc2=  .709568 lx=  9.95179 if= 127 il= 138 6/8/2020   n=  11 now=   14644 end=      20989     13949     15419 U=    13.60 T=  125.8 p1=  43.3 p2=    69.8 ed=   157 6/27/2020   x1= 127. x2= 138. y1=  -.09 y2=  -.89     
GP: Confirmed Bolivia 6/8/2020        138   14644    20989   13949    15419     2   157 6/27/2020 
AAA2     1 Bolivia Confirmed cc1=  .998057 cc2=  .696546 lx=  9.88179 if= 128 il= 138 6/8/2020   n=  10 now=   14644 end=      19570     13949     15419 U=    11.51 T=  125.5 p1=  33.6 p2=    74.8 ed=   152 6/22/2020   x1= 128. x2= 138. y1=  -.21 y2= -1.08     
GP: Confirmed Bolivia 6/8/2020        138   14644    19570   13949    15419     2   152 6/22/2020 
AAA2     1 Bolivia Confirmed cc1=  .997490 cc2=  .681262 lx=  9.93179 if= 129 il= 138 6/8/2020   n=   9 now=   14644 end=      20574     13949     15419 U=    13.34 T=  125.4 p1=  40.5 p2=    71.2 ed=   156 6/26/2020   x1= 129. x2= 138. y1=  -.27 y2=  -.95     
GP: Confirmed Bolivia 6/8/2020        138   14644    20574   13949    15419     2   156 6/26/2020 
AAA2     1 Bolivia Confirmed cc1=  .997843 cc2=  .664509 lx=  9.78179 if= 130 il= 138 6/8/2020   n=   8 now=   14644 end=      17708     13949     15419 U=     9.13 T=  124.9 p1=  20.9 p2=    82.7 ed=   146 6/16/2020   x1= 130. x2= 138. y1=  -.56 y2= -1.43     
GP: Confirmed Bolivia 6/8/2020        138   14644    17708   13949    15419     2   146 6/16/2020 
AAA2     1 Bolivia Confirmed cc1=  .997781 cc2=  .644227 lx=  9.71179 if= 131 il= 138 6/8/2020   n=   7 now=   14644 end=      16511     13949     15419 U=     7.14 T=  125.3 p1=  12.7 p2=    88.7 ed=   142 6/12/2020   x1= 131. x2= 138. y1=  -.80 y2= -1.78     
GP: Confirmed Bolivia 6/8/2020        138   14644    16511   13949    15419     2   142 6/12/2020 
AAA1     1 Bolivia Confirmed cc1=  .998334 cc2=  .620370 lx=  9.65179 if= 132 il= 138 6/8/2020   n=   6 now=   14644 end=      15549     13949     15419 U=     5.17 T=  126.5 p1=   6.2 p2=    94.2 ed=   138 6/8/2020    x1= 132. x2= 138. y1= -1.06 y2= -2.22 BEST
AAA2     1 Bolivia Confirmed cc1=  .998334 cc2=  .620370 lx=  9.65079 if= 132 il= 138 6/8/2020   n=   6 now=   14644 end=      15549     13949     15419 U=     5.17 T=  126.5 p1=   6.2 p2=    94.2 ed=   138 6/8/2020    x1= 132. x2= 138. y1= -1.06 y2= -2.22 BEST
GP: Confirmed Bolivia 6/8/2020        138   14644    15549   13949    15419     2   138 6/8/2020  
AAA1     1 Bolivia Confirmed cc1=  .997801 cc2=  .589552 lx=  9.63179 if= 133 il= 138 6/8/2020   n=   5 now=   14644 end=      15241     13949     15419 U=     4.49 T=  127.1 p1=   4.1 p2=    96.1 ed=   137 6/7/2020    x1= 133. x2= 138. y1= -1.31 y2= -2.42 BEST
AAA2     1 Bolivia Confirmed cc1=  .997813 cc2=  .589552 lx=  9.62679 if= 133 il= 138 6/8/2020   n=   5 now=   14644 end=      15241     13949     15419 U=     4.49 T=  127.1 p1=   4.1 p2=    96.1 ed=   137 6/7/2020    x1= 133. x2= 138. y1= -1.31 y2= -2.42 BEST
GP: Confirmed Bolivia 6/8/2020        138   14644    15241   13949    15419     2   137 6/7/2020  
AAA2     1 Bolivia Confirmed cc1=  .997046 cc2=  .892218 lx= 11.59179 if=  49 il= 139 6/9/2020   n=  90 now=   14644 end=     108205     14644     22993 U=    53.08 T=  175.8 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  49. x2= 139. y1=  2.39 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   301 11/18/2020
AAA2     1 Bolivia Confirmed cc1=  .996998 cc2=  .891589 lx= 11.59179 if=  50 il= 139 6/9/2020   n=  89 now=   14644 end=     108205     14644     22993 U=    52.49 T=  175.4 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  50. x2= 139. y1=  2.39 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   299 11/16/2020
AAA2     1 Bolivia Confirmed cc1=  .997010 cc2=  .891010 lx= 11.59179 if=  51 il= 139 6/9/2020   n=  88 now=   14644 end=     108205     14644     22993 U=    53.09 T=  175.8 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  51. x2= 139. y1=  2.35 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   301 11/18/2020
AAA2     1 Bolivia Confirmed cc1=  .996970 cc2=  .890369 lx= 11.59179 if=  52 il= 139 6/9/2020   n=  87 now=   14644 end=     108205     14644     22993 U=    56.65 T=  178.3 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  52. x2= 139. y1=  2.23 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   311 11/28/2020
AAA2     1 Bolivia Confirmed cc1=  .996960 cc2=  .889749 lx= 11.59179 if=  53 il= 139 6/9/2020   n=  86 now=   14644 end=     108205     14644     22993 U=    56.00 T=  177.8 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  53. x2= 139. y1=  2.23 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   309 11/26/2020
AAA2     1 Bolivia Confirmed cc1=  .996905 cc2=  .889072 lx= 11.59179 if=  54 il= 139 6/9/2020   n=  85 now=   14644 end=     108205     14644     22993 U=    55.72 T=  177.6 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  54. x2= 139. y1=  2.22 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   309 11/26/2020
AAA2     1 Bolivia Confirmed cc1=  .996835 cc2=  .888370 lx= 11.59179 if=  55 il= 139 6/9/2020   n=  84 now=   14644 end=     108205     14644     22993 U=    55.07 T=  177.2 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  55. x2= 139. y1=  2.22 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   307 11/24/2020
AAA2     1 Bolivia Confirmed cc1=  .996733 cc2=  .887624 lx= 11.59179 if=  56 il= 139 6/9/2020   n=  83 now=   14644 end=     108205     14644     22993 U=    54.75 T=  177.0 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  56. x2= 139. y1=  2.21 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   306 11/23/2020
AAA2     1 Bolivia Confirmed cc1=  .996618 cc2=  .886854 lx= 11.59179 if=  57 il= 139 6/9/2020   n=  82 now=   14644 end=     108205     14644     22993 U=    54.09 T=  176.5 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  57. x2= 139. y1=  2.21 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   304 11/21/2020
AAA2     1 Bolivia Confirmed cc1=  .996493 cc2=  .886062 lx= 11.59179 if=  58 il= 139 6/9/2020   n=  81 now=   14644 end=     108205     14644     22993 U=    54.32 T=  176.7 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  58. x2= 139. y1=  2.18 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   304 11/21/2020
AAA2     1 Bolivia Confirmed cc1=  .996362 cc2=  .885251 lx= 11.59179 if=  59 il= 139 6/9/2020   n=  80 now=   14644 end=     108205     14644     22993 U=    54.64 T=  176.9 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  59. x2= 139. y1=  2.16 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   305 11/22/2020
AAA2     1 Bolivia Confirmed cc1=  .996228 cc2=  .884424 lx= 11.59179 if=  60 il= 139 6/9/2020   n=  79 now=   14644 end=     108205     14644     22993 U=    54.99 T=  177.1 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  60. x2= 139. y1=  2.13 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   306 11/23/2020
AAA2     1 Bolivia Confirmed cc1=  .996100 cc2=  .883591 lx= 11.59179 if=  61 il= 139 6/9/2020   n=  78 now=   14644 end=     108205     14644     22993 U=    54.83 T=  177.0 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  61. x2= 139. y1=  2.12 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   306 11/23/2020
AAA2     1 Bolivia Confirmed cc1=  .995962 cc2=  .882734 lx= 11.59179 if=  62 il= 139 6/9/2020   n=  77 now=   14644 end=     108205     14644     22993 U=    54.46 T=  176.7 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  62. x2= 139. y1=  2.11 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   305 11/22/2020
AAA2     1 Bolivia Confirmed cc1=  .995806 cc2=  .881846 lx= 11.59179 if=  63 il= 139 6/9/2020   n=  76 now=   14644 end=     108205     14644     22993 U=    54.21 T=  176.6 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  63. x2= 139. y1=  2.10 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   304 11/21/2020
AAA2     1 Bolivia Confirmed cc1=  .995639 cc2=  .880931 lx= 11.59179 if=  64 il= 139 6/9/2020   n=  75 now=   14644 end=     108205     14644     22993 U=    54.95 T=  177.1 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  64. x2= 139. y1=  2.06 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   306 11/23/2020
AAA2     1 Bolivia Confirmed cc1=  .995490 cc2=  .880020 lx= 11.59179 if=  65 il= 139 6/9/2020   n=  74 now=   14644 end=     108205     14644     22993 U=    56.09 T=  177.9 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  65. x2= 139. y1=  2.01 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   310 11/27/2020
AAA2     1 Bolivia Confirmed cc1=  .995444 cc2=  .879196 lx= 11.59179 if=  66 il= 139 6/9/2020   n=  73 now=   14644 end=     108205     14644     22993 U=    56.46 T=  178.1 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  66. x2= 139. y1=  1.99 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   311 11/28/2020
AAA2     1 Bolivia Confirmed cc1=  .995464 cc2=  .878423 lx= 11.59179 if=  67 il= 139 6/9/2020   n=  72 now=   14644 end=     108205     14644     22993 U=    56.23 T=  178.0 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  67. x2= 139. y1=  1.97 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   310 11/27/2020
AAA2     1 Bolivia Confirmed cc1=  .995475 cc2=  .877624 lx= 11.59179 if=  68 il= 139 6/9/2020   n=  71 now=   14644 end=     108205     14644     22993 U=    56.56 T=  178.2 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  68. x2= 139. y1=  1.95 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   311 11/28/2020
AAA2     1 Bolivia Confirmed cc1=  .995569 cc2=  .876891 lx= 11.59179 if=  69 il= 139 6/9/2020   n=  70 now=   14644 end=     108205     14644     22993 U=    56.40 T=  178.1 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  69. x2= 139. y1=  1.93 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   311 11/28/2020
AAA2     1 Bolivia Confirmed cc1=  .995674 cc2=  .876151 lx= 11.59179 if=  70 il= 139 6/9/2020   n=  69 now=   14644 end=     108205     14644     22993 U=    56.07 T=  177.9 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  70. x2= 139. y1=  1.92 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   310 11/27/2020
AAA2     1 Bolivia Confirmed cc1=  .995759 cc2=  .875373 lx= 11.59179 if=  71 il= 139 6/9/2020   n=  68 now=   14644 end=     108205     14644     22993 U=    55.70 T=  177.6 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  71. x2= 139. y1=  1.91 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   309 11/26/2020
AAA2     1 Bolivia Confirmed cc1=  .995817 cc2=  .874550 lx= 11.59179 if=  72 il= 139 6/9/2020   n=  67 now=   14644 end=     108205     14644     22993 U=    55.36 T=  177.4 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  72. x2= 139. y1=  1.90 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   308 11/25/2020
AAA2     1 Bolivia Confirmed cc1=  .995852 cc2=  .873682 lx= 11.59179 if=  73 il= 139 6/9/2020   n=  66 now=   14644 end=     108205     14644     22993 U=    54.88 T=  177.0 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  73. x2= 139. y1=  1.90 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   306 11/23/2020
