TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4236.00000        8.35137
TAB:  US_Pennsylvania_Berks Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4453    3952     4303    28   130 5/31/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997946 cc2=  .823869 lx=  8.39137 if=  94 il= 126 5/27/2020  n=  32 now=    4236 end=       4408      3952      4303 U=    18.70 T=   84.6 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1=  94. x2= 126. y1=  -.50 y2= -2.21     
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4408    3952     4303    28   128 5/29/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997989 cc2=  .821212 lx=  8.39137 if=  95 il= 126 5/27/2020  n=  31 now=    4236 end=       4408      3952      4303 U=    18.76 T=   84.5 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1=  95. x2= 126. y1=  -.56 y2= -2.21     
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4408    3952     4303    28   128 5/29/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998218 cc2=  .818613 lx=  8.38137 if=  96 il= 126 5/27/2020  n=  30 now=    4236 end=       4365      3952      4303 U=    17.59 T=   85.4 p1=   3.0 p2=    97.0 ed=   126 5/27/2020   x1=  96. x2= 126. y1=  -.60 y2= -2.31 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998225 cc2=  .818613 lx=  8.37737 if=  96 il= 126 5/27/2020  n=  30 now=    4236 end=       4365      3952      4303 U=    17.59 T=   85.4 p1=   3.0 p2=    97.0 ed=   126 5/27/2020   x1=  96. x2= 126. y1=  -.60 y2= -2.31 BEST
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4365    3952     4303    28   126 5/27/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998331 cc2=  .815756 lx=  8.37137 if=  97 il= 126 5/27/2020  n=  29 now=    4236 end=       4321      3952      4303 U=    16.73 T=   85.6 p1=   2.0 p2=    98.0 ed=   125 5/26/2020   x1=  97. x2= 126. y1=  -.68 y2= -2.41 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998331 cc2=  .815756 lx=  8.37037 if=  97 il= 126 5/27/2020  n=  29 now=    4236 end=       4321      3952      4303 U=    16.73 T=   85.6 p1=   2.0 p2=    98.0 ed=   125 5/26/2020   x1=  97. x2= 126. y1=  -.68 y2= -2.41 BEST
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4321    3952     4303    28   125 5/26/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998591 cc2=  .812896 lx=  8.36137 if=  98 il= 126 5/27/2020  n=  28 now=    4236 end=       4278      3952      4303 U=    15.49 T=   86.8 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1=  98. x2= 126. y1=  -.73 y2= -2.53 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998594 cc2=  .812896 lx=  8.36337 if=  98 il= 126 5/27/2020  n=  28 now=    4236 end=       4278      3952      4303 U=    15.49 T=   86.8 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1=  98. x2= 126. y1=  -.73 y2= -2.53 BEST
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4278    3952     4303    28   123 5/24/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998679 cc2=  .809697 lx=  8.36137 if=  99 il= 126 5/27/2020  n=  27 now=    4236 end=       4278      3952      4303 U=    15.35 T=   87.1 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1=  99. x2= 126. y1=  -.77 y2= -2.53 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998688 cc2=  .809697 lx=  8.35837 if=  99 il= 126 5/27/2020  n=  27 now=    4236 end=       4278      3952      4303 U=    15.35 T=   87.1 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1=  99. x2= 126. y1=  -.77 y2= -2.53 BEST
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4278    3952     4303    28   123 5/24/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998769 cc2=  .806319 lx=  8.35137 if= 100 il= 126 5/27/2020  n=  26 now=    4236 end=       4235      3952      4303 U=    14.21 T=   88.1 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1= 100. x2= 126. y1=  -.84 y2= -2.67 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998773 cc2=  .806319 lx=  8.35337 if= 100 il= 126 5/27/2020  n=  26 now=    4236 end=       4235      3952      4303 U=    14.21 T=   88.1 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1= 100. x2= 126. y1=  -.84 y2= -2.67 BEST
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4235    3952     4303    28   121 5/22/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998765 cc2=  .802649 lx=  8.35137 if= 101 il= 126 5/27/2020  n=  25 now=    4236 end=       4235      3952      4303 U=    14.07 T=   88.5 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1= 101. x2= 126. y1=  -.89 y2= -2.67 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998768 cc2=  .802649 lx=  8.34937 if= 101 il= 126 5/27/2020  n=  25 now=    4236 end=       4235      3952      4303 U=    14.07 T=   88.5 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1= 101. x2= 126. y1=  -.89 y2= -2.67 BEST
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4235    3952     4303    28   121 5/22/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998694 cc2=  .798694 lx=  8.35137 if= 102 il= 126 5/27/2020  n=  24 now=    4236 end=       4235      3952      4303 U=    14.03 T=   88.6 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1= 102. x2= 126. y1=  -.96 y2= -2.67 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998720 cc2=  .798694 lx=  8.34637 if= 102 il= 126 5/27/2020  n=  24 now=    4236 end=       4235      3952      4303 U=    14.03 T=   88.6 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1= 102. x2= 126. y1=  -.96 y2= -2.67 BEST
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4235    3952     4303    28   121 5/22/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998694 cc2=  .794570 lx=  8.34137 if= 103 il= 126 5/27/2020  n=  23 now=    4236 end=       4193      3952      4303 U=    12.92 T=   89.5 p1=  -1.0 p2=   101.0 ed=   120 5/21/2020   x1= 103. x2= 126. y1= -1.04 y2= -2.82     
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4193    3952     4303    28   120 5/21/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998641 cc2=  .790127 lx=  8.34137 if= 104 il= 126 5/27/2020  n=  22 now=    4236 end=       4193      3952      4303 U=    12.75 T=   90.0 p1=  -1.0 p2=   101.0 ed=   120 5/21/2020   x1= 104. x2= 126. y1= -1.10 y2= -2.82     
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4193    3952     4303    28   120 5/21/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998489 cc2=  .785288 lx=  8.34137 if= 105 il= 126 5/27/2020  n=  21 now=    4236 end=       4193      3952      4303 U=    12.49 T=   90.7 p1=  -1.0 p2=   101.0 ed=   120 5/21/2020   x1= 105. x2= 126. y1= -1.14 y2= -2.82     
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4193    3952     4303    28   120 5/21/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998276 cc2=  .780058 lx=  8.34137 if= 106 il= 126 5/27/2020  n=  20 now=    4236 end=       4193      3952      4303 U=    12.25 T=   91.4 p1=  -1.0 p2=   101.0 ed=   120 5/21/2020   x1= 106. x2= 126. y1= -1.19 y2= -2.82     
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4193    3952     4303    28   120 5/21/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998267 cc2=  .774660 lx=  8.34137 if= 107 il= 126 5/27/2020  n=  19 now=    4236 end=       4193      3952      4303 U=    12.44 T=   90.9 p1=  -1.0 p2=   101.0 ed=   120 5/21/2020   x1= 107. x2= 126. y1= -1.30 y2= -2.82     
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4193    3952     4303    28   120 5/21/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998199 cc2=  .768784 lx=  8.35137 if= 108 il= 126 5/27/2020  n=  18 now=    4236 end=       4235      3952      4303 U=    13.52 T=   89.9 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1= 108. x2= 126. y1= -1.34 y2= -2.67 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998199 cc2=  .768784 lx=  8.35137 if= 108 il= 126 5/27/2020  n=  18 now=    4236 end=       4235      3952      4303 U=    13.52 T=   89.9 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1= 108. x2= 126. y1= -1.34 y2= -2.67 BEST
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4235    3952     4303    28   121 5/22/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998319 cc2=  .762617 lx=  8.36137 if= 109 il= 126 5/27/2020  n=  17 now=    4236 end=       4278      3952      4303 U=    15.46 T=   86.8 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1= 109. x2= 126. y1= -1.43 y2= -2.53 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998322 cc2=  .762617 lx=  8.36337 if= 109 il= 126 5/27/2020  n=  17 now=    4236 end=       4278      3952      4303 U=    15.46 T=   86.8 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1= 109. x2= 126. y1= -1.43 y2= -2.53 BEST
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4278    3952     4303    28   123 5/24/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998111 cc2=  .755575 lx=  8.36137 if= 110 il= 126 5/27/2020  n=  16 now=    4236 end=       4278      3952      4303 U=    15.37 T=   87.1 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1= 110. x2= 126. y1= -1.49 y2= -2.53 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998117 cc2=  .755575 lx=  8.35837 if= 110 il= 126 5/27/2020  n=  16 now=    4236 end=       4278      3952      4303 U=    15.37 T=   87.1 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1= 110. x2= 126. y1= -1.49 y2= -2.53 BEST
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4278    3952     4303    28   123 5/24/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .997881 cc2=  .747881 lx=  8.35137 if= 111 il= 126 5/27/2020  n=  15 now=    4236 end=       4235      3952      4303 U=    13.89 T=   88.9 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1= 111. x2= 126. y1= -1.59 y2= -2.67 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997883 cc2=  .747881 lx=  8.35237 if= 111 il= 126 5/27/2020  n=  15 now=    4236 end=       4235      3952      4303 U=    13.89 T=   88.9 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1= 111. x2= 126. y1= -1.59 y2= -2.67 BEST
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4235    3952     4303    28   121 5/22/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .997450 cc2=  .739251 lx=  8.35137 if= 112 il= 126 5/27/2020  n=  14 now=    4236 end=       4235      3952      4303 U=    13.54 T=   89.9 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1= 112. x2= 126. y1= -1.63 y2= -2.67 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997450 cc2=  .739251 lx=  8.35037 if= 112 il= 126 5/27/2020  n=  14 now=    4236 end=       4235      3952      4303 U=    13.54 T=   89.9 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1= 112. x2= 126. y1= -1.63 y2= -2.67 BEST
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4235    3952     4303    28   121 5/22/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .997040 cc2=  .729778 lx=  8.36137 if= 113 il= 126 5/27/2020  n=  13 now=    4236 end=       4278      3952      4303 U=    14.69 T=   88.8 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1= 113. x2= 126. y1= -1.65 y2= -2.53 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997044 cc2=  .729778 lx=  8.35837 if= 113 il= 126 5/27/2020  n=  13 now=    4236 end=       4278      3952      4303 U=    14.69 T=   88.8 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1= 113. x2= 126. y1= -1.65 y2= -2.53 BEST
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4278    3952     4303    28   123 5/24/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997246 cc2=  .719896 lx=  8.39137 if= 114 il= 126 5/27/2020  n=  12 now=    4236 end=       4408      3952      4303 U=    19.16 T=   83.6 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1= 114. x2= 126. y1= -1.59 y2= -2.21     
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4408    3952     4303    28   128 5/29/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996916 cc2=  .708241 lx=  8.44137 if= 115 il= 126 5/27/2020  n=  11 now=    4236 end=       4634      3952      4303 U=    26.66 T=   77.0 p1=   9.4 p2=    91.4 ed=   139 6/9/2020    x1= 115. x2= 126. y1= -1.42 y2= -1.84     
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4634    3952     4303    28   139 6/9/2020  
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996003 cc2=  .694492 lx=  8.45137 if= 116 il= 126 5/27/2020  n=  10 now=    4236 end=       4681      3952      4303 U=    28.19 T=   75.9 p1=  10.5 p2=    90.5 ed=   142 6/12/2020   x1= 116. x2= 126. y1= -1.42 y2= -1.78     
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4681    3952     4303    28   142 6/12/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .994669 cc2=  .678442 lx=  8.46137 if= 117 il= 126 5/27/2020  n=   9 now=    4236 end=       4728      3952      4303 U=    30.85 T=   73.0 p1=  11.6 p2=    89.6 ed=   145 6/15/2020   x1= 117. x2= 126. y1= -1.43 y2= -1.72     
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4728    3952     4303    28   145 6/15/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .994600 cc2=  .661266 lx=  8.37137 if= 118 il= 126 5/27/2020  n=   8 now=    4236 end=       4321      3952      4303 U=    16.34 T=   86.5 p1=   2.0 p2=    98.0 ed=   125 5/26/2020   x1= 118. x2= 126. y1= -1.93 y2= -2.41 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .994602 cc2=  .661266 lx=  8.36737 if= 118 il= 126 5/27/2020  n=   8 now=    4236 end=       4321      3952      4303 U=    16.34 T=   86.5 p1=   2.0 p2=    98.0 ed=   125 5/26/2020   x1= 118. x2= 126. y1= -1.93 y2= -2.41 BEST
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4321    3952     4303    28   125 5/26/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .992766 cc2=  .639213 lx=  8.35137 if= 119 il= 126 5/27/2020  n=   7 now=    4236 end=       4235      3952      4303 U=    13.10 T=   91.0 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1= 119. x2= 126. y1= -2.13 y2= -2.67 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1= 1.000000 cc2=  .639213 lx=  8.25137 if= 119 il= 126 5/27/2020  n=   7 now=    4236 end=       4235      3952      4303 U=    13.10 T=   91.0 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1= 119. x2= 126. y1= -2.13 y2= -2.67 BEST
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4235    3952     4303    28   121 5/22/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .989580 cc2=  .611616 lx=  8.33137 if= 120 il= 126 5/27/2020  n=   6 now=    4236 end=       4152      3952      4303 U=     9.51 T=   97.4 p1=  -2.0 p2=   102.0 ed=   119 5/20/2020   x1= 120. x2= 126. y1= -2.38 y2= -3.01     
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236     4152    3952     4303    28   119 5/20/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .987737 cc2=  .579489 lx= 10.35137 if= 121 il= 126 5/27/2020  n=   5 now=    4236 end=      31300      3952      4303 U=   355.99 T=  384.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 121. x2= 126. y1=   .74 y2=   .73     
GP: Confirmed US_Pennsylvania_Berks 5/27/2020       126    4236    -        3952     4303    28   999 undefine  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998721 cc2=  .880870 lx=  8.35137 if=  56 il= 127 5/28/2020  n=  71 now=    4236 end=       4235      3973      4303 U=    14.58 T=   86.9 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  56. x2= 127. y1=  2.12 y2= -2.75 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998731 cc2=  .880870 lx=  8.34837 if=  56 il= 127 5/28/2020  n=  71 now=    4236 end=       4235      3973      4303 U=    14.58 T=   86.9 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  56. x2= 127. y1=  2.12 y2= -2.75 BEST
GP: Confirmed US_Pennsylvania_Berks 5/28/2020       127    4236     4235    3973     4303    39   121 5/22/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998666 cc2=  .879988 lx=  8.35137 if=  57 il= 127 5/28/2020  n=  70 now=    4236 end=       4235      3973      4303 U=    14.37 T=   87.5 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  57. x2= 127. y1=  2.12 y2= -2.75 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998676 cc2=  .879988 lx=  8.34837 if=  57 il= 127 5/28/2020  n=  70 now=    4236 end=       4235      3973      4303 U=    14.37 T=   87.5 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  57. x2= 127. y1=  2.12 y2= -2.75 BEST
GP: Confirmed US_Pennsylvania_Berks 5/28/2020       127    4236     4235    3973     4303    39   121 5/22/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998630 cc2=  .879107 lx=  8.35137 if=  58 il= 127 5/28/2020  n=  69 now=    4236 end=       4235      3973      4303 U=    14.82 T=   86.3 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  58. x2= 127. y1=  1.91 y2= -2.75 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998636 cc2=  .879107 lx=  8.34937 if=  58 il= 127 5/28/2020  n=  69 now=    4236 end=       4235      3973      4303 U=    14.82 T=   86.3 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  58. x2= 127. y1=  1.91 y2= -2.75 BEST
GP: Confirmed US_Pennsylvania_Berks 5/28/2020       127    4236     4235    3973     4303    39   121 5/22/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998589 cc2=  .878203 lx=  8.35137 if=  59 il= 127 5/28/2020  n=  68 now=    4236 end=       4235      3973      4303 U=    14.77 T=   86.4 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  59. x2= 127. y1=  1.86 y2= -2.75 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998600 cc2=  .878203 lx=  8.34837 if=  59 il= 127 5/28/2020  n=  68 now=    4236 end=       4235      3973      4303 U=    14.77 T=   86.4 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  59. x2= 127. y1=  1.86 y2= -2.75 BEST
GP: Confirmed US_Pennsylvania_Berks 5/28/2020       127    4236     4235    3973     4303    39   121 5/22/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998540 cc2=  .877272 lx=  8.35137 if=  60 il= 127 5/28/2020  n=  67 now=    4236 end=       4235      3973      4303 U=    14.88 T=   86.1 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  60. x2= 127. y1=  1.76 y2= -2.75 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998555 cc2=  .877272 lx=  8.34737 if=  60 il= 127 5/28/2020  n=  67 now=    4236 end=       4235      3973      4303 U=    14.88 T=   86.1 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  60. x2= 127. y1=  1.76 y2= -2.75 BEST
GP: Confirmed US_Pennsylvania_Berks 5/28/2020       127    4236     4235    3973     4303    39   121 5/22/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998513 cc2=  .876344 lx=  8.35137 if=  61 il= 127 5/28/2020  n=  66 now=    4236 end=       4235      3973      4303 U=    14.70 T=   86.6 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  61. x2= 127. y1=  1.74 y2= -2.75 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998538 cc2=  .876344 lx=  8.34637 if=  61 il= 127 5/28/2020  n=  66 now=    4236 end=       4235      3973      4303 U=    14.70 T=   86.6 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  61. x2= 127. y1=  1.74 y2= -2.75 BEST
GP: Confirmed US_Pennsylvania_Berks 5/28/2020       127    4236     4235    3973     4303    39   121 5/22/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998453 cc2=  .875362 lx=  8.35137 if=  62 il= 127 5/28/2020  n=  65 now=    4236 end=       4235      3973      4303 U=    14.55 T=   87.0 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  62. x2= 127. y1=  1.72 y2= -2.75 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998485 cc2=  .875362 lx=  8.34637 if=  62 il= 127 5/28/2020  n=  65 now=    4236 end=       4235      3973      4303 U=    14.55 T=   87.0 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  62. x2= 127. y1=  1.72 y2= -2.75 BEST
GP: Confirmed US_Pennsylvania_Berks 5/28/2020       127    4236     4235    3973     4303    39   121 5/22/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998381 cc2=  .874346 lx=  8.35137 if=  63 il= 127 5/28/2020  n=  64 now=    4236 end=       4235      3973      4303 U=    14.46 T=   87.3 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  63. x2= 127. y1=  1.68 y2= -2.75 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998415 cc2=  .874346 lx=  8.34637 if=  63 il= 127 5/28/2020  n=  64 now=    4236 end=       4235      3973      4303 U=    14.46 T=   87.3 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  63. x2= 127. y1=  1.68 y2= -2.75 BEST
GP: Confirmed US_Pennsylvania_Berks 5/28/2020       127    4236     4235    3973     4303    39   121 5/22/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998307 cc2=  .873307 lx=  8.35137 if=  64 il= 127 5/28/2020  n=  63 now=    4236 end=       4235      3973      4303 U=    14.62 T=   86.8 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  64. x2= 127. y1=  1.56 y2= -2.75 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998341 cc2=  .873307 lx=  8.34637 if=  64 il= 127 5/28/2020  n=  63 now=    4236 end=       4235      3973      4303 U=    14.62 T=   86.8 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1=  64. x2= 127. y1=  1.56 y2= -2.75 BEST
GP: Confirmed US_Pennsylvania_Berks 5/28/2020       127    4236     4235    3973     4303    39   121 5/22/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998233 cc2=  .872245 lx=  8.34137 if=  65 il= 127 5/28/2020  n=  62 now=    4236 end=       4193      3973      4303 U=    14.27 T=   85.4 p1=  -1.0 p2=   101.0 ed=   119 5/20/2020   x1=  65. x2= 127. y1=  1.43 y2= -2.92     
GP: Confirmed US_Pennsylvania_Berks 5/28/2020       127    4236     4193    3973     4303    39   119 5/20/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998217 cc2=  .871217 lx=  8.34137 if=  66 il= 127 5/28/2020  n=  61 now=    4236 end=       4193      3973      4303 U=    14.04 T=   86.0 p1=  -1.0 p2=   101.0 ed=   119 5/20/2020   x1=  66. x2= 127. y1=  1.43 y2= -2.92     
GP: Confirmed US_Pennsylvania_Berks 5/28/2020       127    4236     4193    3973     4303    39   119 5/20/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998143 cc2=  .870106 lx=  8.34137 if=  67 il= 127 5/28/2020  n=  60 now=    4236 end=       4193      3973      4303 U=    13.85 T=   86.6 p1=  -1.0 p2=   101.0 ed=   119 5/20/2020   x1=  67. x2= 127. y1=  1.42 y2= -2.92     
GP: Confirmed US_Pennsylvania_Berks 5/28/2020       127    4236     4193    3973     4303    39   119 5/20/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998048 cc2=  .868949 lx=  8.34137 if=  68 il= 127 5/28/2020  n=  59 now=    4236 end=       4193      3973      4303 U=    13.76 T=   86.9 p1=  -1.0 p2=   101.0 ed=   119 5/20/2020   x1=  68. x2= 127. y1=  1.37 y2= -2.92     
GP: Confirmed US_Pennsylvania_Berks 5/28/2020       127    4236     4193    3973     4303    39   119 5/20/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997953 cc2=  .867764 lx=  8.34137 if=  69 il= 127 5/28/2020  n=  58 now=    4236 end=       4193      3973      4303 U=    13.78 T=   86.8 p1=  -1.0 p2=   101.0 ed=   119 5/20/2020   x1=  69. x2= 127. y1=  1.29 y2= -2.92     
GP: Confirmed US_Pennsylvania_Berks 5/28/2020       127    4236     4193    3973     4303    39   119 5/20/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997849 cc2=  .866542 lx=  8.34137 if=  70 il= 127 5/28/2020  n=  57 now=    4236 end=       4193      3973      4303 U=    13.84 T=   86.6 p1=  -1.0 p2=   101.0 ed=   119 5/20/2020   x1=  70. x2= 127. y1=  1.20 y2= -2.92     
GP: Confirmed US_Pennsylvania_Berks 5/28/2020       127    4236     4193    3973     4303    39   119 5/20/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997733 cc2=  .865280 lx=  8.34137 if=  71 il= 127 5/28/2020  n=  56 now=    4236 end=       4193      3973      4303 U=    13.71 T=   87.0 p1=  -1.0 p2=   101.0 ed=   119 5/20/2020   x1=  71. x2= 127. y1=  1.17 y2= -2.92     
GP: Confirmed US_Pennsylvania_Berks 5/28/2020       127    4236     4193    3973     4303    39   119 5/20/2020 
