TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        5682.00000        8.64506
TAB:  US_North_Carolina_Mecklenburg Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .925820 cc2=  .517572 lx=  4.69953 if=  86 il=  91 4/22/2020  n=   5 now=     111 end=        109        36       108 U=    16.13 T=   92.8 p1=  -1.8 p2=   101.8 ed=   130 5/31/2020   x1=  86. x2=  91. y1=   .42 y2=   .11 BEST
GP: Deaths    US_North_Carolina_Mecklenburg 4/22/2020        91     111      109      36      108     2   130 5/31/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .989736 cc2=  .793620 lx=  4.86953 if=  67 il=  92 4/23/2020  n=  25 now=     111 end=        130        37        38 U=    18.48 T=   96.3 p1=  17.1 p2=    85.4 ed=   139 6/9/2020    x1=  67. x2=  92. y1=  1.58 y2=   .23     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111      130      37       38     3   139 6/9/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .988898 cc2=  .788898 lx=  4.78953 if=  68 il=  92 4/23/2020  n=  24 now=     111 end=        120        37        38 U=    17.12 T=   94.8 p1=   8.1 p2=    92.5 ed=   135 6/5/2020    x1=  68. x2=  92. y1=  1.57 y2=   .16     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111      120      37       38     3   135 6/5/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .987463 cc2=  .783339 lx=  4.76953 if=  69 il=  92 4/23/2020  n=  23 now=     111 end=        117        37        38 U=    16.25 T=   94.4 p1=   5.4 p2=    94.9 ed=   132 6/2/2020    x1=  69. x2=  92. y1=  1.56 y2=   .15     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111      117      37       38     3   132 6/2/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .986139 cc2=  .777625 lx=  4.88953 if=  70 il=  92 4/23/2020  n=  22 now=     111 end=        132        37        38 U=    16.40 T=   96.0 p1=  18.9 p2=    84.1 ed=   134 6/4/2020    x1=  70. x2=  92. y1=  1.59 y2=   .25     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111      132      37       38     3   134 6/4/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .988935 cc2=  .775734 lx=  6.02953 if=  71 il=  92 4/23/2020  n=  21 now=     111 end=        415        37        38 U=    29.48 T=  118.0 p1= 273.9 p2=    26.7 ed=   187 7/27/2020   x1=  71. x2=  92. y1=  1.60 y2=   .88     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111    -          37       38     3   187 7/27/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .987356 cc2=  .769138 lx=  5.87953 if=  72 il=  92 4/23/2020  n=  20 now=     111 end=        357        37        38 U=    26.83 T=  114.0 p1= 221.6 p2=    31.1 ed=   177 7/17/2020   x1=  72. x2=  92. y1=  1.56 y2=   .82     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111    -          37       38     3   177 7/17/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .985735 cc2=  .762128 lx=  6.33953 if=  73 il=  92 4/23/2020  n=  19 now=     111 end=        566        37        38 U=    31.87 T=  124.0 p1= 409.9 p2=    19.6 ed=   199 8/8/2020    x1=  73. x2=  92. y1=  1.60 y2=  1.00     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111    -          37       38     3   199 8/8/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .983398 cc2=  .753983 lx=  6.55953 if=  74 il=  92 4/23/2020  n=  18 now=     111 end=        705        37        38 U=    32.02 T=  126.6 p1= 535.1 p2=    15.7 ed=   202 8/11/2020   x1=  74. x2=  92. y1=  1.64 y2=  1.08     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111    -          37       38     3   202 8/11/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .983065 cc2=  .747362 lx=  6.70953 if=  75 il=  92 4/23/2020  n=  17 now=     111 end=        820        37        38 U=    39.53 T=  136.7 p1= 638.7 p2=    13.5 ed=   229 9/7/2020    x1=  75. x2=  92. y1=  1.56 y2=  1.13     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111    -          37       38     3   229 9/7/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .981478 cc2=  .738943 lx=  6.70953 if=  76 il=  92 4/23/2020  n=  16 now=     111 end=        820        37        38 U=    37.20 T=  134.1 p1= 638.7 p2=    13.5 ed=   221 8/30/2020   x1=  76. x2=  92. y1=  1.56 y2=  1.13     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111    -          37       38     3   221 8/30/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .977855 cc2=  .727855 lx=  6.70953 if=  77 il=  92 4/23/2020  n=  15 now=     111 end=        820        37        38 U=    42.59 T=  140.2 p1= 638.7 p2=    13.5 ed=   240 9/18/2020   x1=  77. x2=  92. y1=  1.48 y2=  1.13     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111    -          37       38     3   240 9/18/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .981329 cc2=  .723130 lx=  6.70953 if=  78 il=  92 4/23/2020  n=  14 now=     111 end=        820        37        38 U=    39.75 T=  137.0 p1= 638.7 p2=    13.5 ed=   230 9/8/2020    x1=  78. x2=  92. y1=  1.48 y2=  1.13     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111    -          37       38     3   230 9/8/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .981769 cc2=  .714508 lx=  6.70953 if=  79 il=  92 4/23/2020  n=  13 now=     111 end=        820        37        38 U=    36.91 T=  133.7 p1= 638.7 p2=    13.5 ed=   220 8/29/2020   x1=  79. x2=  92. y1=  1.48 y2=  1.13     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111    -          37       38     3   220 8/29/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .978799 cc2=  .701449 lx=  5.38953 if=  80 il=  92 4/23/2020  n=  12 now=     111 end=        219        37        38 U=    24.47 T=  106.1 p1=  97.3 p2=    50.7 ed=   163 7/3/2020    x1=  80. x2=  92. y1=  1.07 y2=   .58     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111      219      37       38     3   163 7/3/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .980083 cc2=  .691408 lx=  4.51953 if=  81 il=  92 4/23/2020  n=  11 now=     111 end=         91        37        38 U=    13.65 T=   90.7 p1= -18.0 p2=   122.0 ed=   122 5/23/2020   x1=  81. x2=  92. y1=   .71 y2=  -.10     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111       91      37       38     3   122 5/23/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .977528 cc2=  .676016 lx=  4.16953 if=  82 il=  92 4/23/2020  n=  10 now=     111 end=         64        37        38 U=     9.06 T=   86.7 p1= -42.3 p2=   173.4 ed=   108 5/9/2020    x1=  82. x2=  92. y1=   .52 y2=  -.58     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111       64      37       38     3   108 5/9/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .970102 cc2=  .653874 lx=  4.07953 if=  83 il=  92 4/23/2020  n=   9 now=     111 end=         59        37        38 U=     8.38 T=   85.6 p1= -46.8 p2=   188.1 ed=   105 5/6/2020    x1=  83. x2=  92. y1=   .32 y2=  -.76     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111       59      37       38     3   105 5/6/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .960888 cc2=  .627554 lx=  3.85953 if=  84 il=  92 4/23/2020  n=   8 now=     111 end=         47        37        38 U=     5.42 T=   84.5 p1= -57.7 p2=   236.2 ed=    97 4/28/2020   x1=  84. x2=  92. y1=   .08 y2= -1.39     
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111       47      37       38     3    97 4/28/2020 
AAA1     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .950000 cc2=  .596447 lx=  3.62953 if=  85 il=  92 4/23/2020  n=   7 now=     111 end=         37        37        38 U=     2.03 T=   83.9 p1= -66.7 p2=   300.0 ed=    88 4/19/2020   x1=  85. x2=  92. y1=  -.54 y2= -3.98 BEST
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .950203 cc2=  .596447 lx=  3.62553 if=  85 il=  92 4/23/2020  n=   7 now=     111 end=         37        37        38 U=     2.03 T=   83.9 p1= -66.7 p2=   300.0 ed=    88 4/19/2020   x1=  85. x2=  92. y1=  -.54 y2= -3.98 BEST
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111       37      37       38     3    88 4/19/2020 
AAA1     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .946928 cc2=  .568963 lx=  3.61953 if=  86 il=  92 4/23/2020  n=   6 now=     111 end=         37        37        38 U=     1.52 T=   84.8 p1= -66.7 p2=   300.0 ed=    88 4/19/2020   x1=  86. x2=  92. y1=  -.82 y2= -4.75 BEST
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .946928 cc2=  .568963 lx=  3.61953 if=  86 il=  92 4/23/2020  n=   6 now=     111 end=         37        37        38 U=     1.52 T=   84.8 p1= -66.7 p2=   300.0 ed=    88 4/19/2020   x1=  86. x2=  92. y1=  -.82 y2= -4.75 BEST
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111       37      37       38     3    88 4/19/2020 
AAA1     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .937249 cc2=  .529000 lx=  3.61953 if=  87 il=  92 4/23/2020  n=   5 now=     111 end=         37        37        38 U=     1.27 T=   86.0 p1= -66.7 p2=   300.0 ed=    88 4/19/2020   x1=  87. x2=  92. y1=  -.82 y2= -4.75 BEST
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1= 1.000000 cc2=  .529000 lx=  3.57953 if=  87 il=  92 4/23/2020  n=   5 now=     111 end=         37        37        38 U=     1.27 T=   86.0 p1= -66.7 p2=   300.0 ed=    88 4/19/2020   x1=  87. x2=  92. y1=  -.82 y2= -4.75 BEST
GP: Deaths    US_North_Carolina_Mecklenburg 4/23/2020        92     111       37      37       38     3    88 4/19/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .989925 cc2=  .797475 lx=  4.74953 if=  67 il=  93 4/24/2020  n=  26 now=     111 end=        115        37        38 U=    18.20 T=   95.4 p1=   3.6 p2=    96.5 ed=   138 6/8/2020    x1=  67. x2=  93. y1=  1.56 y2=   .13     
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111      115      37       38     5   138 6/8/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .989136 cc2=  .793020 lx=  4.67953 if=  68 il=  93 4/24/2020  n=  25 now=     111 end=        107        37        38 U=    16.93 T=   94.1 p1=  -3.6 p2=   103.7 ed=   134 6/4/2020    x1=  68. x2=  93. y1=  1.54 y2=   .07     
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111      107      37       38     5   134 6/4/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .987798 cc2=  .787798 lx=  4.64953 if=  69 il=  93 4/24/2020  n=  24 now=     111 end=        104        37        38 U=    16.01 T=   93.6 p1=  -6.3 p2=   106.7 ed=   131 6/1/2020    x1=  69. x2=  93. y1=  1.54 y2=   .04     
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111      104      37       38     5   131 6/1/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .986501 cc2=  .782377 lx=  4.74953 if=  70 il=  93 4/24/2020  n=  23 now=     111 end=        115        37        38 U=    16.10 T=   95.1 p1=   3.6 p2=    96.5 ed=   133 6/3/2020    x1=  70. x2=  93. y1=  1.56 y2=   .13     
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111      115      37       38     5   133 6/3/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .988460 cc2=  .779946 lx=  5.58953 if=  71 il=  93 4/24/2020  n=  22 now=     111 end=        267        37        38 U=    26.84 T=  111.3 p1= 140.5 p2=    41.6 ed=   174 7/14/2020   x1=  71. x2=  93. y1=  1.50 y2=   .68     
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111      267      37       38     5   174 7/14/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .986910 cc2=  .773709 lx=  5.45953 if=  72 il=  93 4/24/2020  n=  21 now=     111 end=        234        37        38 U=    24.47 T=  108.0 p1= 110.8 p2=    47.4 ed=   165 7/5/2020    x1=  72. x2=  93. y1=  1.47 y2=   .61     
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111      234      37       38     5   165 7/5/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .985183 cc2=  .766965 lx=  5.73953 if=  73 il=  93 4/24/2020  n=  20 now=     111 end=        310        37        38 U=    27.95 T=  114.1 p1= 179.3 p2=    35.8 ed=   180 7/20/2020   x1=  73. x2=  93. y1=  1.47 y2=   .76     
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111      310      37       38     5   180 7/20/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .982847 cc2=  .759241 lx=  5.83953 if=  74 il=  93 4/24/2020  n=  19 now=     111 end=        343        37        38 U=    27.45 T=  115.0 p1= 209.0 p2=    32.4 ed=   179 7/19/2020   x1=  74. x2=  93. y1=  1.49 y2=   .80     
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111    -          37       38     5   179 7/19/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .982516 cc2=  .753101 lx=  6.70953 if=  75 il=  93 4/24/2020  n=  18 now=     111 end=        820        37        38 U=    41.86 T=  140.3 p1= 638.7 p2=    13.5 ed=   239 9/17/2020   x1=  75. x2=  93. y1=  1.56 y2=  1.13     
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111    -          37       38     5   239 9/17/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .980486 cc2=  .744784 lx=  6.70953 if=  76 il=  93 4/24/2020  n=  17 now=     111 end=        820        37        38 U=    39.53 T=  137.7 p1= 638.7 p2=    13.5 ed=   230 9/8/2020    x1=  76. x2=  93. y1=  1.56 y2=  1.13     
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111    -          37       38     5   230 9/8/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .976806 cc2=  .734270 lx=  6.70953 if=  77 il=  93 4/24/2020  n=  16 now=     111 end=        820        37        38 U=    45.43 T=  144.4 p1= 638.7 p2=    13.5 ed=   251 9/29/2020   x1=  77. x2=  93. y1=  1.48 y2=  1.13     
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111    -          37       38     5   251 9/29/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .978357 cc2=  .728357 lx=  6.70953 if=  78 il=  93 4/24/2020  n=  15 now=     111 end=        820        37        38 U=    42.59 T=  141.2 p1= 638.7 p2=    13.5 ed=   241 9/19/2020   x1=  78. x2=  93. y1=  1.48 y2=  1.13     
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111    -          37       38     5   241 9/19/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .977375 cc2=  .719176 lx=  5.12953 if=  79 il=  93 4/24/2020  n=  14 now=     111 end=        168        37        38 U=    22.53 T=  102.4 p1=  51.4 p2=    66.1 ed=   155 6/25/2020   x1=  79. x2=  93. y1=  1.04 y2=   .42     
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111      168      37       38     5   155 6/25/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .974093 cc2=  .706832 lx=  4.45953 if=  80 il=  93 4/24/2020  n=  13 now=     111 end=         86        37        38 U=    15.39 T=   90.5 p1= -22.5 p2=   129.1 ed=   126 5/27/2020   x1=  80. x2=  93. y1=   .68 y2=  -.16     
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111       86      37       38     5   126 5/27/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .973904 cc2=  .696554 lx=  4.09953 if=  81 il=  93 4/24/2020  n=  12 now=     111 end=         60        37        38 U=    10.04 T=   85.8 p1= -45.9 p2=   185.0 ed=   109 5/10/2020   x1=  81. x2=  93. y1=   .48 y2=  -.72     
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111       60      37       38     5   109 5/10/2020 
AAA1     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .963683 cc2=  .647455 lx=  3.61953 if=  84 il=  93 4/24/2020  n=   9 now=     111 end=         37        37        38 U=     1.96 T=   83.7 p1= -66.7 p2=   300.0 ed=    88 4/19/2020   x1=  84. x2=  93. y1=  -.17 y2= -4.75 BEST
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .964034 cc2=  .647455 lx=  3.62253 if=  84 il=  93 4/24/2020  n=   9 now=     111 end=         37        37        38 U=     1.96 T=   83.7 p1= -66.7 p2=   300.0 ed=    88 4/19/2020   x1=  84. x2=  93. y1=  -.17 y2= -4.75 BEST
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111       37      37       38     5    88 4/19/2020 
AAA1     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .960151 cc2=  .626818 lx=  3.61953 if=  85 il=  93 4/24/2020  n=   8 now=     111 end=         37        37        38 U=     1.90 T=   83.9 p1= -66.7 p2=   300.0 ed=    88 4/19/2020   x1=  85. x2=  93. y1=  -.55 y2= -4.75 BEST
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .960293 cc2=  .626818 lx=  3.61853 if=  85 il=  93 4/24/2020  n=   8 now=     111 end=         37        37        38 U=     1.90 T=   83.9 p1= -66.7 p2=   300.0 ed=    88 4/19/2020   x1=  85. x2=  93. y1=  -.55 y2= -4.75 BEST
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111       37      37       38     5    88 4/19/2020 
AAA1     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .956145 cc2=  .602591 lx=  3.61953 if=  86 il=  93 4/24/2020  n=   7 now=     111 end=         37        37        38 U=     1.78 T=   84.5 p1= -66.7 p2=   300.0 ed=    88 4/19/2020   x1=  86. x2=  93. y1=  -.82 y2= -4.75 BEST
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .958473 cc2=  .602591 lx=  3.61553 if=  86 il=  93 4/24/2020  n=   7 now=     111 end=         37        37        38 U=     1.78 T=   84.5 p1= -66.7 p2=   300.0 ed=    88 4/19/2020   x1=  86. x2=  93. y1=  -.82 y2= -4.75 BEST
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111       37      37       38     5    88 4/19/2020 
AAA1     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .944381 cc2=  .566416 lx=  3.61953 if=  87 il=  93 4/24/2020  n=   6 now=     111 end=         37        37        38 U=     1.52 T=   85.8 p1= -66.7 p2=   300.0 ed=    89 4/20/2020   x1=  87. x2=  93. y1=  -.82 y2= -4.75 BEST
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1= 1.000000 cc2=  .566416 lx=  3.57953 if=  87 il=  93 4/24/2020  n=   6 now=     111 end=         37        37        38 U=     1.52 T=   85.8 p1= -66.7 p2=   300.0 ed=    89 4/20/2020   x1=  87. x2=  93. y1=  -.82 y2= -4.75 BEST
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111       37      37       38     5    89 4/20/2020 
AAA1     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .909657 cc2=  .501409 lx=  3.61953 if=  88 il=  93 4/24/2020  n=   5 now=     111 end=         37        37        38 U=     1.48 T=   86.0 p1= -66.7 p2=   300.0 ed=    89 4/20/2020   x1=  88. x2=  93. y1= -1.38 y2= -4.75 BEST
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .925526 cc2=  .501409 lx=  3.61353 if=  88 il=  93 4/24/2020  n=   5 now=     111 end=         37        37        38 U=     1.48 T=   86.0 p1= -66.7 p2=   300.0 ed=    89 4/20/2020   x1=  88. x2=  93. y1= -1.38 y2= -4.75 BEST
GP: Deaths    US_North_Carolina_Mecklenburg 4/24/2020        93     111       37      37       38     5    89 4/20/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .990763 cc2=  .801781 lx=  4.66953 if=  67 il=  94 4/25/2020  n=  27 now=     111 end=        106        41        47 U=    17.02 T=   93.2 p1=  -4.5 p2=   104.7 ed=   133 6/3/2020    x1=  67. x2=  94. y1=  1.54 y2=  -.05     
GP: Deaths    US_North_Carolina_Mecklenburg 4/25/2020        94     111      106      41       47     2   133 6/3/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .990101 cc2=  .797651 lx=  4.60953 if=  68 il=  94 4/25/2020  n=  26 now=     111 end=        100        41        47 U=    15.87 T=   92.3 p1=  -9.9 p2=   111.0 ed=   129 5/30/2020   x1=  68. x2=  94. y1=  1.53 y2=  -.11     
GP: Deaths    US_North_Carolina_Mecklenburg 4/25/2020        94     111      100      41       47     2   129 5/30/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .988942 cc2=  .792826 lx=  4.57953 if=  69 il=  94 4/25/2020  n=  25 now=     111 end=         97        41        47 U=    15.01 T=   91.8 p1= -12.6 p2=   114.4 ed=   127 5/28/2020   x1=  69. x2=  94. y1=  1.52 y2=  -.14     
GP: Deaths    US_North_Carolina_Mecklenburg 4/25/2020        94     111       97      41       47     2   127 5/28/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .987777 cc2=  .787777 lx=  4.65953 if=  70 il=  94 4/25/2020  n=  24 now=     111 end=        105        41        47 U=    15.05 T=   93.2 p1=  -5.4 p2=   105.7 ed=   128 5/29/2020   x1=  70. x2=  94. y1=  1.54 y2=  -.06     
GP: Deaths    US_North_Carolina_Mecklenburg 4/25/2020        94     111      105      41       47     2   128 5/29/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .989156 cc2=  .785032 lx=  5.27953 if=  71 il=  94 4/25/2020  n=  23 now=     111 end=        196        41        47 U=    23.42 T=  104.5 p1=  76.6 p2=    56.6 ed=   159 6/29/2020   x1=  71. x2=  94. y1=  1.43 y2=   .45     
GP: Deaths    US_North_Carolina_Mecklenburg 4/25/2020        94     111      196      41       47     2   159 6/29/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .987810 cc2=  .779296 lx=  5.16953 if=  72 il=  94 4/25/2020  n=  22 now=     111 end=        175        41        47 U=    21.40 T=  102.0 p1=  57.7 p2=    63.4 ed=   152 6/22/2020   x1=  72. x2=  94. y1=  1.40 y2=   .38     
GP: Deaths    US_North_Carolina_Mecklenburg 4/25/2020        94     111      175      41       47     2   152 6/22/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .986186 cc2=  .772985 lx=  5.31953 if=  73 il=  94 4/25/2020  n=  21 now=     111 end=        204        41        47 U=    23.44 T=  105.1 p1=  83.8 p2=    54.4 ed=   160 6/30/2020   x1=  73. x2=  94. y1=  1.37 y2=   .47     
GP: Deaths    US_North_Carolina_Mecklenburg 4/25/2020        94     111      204      41       47     2   160 6/30/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .984098 cc2=  .765880 lx=  5.33953 if=  74 il=  94 4/25/2020  n=  20 now=     111 end=        208        41        47 U=    22.51 T=  104.9 p1=  87.4 p2=    53.4 ed=   158 6/28/2020   x1=  74. x2=  94. y1=  1.37 y2=   .49     
GP: Deaths    US_North_Carolina_Mecklenburg 4/25/2020        94     111      208      41       47     2   158 6/28/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .983542 cc2=  .759935 lx=  6.70953 if=  75 il=  94 4/25/2020  n=  19 now=     111 end=        820        41        47 U=    40.97 T=  139.0 p1= 638.7 p2=    13.5 ed=   235 9/13/2020   x1=  75. x2=  94. y1=  1.56 y2=  1.10     
GP: Deaths    US_North_Carolina_Mecklenburg 4/25/2020        94     111    -          41       47     2   235 9/13/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .981517 cc2=  .752101 lx=  6.70953 if=  76 il=  94 4/25/2020  n=  18 now=     111 end=        820        41        47 U=    38.81 T=  136.6 p1= 638.7 p2=    13.5 ed=   228 9/6/2020    x1=  76. x2=  94. y1=  1.56 y2=  1.10     
GP: Deaths    US_North_Carolina_Mecklenburg 4/25/2020        94     111    -          41       47     2   228 9/6/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .978219 cc2=  .742517 lx=  6.70953 if=  77 il=  94 4/25/2020  n=  17 now=     111 end=        820        41        47 U=    44.05 T=  142.3 p1= 638.7 p2=    13.5 ed=   246 9/24/2020   x1=  77. x2=  94. y1=  1.48 y2=  1.10     
GP: Deaths    US_North_Carolina_Mecklenburg 4/25/2020        94     111    -          41       47     2   246 9/24/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .979487 cc2=  .736951 lx=  4.89953 if=  78 il=  94 4/25/2020  n=  16 now=     111 end=        134        41        47 U=    20.41 T=   97.5 p1=  20.7 p2=    82.8 ed=   145 6/15/2020   x1=  78. x2=  94. y1=   .95 y2=   .17     
GP: Deaths    US_North_Carolina_Mecklenburg 4/25/2020        94     111      134      41       47     2   145 6/15/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .979550 cc2=  .729550 lx=  4.32953 if=  79 il=  94 4/25/2020  n=  15 now=     111 end=         75        41        47 U=    12.59 T=   87.9 p1= -32.4 p2=   148.0 ed=   117 5/18/2020   x1=  79. x2=  94. y1=   .71 y2=  -.48     
GP: Deaths    US_North_Carolina_Mecklenburg 4/25/2020        94     111       75      41       47     2   117 5/18/2020 
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .977893 cc2=  .719694 lx=  4.07953 if=  80 il=  94 4/25/2020  n=  14 now=     111 end=         59        41        47 U=     9.51 T=   84.4 p1= -46.8 p2=   188.1 ed=   106 5/7/2020    x1=  80. x2=  94. y1=   .47 y2= -1.01     
GP: Deaths    US_North_Carolina_Mecklenburg 4/25/2020        94     111       59      41       47     2   106 5/7/2020  
AAA2     1 US_North_Carolina_Mecklenburg Deaths    cc1=  .978810 cc2=  .711549 lx=  3.94953 if=  81 il=  94 4/25/2020  n=  13 now=     111 end=         51        41        47 U=     7.12 T=   83.7 p1= -54.1 p2=   217.6 ed=   100 5/1/2020    x1=  81. x2=  94. y1=   .38 y2= -1.44     
GP: Deaths    US_North_Carolina_Mecklenburg 4/25/2020        94     111       51      41       47     2   100 5/1/2020  
