TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       22845.00000       10.03649
TAB:  US_Massachusetts_Middlesex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998967 cc2=  .822191 lx=  7.48008 if=  99 il= 130 5/31/2020  n=  31 now=    1720 end=       1772      1615      1747 U=    14.94 T=   94.5 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1=  99. x2= 130. y1=  -.30 y2= -2.38 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998973 cc2=  .822191 lx=  7.47708 if=  99 il= 130 5/31/2020  n=  31 now=    1720 end=       1772      1615      1747 U=    14.94 T=   94.5 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1=  99. x2= 130. y1=  -.30 y2= -2.38 BEST
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1772    1615     1747    40   129 5/30/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998865 cc2=  .819260 lx=  7.48008 if= 100 il= 130 5/31/2020  n=  30 now=    1720 end=       1772      1615      1747 U=    14.92 T=   94.6 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1= 100. x2= 130. y1=  -.36 y2= -2.38 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998873 cc2=  .819260 lx=  7.47708 if= 100 il= 130 5/31/2020  n=  30 now=    1720 end=       1772      1615      1747 U=    14.92 T=   94.6 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1= 100. x2= 130. y1=  -.36 y2= -2.38 BEST
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1772    1615     1747    40   129 5/30/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998748 cc2=  .816174 lx=  7.48008 if= 101 il= 130 5/31/2020  n=  29 now=    1720 end=       1772      1615      1747 U=    14.89 T=   94.6 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1= 101. x2= 130. y1=  -.43 y2= -2.38 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998760 cc2=  .816174 lx=  7.47608 if= 101 il= 130 5/31/2020  n=  29 now=    1720 end=       1772      1615      1747 U=    14.89 T=   94.6 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1= 101. x2= 130. y1=  -.43 y2= -2.38 BEST
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1772    1615     1747    40   129 5/30/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998614 cc2=  .812919 lx=  7.48008 if= 102 il= 130 5/31/2020  n=  28 now=    1720 end=       1772      1615      1747 U=    15.01 T=   94.4 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1= 102. x2= 130. y1=  -.51 y2= -2.38 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998629 cc2=  .812919 lx=  7.47508 if= 102 il= 130 5/31/2020  n=  28 now=    1720 end=       1772      1615      1747 U=    15.01 T=   94.4 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1= 102. x2= 130. y1=  -.51 y2= -2.38 BEST
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1772    1615     1747    40   129 5/30/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998512 cc2=  .809530 lx=  7.47008 if= 103 il= 130 5/31/2020  n=  27 now=    1720 end=       1754      1615      1747 U=    14.07 T=   95.0 p1=   2.0 p2=    98.1 ed=   128 5/29/2020   x1= 103. x2= 130. y1=  -.57 y2= -2.49 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998520 cc2=  .809530 lx=  7.47308 if= 103 il= 130 5/31/2020  n=  27 now=    1720 end=       1754      1615      1747 U=    14.07 T=   95.0 p1=   2.0 p2=    98.1 ed=   128 5/29/2020   x1= 103. x2= 130. y1=  -.57 y2= -2.49 BEST
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1754    1615     1747    40   128 5/29/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998347 cc2=  .805896 lx=  7.47008 if= 104 il= 130 5/31/2020  n=  26 now=    1720 end=       1754      1615      1747 U=    13.96 T=   95.3 p1=   2.0 p2=    98.1 ed=   128 5/29/2020   x1= 104. x2= 130. y1=  -.63 y2= -2.49 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998352 cc2=  .805896 lx=  7.47308 if= 104 il= 130 5/31/2020  n=  26 now=    1720 end=       1754      1615      1747 U=    13.96 T=   95.3 p1=   2.0 p2=    98.1 ed=   128 5/29/2020   x1= 104. x2= 130. y1=  -.63 y2= -2.49 BEST
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1754    1615     1747    40   128 5/29/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998148 cc2=  .802032 lx=  7.47008 if= 105 il= 130 5/31/2020  n=  25 now=    1720 end=       1754      1615      1747 U=    14.00 T=   95.1 p1=   2.0 p2=    98.1 ed=   128 5/29/2020   x1= 105. x2= 130. y1=  -.70 y2= -2.49 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998156 cc2=  .802032 lx=  7.47308 if= 105 il= 130 5/31/2020  n=  25 now=    1720 end=       1754      1615      1747 U=    14.00 T=   95.1 p1=   2.0 p2=    98.1 ed=   128 5/29/2020   x1= 105. x2= 130. y1=  -.70 y2= -2.49 BEST
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1754    1615     1747    40   128 5/29/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .997920 cc2=  .797920 lx=  7.47008 if= 106 il= 130 5/31/2020  n=  24 now=    1720 end=       1754      1615      1747 U=    13.94 T=   95.3 p1=   2.0 p2=    98.1 ed=   128 5/29/2020   x1= 106. x2= 130. y1=  -.77 y2= -2.49 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .997927 cc2=  .797920 lx=  7.47308 if= 106 il= 130 5/31/2020  n=  24 now=    1720 end=       1754      1615      1747 U=    13.94 T=   95.3 p1=   2.0 p2=    98.1 ed=   128 5/29/2020   x1= 106. x2= 130. y1=  -.77 y2= -2.49 BEST
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1754    1615     1747    40   128 5/29/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .997649 cc2=  .793525 lx=  7.47008 if= 107 il= 130 5/31/2020  n=  23 now=    1720 end=       1754      1615      1747 U=    13.82 T=   95.6 p1=   2.0 p2=    98.1 ed=   128 5/29/2020   x1= 107. x2= 130. y1=  -.82 y2= -2.49 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .997656 cc2=  .793525 lx=  7.47308 if= 107 il= 130 5/31/2020  n=  23 now=    1720 end=       1754      1615      1747 U=    13.82 T=   95.6 p1=   2.0 p2=    98.1 ed=   128 5/29/2020   x1= 107. x2= 130. y1=  -.82 y2= -2.49 BEST
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1754    1615     1747    40   128 5/29/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .997340 cc2=  .788825 lx=  7.47008 if= 108 il= 130 5/31/2020  n=  22 now=    1720 end=       1754      1615      1747 U=    13.85 T=   95.5 p1=   2.0 p2=    98.1 ed=   128 5/29/2020   x1= 108. x2= 130. y1=  -.90 y2= -2.49 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .997358 cc2=  .788825 lx=  7.47508 if= 108 il= 130 5/31/2020  n=  22 now=    1720 end=       1754      1615      1747 U=    13.85 T=   95.5 p1=   2.0 p2=    98.1 ed=   128 5/29/2020   x1= 108. x2= 130. y1=  -.90 y2= -2.49 BEST
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1754    1615     1747    40   128 5/29/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .996981 cc2=  .783781 lx=  7.48008 if= 109 il= 130 5/31/2020  n=  21 now=    1720 end=       1772      1615      1747 U=    14.80 T=   94.8 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1= 109. x2= 130. y1=  -.96 y2= -2.38 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996992 cc2=  .783781 lx=  7.47608 if= 109 il= 130 5/31/2020  n=  21 now=    1720 end=       1772      1615      1747 U=    14.80 T=   94.8 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1= 109. x2= 130. y1=  -.96 y2= -2.38 BEST
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1772    1615     1747    40   129 5/30/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .996528 cc2=  .778310 lx=  7.48008 if= 110 il= 130 5/31/2020  n=  20 now=    1720 end=       1772      1615      1747 U=    14.74 T=   95.0 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1= 110. x2= 130. y1= -1.02 y2= -2.38 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996542 cc2=  .778310 lx=  7.47608 if= 110 il= 130 5/31/2020  n=  20 now=    1720 end=       1772      1615      1747 U=    14.74 T=   95.0 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1= 110. x2= 130. y1= -1.02 y2= -2.38 BEST
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1772    1615     1747    40   129 5/30/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .995980 cc2=  .772374 lx=  7.48008 if= 111 il= 130 5/31/2020  n=  19 now=    1720 end=       1772      1615      1747 U=    14.21 T=   96.2 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1= 111. x2= 130. y1= -1.04 y2= -2.38 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995995 cc2=  .772374 lx=  7.47608 if= 111 il= 130 5/31/2020  n=  19 now=    1720 end=       1772      1615      1747 U=    14.21 T=   96.2 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1= 111. x2= 130. y1= -1.04 y2= -2.38 BEST
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1772    1615     1747    40   129 5/30/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995979 cc2=  .766564 lx=  7.49008 if= 112 il= 130 5/31/2020  n=  18 now=    1720 end=       1790      1615      1747 U=    15.30 T=   95.2 p1=   4.1 p2=    96.1 ed=   131 6/1/2020    x1= 112. x2= 130. y1= -1.10 y2= -2.27     
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1790    1615     1747    40   131 6/1/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995971 cc2=  .760269 lx=  7.51008 if= 113 il= 130 5/31/2020  n=  17 now=    1720 end=       1826      1615      1747 U=    17.81 T=   92.7 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1= 113. x2= 130. y1= -1.14 y2= -2.10     
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1826    1615     1747    40   134 6/4/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995246 cc2=  .752710 lx=  7.51008 if= 114 il= 130 5/31/2020  n=  16 now=    1720 end=       1826      1615      1747 U=    17.65 T=   93.0 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1= 114. x2= 130. y1= -1.19 y2= -2.10     
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1826    1615     1747    40   134 6/4/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .994512 cc2=  .744512 lx=  7.53008 if= 115 il= 130 5/31/2020  n=  15 now=    1720 end=       1863      1615      1747 U=    19.59 T=   91.9 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1= 115. x2= 130. y1= -1.18 y2= -1.94     
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1863    1615     1747    40   138 6/8/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .993750 cc2=  .735551 lx=  7.55008 if= 116 il= 130 5/31/2020  n=  14 now=    1720 end=       1900      1615      1747 U=    21.76 T=   90.5 p1=  10.5 p2=    90.5 ed=   141 6/11/2020   x1= 116. x2= 130. y1= -1.17 y2= -1.81     
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1900    1615     1747    40   141 6/11/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .992805 cc2=  .725544 lx=  7.59008 if= 117 il= 130 5/31/2020  n=  13 now=    1720 end=       1978      1615      1747 U=    25.60 T=   89.2 p1=  15.0 p2=    87.0 ed=   149 6/19/2020   x1= 117. x2= 130. y1= -1.09 y2= -1.59     
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     1978    1615     1747    40   149 6/19/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .993052 cc2=  .715702 lx=  7.84008 if= 118 il= 130 5/31/2020  n=  12 now=    1720 end=       2540      1615      1747 U=    52.04 T=   88.8 p1=  47.7 p2=    67.7 ed=   211 8/20/2020   x1= 118. x2= 130. y1=  -.56 y2=  -.79     
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720     2540    1615     1747    40   211 8/20/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .994195 cc2=  .705520 lx=  9.45008 if= 119 il= 130 5/31/2020  n=  11 now=    1720 end=      12709      1615      1747 U=   233.46 T=  299.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 119. x2= 130. y1=   .77 y2=   .72     
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720    -        1615     1747    40   999 undefine  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .990280 cc2=  .674052 lx=  9.45008 if= 121 il= 130 5/31/2020  n=   9 now=    1720 end=      12709      1615      1747 U=   247.05 T=  308.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 121. x2= 130. y1=   .76 y2=   .72     
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720    -        1615     1747    40   999 undefine  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .988286 cc2=  .654953 lx=  9.45008 if= 122 il= 130 5/31/2020  n=   8 now=    1720 end=      12709      1615      1747 U=   254.41 T=  314.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 122. x2= 130. y1=   .76 y2=   .72     
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720    -        1615     1747    40   999 undefine  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .992817 cc2=  .639263 lx=  9.45008 if= 123 il= 130 5/31/2020  n=   7 now=    1720 end=      12709      1615      1747 U=   236.62 T=  301.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 123. x2= 130. y1=   .75 y2=   .72     
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720    -        1615     1747    40   999 undefine  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995709 cc2=  .617744 lx=  9.45008 if= 124 il= 130 5/31/2020  n=   6 now=    1720 end=      12709      1615      1747 U=   223.90 T=  292.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 124. x2= 130. y1=   .75 y2=   .72     
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720    -        1615     1747    40   999 undefine  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998840 cc2=  .590592 lx=  9.45008 if= 125 il= 130 5/31/2020  n=   5 now=    1720 end=      12709      1615      1747 U=   205.52 T=  278.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 125. x2= 130. y1=   .75 y2=   .72     
GP: Deaths    US_Massachusetts_Middlesex 5/31/2020       130    1720    -        1615     1747    40   999 undefine  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998599 cc2=  .880748 lx=  7.52008 if=  60 il= 131 6/1/2020   n=  71 now=    1720 end=       1844      1650      1811 U=    16.86 T=   94.0 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1=  60. x2= 131. y1=  2.02 y2= -2.19     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1844    1650     1811    26   133 6/3/2020  
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998650 cc2=  .879972 lx=  7.51008 if=  61 il= 131 6/1/2020   n=  70 now=    1720 end=       1826      1650      1811 U=    16.27 T=   93.8 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  61. x2= 131. y1=  2.02 y2= -2.29 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998652 cc2=  .879972 lx=  7.51308 if=  61 il= 131 6/1/2020   n=  70 now=    1720 end=       1826      1650      1811 U=    16.27 T=   93.8 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  61. x2= 131. y1=  2.02 y2= -2.29 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1826    1650     1811    26   132 6/2/2020  
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998644 cc2=  .879121 lx=  7.51008 if=  62 il= 131 6/1/2020   n=  69 now=    1720 end=       1826      1650      1811 U=    16.03 T=   94.3 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  62. x2= 131. y1=  2.02 y2= -2.29 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998644 cc2=  .879121 lx=  7.51108 if=  62 il= 131 6/1/2020   n=  69 now=    1720 end=       1826      1650      1811 U=    16.03 T=   94.3 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  62. x2= 131. y1=  2.02 y2= -2.29 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1826    1650     1811    26   132 6/2/2020  
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998596 cc2=  .878210 lx=  7.51008 if=  63 il= 131 6/1/2020   n=  68 now=    1720 end=       1826      1650      1811 U=    15.80 T=   94.9 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  63. x2= 131. y1=  2.02 y2= -2.29 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998596 cc2=  .878210 lx=  7.51008 if=  63 il= 131 6/1/2020   n=  68 now=    1720 end=       1826      1650      1811 U=    15.80 T=   94.9 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  63. x2= 131. y1=  2.02 y2= -2.29 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1826    1650     1811    26   132 6/2/2020  
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998534 cc2=  .877266 lx=  7.51008 if=  64 il= 131 6/1/2020   n=  67 now=    1720 end=       1826      1650      1811 U=    16.34 T=   93.6 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  64. x2= 131. y1=  1.81 y2= -2.29 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998534 cc2=  .877266 lx=  7.51008 if=  64 il= 131 6/1/2020   n=  67 now=    1720 end=       1826      1650      1811 U=    16.34 T=   93.6 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  64. x2= 131. y1=  1.81 y2= -2.29 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1826    1650     1811    26   132 6/2/2020  
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998562 cc2=  .876392 lx=  7.51008 if=  65 il= 131 6/1/2020   n=  66 now=    1720 end=       1826      1650      1811 U=    16.25 T=   93.8 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  65. x2= 131. y1=  1.78 y2= -2.29 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998565 cc2=  .876392 lx=  7.50708 if=  65 il= 131 6/1/2020   n=  66 now=    1720 end=       1826      1650      1811 U=    16.25 T=   93.8 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  65. x2= 131. y1=  1.78 y2= -2.29 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1826    1650     1811    26   132 6/2/2020  
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998570 cc2=  .875479 lx=  7.50008 if=  66 il= 131 6/1/2020   n=  65 now=    1720 end=       1808      1650      1811 U=    15.61 T=   93.7 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  66. x2= 131. y1=  1.77 y2= -2.39 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998580 cc2=  .875479 lx=  7.50508 if=  66 il= 131 6/1/2020   n=  65 now=    1720 end=       1808      1650      1811 U=    15.61 T=   93.7 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  66. x2= 131. y1=  1.77 y2= -2.39 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1808    1650     1811    26   130 5/31/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998535 cc2=  .874500 lx=  7.50008 if=  67 il= 131 6/1/2020   n=  64 now=    1720 end=       1808      1650      1811 U=    15.49 T=   94.0 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  67. x2= 131. y1=  1.74 y2= -2.39 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998540 cc2=  .874500 lx=  7.50308 if=  67 il= 131 6/1/2020   n=  64 now=    1720 end=       1808      1650      1811 U=    15.49 T=   94.0 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  67. x2= 131. y1=  1.74 y2= -2.39 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1808    1650     1811    26   130 5/31/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998479 cc2=  .873479 lx=  7.50008 if=  68 il= 131 6/1/2020   n=  63 now=    1720 end=       1808      1650      1811 U=    15.44 T=   94.1 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  68. x2= 131. y1=  1.69 y2= -2.39 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998481 cc2=  .873479 lx=  7.50308 if=  68 il= 131 6/1/2020   n=  63 now=    1720 end=       1808      1650      1811 U=    15.44 T=   94.1 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  68. x2= 131. y1=  1.69 y2= -2.39 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1808    1650     1811    26   130 5/31/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998414 cc2=  .872426 lx=  7.50008 if=  69 il= 131 6/1/2020   n=  62 now=    1720 end=       1808      1650      1811 U=    15.77 T=   93.3 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  69. x2= 131. y1=  1.54 y2= -2.39 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998416 cc2=  .872426 lx=  7.50208 if=  69 il= 131 6/1/2020   n=  62 now=    1720 end=       1808      1650      1811 U=    15.77 T=   93.3 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  69. x2= 131. y1=  1.54 y2= -2.39 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1808    1650     1811    26   130 5/31/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998443 cc2=  .871443 lx=  7.50008 if=  70 il= 131 6/1/2020   n=  61 now=    1720 end=       1808      1650      1811 U=    15.66 T=   93.6 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  70. x2= 131. y1=  1.51 y2= -2.39 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998443 cc2=  .871443 lx=  7.49908 if=  70 il= 131 6/1/2020   n=  61 now=    1720 end=       1808      1650      1811 U=    15.66 T=   93.6 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  70. x2= 131. y1=  1.51 y2= -2.39 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1808    1650     1811    26   130 5/31/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998445 cc2=  .870408 lx=  7.50008 if=  71 il= 131 6/1/2020   n=  60 now=    1720 end=       1808      1650      1811 U=    15.71 T=   93.4 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  71. x2= 131. y1=  1.43 y2= -2.39 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998449 cc2=  .870408 lx=  7.49708 if=  71 il= 131 6/1/2020   n=  60 now=    1720 end=       1808      1650      1811 U=    15.71 T=   93.4 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  71. x2= 131. y1=  1.43 y2= -2.39 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1808    1650     1811    26   130 5/31/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998486 cc2=  .869387 lx=  7.49008 if=  72 il= 131 6/1/2020   n=  59 now=    1720 end=       1790      1650      1811 U=    15.30 T=   92.6 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1=  72. x2= 131. y1=  1.35 y2= -2.51 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998498 cc2=  .869387 lx=  7.49508 if=  72 il= 131 6/1/2020   n=  59 now=    1720 end=       1790      1650      1811 U=    15.30 T=   92.6 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1=  72. x2= 131. y1=  1.35 y2= -2.51 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1790    1650     1811    26   128 5/29/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998606 cc2=  .868417 lx=  7.49008 if=  73 il= 131 6/1/2020   n=  58 now=    1720 end=       1790      1650      1811 U=    15.04 T=   93.3 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1=  73. x2= 131. y1=  1.35 y2= -2.51 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998608 cc2=  .868417 lx=  7.49208 if=  73 il= 131 6/1/2020   n=  58 now=    1720 end=       1790      1650      1811 U=    15.04 T=   93.3 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1=  73. x2= 131. y1=  1.35 y2= -2.51 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1790    1650     1811    26   128 5/29/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998624 cc2=  .867318 lx=  7.49008 if=  74 il= 131 6/1/2020   n=  57 now=    1720 end=       1790      1650      1811 U=    14.86 T=   93.7 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1=  74. x2= 131. y1=  1.33 y2= -2.51 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998624 cc2=  .867318 lx=  7.49008 if=  74 il= 131 6/1/2020   n=  57 now=    1720 end=       1790      1650      1811 U=    14.86 T=   93.7 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1=  74. x2= 131. y1=  1.33 y2= -2.51 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1790    1650     1811    26   128 5/29/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998592 cc2=  .866138 lx=  7.49008 if=  75 il= 131 6/1/2020   n=  56 now=    1720 end=       1790      1650      1811 U=    14.74 T=   94.0 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1=  75. x2= 131. y1=  1.29 y2= -2.51 BEST
