TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       71675.00000       11.17990
TAB:  Bangladesh Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Bangladesh 5/25/2020       124   71675   134577   35585    80765     5   206 8/15/2020 
AAA2     1 Bangladesh Confirmed cc1=  .998274 cc2=  .843971 lx= 11.92990 if=  83 il= 124 5/25/2020  n=  41 now=   71675 end=     151735     35585     80765 U=    33.07 T=  136.3 p1= 111.7 p2=    47.2 ed=   214 8/23/2020   x1=  83. x2= 124. y1=  1.61 y2=   .37     
GP: Confirmed Bangladesh 5/25/2020       124   71675   151735   35585    80765     5   214 8/23/2020 
AAA2     1 Bangladesh Confirmed cc1=  .998511 cc2=  .842338 lx= 12.06990 if=  84 il= 124 5/25/2020  n=  40 now=   71675 end=     174537     35585     80765 U=    35.20 T=  140.3 p1= 143.5 p2=    41.1 ed=   223 9/1/2020    x1=  84. x2= 124. y1=  1.60 y2=   .46     
GP: Confirmed Bangladesh 5/25/2020       124   71675   174537   35585    80765     5   223 9/1/2020  
AAA2     1 Bangladesh Confirmed cc1=  .998797 cc2=  .840683 lx= 12.24990 if=  85 il= 124 5/25/2020  n=  39 now=   71675 end=     208959     35585     80765 U=    38.38 T=  145.9 p1= 191.5 p2=    34.3 ed=   236 9/14/2020   x1=  85. x2= 124. y1=  1.59 y2=   .57     
GP: Confirmed Bangladesh 5/25/2020       124   71675   208959   35585    80765     5   236 9/14/2020 
AAA2     1 Bangladesh Confirmed cc1=  .998934 cc2=  .838806 lx= 12.39990 if=  86 il= 124 5/25/2020  n=  38 now=   71675 end=     242776     35585     80765 U=    40.71 T=  150.6 p1= 238.7 p2=    29.5 ed=   246 9/24/2020   x1=  86. x2= 124. y1=  1.59 y2=   .65     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   246 9/24/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999101 cc2=  .836880 lx= 12.58990 if=  87 il= 124 5/25/2020  n=  37 now=   71675 end=     293577     35585     80765 U=    43.71 T=  156.6 p1= 309.6 p2=    24.4 ed=   259 10/7/2020   x1=  87. x2= 124. y1=  1.59 y2=   .75     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   259 10/7/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999285 cc2=  .834886 lx= 12.82990 if=  88 il= 124 5/25/2020  n=  36 now=   71675 end=     373210     35585     80765 U=    47.39 T=  164.5 p1= 420.7 p2=    19.2 ed=   276 10/24/2020  x1=  88. x2= 124. y1=  1.61 y2=   .85     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   276 10/24/2020
AAA2     1 Bangladesh Confirmed cc1=  .999532 cc2=  .832866 lx= 13.16990 if=  89 il= 124 5/25/2020  n=  35 now=   71675 end=     524340     35585     80765 U=    53.40 T=  176.9 p1= 631.6 p2=    13.7 ed=   302 11/19/2020  x1=  89. x2= 124. y1=  1.65 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   302 11/19/2020
AAA2     1 Bangladesh Confirmed cc1=  .999610 cc2=  .830579 lx= 13.17990 if=  90 il= 124 5/25/2020  n=  34 now=   71675 end=     529610     35585     80765 U=    54.25 T=  177.9 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  90. x2= 124. y1=  1.62 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   305 11/22/2020
AAA2     1 Bangladesh Confirmed cc1=  .999615 cc2=  .828117 lx= 13.17990 if=  91 il= 124 5/25/2020  n=  33 now=   71675 end=     529610     35585     80765 U=    54.55 T=  178.2 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  91. x2= 124. y1=  1.60 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   306 11/23/2020
AAA2     1 Bangladesh Confirmed cc1=  .999599 cc2=  .825521 lx= 13.17990 if=  92 il= 124 5/25/2020  n=  32 now=   71675 end=     529610     35585     80765 U=    54.83 T=  178.5 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  92. x2= 124. y1=  1.58 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   307 11/24/2020
AAA2     1 Bangladesh Confirmed cc1=  .999566 cc2=  .822790 lx= 13.17990 if=  93 il= 124 5/25/2020  n=  31 now=   71675 end=     529610     35585     80765 U=    55.36 T=  179.0 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  93. x2= 124. y1=  1.55 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   309 11/26/2020
AAA2     1 Bangladesh Confirmed cc1=  .999527 cc2=  .819922 lx= 13.17990 if=  94 il= 124 5/25/2020  n=  30 now=   71675 end=     529610     35585     80765 U=    54.91 T=  178.5 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  94. x2= 124. y1=  1.54 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   308 11/25/2020
AAA2     1 Bangladesh Confirmed cc1=  .999480 cc2=  .816906 lx= 13.17990 if=  95 il= 124 5/25/2020  n=  29 now=   71675 end=     529610     35585     80765 U=    54.82 T=  178.5 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  95. x2= 124. y1=  1.52 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   307 11/24/2020
AAA2     1 Bangladesh Confirmed cc1=  .999428 cc2=  .813733 lx= 13.17990 if=  96 il= 124 5/25/2020  n=  28 now=   71675 end=     529610     35585     80765 U=    54.94 T=  178.6 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  96. x2= 124. y1=  1.50 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   308 11/25/2020
AAA2     1 Bangladesh Confirmed cc1=  .999366 cc2=  .810383 lx= 13.17990 if=  97 il= 124 5/25/2020  n=  27 now=   71675 end=     529610     35585     80765 U=    55.14 T=  178.8 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  97. x2= 124. y1=  1.48 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   308 11/25/2020
AAA2     1 Bangladesh Confirmed cc1=  .999294 cc2=  .806844 lx= 13.17990 if=  98 il= 124 5/25/2020  n=  26 now=   71675 end=     529610     35585     80765 U=    55.56 T=  179.2 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  98. x2= 124. y1=  1.46 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   310 11/27/2020
AAA2     1 Bangladesh Confirmed cc1=  .999242 cc2=  .803126 lx= 13.17990 if=  99 il= 124 5/25/2020  n=  25 now=   71675 end=     529610     35585     80765 U=    55.54 T=  179.2 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  99. x2= 124. y1=  1.44 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   310 11/27/2020
AAA2     1 Bangladesh Confirmed cc1=  .999197 cc2=  .799197 lx= 13.17990 if= 100 il= 124 5/25/2020  n=  24 now=   71675 end=     529610     35585     80765 U=    55.43 T=  179.1 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1= 100. x2= 124. y1=  1.43 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   309 11/26/2020
AAA2     1 Bangladesh Confirmed cc1=  .999153 cc2=  .795029 lx= 13.17990 if= 101 il= 124 5/25/2020  n=  23 now=   71675 end=     529610     35585     80765 U=    55.12 T=  178.7 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 101. x2= 124. y1=  1.41 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   308 11/25/2020
AAA2     1 Bangladesh Confirmed cc1=  .999082 cc2=  .790568 lx= 13.17990 if= 102 il= 124 5/25/2020  n=  22 now=   71675 end=     529610     35585     80765 U=    55.09 T=  178.7 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 102. x2= 124. y1=  1.39 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   308 11/25/2020
AAA2     1 Bangladesh Confirmed cc1=  .999020 cc2=  .785820 lx= 13.17990 if= 103 il= 124 5/25/2020  n=  21 now=   71675 end=     529610     35585     80765 U=    55.01 T=  178.6 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 103. x2= 124. y1=  1.38 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   308 11/25/2020
AAA2     1 Bangladesh Confirmed cc1=  .998970 cc2=  .780752 lx= 13.17990 if= 104 il= 124 5/25/2020  n=  20 now=   71675 end=     529610     35585     80765 U=    55.14 T=  178.8 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 104. x2= 124. y1=  1.36 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   308 11/25/2020
AAA2     1 Bangladesh Confirmed cc1=  .999006 cc2=  .775399 lx= 13.17990 if= 105 il= 124 5/25/2020  n=  19 now=   71675 end=     529610     35585     80765 U=    55.15 T=  178.8 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 105. x2= 124. y1=  1.34 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   308 11/25/2020
AAA2     1 Bangladesh Confirmed cc1=  .999163 cc2=  .769747 lx= 13.17990 if= 106 il= 124 5/25/2020  n=  18 now=   71675 end=     529610     35585     80765 U=    54.70 T=  178.3 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1= 106. x2= 124. y1=  1.32 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   307 11/24/2020
AAA2     1 Bangladesh Confirmed cc1=  .999333 cc2=  .763631 lx= 13.17990 if= 107 il= 124 5/25/2020  n=  17 now=   71675 end=     529610     35585     80765 U=    54.11 T=  177.7 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1= 107. x2= 124. y1=  1.31 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   305 11/22/2020
AAA2     1 Bangladesh Confirmed cc1=  .999465 cc2=  .756929 lx= 13.17990 if= 108 il= 124 5/25/2020  n=  16 now=   71675 end=     529610     35585     80765 U=    53.10 T=  176.7 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1= 108. x2= 124. y1=  1.29 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   302 11/19/2020
AAA2     1 Bangladesh Confirmed cc1=  .999426 cc2=  .749426 lx= 13.17990 if= 109 il= 124 5/25/2020  n=  15 now=   71675 end=     529610     35585     80765 U=    52.81 T=  176.5 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1= 109. x2= 124. y1=  1.28 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   301 11/18/2020
AAA2     1 Bangladesh Confirmed cc1=  .999359 cc2=  .741160 lx= 13.17990 if= 110 il= 124 5/25/2020  n=  14 now=   71675 end=     529610     35585     80765 U=    52.86 T=  176.5 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1= 110. x2= 124. y1=  1.26 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   301 11/18/2020
AAA2     1 Bangladesh Confirmed cc1=  .999337 cc2=  .732076 lx= 13.17990 if= 111 il= 124 5/25/2020  n=  13 now=   71675 end=     529610     35585     80765 U=    52.49 T=  176.1 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1= 111. x2= 124. y1=  1.24 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   300 11/17/2020
AAA2     1 Bangladesh Confirmed cc1=  .999279 cc2=  .721929 lx= 13.17990 if= 112 il= 124 5/25/2020  n=  12 now=   71675 end=     529610     35585     80765 U=    52.63 T=  176.3 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1= 112. x2= 124. y1=  1.22 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   300 11/17/2020
AAA2     1 Bangladesh Confirmed cc1=  .999381 cc2=  .710706 lx= 13.17990 if= 113 il= 124 5/25/2020  n=  11 now=   71675 end=     529610     35585     80765 U=    52.10 T=  175.8 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1= 113. x2= 124. y1=  1.20 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   298 11/15/2020
AAA2     1 Bangladesh Confirmed cc1=  .999467 cc2=  .697956 lx= 13.17990 if= 114 il= 124 5/25/2020  n=  10 now=   71675 end=     529610     35585     80765 U=    51.97 T=  175.6 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1= 114. x2= 124. y1=  1.19 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   298 11/15/2020
AAA2     1 Bangladesh Confirmed cc1=  .999782 cc2=  .683555 lx= 13.17990 if= 115 il= 124 5/25/2020  n=   9 now=   71675 end=     529610     35585     80765 U=    50.42 T=  174.1 p1= 638.9 p2=    13.5 ed=   293 11/10/2020  x1= 115. x2= 124. y1=  1.17 y2=   .99     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   293 11/10/2020
AAA2     1 Bangladesh Confirmed cc1=  .999729 cc2=  .666395 lx= 12.70990 if= 116 il= 124 5/25/2020  n=   8 now=   71675 end=     331007     35585     80765 U=    41.93 T=  157.6 p1= 361.8 p2=    21.7 ed=   256 10/4/2020   x1= 116. x2= 124. y1=   .99 y2=   .80     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   256 10/4/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999613 cc2=  .646060 lx= 12.78990 if= 117 il= 124 5/25/2020  n=   7 now=   71675 end=     358576     35585     80765 U=    43.91 T=  160.8 p1= 400.3 p2=    20.0 ed=   264 10/12/2020  x1= 117. x2= 124. y1=  1.00 y2=   .84     
GP: Confirmed Bangladesh 5/25/2020       124   71675    -       35585    80765     5   264 10/12/2020
AAA2     1 Bangladesh Confirmed cc1=  .999800 cc2=  .621836 lx= 11.62990 if= 118 il= 124 5/25/2020  n=   6 now=   71675 end=     112408     35585     80765 U=    22.69 T=  127.2 p1=  56.8 p2=    63.8 ed=   180 7/20/2020   x1= 118. x2= 124. y1=   .40 y2=   .14     
GP: Confirmed Bangladesh 5/25/2020       124   71675   112408   35585    80765     5   180 7/20/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999688 cc2=  .591440 lx= 11.52990 if= 119 il= 124 5/25/2020  n=   5 now=   71675 end=     101711     35585     80765 U=    20.77 T=  125.0 p1=  41.9 p2=    70.5 ed=   174 7/14/2020   x1= 119. x2= 124. y1=   .29 y2=   .05     
GP: Confirmed Bangladesh 5/25/2020       124   71675   101711   35585    80765     5   174 7/14/2020 
AAA2     1 Bangladesh Confirmed cc1=  .993031 cc2=  .881228 lx= 12.92990 if=  46 il= 125 5/26/2020  n=  79 now=   71675 end=     412461     36751     83413 U=    49.75 T=  168.9 p1= 475.5 p2=    17.4 ed=   286 11/3/2020   x1=  46. x2= 125. y1=  2.47 y2=   .88     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   286 11/3/2020 
AAA2     1 Bangladesh Confirmed cc1=  .993281 cc2=  .880773 lx= 12.76990 if=  47 il= 125 5/26/2020  n=  78 now=   71675 end=     351476     36751     83413 U=    47.48 T=  163.7 p1= 390.4 p2=    20.4 ed=   275 10/23/2020  x1=  47. x2= 125. y1=  2.46 y2=   .81     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   275 10/23/2020
AAA2     1 Bangladesh Confirmed cc1=  .993468 cc2=  .880241 lx= 12.63990 if=  48 il= 125 5/26/2020  n=  77 now=   71675 end=     308629     36751     83413 U=    45.54 T=  159.4 p1= 330.6 p2=    23.2 ed=   266 10/14/2020  x1=  48. x2= 125. y1=  2.45 y2=   .76     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   266 10/14/2020
AAA2     1 Bangladesh Confirmed cc1=  .993589 cc2=  .879628 lx= 12.51990 if=  49 il= 125 5/26/2020  n=  76 now=   71675 end=     273729     36751     83413 U=    43.72 T=  155.5 p1= 281.9 p2=    26.2 ed=   258 10/6/2020   x1=  49. x2= 125. y1=  2.44 y2=   .70     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   258 10/6/2020 
AAA2     1 Bangladesh Confirmed cc1=  .993640 cc2=  .878933 lx= 12.40990 if=  50 il= 125 5/26/2020  n=  75 now=   71675 end=     245216     36751     83413 U=    42.02 T=  151.9 p1= 242.1 p2=    29.2 ed=   251 9/29/2020   x1=  50. x2= 125. y1=  2.43 y2=   .64     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   251 9/29/2020 
AAA2     1 Bangladesh Confirmed cc1=  .993621 cc2=  .878151 lx= 12.32990 if=  51 il= 125 5/26/2020  n=  74 now=   71675 end=     226363     36751     83413 U=    40.64 T=  149.3 p1= 215.8 p2=    31.7 ed=   245 9/23/2020   x1=  51. x2= 125. y1=  2.42 y2=   .60     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   245 9/23/2020 
AAA2     1 Bangladesh Confirmed cc1=  .993532 cc2=  .877284 lx= 12.24990 if=  52 il= 125 5/26/2020  n=  73 now=   71675 end=     208959     36751     83413 U=    39.27 T=  146.7 p1= 191.5 p2=    34.3 ed=   239 9/17/2020   x1=  52. x2= 125. y1=  2.41 y2=   .55     
GP: Confirmed Bangladesh 5/26/2020       125   71675   208959   36751    83413     3   239 9/17/2020 
AAA2     1 Bangladesh Confirmed cc1=  .993373 cc2=  .876332 lx= 12.18990 if=  53 il= 125 5/26/2020  n=  72 now=   71675 end=     196790     36751     83413 U=    39.10 T=  145.2 p1= 174.6 p2=    36.4 ed=   237 9/15/2020   x1=  53. x2= 125. y1=  2.36 y2=   .52     
GP: Confirmed Bangladesh 5/26/2020       125   71675   196790   36751    83413     3   237 9/15/2020 
AAA2     1 Bangladesh Confirmed cc1=  .993316 cc2=  .875465 lx= 12.11990 if=  54 il= 125 5/26/2020  n=  71 now=   71675 end=     183486     36751     83413 U=    38.76 T=  143.4 p1= 156.0 p2=    39.1 ed=   234 9/12/2020   x1=  54. x2= 125. y1=  2.31 y2=   .47     
GP: Confirmed Bangladesh 5/26/2020       125   71675   183486   36751    83413     3   234 9/12/2020 
AAA2     1 Bangladesh Confirmed cc1=  .993404 cc2=  .874726 lx= 12.03990 if=  55 il= 125 5/26/2020  n=  70 now=   71675 end=     169379     36751     83413 U=    37.80 T=  141.0 p1= 136.3 p2=    42.3 ed=   230 9/8/2020    x1=  55. x2= 125. y1=  2.28 y2=   .42     
GP: Confirmed Bangladesh 5/26/2020       125   71675   169379   36751    83413     3   230 9/8/2020  
AAA2     1 Bangladesh Confirmed cc1=  .993534 cc2=  .874011 lx= 11.95990 if=  56 il= 125 5/26/2020  n=  69 now=   71675 end=     156357     36751     83413 U=    37.06 T=  138.7 p1= 118.1 p2=    45.8 ed=   226 9/4/2020    x1=  56. x2= 125. y1=  2.23 y2=   .37     
GP: Confirmed Bangladesh 5/26/2020       125   71675   156357   36751    83413     3   226 9/4/2020  
AAA2     1 Bangladesh Confirmed cc1=  .993797 cc2=  .873411 lx= 11.88990 if=  57 il= 125 5/26/2020  n=  68 now=   71675 end=     145786     36751     83413 U=    36.11 T=  136.6 p1= 103.4 p2=    49.2 ed=   221 8/30/2020   x1=  57. x2= 125. y1=  2.20 y2=   .32     
GP: Confirmed Bangladesh 5/26/2020       125   71675   145786   36751    83413     3   221 8/30/2020 
AAA2     1 Bangladesh Confirmed cc1=  .994110 cc2=  .872842 lx= 11.81990 if=  58 il= 125 5/26/2020  n=  67 now=   71675 end=     135930     36751     83413 U=    35.10 T=  134.4 p1=  89.6 p2=    52.7 ed=   217 8/26/2020   x1=  58. x2= 125. y1=  2.18 y2=   .27     
GP: Confirmed Bangladesh 5/26/2020       125   71675   135930   36751    83413     3   217 8/26/2020 
AAA2     1 Bangladesh Confirmed cc1=  .994453 cc2=  .872284 lx= 11.75990 if=  59 il= 125 5/26/2020  n=  66 now=   71675 end=     128014     36751     83413 U=    34.31 T=  132.6 p1=  78.6 p2=    56.0 ed=   213 8/22/2020   x1=  59. x2= 125. y1=  2.14 y2=   .22     
GP: Confirmed Bangladesh 5/26/2020       125   71675   128014   36751    83413     3   213 8/22/2020 
AAA2     1 Bangladesh Confirmed cc1=  .994882 cc2=  .871790 lx= 11.69990 if=  60 il= 125 5/26/2020  n=  65 now=   71675 end=     120559     36751     83413 U=    33.22 T=  130.7 p1=  68.2 p2=    59.5 ed=   209 8/18/2020   x1=  60. x2= 125. y1=  2.13 y2=   .17     
GP: Confirmed Bangladesh 5/26/2020       125   71675   120559   36751    83413     3   209 8/18/2020 
AAA2     1 Bangladesh Confirmed cc1=  .995273 cc2=  .871238 lx= 11.63990 if=  61 il= 125 5/26/2020  n=  64 now=   71675 end=     113538     36751     83413 U=    32.38 T=  128.9 p1=  58.4 p2=    63.1 ed=   205 8/14/2020   x1=  61. x2= 125. y1=  2.10 y2=   .12     
GP: Confirmed Bangladesh 5/26/2020       125   71675   113538   36751    83413     3   205 8/14/2020 
AAA2     1 Bangladesh Confirmed cc1=  .995733 cc2=  .870733 lx= 11.58990 if=  62 il= 125 5/26/2020  n=  63 now=   71675 end=     108001     36751     83413 U=    31.58 T=  127.4 p1=  50.7 p2=    66.4 ed=   201 8/10/2020   x1=  62. x2= 125. y1=  2.07 y2=   .08     
GP: Confirmed Bangladesh 5/26/2020       125   71675   108001   36751    83413     3   201 8/10/2020 
AAA2     1 Bangladesh Confirmed cc1=  .996238 cc2=  .870250 lx= 11.53990 if=  63 il= 125 5/26/2020  n=  62 now=   71675 end=     102733     36751     83413 U=    30.45 T=  125.8 p1=  43.3 p2=    69.8 ed=   197 8/6/2020    x1=  63. x2= 125. y1=  2.06 y2=   .03     
GP: Confirmed Bangladesh 5/26/2020       125   71675   102733   36751    83413     3   197 8/6/2020  
AAA2     1 Bangladesh Confirmed cc1=  .996630 cc2=  .869630 lx= 11.49990 if=  64 il= 125 5/26/2020  n=  61 now=   71675 end=      98705     36751     83413 U=    29.68 T=  124.6 p1=  37.7 p2=    72.6 ed=   194 8/3/2020    x1=  64. x2= 125. y1=  2.04 y2=  -.01     
GP: Confirmed Bangladesh 5/26/2020       125   71675    98705   36751    83413     3   194 8/3/2020  
AAA2     1 Bangladesh Confirmed cc1=  .997009 cc2=  .868972 lx= 11.45990 if=  65 il= 125 5/26/2020  n=  60 now=   71675 end=      94835     36751     83413 U=    28.84 T=  123.5 p1=  32.3 p2=    75.6 ed=   191 7/31/2020   x1=  65. x2= 125. y1=  2.03 y2=  -.05     
GP: Confirmed Bangladesh 5/26/2020       125   71675    94835   36751    83413     3   191 7/31/2020 
AAA2     1 Bangladesh Confirmed cc1=  .997341 cc2=  .868242 lx= 11.42990 if=  66 il= 125 5/26/2020  n=  59 now=   71675 end=      92032     36751     83413 U=    27.98 T=  122.6 p1=  28.4 p2=    77.9 ed=   188 7/28/2020   x1=  66. x2= 125. y1=  2.02 y2=  -.09     
GP: Confirmed Bangladesh 5/26/2020       125   71675    92032   36751    83413     3   188 7/28/2020 
AAA2     1 Bangladesh Confirmed cc1=  .997555 cc2=  .867366 lx= 11.39990 if=  67 il= 125 5/26/2020  n=  58 now=   71675 end=      89312     36751     83413 U=    27.13 T=  121.8 p1=  24.6 p2=    80.3 ed=   185 7/25/2020   x1=  67. x2= 125. y1=  2.02 y2=  -.12     
GP: Confirmed Bangladesh 5/26/2020       125   71675    89312   36751    83413     3   185 7/25/2020 
AAA2     1 Bangladesh Confirmed cc1=  .997653 cc2=  .866346 lx= 11.36990 if=  68 il= 125 5/26/2020  n=  57 now=   71675 end=      86672     36751     83413 U=    26.33 T=  121.0 p1=  20.9 p2=    82.7 ed=   183 7/23/2020   x1=  68. x2= 125. y1=  2.01 y2=  -.15     
GP: Confirmed Bangladesh 5/26/2020       125   71675    86672   36751    83413     3   183 7/23/2020 
AAA2     1 Bangladesh Confirmed cc1=  .997655 cc2=  .865202 lx= 11.34990 if=  69 il= 125 5/26/2020  n=  56 now=   71675 end=      84956     36751     83413 U=    25.68 T=  120.5 p1=  18.5 p2=    84.4 ed=   181 7/21/2020   x1=  69. x2= 125. y1=  2.00 y2=  -.18     
GP: Confirmed Bangladesh 5/26/2020       125   71675    84956   36751    83413     3   181 7/21/2020 
AAA1     1 Bangladesh Confirmed cc1=  .997584 cc2=  .863953 lx= 11.33990 if=  70 il= 125 5/26/2020  n=  55 now=   71675 end=      84111     36751     83413 U=    25.19 T=  120.2 p1=  17.4 p2=    85.2 ed=   179 7/19/2020   x1=  70. x2= 125. y1=  1.99 y2=  -.19 BEST
AAA2     1 Bangladesh Confirmed cc1=  .997584 cc2=  .863953 lx= 11.33890 if=  70 il= 125 5/26/2020  n=  55 now=   71675 end=      84111     36751     83413 U=    25.19 T=  120.2 p1=  17.4 p2=    85.2 ed=   179 7/19/2020   x1=  70. x2= 125. y1=  1.99 y2=  -.19 BEST
GP: Confirmed Bangladesh 5/26/2020       125   71675    84111   36751    83413     3   179 7/19/2020 
AAA1     1 Bangladesh Confirmed cc1=  .997461 cc2=  .862621 lx= 11.32990 if=  71 il= 125 5/26/2020  n=  54 now=   71675 end=      83274     36751     83413 U=    24.66 T=  120.0 p1=  16.2 p2=    86.1 ed=   178 7/18/2020   x1=  71. x2= 125. y1=  1.99 y2=  -.20 BEST
AAA2     1 Bangladesh Confirmed cc1=  .997461 cc2=  .862621 lx= 11.33290 if=  71 il= 125 5/26/2020  n=  54 now=   71675 end=      83274     36751     83413 U=    24.66 T=  120.0 p1=  16.2 p2=    86.1 ed=   178 7/18/2020   x1=  71. x2= 125. y1=  1.99 y2=  -.20 BEST
GP: Confirmed Bangladesh 5/26/2020       125   71675    83274   36751    83413     3   178 7/18/2020 
AAA1     1 Bangladesh Confirmed cc1=  .997320 cc2=  .861238 lx= 11.33990 if=  72 il= 125 5/26/2020  n=  53 now=   71675 end=      84111     36751     83413 U=    24.46 T=  120.4 p1=  17.4 p2=    85.2 ed=   178 7/18/2020   x1=  72. x2= 125. y1=  1.98 y2=  -.19 BEST
AAA2     1 Bangladesh Confirmed cc1=  .997321 cc2=  .861238 lx= 11.33590 if=  72 il= 125 5/26/2020  n=  53 now=   71675 end=      84111     36751     83413 U=    24.46 T=  120.4 p1=  17.4 p2=    85.2 ed=   178 7/18/2020   x1=  72. x2= 125. y1=  1.98 y2=  -.19 BEST
GP: Confirmed Bangladesh 5/26/2020       125   71675    84111   36751    83413     3   178 7/18/2020 
AAA2     1 Bangladesh Confirmed cc1=  .997211 cc2=  .859851 lx= 11.34990 if=  73 il= 125 5/26/2020  n=  52 now=   71675 end=      84956     36751     83413 U=    24.33 T=  120.7 p1=  18.5 p2=    84.4 ed=   178 7/18/2020   x1=  73. x2= 125. y1=  1.96 y2=  -.18     
GP: Confirmed Bangladesh 5/26/2020       125   71675    84956   36751    83413     3   178 7/18/2020 
