TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8753.00000        9.07715
TAB:  US_Massachusetts_Norfolk Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8409    8016     8569    76   118 5/19/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .998999 cc2=  .848244 lx=  9.03715 if=  86 il= 129 5/30/2020  n=  43 now=    8753 end=       8409      8016      8569 U=    14.80 T=   84.1 p1=  -3.9 p2=   104.1 ed=   118 5/19/2020   x1=  86. x2= 129. y1=  -.13 y2= -3.04 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .999062 cc2=  .848244 lx=  9.03215 if=  86 il= 129 5/30/2020  n=  43 now=    8753 end=       8409      8016      8569 U=    14.80 T=   84.1 p1=  -3.9 p2=   104.1 ed=   118 5/19/2020   x1=  86. x2= 129. y1=  -.13 y2= -3.04 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8409    8016     8569    76   118 5/19/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .998928 cc2=  .846429 lx=  9.03715 if=  87 il= 129 5/30/2020  n=  42 now=    8753 end=       8409      8016      8569 U=    14.72 T=   84.3 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1=  87. x2= 129. y1=  -.18 y2= -3.04 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .999000 cc2=  .846429 lx=  9.03215 if=  87 il= 129 5/30/2020  n=  42 now=    8753 end=       8409      8016      8569 U=    14.72 T=   84.3 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1=  87. x2= 129. y1=  -.18 y2= -3.04 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8409    8016     8569    76   119 5/20/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .998852 cc2=  .844549 lx=  9.03715 if=  88 il= 129 5/30/2020  n=  41 now=    8753 end=       8409      8016      8569 U=    14.59 T=   84.7 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1=  88. x2= 129. y1=  -.23 y2= -3.04 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998927 cc2=  .844549 lx=  9.03215 if=  88 il= 129 5/30/2020  n=  41 now=    8753 end=       8409      8016      8569 U=    14.59 T=   84.7 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1=  88. x2= 129. y1=  -.23 y2= -3.04 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8409    8016     8569    76   119 5/20/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .998795 cc2=  .842621 lx=  9.03715 if=  89 il= 129 5/30/2020  n=  40 now=    8753 end=       8409      8016      8569 U=    14.46 T=   85.1 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1=  89. x2= 129. y1=  -.27 y2= -3.04 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998857 cc2=  .842621 lx=  9.03215 if=  89 il= 129 5/30/2020  n=  40 now=    8753 end=       8409      8016      8569 U=    14.46 T=   85.1 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1=  89. x2= 129. y1=  -.27 y2= -3.04 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8409    8016     8569    76   119 5/20/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .998791 cc2=  .840677 lx=  9.03715 if=  90 il= 129 5/30/2020  n=  39 now=    8753 end=       8409      8016      8569 U=    14.34 T=   85.4 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1=  90. x2= 129. y1=  -.32 y2= -3.04 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998825 cc2=  .840677 lx=  9.03315 if=  90 il= 129 5/30/2020  n=  39 now=    8753 end=       8409      8016      8569 U=    14.34 T=   85.4 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1=  90. x2= 129. y1=  -.32 y2= -3.04 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8409    8016     8569    76   119 5/20/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .998896 cc2=  .838767 lx=  9.03715 if=  91 il= 129 5/30/2020  n=  38 now=    8753 end=       8409      8016      8569 U=    14.24 T=   85.7 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1=  91. x2= 129. y1=  -.37 y2= -3.04 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998900 cc2=  .838767 lx=  9.03615 if=  91 il= 129 5/30/2020  n=  38 now=    8753 end=       8409      8016      8569 U=    14.24 T=   85.7 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1=  91. x2= 129. y1=  -.37 y2= -3.04 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8409    8016     8569    76   119 5/20/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .999167 cc2=  .836946 lx=  9.03715 if=  92 il= 129 5/30/2020  n=  37 now=    8753 end=       8409      8016      8569 U=    14.49 T=   85.0 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1=  92. x2= 129. y1=  -.48 y2= -3.04 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .999184 cc2=  .836946 lx=  9.04015 if=  92 il= 129 5/30/2020  n=  37 now=    8753 end=       8409      8016      8569 U=    14.49 T=   85.0 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1=  92. x2= 129. y1=  -.48 y2= -3.04 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8409    8016     8569    76   119 5/20/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .999336 cc2=  .834937 lx=  9.04715 if=  93 il= 129 5/30/2020  n=  36 now=    8753 end=       8494      8016      8569 U=    16.21 T=   82.8 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1=  93. x2= 129. y1=  -.63 y2= -2.85 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .999360 cc2=  .834937 lx=  9.04315 if=  93 il= 129 5/30/2020  n=  36 now=    8753 end=       8494      8016      8569 U=    16.21 T=   82.8 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1=  93. x2= 129. y1=  -.63 y2= -2.85 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8494    8016     8569    76   121 5/22/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .999283 cc2=  .832616 lx=  9.04715 if=  94 il= 129 5/30/2020  n=  35 now=    8753 end=       8494      8016      8569 U=    16.30 T=   82.6 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1=  94. x2= 129. y1=  -.70 y2= -2.85 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .999306 cc2=  .832616 lx=  9.04315 if=  94 il= 129 5/30/2020  n=  35 now=    8753 end=       8494      8016      8569 U=    16.30 T=   82.6 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1=  94. x2= 129. y1=  -.70 y2= -2.85 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8494    8016     8569    76   121 5/22/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .999220 cc2=  .830189 lx=  9.04715 if=  95 il= 129 5/30/2020  n=  34 now=    8753 end=       8494      8016      8569 U=    16.18 T=   82.9 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1=  95. x2= 129. y1=  -.75 y2= -2.85 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .999248 cc2=  .830189 lx=  9.04315 if=  95 il= 129 5/30/2020  n=  34 now=    8753 end=       8494      8016      8569 U=    16.18 T=   82.9 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1=  95. x2= 129. y1=  -.75 y2= -2.85 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8494    8016     8569    76   121 5/22/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .999156 cc2=  .827657 lx=  9.04715 if=  96 il= 129 5/30/2020  n=  33 now=    8753 end=       8494      8016      8569 U=    16.04 T=   83.3 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1=  96. x2= 129. y1=  -.79 y2= -2.85 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .999181 cc2=  .827657 lx=  9.04315 if=  96 il= 129 5/30/2020  n=  33 now=    8753 end=       8494      8016      8569 U=    16.04 T=   83.3 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1=  96. x2= 129. y1=  -.79 y2= -2.85 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8494    8016     8569    76   121 5/22/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .999123 cc2=  .825045 lx=  9.04715 if=  97 il= 129 5/30/2020  n=  32 now=    8753 end=       8494      8016      8569 U=    16.11 T=   83.1 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1=  97. x2= 129. y1=  -.86 y2= -2.85 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .999133 cc2=  .825045 lx=  9.04415 if=  97 il= 129 5/30/2020  n=  32 now=    8753 end=       8494      8016      8569 U=    16.11 T=   83.1 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1=  97. x2= 129. y1=  -.86 y2= -2.85 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8494    8016     8569    76   121 5/22/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .999070 cc2=  .822294 lx=  9.04715 if=  98 il= 129 5/30/2020  n=  31 now=    8753 end=       8494      8016      8569 U=    16.07 T=   83.2 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1=  98. x2= 129. y1=  -.92 y2= -2.85 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .999073 cc2=  .822294 lx=  9.04615 if=  98 il= 129 5/30/2020  n=  31 now=    8753 end=       8494      8016      8569 U=    16.07 T=   83.2 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1=  98. x2= 129. y1=  -.92 y2= -2.85 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8494    8016     8569    76   121 5/22/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .999034 cc2=  .819428 lx=  9.04715 if=  99 il= 129 5/30/2020  n=  30 now=    8753 end=       8494      8016      8569 U=    16.30 T=   82.6 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1=  99. x2= 129. y1= -1.01 y2= -2.85 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .999035 cc2=  .819428 lx=  9.04815 if=  99 il= 129 5/30/2020  n=  30 now=    8753 end=       8494      8016      8569 U=    16.30 T=   82.6 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1=  99. x2= 129. y1= -1.01 y2= -2.85 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8494    8016     8569    76   121 5/22/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .998935 cc2=  .816361 lx=  9.04715 if= 100 il= 129 5/30/2020  n=  29 now=    8753 end=       8494      8016      8569 U=    16.48 T=   82.1 p1=  -3.0 p2=   103.0 ed=   120 5/21/2020   x1= 100. x2= 129. y1= -1.09 y2= -2.85 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998938 cc2=  .816361 lx=  9.04815 if= 100 il= 129 5/30/2020  n=  29 now=    8753 end=       8494      8016      8569 U=    16.48 T=   82.1 p1=  -3.0 p2=   103.0 ed=   120 5/21/2020   x1= 100. x2= 129. y1= -1.09 y2= -2.85 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8494    8016     8569    76   120 5/21/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .998838 cc2=  .813142 lx=  9.04715 if= 101 il= 129 5/30/2020  n=  28 now=    8753 end=       8494      8016      8569 U=    16.48 T=   82.1 p1=  -3.0 p2=   103.0 ed=   120 5/21/2020   x1= 101. x2= 129. y1= -1.15 y2= -2.85 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998838 cc2=  .813142 lx=  9.04715 if= 101 il= 129 5/30/2020  n=  28 now=    8753 end=       8494      8016      8569 U=    16.48 T=   82.1 p1=  -3.0 p2=   103.0 ed=   120 5/21/2020   x1= 101. x2= 129. y1= -1.15 y2= -2.85 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8494    8016     8569    76   120 5/21/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .998735 cc2=  .809753 lx=  9.04715 if= 102 il= 129 5/30/2020  n=  27 now=    8753 end=       8494      8016      8569 U=    16.36 T=   82.4 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1= 102. x2= 129. y1= -1.20 y2= -2.85 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998737 cc2=  .809753 lx=  9.04615 if= 102 il= 129 5/30/2020  n=  27 now=    8753 end=       8494      8016      8569 U=    16.36 T=   82.4 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1= 102. x2= 129. y1= -1.20 y2= -2.85 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8494    8016     8569    76   121 5/22/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .998595 cc2=  .806145 lx=  9.04715 if= 103 il= 129 5/30/2020  n=  26 now=    8753 end=       8494      8016      8569 U=    16.29 T=   82.6 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1= 103. x2= 129. y1= -1.25 y2= -2.85 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998601 cc2=  .806145 lx=  9.04515 if= 103 il= 129 5/30/2020  n=  26 now=    8753 end=       8494      8016      8569 U=    16.29 T=   82.6 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1= 103. x2= 129. y1= -1.25 y2= -2.85 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8494    8016     8569    76   121 5/22/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .998428 cc2=  .802312 lx=  9.04715 if= 104 il= 129 5/30/2020  n=  25 now=    8753 end=       8494      8016      8569 U=    16.14 T=   83.0 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1= 104. x2= 129. y1= -1.30 y2= -2.85 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998438 cc2=  .802312 lx=  9.04415 if= 104 il= 129 5/30/2020  n=  25 now=    8753 end=       8494      8016      8569 U=    16.14 T=   83.0 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1= 104. x2= 129. y1= -1.30 y2= -2.85 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8494    8016     8569    76   121 5/22/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .998242 cc2=  .798242 lx=  9.04715 if= 105 il= 129 5/30/2020  n=  24 now=    8753 end=       8494      8016      8569 U=    16.38 T=   82.3 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1= 105. x2= 129. y1= -1.38 y2= -2.85 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998247 cc2=  .798242 lx=  9.04515 if= 105 il= 129 5/30/2020  n=  24 now=    8753 end=       8494      8016      8569 U=    16.38 T=   82.3 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1= 105. x2= 129. y1= -1.38 y2= -2.85 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8494    8016     8569    76   121 5/22/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .998036 cc2=  .793912 lx=  9.04715 if= 106 il= 129 5/30/2020  n=  23 now=    8753 end=       8494      8016      8569 U=    16.53 T=   81.9 p1=  -3.0 p2=   103.0 ed=   120 5/21/2020   x1= 106. x2= 129. y1= -1.46 y2= -2.85 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998057 cc2=  .793912 lx=  9.04315 if= 106 il= 129 5/30/2020  n=  23 now=    8753 end=       8494      8016      8569 U=    16.53 T=   81.9 p1=  -3.0 p2=   103.0 ed=   120 5/21/2020   x1= 106. x2= 129. y1= -1.46 y2= -2.85 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8494    8016     8569    76   120 5/21/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .997970 cc2=  .789456 lx=  9.03715 if= 107 il= 129 5/30/2020  n=  22 now=    8753 end=       8409      8016      8569 U=    14.79 T=   84.1 p1=  -3.9 p2=   104.1 ed=   118 5/19/2020   x1= 107. x2= 129. y1= -1.55 y2= -3.04 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .997984 cc2=  .789456 lx=  9.04015 if= 107 il= 129 5/30/2020  n=  22 now=    8753 end=       8409      8016      8569 U=    14.79 T=   84.1 p1=  -3.9 p2=   104.1 ed=   118 5/19/2020   x1= 107. x2= 129. y1= -1.55 y2= -3.04 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8409    8016     8569    76   118 5/19/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .997853 cc2=  .784653 lx=  9.03715 if= 108 il= 129 5/30/2020  n=  21 now=    8753 end=       8409      8016      8569 U=    14.72 T=   84.3 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1= 108. x2= 129. y1= -1.61 y2= -3.04 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .997853 cc2=  .784653 lx=  9.03715 if= 108 il= 129 5/30/2020  n=  21 now=    8753 end=       8409      8016      8569 U=    14.72 T=   84.3 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1= 108. x2= 129. y1= -1.61 y2= -3.04 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8409    8016     8569    76   119 5/20/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .997732 cc2=  .779514 lx=  9.03715 if= 109 il= 129 5/30/2020  n=  20 now=    8753 end=       8409      8016      8569 U=    14.51 T=   84.9 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1= 109. x2= 129. y1= -1.66 y2= -3.04 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .997758 cc2=  .779514 lx=  9.03415 if= 109 il= 129 5/30/2020  n=  20 now=    8753 end=       8409      8016      8569 U=    14.51 T=   84.9 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1= 109. x2= 129. y1= -1.66 y2= -3.04 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8409    8016     8569    76   119 5/20/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .997477 cc2=  .773870 lx=  9.02715 if= 110 il= 129 5/30/2020  n=  19 now=    8753 end=       8326      8016      8569 U=    12.53 T=   88.0 p1=  -4.9 p2=   105.1 ed=   117 5/18/2020   x1= 110. x2= 129. y1= -1.75 y2= -3.27     
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8326    8016     8569    76   117 5/18/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .997088 cc2=  .767673 lx=  9.02715 if= 111 il= 129 5/30/2020  n=  18 now=    8753 end=       8326      8016      8569 U=    12.15 T=   89.2 p1=  -4.9 p2=   105.1 ed=   117 5/18/2020   x1= 111. x2= 129. y1= -1.79 y2= -3.27     
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8326    8016     8569    76   117 5/18/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .996914 cc2=  .761212 lx=  9.03715 if= 112 il= 129 5/30/2020  n=  17 now=    8753 end=       8409      8016      8569 U=    13.74 T=   87.3 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1= 112. x2= 129. y1= -1.80 y2= -3.04 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .996924 cc2=  .761212 lx=  9.03515 if= 112 il= 129 5/30/2020  n=  17 now=    8753 end=       8409      8016      8569 U=    13.74 T=   87.3 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1= 112. x2= 129. y1= -1.80 y2= -3.04 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8409    8016     8569    76   119 5/20/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .997179 cc2=  .754644 lx=  9.04715 if= 113 il= 129 5/30/2020  n=  16 now=    8753 end=       8494      8016      8569 U=    16.03 T=   83.4 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1= 113. x2= 129. y1= -1.85 y2= -2.85 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .997182 cc2=  .754644 lx=  9.04615 if= 113 il= 129 5/30/2020  n=  16 now=    8753 end=       8494      8016      8569 U=    16.03 T=   83.4 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1= 113. x2= 129. y1= -1.85 y2= -2.85 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8494    8016     8569    76   121 5/22/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .996762 cc2=  .746762 lx=  9.04715 if= 114 il= 129 5/30/2020  n=  15 now=    8753 end=       8494      8016      8569 U=    16.08 T=   83.2 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1= 114. x2= 129. y1= -1.92 y2= -2.85 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .996779 cc2=  .746762 lx=  9.05115 if= 114 il= 129 5/30/2020  n=  15 now=    8753 end=       8494      8016      8569 U=    16.08 T=   83.2 p1=  -3.0 p2=   103.0 ed=   121 5/22/2020   x1= 114. x2= 129. y1= -1.92 y2= -2.85 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8494    8016     8569    76   121 5/22/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .996327 cc2=  .738128 lx=  9.05715 if= 115 il= 129 5/30/2020  n=  14 now=    8753 end=       8579      8016      8569 U=    18.26 T=   79.9 p1=  -2.0 p2=   102.0 ed=   122 5/23/2020   x1= 115. x2= 129. y1= -1.92 y2= -2.69 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .996332 cc2=  .738128 lx=  9.06015 if= 115 il= 129 5/30/2020  n=  14 now=    8753 end=       8579      8016      8569 U=    18.26 T=   79.9 p1=  -2.0 p2=   102.0 ed=   122 5/23/2020   x1= 115. x2= 129. y1= -1.92 y2= -2.69 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8579    8016     8569    76   122 5/23/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .995507 cc2=  .728246 lx=  9.06715 if= 116 il= 129 5/30/2020  n=  13 now=    8753 end=       8665      8016      8569 U=    20.29 T=   77.2 p1=  -1.0 p2=   101.0 ed=   125 5/26/2020   x1= 116. x2= 129. y1= -1.91 y2= -2.55 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .995512 cc2=  .728246 lx=  9.06315 if= 116 il= 129 5/30/2020  n=  13 now=    8753 end=       8665      8016      8569 U=    20.29 T=   77.2 p1=  -1.0 p2=   101.0 ed=   125 5/26/2020   x1= 116. x2= 129. y1= -1.91 y2= -2.55 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8665    8016     8569    76   125 5/26/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .994382 cc2=  .717032 lx=  9.06715 if= 117 il= 129 5/30/2020  n=  12 now=    8753 end=       8665      8016      8569 U=    20.18 T=   77.5 p1=  -1.0 p2=   101.0 ed=   125 5/26/2020   x1= 117. x2= 129. y1= -1.96 y2= -2.55 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .994387 cc2=  .717032 lx=  9.06415 if= 117 il= 129 5/30/2020  n=  12 now=    8753 end=       8665      8016      8569 U=    20.18 T=   77.5 p1=  -1.0 p2=   101.0 ed=   125 5/26/2020   x1= 117. x2= 129. y1= -1.96 y2= -2.55 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8665    8016     8569    76   125 5/26/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .992859 cc2=  .704183 lx=  9.06715 if= 118 il= 129 5/30/2020  n=  11 now=    8753 end=       8665      8016      8569 U=    19.80 T=   78.5 p1=  -1.0 p2=   101.0 ed=   125 5/26/2020   x1= 118. x2= 129. y1= -2.00 y2= -2.55 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .992860 cc2=  .704183 lx=  9.06515 if= 118 il= 129 5/30/2020  n=  11 now=    8753 end=       8665      8016      8569 U=    19.80 T=   78.5 p1=  -1.0 p2=   101.0 ed=   125 5/26/2020   x1= 118. x2= 129. y1= -2.00 y2= -2.55 BEST
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8665    8016     8569    76   125 5/26/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .991211 cc2=  .689699 lx=  9.08715 if= 119 il= 129 5/30/2020  n=  10 now=    8753 end=       8840      8016      8569 U=    23.35 T=   74.8 p1=   1.0 p2=    99.0 ed=   129 5/30/2020   x1= 119. x2= 129. y1= -1.89 y2= -2.32     
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753     8840    8016     8569    76   129 5/30/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .993352 cc2=  .677124 lx= 11.07715 if= 120 il= 129 5/30/2020  n=   9 now=    8753 end=      64676      8016      8569 U=   458.51 T=  466.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 120. x2= 129. y1=   .76 y2=   .74     
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753    -        8016     8569    76   999 undefine  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .990876 cc2=  .657543 lx= 11.07715 if= 121 il= 129 5/30/2020  n=   8 now=    8753 end=      64676      8016      8569 U=   454.13 T=  463.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 121. x2= 129. y1=   .75 y2=   .74     
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753    -        8016     8569    76   999 undefine  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .987137 cc2=  .633583 lx= 11.07715 if= 122 il= 129 5/30/2020  n=   7 now=    8753 end=      64676      8016      8569 U=   452.02 T=  461.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 122. x2= 129. y1=   .75 y2=   .74     
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753    -        8016     8569    76   999 undefine  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .981132 cc2=  .603167 lx= 11.07715 if= 123 il= 129 5/30/2020  n=   6 now=    8753 end=      64676      8016      8569 U=   488.97 T=  489.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 123. x2= 129. y1=   .75 y2=   .74     
GP: Confirmed US_Massachusetts_Norfolk 5/30/2020       129    8753    -        8016     8569    76   999 undefine  
