TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        5304.00000        8.57622
TAB:  US_Pennsylvania_Bucks Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5920    4662     5780    18   136 6/6/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999446 cc2=  .872446 lx=  8.68622 if=  58 il= 119 5/20/2020  n=  61 now=    5304 end=       5920      4662      5780 U=    19.44 T=   91.2 p1=  11.6 p2=    89.6 ed=   137 6/7/2020    x1=  58. x2= 119. y1=  1.71 y2= -1.43     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5920    4662     5780    18   137 6/7/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999424 cc2=  .871387 lx=  8.68622 if=  59 il= 119 5/20/2020  n=  60 now=    5304 end=       5920      4662      5780 U=    19.30 T=   91.4 p1=  11.6 p2=    89.6 ed=   136 6/6/2020    x1=  59. x2= 119. y1=  1.68 y2= -1.43     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5920    4662     5780    18   136 6/6/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999426 cc2=  .870326 lx=  8.69622 if=  60 il= 119 5/20/2020  n=  59 now=    5304 end=       5980      4662      5780 U=    19.45 T=   92.0 p1=  12.7 p2=    88.7 ed=   137 6/7/2020    x1=  60. x2= 119. y1=  1.64 y2= -1.39     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5980    4662     5780    18   137 6/7/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999456 cc2=  .869267 lx=  8.69622 if=  61 il= 119 5/20/2020  n=  58 now=    5304 end=       5980      4662      5780 U=    19.42 T=   92.0 p1=  12.7 p2=    88.7 ed=   137 6/7/2020    x1=  61. x2= 119. y1=  1.60 y2= -1.39     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5980    4662     5780    18   137 6/7/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999519 cc2=  .868212 lx=  8.70622 if=  62 il= 119 5/20/2020  n=  57 now=    5304 end=       6040      4662      5780 U=    20.01 T=   92.0 p1=  13.9 p2=    87.8 ed=   139 6/9/2020    x1=  62. x2= 119. y1=  1.50 y2= -1.35     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6040    4662     5780    18   139 6/9/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999513 cc2=  .867060 lx=  8.70622 if=  63 il= 119 5/20/2020  n=  56 now=    5304 end=       6040      4662      5780 U=    20.01 T=   92.0 p1=  13.9 p2=    87.8 ed=   139 6/9/2020    x1=  63. x2= 119. y1=  1.45 y2= -1.35     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6040    4662     5780    18   139 6/9/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999515 cc2=  .865885 lx=  8.71622 if=  64 il= 119 5/20/2020  n=  55 now=    5304 end=       6101      4662      5780 U=    20.35 T=   92.3 p1=  15.0 p2=    86.9 ed=   140 6/10/2020   x1=  64. x2= 119. y1=  1.39 y2= -1.31     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6101    4662     5780    18   140 6/10/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999510 cc2=  .864670 lx=  8.71622 if=  65 il= 119 5/20/2020  n=  54 now=    5304 end=       6101      4662      5780 U=    20.50 T=   92.1 p1=  15.0 p2=    86.9 ed=   140 6/10/2020   x1=  65. x2= 119. y1=  1.32 y2= -1.31     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6101    4662     5780    18   140 6/10/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999487 cc2=  .863404 lx=  8.71622 if=  66 il= 119 5/20/2020  n=  53 now=    5304 end=       6101      4662      5780 U=    20.23 T=   92.4 p1=  15.0 p2=    86.9 ed=   140 6/10/2020   x1=  66. x2= 119. y1=  1.31 y2= -1.31     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6101    4662     5780    18   140 6/10/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999519 cc2=  .862159 lx=  8.72622 if=  67 il= 119 5/20/2020  n=  52 now=    5304 end=       6162      4662      5780 U=    20.92 T=   92.3 p1=  16.2 p2=    86.1 ed=   141 6/11/2020   x1=  67. x2= 119. y1=  1.21 y2= -1.28     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6162    4662     5780    18   141 6/11/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999493 cc2=  .860818 lx=  8.72622 if=  68 il= 119 5/20/2020  n=  51 now=    5304 end=       6162      4662      5780 U=    20.88 T=   92.3 p1=  16.2 p2=    86.1 ed=   141 6/11/2020   x1=  68. x2= 119. y1=  1.17 y2= -1.28     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6162    4662     5780    18   141 6/11/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999467 cc2=  .859439 lx=  8.73622 if=  69 il= 119 5/20/2020  n=  50 now=    5304 end=       6224      4662      5780 U=    21.15 T=   92.7 p1=  17.3 p2=    85.2 ed=   142 6/12/2020   x1=  69. x2= 119. y1=  1.12 y2= -1.24     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6224    4662     5780    18   142 6/12/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999444 cc2=  .858023 lx=  8.73622 if=  70 il= 119 5/20/2020  n=  49 now=    5304 end=       6224      4662      5780 U=    21.03 T=   92.9 p1=  17.3 p2=    85.2 ed=   142 6/12/2020   x1=  70. x2= 119. y1=  1.09 y2= -1.24     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6224    4662     5780    18   142 6/12/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999440 cc2=  .856583 lx=  8.73622 if=  71 il= 119 5/20/2020  n=  48 now=    5304 end=       6224      4662      5780 U=    21.09 T=   92.8 p1=  17.3 p2=    85.2 ed=   142 6/12/2020   x1=  71. x2= 119. y1=  1.03 y2= -1.24     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6224    4662     5780    18   142 6/12/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999437 cc2=  .855099 lx=  8.74622 if=  72 il= 119 5/20/2020  n=  47 now=    5304 end=       6286      4662      5780 U=    21.59 T=   92.9 p1=  18.5 p2=    84.4 ed=   143 6/13/2020   x1=  72. x2= 119. y1=   .97 y2= -1.21     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6286    4662     5780    18   143 6/13/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999406 cc2=  .853541 lx=  8.74622 if=  73 il= 119 5/20/2020  n=  46 now=    5304 end=       6286      4662      5780 U=    21.67 T=   92.8 p1=  18.5 p2=    84.4 ed=   143 6/13/2020   x1=  73. x2= 119. y1=   .92 y2= -1.21     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6286    4662     5780    18   143 6/13/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999369 cc2=  .851927 lx=  8.74622 if=  74 il= 119 5/20/2020  n=  45 now=    5304 end=       6286      4662      5780 U=    21.68 T=   92.8 p1=  18.5 p2=    84.4 ed=   143 6/13/2020   x1=  74. x2= 119. y1=   .87 y2= -1.21     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6286    4662     5780    18   143 6/13/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999330 cc2=  .850259 lx=  8.75622 if=  75 il= 119 5/20/2020  n=  44 now=    5304 end=       6350      4662      5780 U=    21.90 T=   93.3 p1=  19.7 p2=    83.5 ed=   144 6/14/2020   x1=  75. x2= 119. y1=   .83 y2= -1.17     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6350    4662     5780    18   144 6/14/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999298 cc2=  .848542 lx=  8.75622 if=  76 il= 119 5/20/2020  n=  43 now=    5304 end=       6350      4662      5780 U=    21.97 T=   93.2 p1=  19.7 p2=    83.5 ed=   145 6/15/2020   x1=  76. x2= 119. y1=   .78 y2= -1.17     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6350    4662     5780    18   145 6/15/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999257 cc2=  .846758 lx=  8.76622 if=  77 il= 119 5/20/2020  n=  42 now=    5304 end=       6413      4662      5780 U=    22.51 T=   93.3 p1=  20.9 p2=    82.7 ed=   146 6/16/2020   x1=  77. x2= 119. y1=   .72 y2= -1.14     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6413    4662     5780    18   146 6/16/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999202 cc2=  .844899 lx=  8.76622 if=  78 il= 119 5/20/2020  n=  41 now=    5304 end=       6413      4662      5780 U=    22.78 T=   93.0 p1=  20.9 p2=    82.7 ed=   146 6/16/2020   x1=  78. x2= 119. y1=   .66 y2= -1.14     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6413    4662     5780    18   146 6/16/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999158 cc2=  .841044 lx=  8.74622 if=  80 il= 119 5/20/2020  n=  39 now=    5304 end=       6286      4662      5780 U=    22.17 T=   92.2 p1=  18.5 p2=    84.4 ed=   144 6/14/2020   x1=  80. x2= 119. y1=   .55 y2= -1.21     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6286    4662     5780    18   144 6/14/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999167 cc2=  .839039 lx=  8.73622 if=  81 il= 119 5/20/2020  n=  38 now=    5304 end=       6224      4662      5780 U=    21.65 T=   92.1 p1=  17.3 p2=    85.2 ed=   143 6/13/2020   x1=  81. x2= 119. y1=   .51 y2= -1.24     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6224    4662     5780    18   143 6/13/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999152 cc2=  .836931 lx=  8.72622 if=  82 il= 119 5/20/2020  n=  37 now=    5304 end=       6162      4662      5780 U=    21.09 T=   92.1 p1=  16.2 p2=    86.1 ed=   141 6/11/2020   x1=  82. x2= 119. y1=   .48 y2= -1.28     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6162    4662     5780    18   141 6/11/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999028 cc2=  .832361 lx=  8.72622 if=  84 il= 119 5/20/2020  n=  35 now=    5304 end=       6162      4662      5780 U=    20.95 T=   92.3 p1=  16.2 p2=    86.1 ed=   141 6/11/2020   x1=  84. x2= 119. y1=   .39 y2= -1.28     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6162    4662     5780    18   141 6/11/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998948 cc2=  .829917 lx=  8.72622 if=  85 il= 119 5/20/2020  n=  34 now=    5304 end=       6162      4662      5780 U=    20.90 T=   92.3 p1=  16.2 p2=    86.1 ed=   141 6/11/2020   x1=  85. x2= 119. y1=   .35 y2= -1.28     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6162    4662     5780    18   141 6/11/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998857 cc2=  .827358 lx=  8.71622 if=  86 il= 119 5/20/2020  n=  33 now=    5304 end=       6101      4662      5780 U=    20.25 T=   92.4 p1=  15.0 p2=    86.9 ed=   140 6/10/2020   x1=  86. x2= 119. y1=   .32 y2= -1.31     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6101    4662     5780    18   140 6/10/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998766 cc2=  .824688 lx=  8.72622 if=  87 il= 119 5/20/2020  n=  32 now=    5304 end=       6162      4662      5780 U=    20.85 T=   92.4 p1=  16.2 p2=    86.1 ed=   141 6/11/2020   x1=  87. x2= 119. y1=   .26 y2= -1.28     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6162    4662     5780    18   141 6/11/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998646 cc2=  .821869 lx=  8.72622 if=  88 il= 119 5/20/2020  n=  31 now=    5304 end=       6162      4662      5780 U=    20.87 T=   92.4 p1=  16.2 p2=    86.1 ed=   141 6/11/2020   x1=  88. x2= 119. y1=   .21 y2= -1.28     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6162    4662     5780    18   141 6/11/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998511 cc2=  .818906 lx=  8.72622 if=  89 il= 119 5/20/2020  n=  30 now=    5304 end=       6162      4662      5780 U=    20.76 T=   92.5 p1=  16.2 p2=    86.1 ed=   141 6/11/2020   x1=  89. x2= 119. y1=   .17 y2= -1.28     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6162    4662     5780    18   141 6/11/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998360 cc2=  .815786 lx=  8.72622 if=  90 il= 119 5/20/2020  n=  29 now=    5304 end=       6162      4662      5780 U=    20.64 T=   92.6 p1=  16.2 p2=    86.1 ed=   141 6/11/2020   x1=  90. x2= 119. y1=   .13 y2= -1.28     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6162    4662     5780    18   141 6/11/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998083 cc2=  .805633 lx=  8.72622 if=  93 il= 119 5/20/2020  n=  26 now=    5304 end=       6162      4662      5780 U=    21.90 T=   91.0 p1=  16.2 p2=    86.1 ed=   142 6/12/2020   x1=  93. x2= 119. y1=  -.09 y2= -1.28     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6162    4662     5780    18   142 6/12/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998556 cc2=  .802440 lx=  8.69622 if=  94 il= 119 5/20/2020  n=  25 now=    5304 end=       5980      4662      5780 U=    20.25 T=   90.8 p1=  12.7 p2=    88.7 ed=   138 6/8/2020    x1=  94. x2= 119. y1=  -.16 y2= -1.39     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5980    4662     5780    18   138 6/8/2020  
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .999105 cc2=  .799105 lx=  8.66622 if=  95 il= 119 5/20/2020  n=  24 now=    5304 end=       5803      4662      5780 U=    18.23 T=   91.3 p1=   9.4 p2=    91.4 ed=   134 6/4/2020    x1=  95. x2= 119. y1=  -.20 y2= -1.52 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999106 cc2=  .799105 lx=  8.66922 if=  95 il= 119 5/20/2020  n=  24 now=    5304 end=       5803      4662      5780 U=    18.23 T=   91.3 p1=   9.4 p2=    91.4 ed=   134 6/4/2020    x1=  95. x2= 119. y1=  -.20 y2= -1.52 BEST
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5803    4662     5780    18   134 6/4/2020  
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .999280 cc2=  .795156 lx=  8.65622 if=  96 il= 119 5/20/2020  n=  23 now=    5304 end=       5745      4662      5780 U=    17.16 T=   92.1 p1=   8.3 p2=    92.3 ed=   132 6/2/2020    x1=  96. x2= 119. y1=  -.22 y2= -1.57 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999282 cc2=  .795156 lx=  8.65222 if=  96 il= 119 5/20/2020  n=  23 now=    5304 end=       5745      4662      5780 U=    17.16 T=   92.1 p1=   8.3 p2=    92.3 ed=   132 6/2/2020    x1=  96. x2= 119. y1=  -.22 y2= -1.57 BEST
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5745    4662     5780    18   132 6/2/2020  
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .999192 cc2=  .790678 lx=  8.64622 if=  97 il= 119 5/20/2020  n=  22 now=    5304 end=       5688      4662      5780 U=    16.51 T=   92.3 p1=   7.2 p2=    93.2 ed=   131 6/1/2020    x1=  97. x2= 119. y1=  -.28 y2= -1.61 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999193 cc2=  .790678 lx=  8.64822 if=  97 il= 119 5/20/2020  n=  22 now=    5304 end=       5688      4662      5780 U=    16.51 T=   92.3 p1=   7.2 p2=    93.2 ed=   131 6/1/2020    x1=  97. x2= 119. y1=  -.28 y2= -1.61 BEST
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5688    4662     5780    18   131 6/1/2020  
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .999083 cc2=  .785882 lx=  8.65622 if=  98 il= 119 5/20/2020  n=  21 now=    5304 end=       5745      4662      5780 U=    16.84 T=   92.6 p1=   8.3 p2=    92.3 ed=   132 6/2/2020    x1=  98. x2= 119. y1=  -.32 y2= -1.57 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999085 cc2=  .785882 lx=  8.65222 if=  98 il= 119 5/20/2020  n=  21 now=    5304 end=       5745      4662      5780 U=    16.84 T=   92.6 p1=   8.3 p2=    92.3 ed=   132 6/2/2020    x1=  98. x2= 119. y1=  -.32 y2= -1.57 BEST
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5745    4662     5780    18   132 6/2/2020  
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .999021 cc2=  .780803 lx=  8.66622 if=  99 il= 119 5/20/2020  n=  20 now=    5304 end=       5803      4662      5780 U=    17.40 T=   92.6 p1=   9.4 p2=    91.4 ed=   133 6/3/2020    x1=  99. x2= 119. y1=  -.37 y2= -1.52 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999021 cc2=  .780803 lx=  8.66422 if=  99 il= 119 5/20/2020  n=  20 now=    5304 end=       5803      4662      5780 U=    17.40 T=   92.6 p1=   9.4 p2=    91.4 ed=   133 6/3/2020    x1=  99. x2= 119. y1=  -.37 y2= -1.52 BEST
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5803    4662     5780    18   133 6/3/2020  
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .998944 cc2=  .775338 lx=  8.67622 if= 100 il= 119 5/20/2020  n=  19 now=    5304 end=       5861      4662      5780 U=    18.30 T=   92.0 p1=  10.5 p2=    90.5 ed=   135 6/5/2020    x1= 100. x2= 119. y1=  -.44 y2= -1.47 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998945 cc2=  .775338 lx=  8.67922 if= 100 il= 119 5/20/2020  n=  19 now=    5304 end=       5861      4662      5780 U=    18.30 T=   92.0 p1=  10.5 p2=    90.5 ed=   135 6/5/2020    x1= 100. x2= 119. y1=  -.44 y2= -1.47 BEST
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5861    4662     5780    18   135 6/5/2020  
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .998781 cc2=  .769366 lx=  8.67622 if= 101 il= 119 5/20/2020  n=  18 now=    5304 end=       5861      4662      5780 U=    18.34 T=   92.0 p1=  10.5 p2=    90.5 ed=   135 6/5/2020    x1= 101. x2= 119. y1=  -.49 y2= -1.47 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998782 cc2=  .769366 lx=  8.67322 if= 101 il= 119 5/20/2020  n=  18 now=    5304 end=       5861      4662      5780 U=    18.34 T=   92.0 p1=  10.5 p2=    90.5 ed=   135 6/5/2020    x1= 101. x2= 119. y1=  -.49 y2= -1.47 BEST
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5861    4662     5780    18   135 6/5/2020  
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .998625 cc2=  .762922 lx=  8.65622 if= 102 il= 119 5/20/2020  n=  17 now=    5304 end=       5745      4662      5780 U=    17.29 T=   91.9 p1=   8.3 p2=    92.3 ed=   132 6/2/2020    x1= 102. x2= 119. y1=  -.58 y2= -1.57 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998626 cc2=  .762922 lx=  8.66122 if= 102 il= 119 5/20/2020  n=  17 now=    5304 end=       5745      4662      5780 U=    17.29 T=   91.9 p1=   8.3 p2=    92.3 ed=   132 6/2/2020    x1= 102. x2= 119. y1=  -.58 y2= -1.57 BEST
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5745    4662     5780    18   132 6/2/2020  
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .998500 cc2=  .755964 lx=  8.64622 if= 103 il= 119 5/20/2020  n=  16 now=    5304 end=       5688      4662      5780 U=    16.41 T=   92.5 p1=   7.2 p2=    93.2 ed=   131 6/1/2020    x1= 103. x2= 119. y1=  -.64 y2= -1.61 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998500 cc2=  .755964 lx=  8.64522 if= 103 il= 119 5/20/2020  n=  16 now=    5304 end=       5688      4662      5780 U=    16.41 T=   92.5 p1=   7.2 p2=    93.2 ed=   131 6/1/2020    x1= 103. x2= 119. y1=  -.64 y2= -1.61 BEST
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5688    4662     5780    18   131 6/1/2020  
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .998204 cc2=  .748204 lx=  8.64622 if= 104 il= 119 5/20/2020  n=  15 now=    5304 end=       5688      4662      5780 U=    16.87 T=   91.8 p1=   7.2 p2=    93.2 ed=   131 6/1/2020    x1= 104. x2= 119. y1=  -.73 y2= -1.61 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998205 cc2=  .748204 lx=  8.64122 if= 104 il= 119 5/20/2020  n=  15 now=    5304 end=       5688      4662      5780 U=    16.87 T=   91.8 p1=   7.2 p2=    93.2 ed=   131 6/1/2020    x1= 104. x2= 119. y1=  -.73 y2= -1.61 BEST
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5688    4662     5780    18   131 6/1/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998485 cc2=  .740286 lx=  8.61622 if= 105 il= 119 5/20/2020  n=  14 now=    5304 end=       5520      4662      5780 U=    14.19 T=   93.8 p1=   4.1 p2=    96.1 ed=   127 5/28/2020   x1= 105. x2= 119. y1=  -.79 y2= -1.78     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5520    4662     5780    18   127 5/28/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998361 cc2=  .731099 lx=  8.63622 if= 106 il= 119 5/20/2020  n=  13 now=    5304 end=       5631      4662      5780 U=    15.23 T=   93.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1= 106. x2= 119. y1=  -.81 y2= -1.67     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     5631    4662     5780    18   129 5/30/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998778 cc2=  .721428 lx=  8.70622 if= 107 il= 119 5/20/2020  n=  12 now=    5304 end=       6040      4662      5780 U=    19.67 T=   92.4 p1=  13.9 p2=    87.8 ed=   138 6/8/2020    x1= 107. x2= 119. y1=  -.74 y2= -1.35     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6040    4662     5780    18   138 6/8/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998878 cc2=  .710203 lx=  8.79622 if= 108 il= 119 5/20/2020  n=  11 now=    5304 end=       6609      4662      5780 U=    25.22 T=   92.5 p1=  24.6 p2=    80.3 ed=   151 6/21/2020   x1= 108. x2= 119. y1=  -.62 y2= -1.05     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     6609    4662     5780    18   151 6/21/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999170 cc2=  .697659 lx=  9.06622 if= 109 il= 119 5/20/2020  n=  10 now=    5304 end=       8657      4662      5780 U=    43.09 T=   98.3 p1=  63.2 p2=    61.3 ed=   200 8/9/2020    x1= 109. x2= 119. y1=  -.25 y2=  -.48     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     8657    4662     5780    18   200 8/9/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998897 cc2=  .682670 lx=  9.03622 if= 110 il= 119 5/20/2020  n=   9 now=    5304 end=       8401      4662      5780 U=    40.60 T=   97.5 p1=  58.4 p2=    63.1 ed=   193 8/2/2020    x1= 110. x2= 119. y1=  -.31 y2=  -.53     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     8401    4662     5780    18   193 8/2/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998663 cc2=  .665330 lx=  9.50622 if= 111 il= 119 5/20/2020  n=   8 now=    5304 end=      13443      4662      5780 U=    71.94 T=  123.1 p1= 153.5 p2=    39.5 ed=   292 11/9/2020   x1= 111. x2= 119. y1=   .17 y2=   .06     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304    13443    4662     5780    18   292 11/9/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998230 cc2=  .644677 lx=  9.08622 if= 112 il= 119 5/20/2020  n=   7 now=    5304 end=       8832      4662      5780 U=    43.17 T=   99.7 p1=  66.5 p2=    60.1 ed=   201 8/10/2020   x1= 112. x2= 119. y1=  -.29 y2=  -.45     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304     8832    4662     5780    18   201 8/10/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998133 cc2=  .620169 lx= 10.57622 if= 113 il= 119 5/20/2020  n=   6 now=    5304 end=      39191      4662      5780 U=   140.34 T=  225.0 p1= 638.9 p2=    13.5 ed=   556 7/31/2021   x1= 113. x2= 119. y1=   .80 y2=   .76     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304    -        4662     5780    18   556 7/31/2021 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .997181 cc2=  .588933 lx= 10.57622 if= 114 il= 119 5/20/2020  n=   5 now=    5304 end=      39191      4662      5780 U=   144.36 T=  228.1 p1= 638.9 p2=    13.5 ed=   568 8/12/2021   x1= 114. x2= 119. y1=   .79 y2=   .76     
GP: Confirmed US_Pennsylvania_Bucks 5/20/2020       119    5304    -        4662     5780    18   568 8/12/2021 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999442 cc2=  .881590 lx=  8.68622 if=  49 il= 120 5/21/2020  n=  71 now=    5304 end=       5920      4726      6172 U=    19.90 T=   90.4 p1=  11.6 p2=    89.6 ed=   137 6/7/2020    x1=  49. x2= 120. y1=  2.08 y2= -1.49     
GP: Confirmed US_Pennsylvania_Bucks 5/21/2020       120    5304     5920    4726     6172    19   137 6/7/2020  
