TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       10444.00000        9.25378
TAB:  US_Indiana_Marion Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Indiana_Marion Confirmed cc1=  .998249 cc2=  .644695 lx=  9.24378 if= 126 il= 133 6/3/2020   n=   7 now=   10444 end=      10340     10037     11118 U=     5.85 T=  112.4 p1=  -1.0 p2=   101.0 ed=   126 5/27/2020   x1= 126. x2= 133. y1= -2.32 y2= -3.51     
GP: Confirmed US_Indiana_Marion 6/3/2020        133   10444    10340   10037    11118    11   126 5/27/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997374 cc2=  .619410 lx=  9.24378 if= 127 il= 133 6/3/2020   n=   6 now=   10444 end=      10340     10037     11118 U=     5.90 T=  112.3 p1=  -1.0 p2=   101.0 ed=   126 5/27/2020   x1= 127. x2= 133. y1= -2.50 y2= -3.51     
GP: Confirmed US_Indiana_Marion 6/3/2020        133   10444    10340   10037    11118    11   126 5/27/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .996202 cc2=  .891374 lx=  9.31378 if=  44 il= 134 6/4/2020   n=  90 now=   10444 end=      11089     10095     12265 U=    19.58 T=   87.7 p1=   6.2 p2=    94.2 ed=   133 6/3/2020    x1=  44. x2= 134. y1=  2.23 y2= -2.36     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11089   10095    12265    11   133 6/3/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .996120 cc2=  .890710 lx=  9.31378 if=  45 il= 134 6/4/2020   n=  89 now=   10444 end=      11089     10095     12265 U=    19.36 T=   88.2 p1=   6.2 p2=    94.2 ed=   133 6/3/2020    x1=  45. x2= 134. y1=  2.23 y2= -2.36     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11089   10095    12265    11   133 6/3/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .996005 cc2=  .890005 lx=  9.31378 if=  46 il= 134 6/4/2020   n=  88 now=   10444 end=      11089     10095     12265 U=    19.15 T=   88.7 p1=   6.2 p2=    94.2 ed=   133 6/3/2020    x1=  46. x2= 134. y1=  2.23 y2= -2.36     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11089   10095    12265    11   133 6/3/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995869 cc2=  .889268 lx=  9.31378 if=  47 il= 134 6/4/2020   n=  87 now=   10444 end=      11089     10095     12265 U=    18.93 T=   89.2 p1=   6.2 p2=    94.2 ed=   133 6/3/2020    x1=  47. x2= 134. y1=  2.23 y2= -2.36     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11089   10095    12265    11   133 6/3/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995727 cc2=  .888515 lx=  9.31378 if=  48 il= 134 6/4/2020   n=  86 now=   10444 end=      11089     10095     12265 U=    18.71 T=   89.8 p1=   6.2 p2=    94.2 ed=   133 6/3/2020    x1=  48. x2= 134. y1=  2.23 y2= -2.36     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11089   10095    12265    11   133 6/3/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995599 cc2=  .887766 lx=  9.31378 if=  49 il= 134 6/4/2020   n=  85 now=   10444 end=      11089     10095     12265 U=    18.49 T=   90.3 p1=   6.2 p2=    94.2 ed=   133 6/3/2020    x1=  49. x2= 134. y1=  2.23 y2= -2.36     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11089   10095    12265    11   133 6/3/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995513 cc2=  .887047 lx=  9.31378 if=  50 il= 134 6/4/2020   n=  84 now=   10444 end=      11089     10095     12265 U=    18.59 T=   90.0 p1=   6.2 p2=    94.2 ed=   133 6/3/2020    x1=  50. x2= 134. y1=  2.15 y2= -2.36     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11089   10095    12265    11   133 6/3/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995404 cc2=  .886295 lx=  9.31378 if=  51 il= 134 6/4/2020   n=  83 now=   10444 end=      11089     10095     12265 U=    18.37 T=   90.6 p1=   6.2 p2=    94.2 ed=   133 6/3/2020    x1=  51. x2= 134. y1=  2.15 y2= -2.36     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11089   10095    12265    11   133 6/3/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995367 cc2=  .885603 lx=  9.32378 if=  52 il= 134 6/4/2020   n=  82 now=   10444 end=      11201     10095     12265 U=    18.76 T=   91.5 p1=   7.2 p2=    93.2 ed=   135 6/5/2020    x1=  52. x2= 134. y1=  2.11 y2= -2.26     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11201   10095    12265    11   135 6/5/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995379 cc2=  .884947 lx=  9.32378 if=  53 il= 134 6/4/2020   n=  81 now=   10444 end=      11201     10095     12265 U=    18.91 T=   91.2 p1=   7.2 p2=    93.2 ed=   135 6/5/2020    x1=  53. x2= 134. y1=  2.02 y2= -2.26     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11201   10095    12265    11   135 6/5/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995347 cc2=  .884236 lx=  9.32378 if=  54 il= 134 6/4/2020   n=  80 now=   10444 end=      11201     10095     12265 U=    18.77 T=   91.5 p1=   7.2 p2=    93.2 ed=   135 6/5/2020    x1=  54. x2= 134. y1=  2.00 y2= -2.26     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11201   10095    12265    11   135 6/5/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995392 cc2=  .883588 lx=  9.32378 if=  55 il= 134 6/4/2020   n=  79 now=   10444 end=      11201     10095     12265 U=    18.69 T=   91.7 p1=   7.2 p2=    93.2 ed=   135 6/5/2020    x1=  55. x2= 134. y1=  1.96 y2= -2.26     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11201   10095    12265    11   135 6/5/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995550 cc2=  .883042 lx=  9.33378 if=  56 il= 134 6/4/2020   n=  78 now=   10444 end=      11313     10095     12265 U=    18.99 T=   92.8 p1=   8.3 p2=    92.3 ed=   137 6/7/2020    x1=  56. x2= 134. y1=  1.94 y2= -2.17     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11313   10095    12265    11   137 6/7/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995845 cc2=  .882617 lx=  9.33378 if=  57 il= 134 6/4/2020   n=  77 now=   10444 end=      11313     10095     12265 U=    19.12 T=   92.5 p1=   8.3 p2=    92.3 ed=   137 6/7/2020    x1=  57. x2= 134. y1=  1.85 y2= -2.17     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11313   10095    12265    11   137 6/7/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .996175 cc2=  .882214 lx=  9.34378 if=  58 il= 134 6/4/2020   n=  76 now=   10444 end=      11427     10095     12265 U=    19.49 T=   93.3 p1=   9.4 p2=    91.4 ed=   139 6/9/2020    x1=  58. x2= 134. y1=  1.81 y2= -2.09     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11427   10095    12265    11   139 6/9/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997090 cc2=  .881620 lx=  9.36378 if=  60 il= 134 6/4/2020   n=  74 now=   10444 end=      11658     10095     12265 U=    20.91 T=   93.5 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1=  60. x2= 134. y1=  1.60 y2= -1.94     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11658   10095    12265    11   142 6/12/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997416 cc2=  .881169 lx=  9.37378 if=  61 il= 134 6/4/2020   n=  73 now=   10444 end=      11775     10095     12265 U=    21.52 T=   93.7 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1=  61. x2= 134. y1=  1.52 y2= -1.87     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11775   10095    12265    11   144 6/14/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997733 cc2=  .880692 lx=  9.38378 if=  62 il= 134 6/4/2020   n=  72 now=   10444 end=      11893     10095     12265 U=    22.04 T=   94.2 p1=  13.9 p2=    87.8 ed=   146 6/16/2020   x1=  62. x2= 134. y1=  1.46 y2= -1.81     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11893   10095    12265    11   146 6/16/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .998106 cc2=  .880255 lx=  9.39378 if=  63 il= 134 6/4/2020   n=  71 now=   10444 end=      12013     10095     12265 U=    22.70 T=   94.3 p1=  15.0 p2=    86.9 ed=   147 6/17/2020   x1=  63. x2= 134. y1=  1.38 y2= -1.75     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12013   10095    12265    11   147 6/17/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .998460 cc2=  .879782 lx=  9.40378 if=  64 il= 134 6/4/2020   n=  70 now=   10444 end=      12134     10095     12265 U=    23.27 T=   94.6 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1=  64. x2= 134. y1=  1.31 y2= -1.69     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12134   10095    12265    11   149 6/19/2020 
AAA1     1 US_Indiana_Marion Confirmed cc1=  .998847 cc2=  .879324 lx=  9.41378 if=  65 il= 134 6/4/2020   n=  69 now=   10444 end=      12256     10095     12265 U=    24.53 T=   93.8 p1=  17.3 p2=    85.2 ed=   151 6/21/2020   x1=  65. x2= 134. y1=  1.17 y2= -1.64 BEST
AAA2     1 US_Indiana_Marion Confirmed cc1=  .998848 cc2=  .879324 lx=  9.41478 if=  65 il= 134 6/4/2020   n=  69 now=   10444 end=      12256     10095     12265 U=    24.53 T=   93.8 p1=  17.3 p2=    85.2 ed=   151 6/21/2020   x1=  65. x2= 134. y1=  1.17 y2= -1.64 BEST
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12256   10095    12265    11   151 6/21/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .998956 cc2=  .878570 lx=  9.42378 if=  66 il= 134 6/4/2020   n=  68 now=   10444 end=      12379     10095     12265 U=    25.13 T=   94.1 p1=  18.5 p2=    84.4 ed=   153 6/23/2020   x1=  66. x2= 134. y1=  1.12 y2= -1.59     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12379   10095    12265    11   153 6/23/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999054 cc2=  .877786 lx=  9.43378 if=  67 il= 134 6/4/2020   n=  67 now=   10444 end=      12503     10095     12265 U=    25.64 T=   94.5 p1=  19.7 p2=    83.5 ed=   154 6/24/2020   x1=  67. x2= 134. y1=  1.07 y2= -1.54     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12503   10095    12265    11   154 6/24/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999171 cc2=  .877001 lx=  9.44378 if=  68 il= 134 6/4/2020   n=  66 now=   10444 end=      12629     10095     12265 U=    26.30 T=   94.6 p1=  20.9 p2=    82.7 ed=   156 6/26/2020   x1=  68. x2= 134. y1=  1.01 y2= -1.50     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12629   10095    12265    11   156 6/26/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999271 cc2=  .876179 lx=  9.44378 if=  69 il= 134 6/4/2020   n=  65 now=   10444 end=      12629     10095     12265 U=    26.63 T=   94.2 p1=  20.9 p2=    82.7 ed=   157 6/27/2020   x1=  69. x2= 134. y1=   .94 y2= -1.50     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12629   10095    12265    11   157 6/27/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999326 cc2=  .875292 lx=  9.45378 if=  70 il= 134 6/4/2020   n=  64 now=   10444 end=      12756     10095     12265 U=    27.32 T=   94.3 p1=  22.1 p2=    81.9 ed=   158 6/28/2020   x1=  70. x2= 134. y1=   .89 y2= -1.45     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12756   10095    12265    11   158 6/28/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999355 cc2=  .874355 lx=  9.46378 if=  71 il= 134 6/4/2020   n=  63 now=   10444 end=      12884     10095     12265 U=    28.13 T=   94.3 p1=  23.4 p2=    81.1 ed=   160 6/30/2020   x1=  71. x2= 134. y1=   .83 y2= -1.41     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12884   10095    12265    11   160 6/30/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999346 cc2=  .873358 lx=  9.46378 if=  72 il= 134 6/4/2020   n=  62 now=   10444 end=      12884     10095     12265 U=    28.20 T=   94.2 p1=  23.4 p2=    81.1 ed=   160 6/30/2020   x1=  72. x2= 134. y1=   .79 y2= -1.41     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12884   10095    12265    11   160 6/30/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999335 cc2=  .872335 lx=  9.47378 if=  73 il= 134 6/4/2020   n=  61 now=   10444 end=      13014     10095     12265 U=    28.78 T=   94.6 p1=  24.6 p2=    80.3 ed=   162 7/2/2020    x1=  73. x2= 134. y1=   .75 y2= -1.37     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    13014   10095    12265    11   162 7/2/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999322 cc2=  .871285 lx=  9.47378 if=  74 il= 134 6/4/2020   n=  60 now=   10444 end=      13014     10095     12265 U=    29.07 T=   94.2 p1=  24.6 p2=    80.3 ed=   162 7/2/2020    x1=  74. x2= 134. y1=   .69 y2= -1.37     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    13014   10095    12265    11   162 7/2/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999290 cc2=  .870191 lx=  9.47378 if=  75 il= 134 6/4/2020   n=  59 now=   10444 end=      13014     10095     12265 U=    29.36 T=   93.8 p1=  24.6 p2=    80.3 ed=   163 7/3/2020    x1=  75. x2= 134. y1=   .64 y2= -1.37     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    13014   10095    12265    11   163 7/3/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999255 cc2=  .869066 lx=  9.47378 if=  76 il= 134 6/4/2020   n=  58 now=   10444 end=      13014     10095     12265 U=    29.58 T=   93.5 p1=  24.6 p2=    80.3 ed=   163 7/3/2020    x1=  76. x2= 134. y1=   .59 y2= -1.37     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    13014   10095    12265    11   163 7/3/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999230 cc2=  .867924 lx=  9.47378 if=  77 il= 134 6/4/2020   n=  57 now=   10444 end=      13014     10095     12265 U=    29.64 T=   93.4 p1=  24.6 p2=    80.3 ed=   163 7/3/2020    x1=  77. x2= 134. y1=   .55 y2= -1.37     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    13014   10095    12265    11   163 7/3/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999214 cc2=  .866761 lx=  9.46378 if=  78 il= 134 6/4/2020   n=  56 now=   10444 end=      12884     10095     12265 U=    29.08 T=   93.0 p1=  23.4 p2=    81.1 ed=   161 7/1/2020    x1=  78. x2= 134. y1=   .52 y2= -1.41     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12884   10095    12265    11   161 7/1/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999198 cc2=  .865567 lx=  9.46378 if=  79 il= 134 6/4/2020   n=  55 now=   10444 end=      12884     10095     12265 U=    29.24 T=   92.8 p1=  23.4 p2=    81.1 ed=   161 7/1/2020    x1=  79. x2= 134. y1=   .47 y2= -1.41     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12884   10095    12265    11   161 7/1/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999211 cc2=  .864371 lx=  9.45378 if=  80 il= 134 6/4/2020   n=  54 now=   10444 end=      12756     10095     12265 U=    28.68 T=   92.3 p1=  22.1 p2=    81.9 ed=   160 6/30/2020   x1=  80. x2= 134. y1=   .43 y2= -1.45     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12756   10095    12265    11   160 6/30/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999237 cc2=  .863154 lx=  9.45378 if=  81 il= 134 6/4/2020   n=  53 now=   10444 end=      12756     10095     12265 U=    28.67 T=   92.4 p1=  22.1 p2=    81.9 ed=   160 6/30/2020   x1=  81. x2= 134. y1=   .40 y2= -1.45     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12756   10095    12265    11   160 6/30/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999282 cc2=  .861922 lx=  9.44378 if=  82 il= 134 6/4/2020   n=  52 now=   10444 end=      12629     10095     12265 U=    28.01 T=   92.1 p1=  20.9 p2=    82.7 ed=   158 6/28/2020   x1=  82. x2= 134. y1=   .36 y2= -1.50     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12629   10095    12265    11   158 6/28/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999328 cc2=  .860653 lx=  9.43378 if=  83 il= 134 6/4/2020   n=  51 now=   10444 end=      12503     10095     12265 U=    27.08 T=   92.2 p1=  19.7 p2=    83.5 ed=   156 6/26/2020   x1=  83. x2= 134. y1=   .34 y2= -1.54     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12503   10095    12265    11   156 6/26/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999324 cc2=  .859296 lx=  9.43378 if=  84 il= 134 6/4/2020   n=  50 now=   10444 end=      12503     10095     12265 U=    27.02 T=   92.3 p1=  19.7 p2=    83.5 ed=   156 6/26/2020   x1=  84. x2= 134. y1=   .31 y2= -1.54     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12503   10095    12265    11   156 6/26/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999318 cc2=  .857896 lx=  9.42378 if=  85 il= 134 6/4/2020   n=  49 now=   10444 end=      12379     10095     12265 U=    26.28 T=   92.2 p1=  18.5 p2=    84.4 ed=   154 6/24/2020   x1=  85. x2= 134. y1=   .27 y2= -1.59     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12379   10095    12265    11   154 6/24/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999299 cc2=  .856442 lx=  9.42378 if=  86 il= 134 6/4/2020   n=  48 now=   10444 end=      12379     10095     12265 U=    26.38 T=   92.1 p1=  18.5 p2=    84.4 ed=   154 6/24/2020   x1=  86. x2= 134. y1=   .23 y2= -1.59     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12379   10095    12265    11   154 6/24/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999299 cc2=  .854961 lx=  9.42378 if=  87 il= 134 6/4/2020   n=  47 now=   10444 end=      12379     10095     12265 U=    26.18 T=   92.4 p1=  18.5 p2=    84.4 ed=   154 6/24/2020   x1=  87. x2= 134. y1=   .21 y2= -1.59     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12379   10095    12265    11   154 6/24/2020 
AAA1     1 US_Indiana_Marion Confirmed cc1=  .999279 cc2=  .853414 lx=  9.41378 if=  88 il= 134 6/4/2020   n=  46 now=   10444 end=      12256     10095     12265 U=    25.87 T=   91.6 p1=  17.3 p2=    85.2 ed=   152 6/22/2020   x1=  88. x2= 134. y1=   .14 y2= -1.64 BEST
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999280 cc2=  .853414 lx=  9.41578 if=  88 il= 134 6/4/2020   n=  46 now=   10444 end=      12256     10095     12265 U=    25.87 T=   91.6 p1=  17.3 p2=    85.2 ed=   152 6/22/2020   x1=  88. x2= 134. y1=   .14 y2= -1.64 BEST
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12256   10095    12265    11   152 6/22/2020 
AAA1     1 US_Indiana_Marion Confirmed cc1=  .999329 cc2=  .851887 lx=  9.41378 if=  89 il= 134 6/4/2020   n=  45 now=   10444 end=      12256     10095     12265 U=    25.84 T=   91.6 p1=  17.3 p2=    85.2 ed=   152 6/22/2020   x1=  89. x2= 134. y1=   .10 y2= -1.64 BEST
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999331 cc2=  .851887 lx=  9.40978 if=  89 il= 134 6/4/2020   n=  45 now=   10444 end=      12256     10095     12265 U=    25.84 T=   91.6 p1=  17.3 p2=    85.2 ed=   152 6/22/2020   x1=  89. x2= 134. y1=   .10 y2= -1.64 BEST
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12256   10095    12265    11   152 6/22/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999406 cc2=  .850335 lx=  9.40378 if=  90 il= 134 6/4/2020   n=  44 now=   10444 end=      12134     10095     12265 U=    25.04 T=   91.6 p1=  16.2 p2=    86.1 ed=   150 6/20/2020   x1=  90. x2= 134. y1=   .06 y2= -1.69     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12134   10095    12265    11   150 6/20/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999463 cc2=  .848708 lx=  9.39378 if=  91 il= 134 6/4/2020   n=  43 now=   10444 end=      12013     10095     12265 U=    24.10 T=   91.9 p1=  15.0 p2=    86.9 ed=   148 6/18/2020   x1=  91. x2= 134. y1=   .04 y2= -1.75     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12013   10095    12265    11   148 6/18/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999478 cc2=  .846979 lx=  9.39378 if=  92 il= 134 6/4/2020   n=  42 now=   10444 end=      12013     10095     12265 U=    23.98 T=   92.1 p1=  15.0 p2=    86.9 ed=   148 6/18/2020   x1=  92. x2= 134. y1=   .00 y2= -1.75     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12013   10095    12265    11   148 6/18/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999476 cc2=  .845172 lx=  9.39378 if=  93 il= 134 6/4/2020   n=  41 now=   10444 end=      12013     10095     12265 U=    23.81 T=   92.4 p1=  15.0 p2=    86.9 ed=   148 6/18/2020   x1=  93. x2= 134. y1=  -.03 y2= -1.75     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12013   10095    12265    11   148 6/18/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999456 cc2=  .843282 lx=  9.38378 if=  94 il= 134 6/4/2020   n=  40 now=   10444 end=      11893     10095     12265 U=    23.15 T=   92.1 p1=  13.9 p2=    87.8 ed=   146 6/16/2020   x1=  94. x2= 134. y1=  -.08 y2= -1.81     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11893   10095    12265    11   146 6/16/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999445 cc2=  .841331 lx=  9.38378 if=  95 il= 134 6/4/2020   n=  39 now=   10444 end=      11893     10095     12265 U=    22.78 T=   92.8 p1=  13.9 p2=    87.8 ed=   146 6/16/2020   x1=  95. x2= 134. y1=  -.10 y2= -1.81     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11893   10095    12265    11   146 6/16/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999401 cc2=  .839273 lx=  9.38378 if=  96 il= 134 6/4/2020   n=  38 now=   10444 end=      11893     10095     12265 U=    22.59 T=   93.2 p1=  13.9 p2=    87.8 ed=   146 6/16/2020   x1=  96. x2= 134. y1=  -.13 y2= -1.81     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11893   10095    12265    11   146 6/16/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999369 cc2=  .837148 lx=  9.38378 if=  97 il= 134 6/4/2020   n=  37 now=   10444 end=      11893     10095     12265 U=    22.47 T=   93.4 p1=  13.9 p2=    87.8 ed=   146 6/16/2020   x1=  97. x2= 134. y1=  -.16 y2= -1.81     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    11893   10095    12265    11   146 6/16/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999382 cc2=  .834983 lx=  9.39378 if=  98 il= 134 6/4/2020   n=  36 now=   10444 end=      12013     10095     12265 U=    23.23 T=   93.4 p1=  15.0 p2=    86.9 ed=   148 6/18/2020   x1=  98. x2= 134. y1=  -.20 y2= -1.75     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12013   10095    12265    11   148 6/18/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999397 cc2=  .832730 lx=  9.40378 if=  99 il= 134 6/4/2020   n=  35 now=   10444 end=      12134     10095     12265 U=    24.11 T=   93.2 p1=  16.2 p2=    86.1 ed=   150 6/20/2020   x1=  99. x2= 134. y1=  -.24 y2= -1.69     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12134   10095    12265    11   150 6/20/2020 
AAA1     1 US_Indiana_Marion Confirmed cc1=  .999323 cc2=  .825245 lx=  9.41378 if= 102 il= 134 6/4/2020   n=  32 now=   10444 end=      12256     10095     12265 U=    25.35 T=   92.4 p1=  17.3 p2=    85.2 ed=   152 6/22/2020   x1= 102. x2= 134. y1=  -.38 y2= -1.64 BEST
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999323 cc2=  .825245 lx=  9.41478 if= 102 il= 134 6/4/2020   n=  32 now=   10444 end=      12256     10095     12265 U=    25.35 T=   92.4 p1=  17.3 p2=    85.2 ed=   152 6/22/2020   x1= 102. x2= 134. y1=  -.38 y2= -1.64 BEST
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12256   10095    12265    11   152 6/22/2020 
AAA1     1 US_Indiana_Marion Confirmed cc1=  .999260 cc2=  .822483 lx=  9.41378 if= 103 il= 134 6/4/2020   n=  31 now=   10444 end=      12256     10095     12265 U=    25.28 T=   92.5 p1=  17.3 p2=    85.2 ed=   152 6/22/2020   x1= 103. x2= 134. y1=  -.41 y2= -1.64 BEST
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999260 cc2=  .822483 lx=  9.41578 if= 103 il= 134 6/4/2020   n=  31 now=   10444 end=      12256     10095     12265 U=    25.28 T=   92.5 p1=  17.3 p2=    85.2 ed=   152 6/22/2020   x1= 103. x2= 134. y1=  -.41 y2= -1.64 BEST
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12256   10095    12265    11   152 6/22/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999201 cc2=  .819595 lx=  9.42378 if= 104 il= 134 6/4/2020   n=  30 now=   10444 end=      12379     10095     12265 U=    25.66 T=   93.2 p1=  18.5 p2=    84.4 ed=   153 6/23/2020   x1= 104. x2= 134. y1=  -.42 y2= -1.59     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12379   10095    12265    11   153 6/23/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .999293 cc2=  .816719 lx=  9.44378 if= 105 il= 134 6/4/2020   n=  29 now=   10444 end=      12629     10095     12265 U=    28.07 T=   92.0 p1=  20.9 p2=    82.7 ed=   158 6/28/2020   x1= 105. x2= 134. y1=  -.46 y2= -1.50     
GP: Confirmed US_Indiana_Marion 6/4/2020        134   10444    12629   10095    12265    11   158 6/28/2020 
