TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3284.00000        8.09682
TAB:  Italy_Friuli_Venezia_Giulia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   108 5/9/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .998782 cc2=  .885554 lx=  5.83895 if=  48 il= 125 5/26/2020  n=  77 now=     340 end=        343       329       332 U=    16.36 T=   73.5 p1=    .9 p2=    99.1 ed=   112 5/13/2020   x1=  48. x2= 125. y1=  1.56 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   112 5/13/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .998822 cc2=  .884861 lx=  5.83895 if=  49 il= 125 5/26/2020  n=  76 now=     340 end=        343       329       332 U=    16.71 T=   72.4 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  49. x2= 125. y1=  1.40 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .998790 cc2=  .884082 lx=  5.83895 if=  50 il= 125 5/26/2020  n=  75 now=     340 end=        343       329       332 U=    16.77 T=   72.2 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  50. x2= 125. y1=  1.32 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .998752 cc2=  .883282 lx=  5.83895 if=  51 il= 125 5/26/2020  n=  74 now=     340 end=        343       329       332 U=    16.77 T=   72.2 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  51. x2= 125. y1=  1.26 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .998713 cc2=  .882465 lx=  5.83895 if=  52 il= 125 5/26/2020  n=  73 now=     340 end=        343       329       332 U=    16.84 T=   72.0 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  52. x2= 125. y1=  1.19 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .998666 cc2=  .881624 lx=  5.83895 if=  53 il= 125 5/26/2020  n=  72 now=     340 end=        343       329       332 U=    16.70 T=   72.4 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  53. x2= 125. y1=  1.16 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .998637 cc2=  .880786 lx=  5.83895 if=  54 il= 125 5/26/2020  n=  71 now=     340 end=        343       329       332 U=    17.07 T=   71.3 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  54. x2= 125. y1=  1.01 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .998580 cc2=  .879901 lx=  5.83895 if=  55 il= 125 5/26/2020  n=  70 now=     340 end=        343       329       332 U=    17.33 T=   70.4 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  55. x2= 125. y1=   .89 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .998545 cc2=  .879022 lx=  5.83895 if=  56 il= 125 5/26/2020  n=  69 now=     340 end=        343       329       332 U=    17.14 T=   71.0 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  56. x2= 125. y1=   .88 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .998486 cc2=  .878100 lx=  5.83895 if=  57 il= 125 5/26/2020  n=  68 now=     340 end=        343       329       332 U=    17.16 T=   71.0 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  57. x2= 125. y1=   .81 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .998425 cc2=  .877158 lx=  5.83895 if=  58 il= 125 5/26/2020  n=  67 now=     340 end=        343       329       332 U=    17.01 T=   71.4 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  58. x2= 125. y1=   .79 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .998354 cc2=  .876184 lx=  5.83895 if=  59 il= 125 5/26/2020  n=  66 now=     340 end=        343       329       332 U=    16.96 T=   71.6 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  59. x2= 125. y1=   .74 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .998278 cc2=  .875187 lx=  5.83895 if=  60 il= 125 5/26/2020  n=  65 now=     340 end=        343       329       332 U=    16.94 T=   71.6 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  60. x2= 125. y1=   .69 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .998113 cc2=  .873113 lx=  5.83895 if=  62 il= 125 5/26/2020  n=  63 now=     340 end=        343       329       332 U=    17.18 T=   70.9 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  62. x2= 125. y1=   .52 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .998030 cc2=  .872042 lx=  5.83895 if=  63 il= 125 5/26/2020  n=  62 now=     340 end=        343       329       332 U=    17.16 T=   71.0 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  63. x2= 125. y1=   .46 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .997940 cc2=  .870939 lx=  5.83895 if=  64 il= 125 5/26/2020  n=  61 now=     340 end=        343       329       332 U=    16.97 T=   71.6 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  64. x2= 125. y1=   .45 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .997837 cc2=  .869800 lx=  5.83895 if=  65 il= 125 5/26/2020  n=  60 now=     340 end=        343       329       332 U=    16.85 T=   71.9 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  65. x2= 125. y1=   .41 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .997620 cc2=  .867431 lx=  5.83895 if=  67 il= 125 5/26/2020  n=  58 now=     340 end=        343       329       332 U=    17.18 T=   70.9 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  67. x2= 125. y1=   .23 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .997502 cc2=  .866195 lx=  5.83895 if=  68 il= 125 5/26/2020  n=  57 now=     340 end=        343       329       332 U=    17.26 T=   70.7 p1=    .9 p2=    99.1 ed=   111 5/12/2020   x1=  68. x2= 125. y1=   .15 y2= -3.15     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      343     329      332    22   111 5/12/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .997428 cc2=  .864975 lx=  5.82895 if=  69 il= 125 5/26/2020  n=  56 now=     340 end=        339       329       332 U=    15.95 T=   70.5 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  69. x2= 125. y1=   .10 y2= -3.41 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .997503 cc2=  .864975 lx=  5.83295 if=  69 il= 125 5/26/2020  n=  56 now=     340 end=        339       329       332 U=    15.95 T=   70.5 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  69. x2= 125. y1=   .10 y2= -3.41 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   108 5/9/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .997340 cc2=  .863709 lx=  5.82895 if=  70 il= 125 5/26/2020  n=  55 now=     340 end=        339       329       332 U=    15.99 T=   70.4 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  70. x2= 125. y1=   .02 y2= -3.41 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .997397 cc2=  .863709 lx=  5.83295 if=  70 il= 125 5/26/2020  n=  55 now=     340 end=        339       329       332 U=    15.99 T=   70.4 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  70. x2= 125. y1=   .02 y2= -3.41 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   108 5/9/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .997268 cc2=  .862428 lx=  5.82895 if=  71 il= 125 5/26/2020  n=  54 now=     340 end=        339       329       332 U=    15.96 T=   70.5 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  71. x2= 125. y1=  -.03 y2= -3.41 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .997308 cc2=  .862428 lx=  5.83195 if=  71 il= 125 5/26/2020  n=  54 now=     340 end=        339       329       332 U=    15.96 T=   70.5 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  71. x2= 125. y1=  -.03 y2= -3.41 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   108 5/9/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .997191 cc2=  .861108 lx=  5.82895 if=  72 il= 125 5/26/2020  n=  53 now=     340 end=        339       329       332 U=    15.93 T=   70.6 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  72. x2= 125. y1=  -.09 y2= -3.41 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .997215 cc2=  .861108 lx=  5.83095 if=  72 il= 125 5/26/2020  n=  53 now=     340 end=        339       329       332 U=    15.93 T=   70.6 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  72. x2= 125. y1=  -.09 y2= -3.41 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   108 5/9/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .997107 cc2=  .859746 lx=  5.82895 if=  73 il= 125 5/26/2020  n=  52 now=     340 end=        339       329       332 U=    15.98 T=   70.4 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  73. x2= 125. y1=  -.16 y2= -3.41 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .997117 cc2=  .859746 lx=  5.83095 if=  73 il= 125 5/26/2020  n=  52 now=     340 end=        339       329       332 U=    15.98 T=   70.4 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  73. x2= 125. y1=  -.16 y2= -3.41 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   108 5/9/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .997049 cc2=  .858374 lx=  5.82895 if=  74 il= 125 5/26/2020  n=  51 now=     340 end=        339       329       332 U=    16.03 T=   70.3 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  74. x2= 125. y1=  -.23 y2= -3.41 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .997051 cc2=  .858374 lx=  5.82995 if=  74 il= 125 5/26/2020  n=  51 now=     340 end=        339       329       332 U=    16.03 T=   70.3 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  74. x2= 125. y1=  -.23 y2= -3.41 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   108 5/9/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .996957 cc2=  .855536 lx=  5.82895 if=  76 il= 125 5/26/2020  n=  49 now=     340 end=        339       329       332 U=    15.81 T=   71.0 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  76. x2= 125. y1=  -.32 y2= -3.41 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .996963 cc2=  .855536 lx=  5.82795 if=  76 il= 125 5/26/2020  n=  49 now=     340 end=        339       329       332 U=    15.81 T=   71.0 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  76. x2= 125. y1=  -.32 y2= -3.41 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   108 5/9/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .996862 cc2=  .854005 lx=  5.82895 if=  77 il= 125 5/26/2020  n=  48 now=     340 end=        339       329       332 U=    15.70 T=   71.4 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  77. x2= 125. y1=  -.36 y2= -3.41 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .996882 cc2=  .854005 lx=  5.82695 if=  77 il= 125 5/26/2020  n=  48 now=     340 end=        339       329       332 U=    15.70 T=   71.4 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  77. x2= 125. y1=  -.36 y2= -3.41 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   108 5/9/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .994944 cc2=  .838771 lx=  5.82895 if=  85 il= 125 5/26/2020  n=  40 now=     340 end=        339       329       332 U=    15.30 T=   72.7 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  85. x2= 125. y1=  -.80 y2= -3.41 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .995212 cc2=  .838771 lx=  5.82395 if=  85 il= 125 5/26/2020  n=  40 now=     340 end=        339       329       332 U=    15.30 T=   72.7 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  85. x2= 125. y1=  -.80 y2= -3.41 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   108 5/9/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .994600 cc2=  .836487 lx=  5.81895 if=  86 il= 125 5/26/2020  n=  39 now=     340 end=        336       329       332 U=    13.35 T=   74.6 p1=  -1.2 p2=   101.2 ed=   106 5/7/2020    x1=  86. x2= 125. y1=  -.85 y2= -3.78 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .994872 cc2=  .836487 lx=  5.82295 if=  86 il= 125 5/26/2020  n=  39 now=     340 end=        336       329       332 U=    13.35 T=   74.6 p1=  -1.2 p2=   101.2 ed=   106 5/7/2020    x1=  86. x2= 125. y1=  -.85 y2= -3.78 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      336     329      332    22   106 5/7/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .994190 cc2=  .834062 lx=  5.81895 if=  87 il= 125 5/26/2020  n=  38 now=     340 end=        336       329       332 U=    13.10 T=   75.5 p1=  -1.2 p2=   101.2 ed=   106 5/7/2020    x1=  87. x2= 125. y1=  -.88 y2= -3.78 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .994467 cc2=  .834062 lx=  5.82295 if=  87 il= 125 5/26/2020  n=  38 now=     340 end=        336       329       332 U=    13.10 T=   75.5 p1=  -1.2 p2=   101.2 ed=   106 5/7/2020    x1=  87. x2= 125. y1=  -.88 y2= -3.78 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      336     329      332    22   106 5/7/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .993795 cc2=  .831573 lx=  5.82895 if=  88 il= 125 5/26/2020  n=  37 now=     340 end=        339       329       332 U=    14.62 T=   75.1 p1=   -.3 p2=   100.3 ed=   109 5/10/2020   x1=  88. x2= 125. y1=  -.88 y2= -3.41 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .994071 cc2=  .831573 lx=  5.82395 if=  88 il= 125 5/26/2020  n=  37 now=     340 end=        339       329       332 U=    14.62 T=   75.1 p1=   -.3 p2=   100.3 ed=   109 5/10/2020   x1=  88. x2= 125. y1=  -.88 y2= -3.41 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   109 5/10/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .993656 cc2=  .829257 lx=  5.82895 if=  89 il= 125 5/26/2020  n=  36 now=     340 end=        339       329       332 U=    15.18 T=   73.2 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  89. x2= 125. y1= -1.04 y2= -3.41 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .993818 cc2=  .829257 lx=  5.82495 if=  89 il= 125 5/26/2020  n=  36 now=     340 end=        339       329       332 U=    15.18 T=   73.2 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  89. x2= 125. y1= -1.04 y2= -3.41 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   108 5/9/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .993144 cc2=  .826477 lx=  5.82895 if=  90 il= 125 5/26/2020  n=  35 now=     340 end=        339       329       332 U=    14.91 T=   74.1 p1=   -.3 p2=   100.3 ed=   109 5/10/2020   x1=  90. x2= 125. y1= -1.07 y2= -3.41 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .993294 cc2=  .826477 lx=  5.82495 if=  90 il= 125 5/26/2020  n=  35 now=     340 end=        339       329       332 U=    14.91 T=   74.1 p1=   -.3 p2=   100.3 ed=   109 5/10/2020   x1=  90. x2= 125. y1= -1.07 y2= -3.41 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   109 5/10/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .992758 cc2=  .823727 lx=  5.82895 if=  91 il= 125 5/26/2020  n=  34 now=     340 end=        339       329       332 U=    14.87 T=   74.2 p1=   -.3 p2=   100.3 ed=   109 5/10/2020   x1=  91. x2= 125. y1= -1.13 y2= -3.41 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .992845 cc2=  .823727 lx=  5.82595 if=  91 il= 125 5/26/2020  n=  34 now=     340 end=        339       329       332 U=    14.87 T=   74.2 p1=   -.3 p2=   100.3 ed=   109 5/10/2020   x1=  91. x2= 125. y1= -1.13 y2= -3.41 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   109 5/10/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .992434 cc2=  .820936 lx=  5.82895 if=  92 il= 125 5/26/2020  n=  33 now=     340 end=        339       329       332 U=    15.31 T=   72.7 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  92. x2= 125. y1= -1.26 y2= -3.41 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .992457 cc2=  .820936 lx=  5.82695 if=  92 il= 125 5/26/2020  n=  33 now=     340 end=        339       329       332 U=    15.31 T=   72.7 p1=   -.3 p2=   100.3 ed=   108 5/9/2020    x1=  92. x2= 125. y1= -1.26 y2= -3.41 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   108 5/9/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .991778 cc2=  .817700 lx=  5.82895 if=  93 il= 125 5/26/2020  n=  32 now=     340 end=        339       329       332 U=    15.04 T=   73.6 p1=   -.3 p2=   100.3 ed=   109 5/10/2020   x1=  93. x2= 125. y1= -1.29 y2= -3.41 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .991789 cc2=  .817700 lx=  5.82795 if=  93 il= 125 5/26/2020  n=  32 now=     340 end=        339       329       332 U=    15.04 T=   73.6 p1=   -.3 p2=   100.3 ed=   109 5/10/2020   x1=  93. x2= 125. y1= -1.29 y2= -3.41 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   109 5/10/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .991274 cc2=  .814497 lx=  5.82895 if=  94 il= 125 5/26/2020  n=  31 now=     340 end=        339       329       332 U=    15.08 T=   73.5 p1=   -.3 p2=   100.3 ed=   109 5/10/2020   x1=  94. x2= 125. y1= -1.36 y2= -3.41 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .991274 cc2=  .814497 lx=  5.82895 if=  94 il= 125 5/26/2020  n=  31 now=     340 end=        339       329       332 U=    15.08 T=   73.5 p1=   -.3 p2=   100.3 ed=   109 5/10/2020   x1=  94. x2= 125. y1= -1.36 y2= -3.41 BEST
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      339     329      332    22   109 5/10/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .993361 cc2=  .804378 lx=  5.85895 if=  98 il= 125 5/26/2020  n=  27 now=     340 end=        350       329       332 U=    22.71 T=   62.2 p1=   2.9 p2=    97.1 ed=   115 5/16/2020   x1=  98. x2= 125. y1= -1.58 y2= -2.77     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      350     329      332    22   115 5/16/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .993360 cc2=  .800910 lx=  5.86895 if=  99 il= 125 5/26/2020  n=  26 now=     340 end=        353       329       332 U=    25.44 T=   58.4 p1=   3.8 p2=    96.3 ed=   118 5/19/2020   x1=  99. x2= 125. y1= -1.60 y2= -2.62     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      353     329      332    22   118 5/19/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .993218 cc2=  .797102 lx=  5.87895 if= 100 il= 125 5/26/2020  n=  25 now=     340 end=        357       329       332 U=    29.16 T=   52.4 p1=   5.0 p2=    95.2 ed=   121 5/22/2020   x1= 100. x2= 125. y1= -1.63 y2= -2.49     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      357     329      332    22   121 5/22/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .992392 cc2=  .792392 lx=  5.87895 if= 101 il= 125 5/26/2020  n=  24 now=     340 end=        357       329       332 U=    28.58 T=   53.8 p1=   5.0 p2=    95.2 ed=   121 5/22/2020   x1= 101. x2= 125. y1= -1.65 y2= -2.49     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      357     329      332    22   121 5/22/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .991788 cc2=  .787664 lx=  5.88895 if= 102 il= 125 5/26/2020  n=  23 now=     340 end=        361       329       332 U=    30.97 T=   51.4 p1=   6.2 p2=    94.2 ed=   124 5/25/2020   x1= 102. x2= 125. y1= -1.63 y2= -2.38     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      361     329      332    22   124 5/25/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .991517 cc2=  .783003 lx=  5.91895 if= 103 il= 125 5/26/2020  n=  22 now=     340 end=        372       329       332 U=    38.23 T=   44.9 p1=   9.4 p2=    91.4 ed=   135 6/5/2020    x1= 103. x2= 125. y1= -1.52 y2= -2.10     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      372     329      332    22   135 6/5/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .992318 cc2=  .779117 lx=  6.04895 if= 104 il= 125 5/26/2020  n=  21 now=     340 end=        423       329       332 U=    74.52 T=   22.6 p1=  24.4 p2=    80.4 ed=   198 8/7/2020    x1= 104. x2= 125. y1= -1.09 y2= -1.37     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      423     329      332    22   198 8/7/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .991642 cc2=  .773424 lx=  6.22895 if= 105 il= 125 5/26/2020  n=  20 now=     340 end=        507       329       332 U=   129.20 T=   16.8 p1=  49.1 p2=    67.1 ed=   321 12/8/2020   x1= 105. x2= 125. y1=  -.68 y2=  -.84     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      507     329      332    22   321 12/8/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .990385 cc2=  .766778 lx=  6.14895 if= 106 il= 125 5/26/2020  n=  19 now=     340 end=        468       329       332 U=   110.88 T=    9.5 p1=  37.6 p2=    72.6 ed=   271 10/19/2020  x1= 106. x2= 125. y1=  -.87 y2= -1.04     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      468     329      332    22   271 10/19/2020
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .989751 cc2=  .760335 lx=  6.02895 if= 107 il= 125 5/26/2020  n=  18 now=     340 end=        415       329       332 U=    72.18 T=   19.8 p1=  22.1 p2=    81.9 ed=   190 7/30/2020   x1= 107. x2= 125. y1= -1.21 y2= -1.46     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      415     329      332    22   190 7/30/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Deaths    cc1=  .986864 cc2=  .744328 lx=  6.37895 if= 109 il= 125 5/26/2020  n=  16 now=     340 end=        589       329       332 U=   164.65 T=   36.1 p1=  73.2 p2=    57.7 ed=   424 3/21/2021   x1= 109. x2= 125. y1=  -.44 y2=  -.54     
GP: Deaths    Italy_Friuli_Venezia_Giulia 5/26/2020       125     340      589     329      332    22   424 3/21/2021 
