TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7866.00000        8.97030
TAB:  Guatemala Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Guatemala 5/18/2020       117     289       74      35       90    12   173 7/13/2020 
AAA2     1 Guatemala Deaths    cc1=  .990805 cc2=  .811199 lx=  4.26643 if=  87 il= 117 5/18/2020  n=  30 now=     289 end=         71        35        90 U=    25.36 T=  108.4 p1= -75.4 p2=   407.0 ed=   168 7/8/2020    x1=  87. x2= 117. y1=   .84 y2=  -.34     
GP: Deaths    Guatemala 5/18/2020       117     289       71      35       90    12   168 7/8/2020  
AAA2     1 Guatemala Deaths    cc1=  .990096 cc2=  .807522 lx=  4.22643 if=  88 il= 117 5/18/2020  n=  29 now=     289 end=         68        35        90 U=    23.71 T=  107.5 p1= -76.5 p2=   425.0 ed=   163 7/3/2020    x1=  88. x2= 117. y1=   .82 y2=  -.40     
GP: Deaths    Guatemala 5/18/2020       117     289       68      35       90    12   163 7/3/2020  
AAA2     1 Guatemala Deaths    cc1=  .989036 cc2=  .803340 lx=  4.22643 if=  89 il= 117 5/18/2020  n=  28 now=     289 end=         68        35        90 U=    22.89 T=  107.9 p1= -76.5 p2=   425.0 ed=   161 7/1/2020    x1=  89. x2= 117. y1=   .82 y2=  -.40     
GP: Deaths    Guatemala 5/18/2020       117     289       68      35       90    12   161 7/1/2020  
AAA2     1 Guatemala Deaths    cc1=  .988054 cc2=  .799072 lx=  4.27643 if=  90 il= 117 5/18/2020  n=  27 now=     289 end=         71        35        90 U=    23.02 T=  109.5 p1= -75.4 p2=   407.0 ed=   163 7/3/2020    x1=  90. x2= 117. y1=   .85 y2=  -.33     
GP: Deaths    Guatemala 5/18/2020       117     289       71      35       90    12   163 7/3/2020  
AAA1     1 Guatemala Deaths    cc1=  .988734 cc2=  .796284 lx=  4.54643 if=  91 il= 117 5/18/2020  n=  26 now=     289 end=         94        35        90 U=    28.51 T=  116.7 p1= -67.5 p2=   307.4 ed=   184 7/24/2020   x1=  91. x2= 117. y1=   .90 y2=  -.01 BEST
AAA2     1 Guatemala Deaths    cc1=  .988734 cc2=  .796284 lx=  4.54643 if=  91 il= 117 5/18/2020  n=  26 now=     289 end=         94        35        90 U=    28.51 T=  116.7 p1= -67.5 p2=   307.4 ed=   184 7/24/2020   x1=  91. x2= 117. y1=   .90 y2=  -.01 BEST
GP: Deaths    Guatemala 5/18/2020       117     289       94      35       90    12   184 7/24/2020 
AAA2     1 Guatemala Deaths    cc1=  .991547 cc2=  .795431 lx=  6.03643 if=  92 il= 117 5/18/2020  n=  25 now=     289 end=        418        35        90 U=    65.29 T=  176.3 p1=  44.6 p2=    69.1 ed=   330 12/17/2020  x1=  92. x2= 117. y1=  1.29 y2=   .91     
GP: Deaths    Guatemala 5/18/2020       117     289      418      35       90    12   330 12/17/2020
AAA2     1 Guatemala Deaths    cc1=  .990553 cc2=  .790553 lx=  6.37643 if=  93 il= 117 5/18/2020  n=  24 now=     289 end=        587        35        90 U=    69.81 T=  189.4 p1= 103.1 p2=    49.2 ed=   354 1/10/2021   x1=  93. x2= 117. y1=  1.38 y2=  1.04     
GP: Deaths    Guatemala 5/18/2020       117     289      587      35       90    12   354 1/10/2021 
AAA2     1 Guatemala Deaths    cc1=  .990888 cc2=  .786764 lx=  7.66643 if=  94 il= 117 5/18/2020  n=  23 now=     289 end=       2135        35        90 U=   106.56 T=  267.6 p1= 638.8 p2=    13.5 ed=   519 6/24/2021   x1=  94. x2= 117. y1=  1.63 y2=  1.41     
GP: Deaths    Guatemala 5/18/2020       117     289    -          35       90    12   519 6/24/2021 
AAA2     1 Guatemala Deaths    cc1=  .989681 cc2=  .781167 lx=  7.66643 if=  95 il= 117 5/18/2020  n=  22 now=     289 end=       2135        35        90 U=   117.40 T=  283.0 p1= 638.8 p2=    13.5 ed=   560 8/4/2021    x1=  95. x2= 117. y1=  1.60 y2=  1.41     
GP: Deaths    Guatemala 5/18/2020       117     289    -          35       90    12   560 8/4/2021  
AAA2     1 Guatemala Deaths    cc1=  .991729 cc2=  .778528 lx=  7.66643 if=  96 il= 117 5/18/2020  n=  21 now=     289 end=       2135        35        90 U=   112.06 T=  275.4 p1= 638.8 p2=    13.5 ed=   539 7/14/2021   x1=  96. x2= 117. y1=  1.60 y2=  1.41     
GP: Deaths    Guatemala 5/18/2020       117     289    -          35       90    12   539 7/14/2021 
AAA2     1 Guatemala Deaths    cc1=  .992571 cc2=  .774353 lx=  6.62643 if=  97 il= 117 5/18/2020  n=  20 now=     289 end=        754        35        90 U=    82.09 T=  209.1 p1= 160.9 p2=    38.3 ed=   402 2/27/2021   x1=  97. x2= 117. y1=  1.37 y2=  1.12     
GP: Deaths    Guatemala 5/18/2020       117     289      754      35       90    12   402 2/27/2021 
AAA2     1 Guatemala Deaths    cc1=  .992380 cc2=  .768774 lx=  5.43643 if=  98 il= 117 5/18/2020  n=  19 now=     289 end=        229        35        90 U=    54.61 T=  151.5 p1= -20.8 p2=   126.2 ed=   280 10/28/2020  x1=  98. x2= 117. y1=   .98 y2=   .63     
GP: Deaths    Guatemala 5/18/2020       117     289      229      35       90    12   280 10/28/2020
AAA2     1 Guatemala Deaths    cc1=  .993753 cc2=  .764338 lx=  4.81643 if=  99 il= 117 5/18/2020  n=  18 now=     289 end=        123        35        90 U=    37.28 T=  125.6 p1= -57.4 p2=   235.0 ed=   213 8/22/2020   x1=  99. x2= 117. y1=   .71 y2=   .23     
GP: Deaths    Guatemala 5/18/2020       117     289      123      35       90    12   213 8/22/2020 
AAA1     1 Guatemala Deaths    cc1=  .993871 cc2=  .758168 lx=  4.52643 if= 100 il= 117 5/18/2020  n=  17 now=     289 end=         92        35        90 U=    28.76 T=  116.2 p1= -68.2 p2=   314.1 ed=   184 7/24/2020   x1= 100. x2= 117. y1=   .56 y2=  -.03 BEST
AAA2     1 Guatemala Deaths    cc1=  .993871 cc2=  .758168 lx=  4.52943 if= 100 il= 117 5/18/2020  n=  17 now=     289 end=         92        35        90 U=    28.76 T=  116.2 p1= -68.2 p2=   314.1 ed=   184 7/24/2020   x1= 100. x2= 117. y1=   .56 y2=  -.03 BEST
GP: Deaths    Guatemala 5/18/2020       117     289       92      35       90    12   184 7/24/2020 
AAA2     1 Guatemala Deaths    cc1=  .992831 cc2=  .750295 lx=  4.44643 if= 101 il= 117 5/18/2020  n=  16 now=     289 end=         85        35        90 U=    26.96 T=  113.9 p1= -70.6 p2=   340.0 ed=   177 7/17/2020   x1= 101. x2= 117. y1=   .48 y2=  -.12     
GP: Deaths    Guatemala 5/18/2020       117     289       85      35       90    12   177 7/17/2020 
AAA2     1 Guatemala Deaths    cc1=  .991674 cc2=  .741674 lx=  4.34643 if= 102 il= 117 5/18/2020  n=  15 now=     289 end=         77        35        90 U=    23.13 T=  111.6 p1= -73.4 p2=   375.3 ed=   166 7/6/2020    x1= 102. x2= 117. y1=   .41 y2=  -.23     
GP: Deaths    Guatemala 5/18/2020       117     289       77      35       90    12   166 7/6/2020  
AAA2     1 Guatemala Deaths    cc1=  .990619 cc2=  .732420 lx=  4.62643 if= 103 il= 117 5/18/2020  n=  14 now=     289 end=        102        35        90 U=    31.02 T=  119.1 p1= -64.7 p2=   283.3 ed=   192 8/1/2020    x1= 103. x2= 117. y1=   .52 y2=   .07     
GP: Deaths    Guatemala 5/18/2020       117     289      102      35       90    12   192 8/1/2020  
AAA1     1 Guatemala Deaths    cc1=  .988515 cc2=  .721253 lx=  4.54643 if= 104 il= 117 5/18/2020  n=  13 now=     289 end=         94        35        90 U=    27.07 T=  116.8 p1= -67.5 p2=   307.4 ed=   180 7/20/2020   x1= 104. x2= 117. y1=   .47 y2=  -.01 BEST
AAA2     1 Guatemala Deaths    cc1=  .988515 cc2=  .721253 lx=  4.54543 if= 104 il= 117 5/18/2020  n=  13 now=     289 end=         94        35        90 U=    27.07 T=  116.8 p1= -67.5 p2=   307.4 ed=   180 7/20/2020   x1= 104. x2= 117. y1=   .47 y2=  -.01 BEST
GP: Deaths    Guatemala 5/18/2020       117     289       94      35       90    12   180 7/20/2020 
AAA2     1 Guatemala Deaths    cc1=  .989711 cc2=  .712361 lx=  7.66643 if= 105 il= 117 5/18/2020  n=  12 now=     289 end=       2135        35        90 U=   102.46 T=  261.8 p1= 638.8 p2=    13.5 ed=   503 6/8/2021    x1= 105. x2= 117. y1=  1.53 y2=  1.41     
GP: Deaths    Guatemala 5/18/2020       117     289    -          35       90    12   503 6/8/2021  
AAA2     1 Guatemala Deaths    cc1=  .988154 cc2=  .699479 lx=  7.66643 if= 106 il= 117 5/18/2020  n=  11 now=     289 end=       2135        35        90 U=   113.12 T=  276.9 p1= 638.8 p2=    13.5 ed=   543 7/18/2021   x1= 106. x2= 117. y1=  1.51 y2=  1.41     
GP: Deaths    Guatemala 5/18/2020       117     289    -          35       90    12   543 7/18/2021 
AAA2     1 Guatemala Deaths    cc1=  .986104 cc2=  .684593 lx=  7.66643 if= 107 il= 117 5/18/2020  n=  10 now=     289 end=       2135        35        90 U=   113.89 T=  278.0 p1= 638.8 p2=    13.5 ed=   546 7/21/2021   x1= 107. x2= 117. y1=  1.50 y2=  1.41     
GP: Deaths    Guatemala 5/18/2020       117     289    -          35       90    12   546 7/21/2021 
AAA2     1 Guatemala Deaths    cc1=  .985510 cc2=  .669283 lx=  7.66643 if= 108 il= 117 5/18/2020  n=   9 now=     289 end=       2135        35        90 U=   102.50 T=  261.9 p1= 638.8 p2=    13.5 ed=   503 6/8/2021    x1= 108. x2= 117. y1=  1.50 y2=  1.41     
GP: Deaths    Guatemala 5/18/2020       117     289    -          35       90    12   503 6/8/2021  
AAA2     1 Guatemala Deaths    cc1=  .980056 cc2=  .646723 lx=  7.66643 if= 109 il= 117 5/18/2020  n=   8 now=     289 end=       2135        35        90 U=   114.60 T=  279.0 p1= 638.8 p2=    13.5 ed=   549 7/24/2021   x1= 109. x2= 117. y1=  1.48 y2=  1.41     
GP: Deaths    Guatemala 5/18/2020       117     289    -          35       90    12   549 7/24/2021 
AAA2     1 Guatemala Deaths    cc1=  .982669 cc2=  .629116 lx=  7.66643 if= 110 il= 117 5/18/2020  n=   7 now=     289 end=       2135        35        90 U=   100.27 T=  258.8 p1= 638.8 p2=    13.5 ed=   495 5/31/2021   x1= 110. x2= 117. y1=  1.48 y2=  1.41     
GP: Deaths    Guatemala 5/18/2020       117     289    -          35       90    12   495 5/31/2021 
AAA2     1 Guatemala Deaths    cc1=  .974491 cc2=  .596527 lx=  7.66643 if= 111 il= 117 5/18/2020  n=   6 now=     289 end=       2135        35        90 U=    98.02 T=  255.6 p1= 638.8 p2=    13.5 ed=   486 5/22/2021   x1= 111. x2= 117. y1=  1.47 y2=  1.41     
GP: Deaths    Guatemala 5/18/2020       117     289    -          35       90    12   486 5/22/2021 
AAA2     1 Guatemala Deaths    cc1=  .959100 cc2=  .550852 lx=  7.66643 if= 112 il= 117 5/18/2020  n=   5 now=     289 end=       2135        35        90 U=   111.79 T=  275.0 p1= 638.8 p2=    13.5 ed=   538 7/13/2021   x1= 112. x2= 117. y1=  1.46 y2=  1.41     
GP: Deaths    Guatemala 5/18/2020       117     289    -          35       90    12   538 7/13/2021 
AAA2     1 Guatemala Deaths    cc1=  .984127 cc2=  .860093 lx=  7.03643 if=  54 il= 118 5/19/2020  n=  64 now=     289 end=       1137        43       154 U=    83.69 T=  217.3 p1= 293.4 p2=    25.4 ed=   414 3/11/2021   x1=  54. x2= 118. y1=  1.95 y2=  1.19     
GP: Deaths    Guatemala 5/19/2020       118     289    -          43      154     6   414 3/11/2021 
AAA2     1 Guatemala Deaths    cc1=  .985563 cc2=  .860563 lx=  6.68643 if=  55 il= 118 5/19/2020  n=  63 now=     289 end=        801        43       154 U=    76.21 T=  199.8 p1= 177.2 p2=    36.1 ed=   379 2/4/2021    x1=  55. x2= 118. y1=  1.90 y2=  1.07     
GP: Deaths    Guatemala 5/19/2020       118     289      801      43      154     6   379 2/4/2021  
AAA2     1 Guatemala Deaths    cc1=  .986921 cc2=  .860933 lx=  6.38643 if=  56 il= 118 5/19/2020  n=  62 now=     289 end=        593        43       154 U=    69.74 T=  185.3 p1= 105.2 p2=    48.7 ed=   349 1/5/2021    x1=  56. x2= 118. y1=  1.85 y2=   .97     
GP: Deaths    Guatemala 5/19/2020       118     289      593      43      154     6   349 1/5/2021  
AAA2     1 Guatemala Deaths    cc1=  .988193 cc2=  .861193 lx=  6.13643 if=  57 il= 118 5/19/2020  n=  61 now=     289 end=        462        43       154 U=    64.27 T=  173.6 p1=  59.9 p2=    62.6 ed=   325 12/12/2020  x1=  57. x2= 118. y1=  1.81 y2=   .87     
GP: Deaths    Guatemala 5/19/2020       118     289      462      43      154     6   325 12/12/2020
AAA2     1 Guatemala Deaths    cc1=  .989372 cc2=  .861335 lx=  5.91643 if=  58 il= 118 5/19/2020  n=  60 now=     289 end=        371        43       154 U=    59.42 T=  163.6 p1=  28.4 p2=    77.9 ed=   303 11/20/2020  x1=  58. x2= 118. y1=  1.78 y2=   .77     
GP: Deaths    Guatemala 5/19/2020       118     289      371      43      154     6   303 11/20/2020
AAA2     1 Guatemala Deaths    cc1=  .990449 cc2=  .861350 lx=  5.72643 if=  59 il= 118 5/19/2020  n=  59 now=     289 end=        306        43       154 U=    55.17 T=  155.3 p1=   5.9 p2=    94.4 ed=   285 11/2/2020   x1=  59. x2= 118. y1=  1.75 y2=   .68     
GP: Deaths    Guatemala 5/19/2020       118     289      306      43      154     6   285 11/2/2020 
AAA2     1 Guatemala Deaths    cc1=  .991416 cc2=  .861227 lx=  5.56643 if=  60 il= 118 5/19/2020  n=  58 now=     289 end=        261        43       154 U=    51.51 T=  148.4 p1=  -9.7 p2=   110.7 ed=   269 10/17/2020  x1=  60. x2= 118. y1=  1.72 y2=   .59     
GP: Deaths    Guatemala 5/19/2020       118     289      261      43      154     6   269 10/17/2020
AAA2     1 Guatemala Deaths    cc1=  .992263 cc2=  .860957 lx=  5.41643 if=  61 il= 118 5/19/2020  n=  57 now=     289 end=        225        43       154 U=    48.08 T=  142.2 p1= -22.1 p2=   128.4 ed=   255 10/3/2020   x1=  61. x2= 118. y1=  1.69 y2=   .50     
GP: Deaths    Guatemala 5/19/2020       118     289      225      43      154     6   255 10/3/2020 
AAA2     1 Guatemala Deaths    cc1=  .992981 cc2=  .860528 lx=  5.29643 if=  62 il= 118 5/19/2020  n=  56 now=     289 end=        199        43       154 U=    45.22 T=  137.4 p1= -31.1 p2=   145.2 ed=   244 9/22/2020   x1=  62. x2= 118. y1=  1.67 y2=   .43     
GP: Deaths    Guatemala 5/19/2020       118     289      199      43      154     6   244 9/22/2020 
AAA2     1 Guatemala Deaths    cc1=  .993561 cc2=  .859931 lx=  5.18643 if=  63 il= 118 5/19/2020  n=  55 now=     289 end=        178        43       154 U=    42.58 T=  133.1 p1= -38.4 p2=   162.4 ed=   233 9/11/2020   x1=  63. x2= 118. y1=  1.65 y2=   .35     
GP: Deaths    Guatemala 5/19/2020       118     289      178      43      154     6   233 9/11/2020 
AAA2     1 Guatemala Deaths    cc1=  .993995 cc2=  .859155 lx=  5.09643 if=  64 il= 118 5/19/2020  n=  54 now=     289 end=        163        43       154 U=    40.32 T=  129.7 p1= -43.6 p2=   177.3 ed=   224 9/2/2020    x1=  64. x2= 118. y1=  1.63 y2=   .29     
GP: Deaths    Guatemala 5/19/2020       118     289      163      43      154     6   224 9/2/2020  
AAA1     1 Guatemala Deaths    cc1=  .994274 cc2=  .858191 lx=  5.01643 if=  65 il= 118 5/19/2020  n=  53 now=     289 end=        150        43       154 U=    38.26 T=  126.7 p1= -48.1 p2=   192.7 ed=   216 8/25/2020   x1=  65. x2= 118. y1=  1.61 y2=   .23 BEST
AAA2     1 Guatemala Deaths    cc1=  .994274 cc2=  .858191 lx=  5.01843 if=  65 il= 118 5/19/2020  n=  53 now=     289 end=        150        43       154 U=    38.26 T=  126.7 p1= -48.1 p2=   192.7 ed=   216 8/25/2020   x1=  65. x2= 118. y1=  1.61 y2=   .23 BEST
GP: Deaths    Guatemala 5/19/2020       118     289      150      43      154     6   216 8/25/2020 
AAA2     1 Guatemala Deaths    cc1=  .994396 cc2=  .857035 lx=  4.95643 if=  66 il= 118 5/19/2020  n=  52 now=     289 end=        142        43       154 U=    36.56 T=  124.5 p1= -50.9 p2=   203.5 ed=   210 8/19/2020   x1=  66. x2= 118. y1=  1.60 y2=   .18     
GP: Deaths    Guatemala 5/19/2020       118     289      142      43      154     6   210 8/19/2020 
AAA2     1 Guatemala Deaths    cc1=  .994361 cc2=  .855685 lx=  4.89643 if=  67 il= 118 5/19/2020  n=  51 now=     289 end=        133        43       154 U=    34.89 T=  122.4 p1= -54.0 p2=   217.3 ed=   204 8/13/2020   x1=  67. x2= 118. y1=  1.59 y2=   .13     
GP: Deaths    Guatemala 5/19/2020       118     289      133      43      154     6   204 8/13/2020 
AAA2     1 Guatemala Deaths    cc1=  .994177 cc2=  .854149 lx=  4.86643 if=  68 il= 118 5/19/2020  n=  50 now=     289 end=        129        43       154 U=    33.73 T=  121.4 p1= -55.4 p2=   224.0 ed=   200 8/9/2020    x1=  68. x2= 118. y1=  1.58 y2=   .10     
GP: Deaths    Guatemala 5/19/2020       118     289      129      43      154     6   200 8/9/2020  
AAA2     1 Guatemala Deaths    cc1=  .993869 cc2=  .852447 lx=  4.83643 if=  69 il= 118 5/19/2020  n=  49 now=     289 end=        126        43       154 U=    32.59 T=  120.4 p1= -56.4 p2=   229.4 ed=   197 8/6/2020    x1=  69. x2= 118. y1=  1.58 y2=   .07     
GP: Deaths    Guatemala 5/19/2020       118     289      126      43      154     6   197 8/6/2020  
AAA2     1 Guatemala Deaths    cc1=  .993485 cc2=  .850627 lx=  4.83643 if=  70 il= 118 5/19/2020  n=  48 now=     289 end=        126        43       154 U=    31.92 T=  120.3 p1= -56.4 p2=   229.4 ed=   195 8/4/2020    x1=  70. x2= 118. y1=  1.58 y2=   .07     
GP: Deaths    Guatemala 5/19/2020       118     289      126      43      154     6   195 8/4/2020  
AAA2     1 Guatemala Deaths    cc1=  .993121 cc2=  .848783 lx=  4.86643 if=  71 il= 118 5/19/2020  n=  47 now=     289 end=        129        43       154 U=    31.71 T=  121.2 p1= -55.4 p2=   224.0 ed=   196 8/5/2020    x1=  71. x2= 118. y1=  1.58 y2=   .10     
GP: Deaths    Guatemala 5/19/2020       118     289      129      43      154     6   196 8/5/2020  
AAA2     1 Guatemala Deaths    cc1=  .992973 cc2=  .847108 lx=  4.95643 if=  72 il= 118 5/19/2020  n=  46 now=     289 end=        142        43       154 U=    32.34 T=  123.8 p1= -50.9 p2=   203.5 ed=   200 8/9/2020    x1=  72. x2= 118. y1=  1.60 y2=   .18     
GP: Deaths    Guatemala 5/19/2020       118     289      142      43      154     6   200 8/9/2020  
AAA2     1 Guatemala Deaths    cc1=  .993486 cc2=  .846044 lx=  5.19643 if=  73 il= 118 5/19/2020  n=  45 now=     289 end=        180        43       154 U=    39.35 T=  132.2 p1= -37.7 p2=   160.6 ed=   225 9/3/2020    x1=  73. x2= 118. y1=  1.50 y2=   .36     
GP: Deaths    Guatemala 5/19/2020       118     289      180      43      154     6   225 9/3/2020  
AAA2     1 Guatemala Deaths    cc1=  .993059 cc2=  .843988 lx=  5.16643 if=  74 il= 118 5/19/2020  n=  44 now=     289 end=        175        43       154 U=    38.00 T=  130.9 p1= -39.4 p2=   165.1 ed=   220 8/29/2020   x1=  74. x2= 118. y1=  1.50 y2=   .34     
GP: Deaths    Guatemala 5/19/2020       118     289      175      43      154     6   220 8/29/2020 
AAA2     1 Guatemala Deaths    cc1=  .992588 cc2=  .841832 lx=  5.19643 if=  75 il= 118 5/19/2020  n=  43 now=     289 end=        180        43       154 U=    40.99 T=  132.8 p1= -37.7 p2=   160.6 ed=   229 9/7/2020    x1=  75. x2= 118. y1=  1.41 y2=   .36     
GP: Deaths    Guatemala 5/19/2020       118     289      180      43      154     6   229 9/7/2020  
AAA2     1 Guatemala Deaths    cc1=  .992579 cc2=  .840081 lx=  5.09643 if=  76 il= 118 5/19/2020  n=  42 now=     289 end=        163        43       154 U=    38.30 T=  129.1 p1= -43.6 p2=   177.3 ed=   219 8/28/2020   x1=  76. x2= 118. y1=  1.39 y2=   .29     
GP: Deaths    Guatemala 5/19/2020       118     289      163      43      154     6   219 8/28/2020 
AAA1     1 Guatemala Deaths    cc1=  .992325 cc2=  .838021 lx=  5.02643 if=  77 il= 118 5/19/2020  n=  41 now=     289 end=        152        43       154 U=    36.19 T=  126.5 p1= -47.4 p2=   190.1 ed=   211 8/20/2020   x1=  77. x2= 118. y1=  1.37 y2=   .24 BEST
AAA2     1 Guatemala Deaths    cc1=  .992325 cc2=  .838021 lx=  5.03043 if=  77 il= 118 5/19/2020  n=  41 now=     289 end=        152        43       154 U=    36.19 T=  126.5 p1= -47.4 p2=   190.1 ed=   211 8/20/2020   x1=  77. x2= 118. y1=  1.37 y2=   .24 BEST
GP: Deaths    Guatemala 5/19/2020       118     289      152      43      154     6   211 8/20/2020 
AAA2     1 Guatemala Deaths    cc1=  .991849 cc2=  .835675 lx=  4.98643 if=  78 il= 118 5/19/2020  n=  40 now=     289 end=        146        43       154 U=    34.64 T=  125.0 p1= -49.5 p2=   197.9 ed=   206 8/15/2020   x1=  78. x2= 118. y1=  1.36 y2=   .20     
GP: Deaths    Guatemala 5/19/2020       118     289      146      43      154     6   206 8/15/2020 
AAA2     1 Guatemala Deaths    cc1=  .991222 cc2=  .833108 lx=  4.97643 if=  79 il= 118 5/19/2020  n=  39 now=     289 end=        144        43       154 U=    33.61 T=  124.6 p1= -50.2 p2=   200.7 ed=   203 8/12/2020   x1=  79. x2= 118. y1=  1.36 y2=   .19     
GP: Deaths    Guatemala 5/19/2020       118     289      144      43      154     6   203 8/12/2020 
AAA1     1 Guatemala Deaths    cc1=  .990608 cc2=  .830480 lx=  5.02643 if=  80 il= 118 5/19/2020  n=  38 now=     289 end=        152        43       154 U=    33.54 T=  125.9 p1= -47.4 p2=   190.1 ed=   205 8/14/2020   x1=  80. x2= 118. y1=  1.37 y2=   .24 BEST
AAA2     1 Guatemala Deaths    cc1=  .990608 cc2=  .830480 lx=  5.02943 if=  80 il= 118 5/19/2020  n=  38 now=     289 end=        152        43       154 U=    33.54 T=  125.9 p1= -47.4 p2=   190.1 ed=   205 8/14/2020   x1=  80. x2= 118. y1=  1.37 y2=   .24 BEST
GP: Deaths    Guatemala 5/19/2020       118     289      152      43      154     6   205 8/14/2020 
AAA2     1 Guatemala Deaths    cc1=  .990404 cc2=  .828182 lx=  5.20643 if=  81 il= 118 5/19/2020  n=  37 now=     289 end=        182        43       154 U=    40.58 T=  132.9 p1= -37.0 p2=   158.8 ed=   228 9/6/2020    x1=  81. x2= 118. y1=  1.28 y2=   .37     
GP: Deaths    Guatemala 5/19/2020       118     289      182      43      154     6   228 9/6/2020  
AAA2     1 Guatemala Deaths    cc1=  .990181 cc2=  .825782 lx=  5.10643 if=  82 il= 118 5/19/2020  n=  36 now=     289 end=        165        43       154 U=    37.68 T=  129.2 p1= -42.9 p2=   175.2 ed=   218 8/27/2020   x1=  82. x2= 118. y1=  1.25 y2=   .30     
GP: Deaths    Guatemala 5/19/2020       118     289      165      43      154     6   218 8/27/2020 
AAA1     1 Guatemala Deaths    cc1=  .989607 cc2=  .822940 lx=  5.03643 if=  83 il= 118 5/19/2020  n=  35 now=     289 end=        153        43       154 U=    35.41 T=  126.6 p1= -47.1 p2=   188.9 ed=   210 8/19/2020   x1=  83. x2= 118. y1=  1.23 y2=   .24 BEST
AAA2     1 Guatemala Deaths    cc1=  .989607 cc2=  .822940 lx=  5.03843 if=  83 il= 118 5/19/2020  n=  35 now=     289 end=        153        43       154 U=    35.41 T=  126.6 p1= -47.1 p2=   188.9 ed=   210 8/19/2020   x1=  83. x2= 118. y1=  1.23 y2=   .24 BEST
GP: Deaths    Guatemala 5/19/2020       118     289      153      43      154     6   210 8/19/2020 
AAA2     1 Guatemala Deaths    cc1=  .988735 cc2=  .819705 lx=  5.00643 if=  84 il= 118 5/19/2020  n=  34 now=     289 end=        149        43       154 U=    33.88 T=  125.4 p1= -48.4 p2=   194.0 ed=   205 8/14/2020   x1=  84. x2= 118. y1=  1.22 y2=   .22     
GP: Deaths    Guatemala 5/19/2020       118     289      149      43      154     6   205 8/14/2020 
AAA1     1 Guatemala Deaths    cc1=  .987728 cc2=  .816230 lx=  5.03643 if=  85 il= 118 5/19/2020  n=  33 now=     289 end=        153        43       154 U=    33.38 T=  126.1 p1= -47.1 p2=   188.9 ed=   204 8/13/2020   x1=  85. x2= 118. y1=  1.23 y2=   .24 BEST
AAA2     1 Guatemala Deaths    cc1=  .987728 cc2=  .816230 lx=  5.03143 if=  85 il= 118 5/19/2020  n=  33 now=     289 end=        153        43       154 U=    33.38 T=  126.1 p1= -47.1 p2=   188.9 ed=   204 8/13/2020   x1=  85. x2= 118. y1=  1.23 y2=   .24 BEST
GP: Deaths    Guatemala 5/19/2020       118     289      153      43      154     6   204 8/13/2020 
AAA2     1 Guatemala Deaths    cc1=  .987011 cc2=  .812934 lx=  5.17643 if=  86 il= 118 5/19/2020  n=  32 now=     289 end=        177        43       154 U=    38.77 T=  131.5 p1= -38.8 p2=   163.3 ed=   222 8/31/2020   x1=  86. x2= 118. y1=  1.17 y2=   .35     
GP: Deaths    Guatemala 5/19/2020       118     289      177      43      154     6   222 8/31/2020 
AAA2     1 Guatemala Deaths    cc1=  .986110 cc2=  .809333 lx=  5.09643 if=  87 il= 118 5/19/2020  n=  31 now=     289 end=        163        43       154 U=    36.11 T=  128.4 p1= -43.6 p2=   177.3 ed=   213 8/22/2020   x1=  87. x2= 118. y1=  1.15 y2=   .29     
GP: Deaths    Guatemala 5/19/2020       118     289      163      43      154     6   213 8/22/2020 
AAA1     1 Guatemala Deaths    cc1=  .984774 cc2=  .805168 lx=  5.05643 if=  88 il= 118 5/19/2020  n=  30 now=     289 end=        157        43       154 U=    34.24 T=  126.9 p1= -45.7 p2=   184.1 ed=   207 8/16/2020   x1=  88. x2= 118. y1=  1.13 y2=   .26 BEST
AAA2     1 Guatemala Deaths    cc1=  .984774 cc2=  .805168 lx=  5.05743 if=  88 il= 118 5/19/2020  n=  30 now=     289 end=        157        43       154 U=    34.24 T=  126.9 p1= -45.7 p2=   184.1 ed=   207 8/16/2020   x1=  88. x2= 118. y1=  1.13 y2=   .26 BEST
GP: Deaths    Guatemala 5/19/2020       118     289      157      43      154     6   207 8/16/2020 
AAA2     1 Guatemala Deaths    cc1=  .983228 cc2=  .800654 lx=  5.08643 if=  89 il= 118 5/19/2020  n=  29 now=     289 end=        161        43       154 U=    33.61 T=  127.5 p1= -44.3 p2=   179.5 ed=   206 8/15/2020   x1=  89. x2= 118. y1=  1.14 y2=   .28     
GP: Deaths    Guatemala 5/19/2020       118     289      161      43      154     6   206 8/15/2020 
AAA2     1 Guatemala Deaths    cc1=  .982143 cc2=  .796448 lx=  5.27643 if=  90 il= 118 5/19/2020  n=  28 now=     289 end=        195        43       154 U=    35.55 T=  132.8 p1= -32.5 p2=   148.2 ed=   216 8/25/2020   x1=  90. x2= 118. y1=  1.20 y2=   .42     
GP: Deaths    Guatemala 5/19/2020       118     289      195      43      154     6   216 8/25/2020 
