TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4361.00000        8.38046
TAB:  US_Delaware_Sussex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Delaware_Sussex 5/20/2020       119     149      189     116      158     4   155 6/25/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .993549 cc2=  .775331 lx=  5.23395 if=  99 il= 119 5/20/2020  n=  20 now=     149 end=        187       116       158 U=    22.39 T=  102.6 p1=  25.5 p2=    79.7 ed=   155 6/25/2020   x1=  99. x2= 119. y1=   .16 y2=  -.73     
GP: Deaths    US_Delaware_Sussex 5/20/2020       119     149      187     116      158     4   155 6/25/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .992643 cc2=  .769037 lx=  5.18395 if= 100 il= 119 5/20/2020  n=  19 now=     149 end=        178       116       158 U=    21.15 T=  101.2 p1=  19.5 p2=    83.7 ed=   151 6/21/2020   x1= 100. x2= 119. y1=   .06 y2=  -.84     
GP: Deaths    US_Delaware_Sussex 5/20/2020       119     149      178     116      158     4   151 6/21/2020 
AAA1     1 US_Delaware_Sussex Deaths    cc1=  .990613 cc2=  .754911 lx=  5.07395 if= 102 il= 119 5/20/2020  n=  17 now=     149 end=        159       116       158 U=    17.33 T=   99.3 p1=   6.7 p2=    93.7 ed=   140 6/10/2020   x1= 102. x2= 119. y1=  -.16 y2= -1.14 BEST
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .990613 cc2=  .754911 lx=  5.07795 if= 102 il= 119 5/20/2020  n=  17 now=     149 end=        159       116       158 U=    17.33 T=   99.3 p1=   6.7 p2=    93.7 ed=   140 6/10/2020   x1= 102. x2= 119. y1=  -.16 y2= -1.14 BEST
GP: Deaths    US_Delaware_Sussex 5/20/2020       119     149      159     116      158     4   140 6/10/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .989740 cc2=  .747204 lx=  5.00395 if= 103 il= 119 5/20/2020  n=  16 now=     149 end=        149       116       158 U=    14.49 T=   98.9 p1=    .0 p2=   100.0 ed=   133 6/3/2020    x1= 103. x2= 119. y1=  -.28 y2= -1.38     
GP: Deaths    US_Delaware_Sussex 5/20/2020       119     149      149     116      158     4   133 6/3/2020  
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .988380 cc2=  .738380 lx=  4.94395 if= 104 il= 119 5/20/2020  n=  15 now=     149 end=        140       116       158 U=    11.96 T=   99.2 p1=  -6.0 p2=   106.4 ed=   127 5/28/2020   x1= 104. x2= 119. y1=  -.40 y2= -1.66     
GP: Deaths    US_Delaware_Sussex 5/20/2020       119     149      140     116      158     4   127 5/28/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .986251 cc2=  .728052 lx=  4.90395 if= 105 il= 119 5/20/2020  n=  14 now=     149 end=        134       116       158 U=    10.29 T=   99.5 p1= -10.1 p2=   111.2 ed=   123 5/24/2020   x1= 105. x2= 119. y1=  -.53 y2= -1.89     
GP: Deaths    US_Delaware_Sussex 5/20/2020       119     149      134     116      158     4   123 5/24/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .983414 cc2=  .716153 lx=  4.87395 if= 106 il= 119 5/20/2020  n=  13 now=     149 end=        130       116       158 U=     9.07 T=   99.8 p1= -12.8 p2=   114.6 ed=   121 5/22/2020   x1= 106. x2= 119. y1=  -.68 y2= -2.12     
GP: Deaths    US_Delaware_Sussex 5/20/2020       119     149      130     116      158     4   121 5/22/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .980377 cc2=  .703027 lx=  4.82395 if= 107 il= 119 5/20/2020  n=  12 now=     149 end=        124       116       158 U=     7.23 T=   99.8 p1= -16.8 p2=   120.2 ed=   116 5/17/2020   x1= 107. x2= 119. y1= -1.00 y2= -2.65     
GP: Deaths    US_Delaware_Sussex 5/20/2020       119     149      124     116      158     4   116 5/17/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .982953 cc2=  .694278 lx=  4.78395 if= 108 il= 119 5/20/2020  n=  11 now=     149 end=        119       116       158 U=     4.92 T=  101.8 p1= -20.1 p2=   125.2 ed=   113 5/14/2020   x1= 108. x2= 119. y1= -1.26 y2= -3.49     
GP: Deaths    US_Delaware_Sussex 5/20/2020       119     149      119     116      158     4   113 5/14/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .990737 cc2=  .689226 lx=  4.77395 if= 109 il= 119 5/20/2020  n=  10 now=     149 end=        118       116       158 U=     3.85 T=  104.0 p1= -20.8 p2=   126.3 ed=   113 5/14/2020   x1= 109. x2= 119. y1= -1.29 y2= -3.89     
GP: Deaths    US_Delaware_Sussex 5/20/2020       119     149      118     116      158     4   113 5/14/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .994978 cc2=  .678750 lx=  4.77395 if= 110 il= 119 5/20/2020  n=   9 now=     149 end=        118       116       158 U=     3.52 T=  105.3 p1= -20.8 p2=   126.3 ed=   113 5/14/2020   x1= 110. x2= 119. y1= -1.34 y2= -3.89     
GP: Deaths    US_Delaware_Sussex 5/20/2020       119     149      118     116      158     4   113 5/14/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .996043 cc2=  .662709 lx=  4.76395 if= 111 il= 119 5/20/2020  n=   8 now=     149 end=        117       116       158 U=     2.58 T=  107.2 p1= -21.5 p2=   127.4 ed=   113 5/14/2020   x1= 111. x2= 119. y1= -1.46 y2= -4.57     
GP: Deaths    US_Delaware_Sussex 5/20/2020       119     149      117     116      158     4   113 5/14/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .994523 cc2=  .640969 lx=  4.76395 if= 112 il= 119 5/20/2020  n=   7 now=     149 end=        117       116       158 U=     2.51 T=  107.5 p1= -21.5 p2=   127.4 ed=   113 5/14/2020   x1= 112. x2= 119. y1= -1.78 y2= -4.57     
GP: Deaths    US_Delaware_Sussex 5/20/2020       119     149      117     116      158     4   113 5/14/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .994721 cc2=  .862268 lx=  5.23395 if=  64 il= 120 5/21/2020  n=  56 now=     149 end=        187       117       158 U=    23.27 T=  102.5 p1=  25.5 p2=    79.7 ed=   157 6/27/2020   x1=  64. x2= 120. y1=  1.66 y2=  -.75     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      187     117      158     5   157 6/27/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .995032 cc2=  .861401 lx=  5.21395 if=  65 il= 120 5/21/2020  n=  55 now=     149 end=        183       117       158 U=    22.49 T=  102.1 p1=  22.8 p2=    81.4 ed=   155 6/25/2020   x1=  65. x2= 120. y1=  1.65 y2=  -.79     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      183     117      158     5   155 6/25/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .995201 cc2=  .860361 lx=  5.19395 if=  66 il= 120 5/21/2020  n=  54 now=     149 end=        180       117       158 U=    21.71 T=  101.8 p1=  20.8 p2=    82.8 ed=   153 6/23/2020   x1=  66. x2= 120. y1=  1.65 y2=  -.84     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      180     117      158     5   153 6/23/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .995229 cc2=  .859147 lx=  5.17395 if=  67 il= 120 5/21/2020  n=  53 now=     149 end=        176       117       158 U=    20.94 T=  101.4 p1=  18.1 p2=    84.7 ed=   150 6/20/2020   x1=  67. x2= 120. y1=  1.64 y2=  -.89     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      176     117      158     5   150 6/20/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .995124 cc2=  .857763 lx=  5.16395 if=  68 il= 120 5/21/2020  n=  52 now=     149 end=        174       117       158 U=    20.36 T=  101.4 p1=  16.8 p2=    85.6 ed=   149 6/19/2020   x1=  68. x2= 120. y1=  1.64 y2=  -.91     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      174     117      158     5   149 6/19/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .994901 cc2=  .856226 lx=  5.15395 if=  69 il= 120 5/21/2020  n=  51 now=     149 end=        173       117       158 U=    20.97 T=  100.4 p1=  16.1 p2=    86.1 ed=   149 6/19/2020   x1=  69. x2= 120. y1=  1.50 y2=  -.94     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      173     117      158     5   149 6/19/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .995066 cc2=  .855038 lx=  5.13395 if=  70 il= 120 5/21/2020  n=  50 now=     149 end=        169       117       158 U=    20.97 T=   99.3 p1=  13.4 p2=    88.2 ed=   148 6/18/2020   x1=  70. x2= 120. y1=  1.40 y2=  -.99     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      169     117      158     5   148 6/18/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .995674 cc2=  .854253 lx=  5.11395 if=  71 il= 120 5/21/2020  n=  49 now=     149 end=        166       117       158 U=    20.12 T=   99.0 p1=  11.4 p2=    89.8 ed=   146 6/16/2020   x1=  71. x2= 120. y1=  1.39 y2= -1.04     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      166     117      158     5   146 6/16/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .996102 cc2=  .853245 lx=  5.10395 if=  72 il= 120 5/21/2020  n=  48 now=     149 end=        164       117       158 U=    19.50 T=   99.1 p1=  10.1 p2=    90.9 ed=   145 6/15/2020   x1=  72. x2= 120. y1=  1.39 y2= -1.07     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      164     117      158     5   145 6/15/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .996344 cc2=  .852007 lx=  5.08395 if=  73 il= 120 5/21/2020  n=  47 now=     149 end=        161       117       158 U=    18.68 T=   98.8 p1=   8.1 p2=    92.5 ed=   142 6/12/2020   x1=  73. x2= 120. y1=  1.38 y2= -1.13     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      161     117      158     5   142 6/12/2020 
AAA1     1 US_Delaware_Sussex Deaths    cc1=  .996406 cc2=  .850541 lx=  5.07395 if=  74 il= 120 5/21/2020  n=  46 now=     149 end=        159       117       158 U=    18.07 T=   98.9 p1=   6.7 p2=    93.7 ed=   141 6/11/2020   x1=  74. x2= 120. y1=  1.38 y2= -1.17 BEST
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .996406 cc2=  .850541 lx=  5.07595 if=  74 il= 120 5/21/2020  n=  46 now=     149 end=        159       117       158 U=    18.07 T=   98.9 p1=   6.7 p2=    93.7 ed=   141 6/11/2020   x1=  74. x2= 120. y1=  1.38 y2= -1.17 BEST
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      159     117      158     5   141 6/11/2020 
AAA1     1 US_Delaware_Sussex Deaths    cc1=  .996301 cc2=  .848859 lx=  5.06395 if=  75 il= 120 5/21/2020  n=  45 now=     149 end=        158       117       158 U=    17.47 T=   99.1 p1=   6.0 p2=    94.3 ed=   140 6/10/2020   x1=  75. x2= 120. y1=  1.38 y2= -1.20 BEST
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .996302 cc2=  .848859 lx=  5.06695 if=  75 il= 120 5/21/2020  n=  45 now=     149 end=        158       117       158 U=    17.47 T=   99.1 p1=   6.0 p2=    94.3 ed=   140 6/10/2020   x1=  75. x2= 120. y1=  1.38 y2= -1.20 BEST
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      158     117      158     5   140 6/10/2020 
AAA1     1 US_Delaware_Sussex Deaths    cc1=  .996074 cc2=  .847003 lx=  5.06395 if=  76 il= 120 5/21/2020  n=  44 now=     149 end=        158       117       158 U=    17.08 T=   99.5 p1=   6.0 p2=    94.3 ed=   139 6/9/2020    x1=  76. x2= 120. y1=  1.38 y2= -1.20 BEST
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .996074 cc2=  .847003 lx=  5.06395 if=  76 il= 120 5/21/2020  n=  44 now=     149 end=        158       117       158 U=    17.08 T=   99.5 p1=   6.0 p2=    94.3 ed=   139 6/9/2020    x1=  76. x2= 120. y1=  1.38 y2= -1.20 BEST
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      158     117      158     5   139 6/9/2020  
AAA1     1 US_Delaware_Sussex Deaths    cc1=  .995809 cc2=  .845053 lx=  5.06395 if=  77 il= 120 5/21/2020  n=  43 now=     149 end=        158       117       158 U=    16.69 T=  100.0 p1=   6.0 p2=    94.3 ed=   139 6/9/2020    x1=  77. x2= 120. y1=  1.38 y2= -1.20 BEST
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .995809 cc2=  .845053 lx=  5.06595 if=  77 il= 120 5/21/2020  n=  43 now=     149 end=        158       117       158 U=    16.69 T=  100.0 p1=   6.0 p2=    94.3 ed=   139 6/9/2020    x1=  77. x2= 120. y1=  1.38 y2= -1.20 BEST
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      158     117      158     5   139 6/9/2020  
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .995687 cc2=  .843188 lx=  5.08395 if=  78 il= 120 5/21/2020  n=  42 now=     149 end=        161       117       158 U=    16.69 T=  101.1 p1=   8.1 p2=    92.5 ed=   140 6/10/2020   x1=  78. x2= 120. y1=  1.38 y2= -1.13     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      161     117      158     5   140 6/10/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .996116 cc2=  .841812 lx=  5.11395 if=  79 il= 120 5/21/2020  n=  41 now=     149 end=        166       117       158 U=    16.84 T=  102.4 p1=  11.4 p2=    89.8 ed=   142 6/12/2020   x1=  79. x2= 120. y1=  1.39 y2= -1.04     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      166     117      158     5   142 6/12/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .998204 cc2=  .842030 lx=  5.22395 if=  80 il= 120 5/21/2020  n=  40 now=     149 end=        185       117       158 U=    21.68 T=  103.2 p1=  24.2 p2=    80.5 ed=   154 6/24/2020   x1=  80. x2= 120. y1=  1.07 y2=  -.77     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      185     117      158     5   154 6/24/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .998066 cc2=  .839952 lx=  5.22395 if=  81 il= 120 5/21/2020  n=  39 now=     149 end=        185       117       158 U=    21.14 T=  103.7 p1=  24.2 p2=    80.5 ed=   153 6/23/2020   x1=  81. x2= 120. y1=  1.07 y2=  -.77     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      185     117      158     5   153 6/23/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .998061 cc2=  .837933 lx=  5.25395 if=  82 il= 120 5/21/2020  n=  38 now=     149 end=        191       117       158 U=    23.11 T=  103.6 p1=  28.2 p2=    78.0 ed=   158 6/28/2020   x1=  82. x2= 120. y1=   .93 y2=  -.71     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      191     117      158     5   158 6/28/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .997992 cc2=  .835771 lx=  5.23395 if=  83 il= 120 5/21/2020  n=  37 now=     149 end=        187       117       158 U=    22.40 T=  103.2 p1=  25.5 p2=    79.7 ed=   156 6/26/2020   x1=  83. x2= 120. y1=   .90 y2=  -.75     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      187     117      158     5   156 6/26/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .997864 cc2=  .833465 lx=  5.22395 if=  84 il= 120 5/21/2020  n=  36 now=     149 end=        185       117       158 U=    21.57 T=  103.3 p1=  24.2 p2=    80.5 ed=   154 6/24/2020   x1=  84. x2= 120. y1=   .90 y2=  -.77     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      185     117      158     5   154 6/24/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .997703 cc2=  .831036 lx=  5.23395 if=  85 il= 120 5/21/2020  n=  35 now=     149 end=        187       117       158 U=    21.83 T=  103.6 p1=  25.5 p2=    79.7 ed=   155 6/25/2020   x1=  85. x2= 120. y1=   .85 y2=  -.75     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      187     117      158     5   155 6/25/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .997533 cc2=  .828502 lx=  5.24395 if=  86 il= 120 5/21/2020  n=  34 now=     149 end=        189       117       158 U=    22.71 T=  103.4 p1=  26.8 p2=    78.8 ed=   157 6/27/2020   x1=  86. x2= 120. y1=   .77 y2=  -.73     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      189     117      158     5   157 6/27/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .997332 cc2=  .825834 lx=  5.23395 if=  87 il= 120 5/21/2020  n=  33 now=     149 end=        187       117       158 U=    22.73 T=  102.9 p1=  25.5 p2=    79.7 ed=   156 6/26/2020   x1=  87. x2= 120. y1=   .70 y2=  -.75     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      187     117      158     5   156 6/26/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .997195 cc2=  .823117 lx=  5.21395 if=  88 il= 120 5/21/2020  n=  32 now=     149 end=        183       117       158 U=    21.55 T=  102.9 p1=  22.8 p2=    81.4 ed=   153 6/23/2020   x1=  88. x2= 120. y1=   .69 y2=  -.79     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      183     117      158     5   153 6/23/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .996925 cc2=  .820148 lx=  5.22395 if=  89 il= 120 5/21/2020  n=  31 now=     149 end=        185       117       158 U=    21.40 T=  103.5 p1=  24.2 p2=    80.5 ed=   153 6/23/2020   x1=  89. x2= 120. y1=   .68 y2=  -.77     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      185     117      158     5   153 6/23/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .996757 cc2=  .817151 lx=  5.25395 if=  90 il= 120 5/21/2020  n=  30 now=     149 end=        191       117       158 U=    23.24 T=  103.5 p1=  28.2 p2=    78.0 ed=   158 6/28/2020   x1=  90. x2= 120. y1=   .58 y2=  -.71     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      191     117      158     5   158 6/28/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .996466 cc2=  .813892 lx=  5.23395 if=  91 il= 120 5/21/2020  n=  29 now=     149 end=        187       117       158 U=    23.16 T=  102.6 p1=  25.5 p2=    79.7 ed=   157 6/27/2020   x1=  91. x2= 120. y1=   .50 y2=  -.75     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      187     117      158     5   157 6/27/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .996086 cc2=  .807104 lx=  5.17395 if=  93 il= 120 5/21/2020  n=  27 now=     149 end=        176       117       158 U=    21.05 T=  101.3 p1=  18.1 p2=    84.7 ed=   150 6/20/2020   x1=  93. x2= 120. y1=   .40 y2=  -.89     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      176     117      158     5   150 6/20/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .995835 cc2=  .803385 lx=  5.14395 if=  94 il= 120 5/21/2020  n=  26 now=     149 end=        171       117       158 U=    19.94 T=  100.8 p1=  14.8 p2=    87.1 ed=   147 6/17/2020   x1=  94. x2= 120. y1=   .34 y2=  -.96     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      171     117      158     5   147 6/17/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .995471 cc2=  .799355 lx=  5.12395 if=  95 il= 120 5/21/2020  n=  25 now=     149 end=        167       117       158 U=    18.85 T=  100.8 p1=  12.1 p2=    89.2 ed=   145 6/15/2020   x1=  95. x2= 120. y1=   .31 y2= -1.02     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      167     117      158     5   145 6/15/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .994904 cc2=  .794904 lx=  5.11395 if=  96 il= 120 5/21/2020  n=  24 now=     149 end=        166       117       158 U=    18.28 T=  100.9 p1=  11.4 p2=    89.8 ed=   144 6/14/2020   x1=  96. x2= 120. y1=   .27 y2= -1.04     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      166     117      158     5   144 6/14/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .994327 cc2=  .790202 lx=  5.14395 if=  97 il= 120 5/21/2020  n=  23 now=     149 end=        171       117       158 U=    19.91 T=  100.8 p1=  14.8 p2=    87.1 ed=   147 6/17/2020   x1=  97. x2= 120. y1=   .19 y2=  -.96     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      171     117      158     5   147 6/17/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .993595 cc2=  .785080 lx=  5.12395 if=  98 il= 120 5/21/2020  n=  22 now=     149 end=        167       117       158 U=    19.24 T=  100.4 p1=  12.1 p2=    89.2 ed=   145 6/15/2020   x1=  98. x2= 120. y1=   .13 y2= -1.02     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      167     117      158     5   145 6/15/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .992724 cc2=  .779523 lx=  5.10395 if=  99 il= 120 5/21/2020  n=  21 now=     149 end=        164       117       158 U=    18.81 T=   99.8 p1=  10.1 p2=    90.9 ed=   144 6/14/2020   x1=  99. x2= 120. y1=   .04 y2= -1.07     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      164     117      158     5   144 6/14/2020 
AAA1     1 US_Delaware_Sussex Deaths    cc1=  .991860 cc2=  .773642 lx=  5.06395 if= 100 il= 120 5/21/2020  n=  20 now=     149 end=        158       117       158 U=    17.66 T=   98.8 p1=   6.0 p2=    94.3 ed=   140 6/10/2020   x1= 100. x2= 120. y1=  -.07 y2= -1.20 BEST
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .991860 cc2=  .773642 lx=  5.06295 if= 100 il= 120 5/21/2020  n=  20 now=     149 end=        158       117       158 U=    17.66 T=   98.8 p1=   6.0 p2=    94.3 ed=   140 6/10/2020   x1= 100. x2= 120. y1=  -.07 y2= -1.20 BEST
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      158     117      158     5   140 6/10/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .990069 cc2=  .760653 lx=  4.97395 if= 102 il= 120 5/21/2020  n=  18 now=     149 end=        144       117       158 U=    14.17 T=   98.0 p1=  -3.4 p2=   103.5 ed=   131 6/1/2020    x1= 102. x2= 120. y1=  -.28 y2= -1.55     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      144     117      158     5   131 6/1/2020  
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .989498 cc2=  .753796 lx=  4.91395 if= 103 il= 120 5/21/2020  n=  17 now=     149 end=        136       117       158 U=    11.50 T=   98.3 p1=  -8.7 p2=   109.6 ed=   125 5/26/2020   x1= 103. x2= 120. y1=  -.41 y2= -1.89     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      136     117      158     5   125 5/26/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .988626 cc2=  .746090 lx=  4.87395 if= 104 il= 120 5/21/2020  n=  16 now=     149 end=        130       117       158 U=     9.55 T=   99.1 p1= -12.8 p2=   114.6 ed=   121 5/22/2020   x1= 104. x2= 120. y1=  -.52 y2= -2.19     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      130     117      158     5   121 5/22/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .987240 cc2=  .737240 lx=  4.84395 if= 105 il= 120 5/21/2020  n=  15 now=     149 end=        126       117       158 U=     8.05 T=   99.8 p1= -15.4 p2=   118.3 ed=   118 5/19/2020   x1= 105. x2= 120. y1=  -.64 y2= -2.50     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      126     117      158     5   118 5/19/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .985543 cc2=  .727344 lx=  4.82395 if= 106 il= 120 5/21/2020  n=  14 now=     149 end=        124       117       158 U=     7.01 T=  100.5 p1= -16.8 p2=   120.2 ed=   117 5/18/2020   x1= 106. x2= 120. y1=  -.79 y2= -2.78     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      124     117      158     5   117 5/18/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .984040 cc2=  .716779 lx=  4.80395 if= 107 il= 120 5/21/2020  n=  13 now=     149 end=        121       117       158 U=     6.12 T=  100.6 p1= -18.8 p2=   123.1 ed=   115 5/16/2020   x1= 107. x2= 120. y1= -1.05 y2= -3.18     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      121     117      158     5   115 5/16/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .986497 cc2=  .709147 lx=  4.79395 if= 108 il= 120 5/21/2020  n=  12 now=     149 end=        120       117       158 U=     5.39 T=  101.4 p1= -19.5 p2=   124.2 ed=   114 5/15/2020   x1= 108. x2= 120. y1= -1.22 y2= -3.45     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      120     117      158     5   114 5/15/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .992533 cc2=  .703858 lx=  4.78395 if= 109 il= 120 5/21/2020  n=  11 now=     149 end=        119       117       158 U=     4.28 T=  103.6 p1= -20.1 p2=   125.2 ed=   113 5/14/2020   x1= 109. x2= 120. y1= -1.26 y2= -3.83     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      119     117      158     5   113 5/14/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .994625 cc2=  .693113 lx=  4.78395 if= 110 il= 120 5/21/2020  n=  10 now=     149 end=        119       117       158 U=     3.95 T=  104.9 p1= -20.1 p2=   125.2 ed=   114 5/15/2020   x1= 110. x2= 120. y1= -1.30 y2= -3.83     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      119     117      158     5   114 5/15/2020 
AAA2     1 US_Delaware_Sussex Deaths    cc1= 1.000000 cc2=  .591752 lx=  5.74395 if= 115 il= 120 5/21/2020  n=   5 now=     149 end=        312       117       158 U=   114.88 T=  117.9 p1= 109.4 p2=    47.8 ed=   388 2/13/2021   x1= 115. x2= 120. y1=   .03 y2=  -.02     
GP: Deaths    US_Delaware_Sussex 5/21/2020       120     149      312     117      158     5   388 2/13/2021 
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .994884 cc2=  .863577 lx=  5.21395 if=  64 il= 121 5/22/2020  n=  57 now=     149 end=        183       119       178 U=    22.95 T=  101.9 p1=  22.8 p2=    81.4 ed=   156 6/26/2020   x1=  64. x2= 121. y1=  1.65 y2=  -.83     
GP: Deaths    US_Delaware_Sussex 5/22/2020       121     149      183     119      178    13   156 6/26/2020 
AAA1     1 US_Delaware_Sussex Deaths    cc1=  .995190 cc2=  .862737 lx=  5.19395 if=  65 il= 121 5/22/2020  n=  56 now=     149 end=        180       119       178 U=    22.16 T=  101.5 p1=  20.8 p2=    82.8 ed=   153 6/23/2020   x1=  65. x2= 121. y1=  1.65 y2=  -.88 BEST
AAA2     1 US_Delaware_Sussex Deaths    cc1=  .995190 cc2=  .862737 lx=  5.19595 if=  65 il= 121 5/22/2020  n=  56 now=     149 end=        180       119       178 U=    22.16 T=  101.5 p1=  20.8 p2=    82.8 ed=   153 6/23/2020   x1=  65. x2= 121. y1=  1.65 y2=  -.88 BEST
GP: Deaths    US_Delaware_Sussex 5/22/2020       121     149      180     119      178    13   153 6/23/2020 
