TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       34035.00000       10.43514
TAB:  US_New_York_Westchester Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   106 5/7/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999423 cc2=  .864583 lx= 10.43514 if=  72 il= 126 5/27/2020  n=  54 now=   34035 end=      34034     33186     34094 U=    14.63 T=   72.2 p1=    .0 p2=   100.0 ed=   106 5/7/2020    x1=  72. x2= 126. y1=   .01 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999426 cc2=  .864583 lx= 10.43614 if=  72 il= 126 5/27/2020  n=  54 now=   34035 end=      34034     33186     34094 U=    14.63 T=   72.2 p1=    .0 p2=   100.0 ed=   106 5/7/2020    x1=  72. x2= 126. y1=   .01 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   106 5/7/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999403 cc2=  .863320 lx= 10.43514 if=  73 il= 126 5/27/2020  n=  53 now=   34035 end=      34034     33186     34094 U=    14.59 T=   72.3 p1=    .0 p2=   100.0 ed=   106 5/7/2020    x1=  73. x2= 126. y1=  -.04 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999403 cc2=  .863320 lx= 10.43514 if=  73 il= 126 5/27/2020  n=  53 now=   34035 end=      34034     33186     34094 U=    14.59 T=   72.3 p1=    .0 p2=   100.0 ed=   106 5/7/2020    x1=  73. x2= 126. y1=  -.04 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   106 5/7/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999377 cc2=  .862017 lx= 10.43514 if=  74 il= 126 5/27/2020  n=  52 now=   34035 end=      34034     33186     34094 U=    14.52 T=   72.6 p1=    .0 p2=   100.0 ed=   106 5/7/2020    x1=  74. x2= 126. y1=  -.10 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999377 cc2=  .862017 lx= 10.43514 if=  74 il= 126 5/27/2020  n=  52 now=   34035 end=      34034     33186     34094 U=    14.52 T=   72.6 p1=    .0 p2=   100.0 ed=   106 5/7/2020    x1=  74. x2= 126. y1=  -.10 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   106 5/7/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999343 cc2=  .860668 lx= 10.43514 if=  75 il= 126 5/27/2020  n=  51 now=   34035 end=      34034     33186     34094 U=    14.42 T=   73.0 p1=    .0 p2=   100.0 ed=   106 5/7/2020    x1=  75. x2= 126. y1=  -.14 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999343 cc2=  .860668 lx= 10.43514 if=  75 il= 126 5/27/2020  n=  51 now=   34035 end=      34034     33186     34094 U=    14.42 T=   73.0 p1=    .0 p2=   100.0 ed=   106 5/7/2020    x1=  75. x2= 126. y1=  -.14 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   106 5/7/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999304 cc2=  .859276 lx= 10.43514 if=  76 il= 126 5/27/2020  n=  50 now=   34035 end=      34034     33186     34094 U=    14.14 T=   74.0 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  76. x2= 126. y1=  -.14 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999304 cc2=  .859276 lx= 10.43514 if=  76 il= 126 5/27/2020  n=  50 now=   34035 end=      34034     33186     34094 U=    14.14 T=   74.0 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  76. x2= 126. y1=  -.14 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   107 5/8/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999322 cc2=  .857901 lx= 10.43514 if=  77 il= 126 5/27/2020  n=  49 now=   34035 end=      34034     33186     34094 U=    14.38 T=   73.1 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  77. x2= 126. y1=  -.27 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999328 cc2=  .857901 lx= 10.43614 if=  77 il= 126 5/27/2020  n=  49 now=   34035 end=      34034     33186     34094 U=    14.38 T=   73.1 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  77. x2= 126. y1=  -.27 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   107 5/8/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999284 cc2=  .856426 lx= 10.43514 if=  78 il= 126 5/27/2020  n=  48 now=   34035 end=      34034     33186     34094 U=    14.49 T=   72.7 p1=    .0 p2=   100.0 ed=   106 5/7/2020    x1=  78. x2= 126. y1=  -.37 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999293 cc2=  .856426 lx= 10.43614 if=  78 il= 126 5/27/2020  n=  48 now=   34035 end=      34034     33186     34094 U=    14.49 T=   72.7 p1=    .0 p2=   100.0 ed=   106 5/7/2020    x1=  78. x2= 126. y1=  -.37 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   106 5/7/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999238 cc2=  .854901 lx= 10.43514 if=  79 il= 126 5/27/2020  n=  47 now=   34035 end=      34034     33186     34094 U=    14.59 T=   72.3 p1=    .0 p2=   100.0 ed=   106 5/7/2020    x1=  79. x2= 126. y1=  -.46 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999248 cc2=  .854901 lx= 10.43614 if=  79 il= 126 5/27/2020  n=  47 now=   34035 end=      34034     33186     34094 U=    14.59 T=   72.3 p1=    .0 p2=   100.0 ed=   106 5/7/2020    x1=  79. x2= 126. y1=  -.46 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   106 5/7/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999202 cc2=  .853337 lx= 10.43514 if=  80 il= 126 5/27/2020  n=  46 now=   34035 end=      34034     33186     34094 U=    14.54 T=   72.5 p1=    .0 p2=   100.0 ed=   106 5/7/2020    x1=  80. x2= 126. y1=  -.52 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999207 cc2=  .853337 lx= 10.43614 if=  80 il= 126 5/27/2020  n=  46 now=   34035 end=      34034     33186     34094 U=    14.54 T=   72.5 p1=    .0 p2=   100.0 ed=   106 5/7/2020    x1=  80. x2= 126. y1=  -.52 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   106 5/7/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999156 cc2=  .851714 lx= 10.43514 if=  81 il= 126 5/27/2020  n=  45 now=   34035 end=      34034     33186     34094 U=    14.47 T=   72.8 p1=    .0 p2=   100.0 ed=   106 5/7/2020    x1=  81. x2= 126. y1=  -.57 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999159 cc2=  .851714 lx= 10.43614 if=  81 il= 126 5/27/2020  n=  45 now=   34035 end=      34034     33186     34094 U=    14.47 T=   72.8 p1=    .0 p2=   100.0 ed=   106 5/7/2020    x1=  81. x2= 126. y1=  -.57 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   106 5/7/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999100 cc2=  .850029 lx= 10.43514 if=  82 il= 126 5/27/2020  n=  44 now=   34035 end=      34034     33186     34094 U=    14.35 T=   73.2 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  82. x2= 126. y1=  -.61 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999102 cc2=  .850029 lx= 10.43614 if=  82 il= 126 5/27/2020  n=  44 now=   34035 end=      34034     33186     34094 U=    14.35 T=   73.2 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  82. x2= 126. y1=  -.61 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   107 5/8/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999041 cc2=  .848285 lx= 10.43514 if=  83 il= 126 5/27/2020  n=  43 now=   34035 end=      34034     33186     34094 U=    14.20 T=   73.8 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  83. x2= 126. y1=  -.65 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999045 cc2=  .848285 lx= 10.43614 if=  83 il= 126 5/27/2020  n=  43 now=   34035 end=      34034     33186     34094 U=    14.20 T=   73.8 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  83. x2= 126. y1=  -.65 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   107 5/8/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999008 cc2=  .846509 lx= 10.43514 if=  84 il= 126 5/27/2020  n=  42 now=   34035 end=      34034     33186     34094 U=    14.21 T=   73.7 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  84. x2= 126. y1=  -.72 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999023 cc2=  .846509 lx= 10.43614 if=  84 il= 126 5/27/2020  n=  42 now=   34035 end=      34034     33186     34094 U=    14.21 T=   73.7 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  84. x2= 126. y1=  -.72 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   107 5/8/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998973 cc2=  .844670 lx= 10.43514 if=  85 il= 126 5/27/2020  n=  41 now=   34035 end=      34034     33186     34094 U=    14.30 T=   73.4 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  85. x2= 126. y1=  -.81 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999007 cc2=  .844670 lx= 10.43714 if=  85 il= 126 5/27/2020  n=  41 now=   34035 end=      34034     33186     34094 U=    14.30 T=   73.4 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  85. x2= 126. y1=  -.81 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   107 5/8/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998912 cc2=  .842738 lx= 10.43514 if=  86 il= 126 5/27/2020  n=  40 now=   34035 end=      34034     33186     34094 U=    14.29 T=   73.4 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  86. x2= 126. y1=  -.88 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998964 cc2=  .842738 lx= 10.43714 if=  86 il= 126 5/27/2020  n=  40 now=   34035 end=      34034     33186     34094 U=    14.29 T=   73.4 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  86. x2= 126. y1=  -.88 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   107 5/8/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998849 cc2=  .840735 lx= 10.43514 if=  87 il= 126 5/27/2020  n=  39 now=   34035 end=      34034     33186     34094 U=    14.33 T=   73.3 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  87. x2= 126. y1=  -.96 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998929 cc2=  .840735 lx= 10.43814 if=  87 il= 126 5/27/2020  n=  39 now=   34035 end=      34034     33186     34094 U=    14.33 T=   73.3 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  87. x2= 126. y1=  -.96 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   107 5/8/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998771 cc2=  .838643 lx= 10.43514 if=  88 il= 126 5/27/2020  n=  38 now=   34035 end=      34034     33186     34094 U=    14.34 T=   73.3 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  88. x2= 126. y1= -1.03 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998883 cc2=  .838643 lx= 10.43814 if=  88 il= 126 5/27/2020  n=  38 now=   34035 end=      34034     33186     34094 U=    14.34 T=   73.3 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  88. x2= 126. y1= -1.03 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   107 5/8/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998684 cc2=  .836463 lx= 10.43514 if=  89 il= 126 5/27/2020  n=  37 now=   34035 end=      34034     33186     34094 U=    14.29 T=   73.4 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  89. x2= 126. y1= -1.09 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998840 cc2=  .836463 lx= 10.43914 if=  89 il= 126 5/27/2020  n=  37 now=   34035 end=      34034     33186     34094 U=    14.29 T=   73.4 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  89. x2= 126. y1= -1.09 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   107 5/8/2020  
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998667 cc2=  .834268 lx= 10.44514 if=  90 il= 126 5/27/2020  n=  36 now=   34035 end=      34377     33186     34094 U=    16.05 T=   72.3 p1=   1.0 p2=    99.0 ed=   110 5/11/2020   x1=  90. x2= 126. y1= -1.10 y2= -3.34     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34377   33186    34094    46   110 5/11/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998932 cc2=  .832266 lx= 10.44514 if=  91 il= 126 5/27/2020  n=  35 now=   34035 end=      34377     33186     34094 U=    16.16 T=   71.9 p1=   1.0 p2=    99.0 ed=   110 5/11/2020   x1=  91. x2= 126. y1= -1.18 y2= -3.34     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34377   33186    34094    46   110 5/11/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999205 cc2=  .830174 lx= 10.44514 if=  92 il= 126 5/27/2020  n=  34 now=   34035 end=      34377     33186     34094 U=    16.38 T=   71.2 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  92. x2= 126. y1= -1.27 y2= -3.34     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34377   33186    34094    46   109 5/10/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999376 cc2=  .827877 lx= 10.44514 if=  93 il= 126 5/27/2020  n=  33 now=   34035 end=      34377     33186     34094 U=    16.67 T=   70.2 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  93. x2= 126. y1= -1.37 y2= -3.34     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34377   33186    34094    46   109 5/10/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999410 cc2=  .825333 lx= 10.44514 if=  94 il= 126 5/27/2020  n=  32 now=   34035 end=      34377     33186     34094 U=    16.95 T=   69.3 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  94. x2= 126. y1= -1.46 y2= -3.34     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34377   33186    34094    46   109 5/10/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999364 cc2=  .822588 lx= 10.44514 if=  95 il= 126 5/27/2020  n=  31 now=   34035 end=      34377     33186     34094 U=    17.05 T=   69.0 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1=  95. x2= 126. y1= -1.53 y2= -3.34     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34377   33186    34094    46   109 5/10/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999330 cc2=  .819725 lx= 10.45514 if=  96 il= 126 5/27/2020  n=  30 now=   34035 end=      34722     33186     34094 U=    19.26 T=   66.4 p1=   2.0 p2=    98.0 ed=   111 5/12/2020   x1=  96. x2= 126. y1= -1.54 y2= -3.10     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34722   33186    34094    46   111 5/12/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999316 cc2=  .816742 lx= 10.45514 if=  97 il= 126 5/27/2020  n=  29 now=   34035 end=      34722     33186     34094 U=    19.11 T=   66.9 p1=   2.0 p2=    98.0 ed=   111 5/12/2020   x1=  97. x2= 126. y1= -1.58 y2= -3.10     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34722   33186    34094    46   111 5/12/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999404 cc2=  .813709 lx= 10.45514 if=  98 il= 126 5/27/2020  n=  28 now=   34035 end=      34722     33186     34094 U=    19.30 T=   66.3 p1=   2.0 p2=    98.0 ed=   111 5/12/2020   x1=  98. x2= 126. y1= -1.64 y2= -3.10     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34722   33186    34094    46   111 5/12/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999436 cc2=  .810454 lx= 10.45514 if=  99 il= 126 5/27/2020  n=  27 now=   34035 end=      34722     33186     34094 U=    19.47 T=   65.7 p1=   2.0 p2=    98.0 ed=   111 5/12/2020   x1=  99. x2= 126. y1= -1.71 y2= -3.10     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34722   33186    34094    46   111 5/12/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999424 cc2=  .806974 lx= 10.45514 if= 100 il= 126 5/27/2020  n=  26 now=   34035 end=      34722     33186     34094 U=    19.46 T=   65.8 p1=   2.0 p2=    98.0 ed=   111 5/12/2020   x1= 100. x2= 126. y1= -1.76 y2= -3.10     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34722   33186    34094    46   111 5/12/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999477 cc2=  .803361 lx= 10.46514 if= 101 il= 126 5/27/2020  n=  25 now=   34035 end=      35071     33186     34094 U=    22.40 T=   61.1 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1= 101. x2= 126. y1= -1.78 y2= -2.90     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    35071   33186    34094    46   114 5/15/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999424 cc2=  .799424 lx= 10.46514 if= 102 il= 126 5/27/2020  n=  24 now=   34035 end=      35071     33186     34094 U=    22.57 T=   60.7 p1=   3.0 p2=    97.0 ed=   113 5/14/2020   x1= 102. x2= 126. y1= -1.83 y2= -2.90     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    35071   33186    34094    46   113 5/14/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999349 cc2=  .795224 lx= 10.46514 if= 103 il= 126 5/27/2020  n=  23 now=   34035 end=      35071     33186     34094 U=    22.59 T=   60.6 p1=   3.0 p2=    97.0 ed=   113 5/14/2020   x1= 103. x2= 126. y1= -1.88 y2= -2.90     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    35071   33186    34094    46   113 5/14/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999260 cc2=  .790745 lx= 10.46514 if= 104 il= 126 5/27/2020  n=  22 now=   34035 end=      35071     33186     34094 U=    22.30 T=   61.4 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1= 104. x2= 126. y1= -1.91 y2= -2.90     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    35071   33186    34094    46   114 5/15/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999216 cc2=  .786015 lx= 10.46514 if= 105 il= 126 5/27/2020  n=  21 now=   34035 end=      35071     33186     34094 U=    22.24 T=   61.6 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1= 105. x2= 126. y1= -1.95 y2= -2.90     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    35071   33186    34094    46   114 5/15/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999236 cc2=  .781018 lx= 10.46514 if= 106 il= 126 5/27/2020  n=  20 now=   34035 end=      35071     33186     34094 U=    22.80 T=   60.0 p1=   3.0 p2=    97.0 ed=   113 5/14/2020   x1= 106. x2= 126. y1= -2.02 y2= -2.90     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    35071   33186    34094    46   113 5/14/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999116 cc2=  .775509 lx= 10.47514 if= 107 il= 126 5/27/2020  n=  19 now=   34035 end=      35423     33186     34094 U=    25.76 T=   55.7 p1=   4.1 p2=    96.1 ed=   116 5/17/2020   x1= 107. x2= 126. y1= -1.99 y2= -2.73     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    35423   33186    34094    46   116 5/17/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998983 cc2=  .769567 lx= 10.46514 if= 108 il= 126 5/27/2020  n=  18 now=   34035 end=      35071     33186     34094 U=    23.06 T=   59.2 p1=   3.0 p2=    97.0 ed=   113 5/14/2020   x1= 108. x2= 126. y1= -2.12 y2= -2.90     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    35071   33186    34094    46   113 5/14/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998861 cc2=  .763158 lx= 10.46514 if= 109 il= 126 5/27/2020  n=  17 now=   34035 end=      35071     33186     34094 U=    23.49 T=   58.0 p1=   3.0 p2=    97.0 ed=   113 5/14/2020   x1= 109. x2= 126. y1= -2.17 y2= -2.90     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    35071   33186    34094    46   113 5/14/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999163 cc2=  .756627 lx= 10.45514 if= 110 il= 126 5/27/2020  n=  16 now=   34035 end=      34722     33186     34094 U=    19.91 T=   64.4 p1=   2.0 p2=    98.0 ed=   111 5/12/2020   x1= 110. x2= 126. y1= -2.29 y2= -3.10     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34722   33186    34094    46   111 5/12/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999195 cc2=  .749195 lx= 10.45514 if= 111 il= 126 5/27/2020  n=  15 now=   34035 end=      34722     33186     34094 U=    19.34 T=   66.1 p1=   2.0 p2=    98.0 ed=   111 5/12/2020   x1= 111. x2= 126. y1= -2.32 y2= -3.10     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34722   33186    34094    46   111 5/12/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999042 cc2=  .740843 lx= 10.44514 if= 112 il= 126 5/27/2020  n=  14 now=   34035 end=      34377     33186     34094 U=    16.15 T=   72.0 p1=   1.0 p2=    99.0 ed=   110 5/11/2020   x1= 112. x2= 126. y1= -2.48 y2= -3.34     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34377   33186    34094    46   110 5/11/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998906 cc2=  .731644 lx= 10.45514 if= 113 il= 126 5/27/2020  n=  13 now=   34035 end=      34722     33186     34094 U=    19.49 T=   65.7 p1=   2.0 p2=    98.0 ed=   111 5/12/2020   x1= 113. x2= 126. y1= -2.43 y2= -3.10     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34722   33186    34094    46   111 5/12/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998637 cc2=  .721287 lx= 10.45514 if= 114 il= 126 5/27/2020  n=  12 now=   34035 end=      34722     33186     34094 U=    19.62 T=   65.3 p1=   2.0 p2=    98.0 ed=   111 5/12/2020   x1= 114. x2= 126. y1= -2.48 y2= -3.10     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34722   33186    34094    46   111 5/12/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998267 cc2=  .709591 lx= 10.45514 if= 115 il= 126 5/27/2020  n=  11 now=   34035 end=      34722     33186     34094 U=    19.92 T=   64.3 p1=   2.0 p2=    98.0 ed=   111 5/12/2020   x1= 115. x2= 126. y1= -2.54 y2= -3.10     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34722   33186    34094    46   111 5/12/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998091 cc2=  .696580 lx= 10.44514 if= 116 il= 126 5/27/2020  n=  10 now=   34035 end=      34377     33186     34094 U=    16.48 T=   70.9 p1=   1.0 p2=    99.0 ed=   109 5/10/2020   x1= 116. x2= 126. y1= -2.74 y2= -3.34     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34377   33186    34094    46   109 5/10/2020 
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998577 cc2=  .682349 lx= 10.43514 if= 117 il= 126 5/27/2020  n=   9 now=   34035 end=      34034     33186     34094 U=    12.60 T=   79.7 p1=    .0 p2=   100.0 ed=   109 5/10/2020   x1= 117. x2= 126. y1= -2.96 y2= -3.68 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1= 1.000000 cc2=  .682349 lx= 10.38714 if= 117 il= 126 5/27/2020  n=   9 now=   34035 end=      34034     33186     34094 U=    12.60 T=   79.7 p1=    .0 p2=   100.0 ed=   109 5/10/2020   x1= 117. x2= 126. y1= -2.96 y2= -3.68 BEST
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    34034   33186    34094    46   109 5/10/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999408 cc2=  .666074 lx= 10.42514 if= 118 il= 126 5/27/2020  n=   8 now=   34035 end=      33696     33186     34094 U=     8.49 T=   90.5 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1= 118. x2= 126. y1= -3.24 y2= -4.18     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    33696   33186    34094    46   110 5/11/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999236 cc2=  .645682 lx= 10.42514 if= 119 il= 126 5/27/2020  n=   7 now=   34035 end=      33696     33186     34094 U=     8.26 T=   91.5 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1= 119. x2= 126. y1= -3.33 y2= -4.18     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    33696   33186    34094    46   110 5/11/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999140 cc2=  .621175 lx= 10.42514 if= 120 il= 126 5/27/2020  n=   6 now=   34035 end=      33696     33186     34094 U=     8.53 T=   90.3 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1= 120. x2= 126. y1= -3.48 y2= -4.18     
GP: Confirmed US_New_York_Westchester 5/27/2020       126   34035    33696   33186    34094    46   110 5/11/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998857 cc2=  .590608 lx= 10.42514 if= 121 il= 126 5/27/2020  n=   5 now=   34035 end=      33696     33186     34094 U=     8.25 T=   91.5 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1= 121. x2= 126. y1= -3.58 y2= -4.18     
