TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3191.00000        8.06809
TAB:  El_Salvador Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed El_Salvador 6/1/2020        131    3191     7245    2582     6896     3   202 8/11/2020 
AAA2     1 El_Salvador Confirmed cc1=  .999427 cc2=  .790912 lx=  9.02809 if= 109 il= 131 6/1/2020   n=  22 now=    3191 end=       8333      2582      6896 U=    34.00 T=  136.4 p1= 161.1 p2=    38.3 ed=   216 8/25/2020   x1= 109. x2= 131. y1=   .81 y2=   .16     
GP: Confirmed El_Salvador 6/1/2020        131    3191     8333    2582     6896     3   216 8/25/2020 
AAA2     1 El_Salvador Confirmed cc1=  .999361 cc2=  .786160 lx=  8.98809 if= 110 il= 131 6/1/2020   n=  21 now=    3191 end=       8007      2582      6896 U=    33.38 T=  135.1 p1= 150.9 p2=    39.9 ed=   213 8/22/2020   x1= 110. x2= 131. y1=   .75 y2=   .12     
GP: Confirmed El_Salvador 6/1/2020        131    3191     8007    2582     6896     3   213 8/22/2020 
AAA2     1 El_Salvador Confirmed cc1=  .999371 cc2=  .781153 lx=  8.89809 if= 111 il= 131 6/1/2020   n=  20 now=    3191 end=       7317      2582      6896 U=    30.85 T=  132.3 p1= 129.3 p2=    43.6 ed=   205 8/14/2020   x1= 111. x2= 131. y1=   .69 y2=   .04     
GP: Confirmed El_Salvador 6/1/2020        131    3191     7317    2582     6896     3   205 8/14/2020 
AAA2     1 El_Salvador Confirmed cc1=  .999283 cc2=  .775676 lx=  8.86809 if= 112 il= 131 6/1/2020   n=  19 now=    3191 end=       7101      2582      6896 U=    29.56 T=  131.3 p1= 122.5 p2=    44.9 ed=   201 8/10/2020   x1= 112. x2= 131. y1=   .65 y2=   .01     
GP: Confirmed El_Salvador 6/1/2020        131    3191     7101    2582     6896     3   201 8/10/2020 
AAA2     1 El_Salvador Confirmed cc1=  .999254 cc2=  .769839 lx=  8.96809 if= 113 il= 131 6/1/2020   n=  18 now=    3191 end=       7848      2582      6896 U=    31.91 T=  134.4 p1= 145.9 p2=    40.7 ed=   209 8/18/2020   x1= 113. x2= 131. y1=   .67 y2=   .11     
GP: Confirmed El_Salvador 6/1/2020        131    3191     7848    2582     6896     3   209 8/18/2020 
AAA2     1 El_Salvador Confirmed cc1=  .999237 cc2=  .763535 lx=  9.12809 if= 114 il= 131 6/1/2020   n=  17 now=    3191 end=       9210      2582      6896 U=    36.36 T=  139.7 p1= 188.6 p2=    34.6 ed=   225 9/3/2020    x1= 114. x2= 131. y1=   .71 y2=   .24     
GP: Confirmed El_Salvador 6/1/2020        131    3191     9210    2582     6896     3   225 9/3/2020  
AAA2     1 El_Salvador Confirmed cc1=  .999100 cc2=  .756564 lx=  9.08809 if= 115 il= 131 6/1/2020   n=  16 now=    3191 end=       8849      2582      6896 U=    35.02 T=  138.3 p1= 177.3 p2=    36.1 ed=   220 8/29/2020   x1= 115. x2= 131. y1=   .67 y2=   .21     
GP: Confirmed El_Salvador 6/1/2020        131    3191     8849    2582     6896     3   220 8/29/2020 
AAA2     1 El_Salvador Confirmed cc1=  .998950 cc2=  .748950 lx=  9.18809 if= 116 il= 131 6/1/2020   n=  15 now=    3191 end=       9779      2582      6896 U=    37.39 T=  141.7 p1= 206.5 p2=    32.6 ed=   229 9/7/2020    x1= 116. x2= 131. y1=   .69 y2=   .29     
GP: Confirmed El_Salvador 6/1/2020        131    3191    -        2582     6896     3   229 9/7/2020  
AAA2     1 El_Salvador Confirmed cc1=  .998780 cc2=  .740581 lx=  9.35809 if= 117 il= 131 6/1/2020   n=  14 now=    3191 end=      11592      2582      6896 U=    41.48 T=  147.9 p1= 263.3 p2=    27.5 ed=   245 9/23/2020   x1= 117. x2= 131. y1=   .74 y2=   .41     
GP: Confirmed El_Salvador 6/1/2020        131    3191    -        2582     6896     3   245 9/23/2020 
AAA2     1 El_Salvador Confirmed cc1=  .998597 cc2=  .731336 lx=  9.68809 if= 118 il= 131 6/1/2020   n=  13 now=    3191 end=      16124      2582      6896 U=    49.96 T=  161.2 p1= 405.3 p2=    19.8 ed=   279 10/27/2020  x1= 118. x2= 131. y1=   .87 y2=   .61     
GP: Confirmed El_Salvador 6/1/2020        131    3191    -        2582     6896     3   279 10/27/2020
AAA2     1 El_Salvador Confirmed cc1=  .998271 cc2=  .720921 lx=  9.91809 if= 119 il= 131 6/1/2020   n=  12 now=    3191 end=      20294      2582      6896 U=    55.58 T=  171.2 p1= 536.0 p2=    15.7 ed=   302 11/19/2020  x1= 119. x2= 131. y1=   .94 y2=   .72     
GP: Confirmed El_Salvador 6/1/2020        131    3191    -        2582     6896     3   302 11/19/2020
AAA2     1 El_Salvador Confirmed cc1=  .997857 cc2=  .709181 lx= 10.06809 if= 120 il= 131 6/1/2020   n=  11 now=    3191 end=      23578      2582      6896 U=    58.93 T=  177.8 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1= 120. x2= 131. y1=   .98 y2=   .79     
GP: Confirmed El_Salvador 6/1/2020        131    3191    -        2582     6896     3   316 12/3/2020 
AAA2     1 El_Salvador Confirmed cc1=  .997465 cc2=  .695953 lx= 10.06809 if= 121 il= 131 6/1/2020   n=  10 now=    3191 end=      23578      2582      6896 U=    59.70 T=  178.4 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1= 121. x2= 131. y1=   .96 y2=   .79     
GP: Confirmed El_Salvador 6/1/2020        131    3191    -        2582     6896     3   319 12/6/2020 
AAA2     1 El_Salvador Confirmed cc1=  .996755 cc2=  .680527 lx= 10.06809 if= 122 il= 131 6/1/2020   n=   9 now=    3191 end=      23578      2582      6896 U=    61.22 T=  179.6 p1= 638.9 p2=    13.5 ed=   324 12/11/2020  x1= 122. x2= 131. y1=   .94 y2=   .79     
GP: Confirmed El_Salvador 6/1/2020        131    3191    -        2582     6896     3   324 12/11/2020
AAA2     1 El_Salvador Confirmed cc1=  .995598 cc2=  .662265 lx= 10.06809 if= 123 il= 131 6/1/2020   n=   8 now=    3191 end=      23578      2582      6896 U=    63.12 T=  181.1 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1= 123. x2= 131. y1=   .92 y2=   .79     
GP: Confirmed El_Salvador 6/1/2020        131    3191    -        2582     6896     3   330 12/17/2020
AAA2     1 El_Salvador Confirmed cc1=  .995785 cc2=  .642232 lx= 10.06809 if= 124 il= 131 6/1/2020   n=   7 now=    3191 end=      23578      2582      6896 U=    62.09 T=  180.3 p1= 638.9 p2=    13.5 ed=   326 12/13/2020  x1= 124. x2= 131. y1=   .91 y2=   .79     
GP: Confirmed El_Salvador 6/1/2020        131    3191    -        2582     6896     3   326 12/13/2020
AAA2     1 El_Salvador Confirmed cc1=  .996862 cc2=  .618898 lx= 10.06809 if= 125 il= 131 6/1/2020   n=   6 now=    3191 end=      23578      2582      6896 U=    59.51 T=  178.2 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1= 125. x2= 131. y1=   .89 y2=   .79     
GP: Confirmed El_Salvador 6/1/2020        131    3191    -        2582     6896     3   318 12/5/2020 
AAA2     1 El_Salvador Confirmed cc1=  .997024 cc2=  .588776 lx= 10.06809 if= 126 il= 131 6/1/2020   n=   5 now=    3191 end=      23578      2582      6896 U=    57.12 T=  176.3 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1= 126. x2= 131. y1=   .88 y2=   .79     
GP: Confirmed El_Salvador 6/1/2020        131    3191    -        2582     6896     3   311 11/28/2020
AAA2     1 El_Salvador Confirmed cc1=  .995067 cc2=  .880359 lx=  9.30809 if=  57 il= 132 6/2/2020   n=  75 now=    3191 end=      11026      2653      7014 U=    39.96 T=  146.1 p1= 245.5 p2=    28.9 ed=   240 9/18/2020   x1=  57. x2= 132. y1=  2.23 y2=   .35     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   240 9/18/2020 
AAA2     1 El_Salvador Confirmed cc1=  .995316 cc2=  .879846 lx=  9.40809 if=  58 il= 132 6/2/2020   n=  74 now=    3191 end=      12186      2653      7014 U=    40.66 T=  149.2 p1= 281.9 p2=    26.2 ed=   245 9/23/2020   x1=  58. x2= 132. y1=  2.24 y2=   .42     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   245 9/23/2020 
AAA2     1 El_Salvador Confirmed cc1=  .995980 cc2=  .879732 lx=  9.57809 if=  59 il= 132 6/2/2020   n=  73 now=    3191 end=      14444      2653      7014 U=    45.34 T=  155.9 p1= 352.6 p2=    22.1 ed=   262 10/10/2020  x1=  59. x2= 132. y1=  2.14 y2=   .53     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   262 10/10/2020
AAA2     1 El_Salvador Confirmed cc1=  .996019 cc2=  .878978 lx=  9.65809 if=  60 il= 132 6/2/2020   n=  72 now=    3191 end=      15647      2653      7014 U=    45.76 T=  158.2 p1= 390.3 p2=    20.4 ed=   266 10/14/2020  x1=  60. x2= 132. y1=  2.15 y2=   .57     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   266 10/14/2020
AAA2     1 El_Salvador Confirmed cc1=  .996301 cc2=  .878449 lx=  9.80809 if=  61 il= 132 6/2/2020   n=  71 now=    3191 end=      18180      2653      7014 U=    47.03 T=  162.8 p1= 469.7 p2=    17.6 ed=   273 10/21/2020  x1=  61. x2= 132. y1=  2.16 y2=   .65     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   273 10/21/2020
AAA2     1 El_Salvador Confirmed cc1=  .997048 cc2=  .878370 lx= 10.06809 if=  62 il= 132 6/2/2020   n=  70 now=    3191 end=      23578      2653      7014 U=    51.71 T=  172.4 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  62. x2= 132. y1=  2.14 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   294 11/11/2020
AAA2     1 El_Salvador Confirmed cc1=  .997543 cc2=  .878020 lx= 10.06809 if=  63 il= 132 6/2/2020   n=  69 now=    3191 end=      23578      2653      7014 U=    53.83 T=  174.1 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  63. x2= 132. y1=  2.06 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   301 11/18/2020
AAA2     1 El_Salvador Confirmed cc1=  .997627 cc2=  .877241 lx= 10.06809 if=  64 il= 132 6/2/2020   n=  68 now=    3191 end=      23578      2653      7014 U=    55.11 T=  175.1 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  64. x2= 132. y1=  2.02 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   305 11/22/2020
AAA2     1 El_Salvador Confirmed cc1=  .997577 cc2=  .876309 lx= 10.06809 if=  65 il= 132 6/2/2020   n=  67 now=    3191 end=      23578      2653      7014 U=    54.30 T=  174.4 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  65. x2= 132. y1=  2.02 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   302 11/19/2020
AAA2     1 El_Salvador Confirmed cc1=  .997630 cc2=  .875460 lx= 10.06809 if=  66 il= 132 6/2/2020   n=  66 now=    3191 end=      23578      2653      7014 U=    55.84 T=  175.6 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  66. x2= 132. y1=  1.96 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   307 11/24/2020
AAA2     1 El_Salvador Confirmed cc1=  .997543 cc2=  .874451 lx= 10.06809 if=  67 il= 132 6/2/2020   n=  65 now=    3191 end=      23578      2653      7014 U=    56.59 T=  176.2 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  67. x2= 132. y1=  1.93 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   309 11/26/2020
AAA2     1 El_Salvador Confirmed cc1=  .997428 cc2=  .873393 lx= 10.06809 if=  68 il= 132 6/2/2020   n=  64 now=    3191 end=      23578      2653      7014 U=    57.36 T=  176.8 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1=  68. x2= 132. y1=  1.90 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   312 11/29/2020
AAA2     1 El_Salvador Confirmed cc1=  .997317 cc2=  .872317 lx= 10.06809 if=  69 il= 132 6/2/2020   n=  63 now=    3191 end=      23578      2653      7014 U=    56.96 T=  176.5 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  69. x2= 132. y1=  1.89 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   310 11/27/2020
AAA2     1 El_Salvador Confirmed cc1=  .997189 cc2=  .871201 lx= 10.06809 if=  70 il= 132 6/2/2020   n=  62 now=    3191 end=      23578      2653      7014 U=    56.06 T=  175.8 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  70. x2= 132. y1=  1.89 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   308 11/25/2020
AAA2     1 El_Salvador Confirmed cc1=  .997064 cc2=  .870064 lx= 10.06809 if=  71 il= 132 6/2/2020   n=  61 now=    3191 end=      23578      2653      7014 U=    57.13 T=  176.6 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  71. x2= 132. y1=  1.85 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   311 11/28/2020
AAA2     1 El_Salvador Confirmed cc1=  .996922 cc2=  .868885 lx= 10.06809 if=  72 il= 132 6/2/2020   n=  60 now=    3191 end=      23578      2653      7014 U=    57.17 T=  176.7 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  72. x2= 132. y1=  1.83 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   311 11/28/2020
AAA2     1 El_Salvador Confirmed cc1=  .996772 cc2=  .867673 lx= 10.06809 if=  73 il= 132 6/2/2020   n=  59 now=    3191 end=      23578      2653      7014 U=    57.99 T=  177.3 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  73. x2= 132. y1=  1.80 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   314 12/1/2020 
AAA2     1 El_Salvador Confirmed cc1=  .996661 cc2=  .866472 lx= 10.06809 if=  74 il= 132 6/2/2020   n=  58 now=    3191 end=      23578      2653      7014 U=    57.98 T=  177.3 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  74. x2= 132. y1=  1.78 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   314 12/1/2020 
AAA2     1 El_Salvador Confirmed cc1=  .996549 cc2=  .865243 lx= 10.06809 if=  75 il= 132 6/2/2020   n=  57 now=    3191 end=      23578      2653      7014 U=    58.03 T=  177.3 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  75. x2= 132. y1=  1.76 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   314 12/1/2020 
AAA2     1 El_Salvador Confirmed cc1=  .996443 cc2=  .863990 lx= 10.06809 if=  76 il= 132 6/2/2020   n=  56 now=    3191 end=      23578      2653      7014 U=    58.27 T=  177.5 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  76. x2= 132. y1=  1.74 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   315 12/2/2020 
AAA2     1 El_Salvador Confirmed cc1=  .996369 cc2=  .862738 lx= 10.06809 if=  77 il= 132 6/2/2020   n=  55 now=    3191 end=      23578      2653      7014 U=    59.16 T=  178.2 p1= 638.9 p2=    13.5 ed=   317 12/4/2020   x1=  77. x2= 132. y1=  1.71 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   317 12/4/2020 
AAA2     1 El_Salvador Confirmed cc1=  .996445 cc2=  .861605 lx= 10.06809 if=  78 il= 132 6/2/2020   n=  54 now=    3191 end=      23578      2653      7014 U=    59.27 T=  178.3 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1=  78. x2= 132. y1=  1.69 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   318 12/5/2020 
AAA2     1 El_Salvador Confirmed cc1=  .996585 cc2=  .860503 lx= 10.06809 if=  79 il= 132 6/2/2020   n=  53 now=    3191 end=      23578      2653      7014 U=    59.73 T=  178.7 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1=  79. x2= 132. y1=  1.67 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   319 12/6/2020 
AAA2     1 El_Salvador Confirmed cc1=  .996887 cc2=  .859526 lx= 10.06809 if=  80 il= 132 6/2/2020   n=  52 now=    3191 end=      23578      2653      7014 U=    58.71 T=  177.9 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  80. x2= 132. y1=  1.67 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   316 12/3/2020 
AAA2     1 El_Salvador Confirmed cc1=  .997345 cc2=  .855924 lx= 10.06809 if=  83 il= 132 6/2/2020   n=  49 now=    3191 end=      23578      2653      7014 U=    58.28 T=  177.5 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  83. x2= 132. y1=  1.62 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   315 12/2/2020 
AAA2     1 El_Salvador Confirmed cc1=  .997580 cc2=  .854723 lx= 10.06809 if=  84 il= 132 6/2/2020   n=  48 now=    3191 end=      23578      2653      7014 U=    57.98 T=  177.3 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  84. x2= 132. y1=  1.61 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   314 12/1/2020 
AAA2     1 El_Salvador Confirmed cc1=  .997818 cc2=  .853481 lx= 10.06809 if=  85 il= 132 6/2/2020   n=  47 now=    3191 end=      23578      2653      7014 U=    57.20 T=  176.7 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  85. x2= 132. y1=  1.60 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   311 11/28/2020
AAA2     1 El_Salvador Confirmed cc1=  .997955 cc2=  .852090 lx= 10.06809 if=  86 il= 132 6/2/2020   n=  46 now=    3191 end=      23578      2653      7014 U=    57.06 T=  176.6 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  86. x2= 132. y1=  1.59 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   311 11/28/2020
AAA2     1 El_Salvador Confirmed cc1=  .998113 cc2=  .850671 lx= 10.06809 if=  87 il= 132 6/2/2020   n=  45 now=    3191 end=      23578      2653      7014 U=    56.85 T=  176.4 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  87. x2= 132. y1=  1.57 y2=   .78     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   310 11/27/2020
AAA2     1 El_Salvador Confirmed cc1=  .998283 cc2=  .849211 lx=  9.99809 if=  88 il= 132 6/2/2020   n=  44 now=    3191 end=      21984      2653      7014 U=    55.17 T=  173.3 p1= 588.9 p2=    14.5 ed=   303 11/20/2020  x1=  88. x2= 132. y1=  1.55 y2=   .75     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   303 11/20/2020
AAA2     1 El_Salvador Confirmed cc1=  .998450 cc2=  .847694 lx=  9.80809 if=  89 il= 132 6/2/2020   n=  43 now=    3191 end=      18180      2653      7014 U=    51.67 T=  165.8 p1= 469.7 p2=    17.6 ed=   287 11/4/2020   x1=  89. x2= 132. y1=  1.49 y2=   .65     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   287 11/4/2020 
AAA2     1 El_Salvador Confirmed cc1=  .998709 cc2=  .846211 lx=  9.61809 if=  90 il= 132 6/2/2020   n=  42 now=    3191 end=      15034      2653      7014 U=    47.47 T=  158.1 p1= 371.1 p2=    21.2 ed=   270 10/18/2020  x1=  90. x2= 132. y1=  1.44 y2=   .55     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   270 10/18/2020
AAA2     1 El_Salvador Confirmed cc1=  .998894 cc2=  .844590 lx=  9.46809 if=  91 il= 132 6/2/2020   n=  41 now=    3191 end=      12940      2653      7014 U=    44.28 T=  152.4 p1= 305.5 p2=    24.7 ed=   256 10/4/2020   x1=  91. x2= 132. y1=  1.39 y2=   .46     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   256 10/4/2020 
AAA2     1 El_Salvador Confirmed cc1=  .999056 cc2=  .842882 lx=  9.34809 if=  92 il= 132 6/2/2020   n=  40 now=    3191 end=      11476      2653      7014 U=    41.65 T=  147.9 p1= 259.6 p2=    27.8 ed=   246 9/24/2020   x1=  92. x2= 132. y1=  1.34 y2=   .38     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   246 9/24/2020 
AAA2     1 El_Salvador Confirmed cc1=  .999191 cc2=  .841077 lx=  9.24809 if=  93 il= 132 6/2/2020   n=  39 now=    3191 end=      10384      2653      7014 U=    39.81 T=  144.4 p1= 225.4 p2=    30.7 ed=   238 9/16/2020   x1=  93. x2= 132. y1=  1.29 y2=   .31     
GP: Confirmed El_Salvador 6/2/2020        132    3191    -        2653     7014     4   238 9/16/2020 
AAA2     1 El_Salvador Confirmed cc1=  .999416 cc2=  .839288 lx=  9.13809 if=  94 il= 132 6/2/2020   n=  38 now=    3191 end=       9302      2653      7014 U=    36.79 T=  140.3 p1= 191.5 p2=    34.3 ed=   227 9/5/2020    x1=  94. x2= 132. y1=  1.26 y2=   .23     
GP: Confirmed El_Salvador 6/2/2020        132    3191     9302    2653     7014     4   227 9/5/2020  
AAA2     1 El_Salvador Confirmed cc1=  .999459 cc2=  .837238 lx=  9.07809 if=  95 il= 132 6/2/2020   n=  37 now=    3191 end=       8761      2653      7014 U=    35.57 T=  138.3 p1= 174.6 p2=    36.4 ed=   222 8/31/2020   x1=  95. x2= 132. y1=  1.22 y2=   .18     
GP: Confirmed El_Salvador 6/2/2020        132    3191     8761    2653     7014     4   222 8/31/2020 
AAA2     1 El_Salvador Confirmed cc1=  .999516 cc2=  .835117 lx=  9.01809 if=  96 il= 132 6/2/2020   n=  36 now=    3191 end=       8250      2653      7014 U=    34.31 T=  136.3 p1= 158.5 p2=    38.7 ed=   217 8/26/2020   x1=  96. x2= 132. y1=  1.18 y2=   .13     
GP: Confirmed El_Salvador 6/2/2020        132    3191     8250    2653     7014     4   217 8/26/2020 
AAA2     1 El_Salvador Confirmed cc1=  .999584 cc2=  .832917 lx=  8.96809 if=  97 il= 132 6/2/2020   n=  35 now=    3191 end=       7848      2653      7014 U=    33.08 T=  134.7 p1= 145.9 p2=    40.7 ed=   212 8/21/2020   x1=  97. x2= 132. y1=  1.14 y2=   .08     
GP: Confirmed El_Salvador 6/2/2020        132    3191     7848    2653     7014     4   212 8/21/2020 
AAA2     1 El_Salvador Confirmed cc1=  .999628 cc2=  .830597 lx=  8.91809 if=  98 il= 132 6/2/2020   n=  34 now=    3191 end=       7465      2653      7014 U=    32.08 T=  133.1 p1= 133.9 p2=    42.7 ed=   208 8/17/2020   x1=  98. x2= 132. y1=  1.09 y2=   .03     
GP: Confirmed El_Salvador 6/2/2020        132    3191     7465    2653     7014     4   208 8/17/2020 
AAA2     1 El_Salvador Confirmed cc1=  .999700 cc2=  .828201 lx=  8.86809 if=  99 il= 132 6/2/2020   n=  33 now=    3191 end=       7101      2653      7014 U=    30.66 T=  131.5 p1= 122.5 p2=    44.9 ed=   203 8/12/2020   x1=  99. x2= 132. y1=  1.06 y2=  -.02     
GP: Confirmed El_Salvador 6/2/2020        132    3191     7101    2653     7014     4   203 8/12/2020 
AAA2     1 El_Salvador Confirmed cc1=  .999705 cc2=  .825627 lx=  8.83809 if= 100 il= 132 6/2/2020   n=  32 now=    3191 end=       6891      2653      7014 U=    29.85 T=  130.6 p1= 116.0 p2=    46.3 ed=   201 8/10/2020   x1= 100. x2= 132. y1=  1.03 y2=  -.05     
GP: Confirmed El_Salvador 6/2/2020        132    3191     6891    2653     7014     4   201 8/10/2020 
AAA2     1 El_Salvador Confirmed cc1=  .999690 cc2=  .822913 lx=  8.81809 if= 101 il= 132 6/2/2020   n=  31 now=    3191 end=       6755      2653      7014 U=    29.04 T=  130.0 p1= 111.7 p2=    47.2 ed=   198 8/7/2020    x1= 101. x2= 132. y1=  1.00 y2=  -.07     
GP: Confirmed El_Salvador 6/2/2020        132    3191     6755    2653     7014     4   198 8/7/2020  
AAA2     1 El_Salvador Confirmed cc1=  .999665 cc2=  .820060 lx=  8.83809 if= 102 il= 132 6/2/2020   n=  30 now=    3191 end=       6891      2653      7014 U=    29.45 T=  130.6 p1= 116.0 p2=    46.3 ed=   200 8/9/2020    x1= 102. x2= 132. y1=   .97 y2=  -.05     
GP: Confirmed El_Salvador 6/2/2020        132    3191     6891    2653     7014     4   200 8/9/2020  
AAA1     1 El_Salvador Confirmed cc1=  .999639 cc2=  .817064 lx=  8.84809 if= 103 il= 132 6/2/2020   n=  29 now=    3191 end=       6961      2653      7014 U=    30.09 T=  130.9 p1= 118.1 p2=    45.8 ed=   201 8/10/2020   x1= 103. x2= 132. y1=   .93 y2=  -.04 BEST
AAA2     1 El_Salvador Confirmed cc1=  .999639 cc2=  .817064 lx=  8.85309 if= 103 il= 132 6/2/2020   n=  29 now=    3191 end=       6961      2653      7014 U=    30.09 T=  130.9 p1= 118.1 p2=    45.8 ed=   201 8/10/2020   x1= 103. x2= 132. y1=   .93 y2=  -.04 BEST
GP: Confirmed El_Salvador 6/2/2020        132    3191     6961    2653     7014     4   201 8/10/2020 
AAA2     1 El_Salvador Confirmed cc1=  .999615 cc2=  .813919 lx=  8.82809 if= 104 il= 132 6/2/2020   n=  28 now=    3191 end=       6823      2653      7014 U=    29.34 T=  130.3 p1= 113.8 p2=    46.8 ed=   199 8/8/2020    x1= 104. x2= 132. y1=   .90 y2=  -.06     
GP: Confirmed El_Salvador 6/2/2020        132    3191     6823    2653     7014     4   199 8/8/2020  
AAA2     1 El_Salvador Confirmed cc1=  .999573 cc2=  .810591 lx=  8.83809 if= 105 il= 132 6/2/2020   n=  27 now=    3191 end=       6891      2653      7014 U=    29.45 T=  130.6 p1= 116.0 p2=    46.3 ed=   200 8/9/2020    x1= 105. x2= 132. y1=   .87 y2=  -.05     
GP: Confirmed El_Salvador 6/2/2020        132    3191     6891    2653     7014     4   200 8/9/2020  
AAA1     1 El_Salvador Confirmed cc1=  .999533 cc2=  .807083 lx=  8.85809 if= 106 il= 132 6/2/2020   n=  26 now=    3191 end=       7031      2653      7014 U=    30.07 T=  131.2 p1= 120.3 p2=    45.4 ed=   202 8/11/2020   x1= 106. x2= 132. y1=   .84 y2=  -.03 BEST
AAA2     1 El_Salvador Confirmed cc1=  .999533 cc2=  .807083 lx=  8.85709 if= 106 il= 132 6/2/2020   n=  26 now=    3191 end=       7031      2653      7014 U=    30.07 T=  131.2 p1= 120.3 p2=    45.4 ed=   202 8/11/2020   x1= 106. x2= 132. y1=   .84 y2=  -.03 BEST
GP: Confirmed El_Salvador 6/2/2020        132    3191     7031    2653     7014     4   202 8/11/2020 
