TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       21533.00000        9.97734
TAB:  US_Michigan_Wayne Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997874 cc2=  .644321 lx= 10.49734 if= 120 il= 127 5/28/2020  n=   7 now=   21533 end=      36219     20059     21081 U=   160.65 T=   42.5 p1=  68.2 p2=    59.5 ed=   421 3/18/2021   x1= 120. x2= 127. y1=  -.48 y2=  -.53     
GP: Confirmed US_Michigan_Wayne 5/28/2020       127   21533    36219   20059    21081    26   421 3/18/2021 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .995447 cc2=  .587198 lx= 11.97734 if= 122 il= 127 5/28/2020  n=   5 now=   21533 end=     159108     20059     21081 U=   571.07 T=  542.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 122. x2= 127. y1=   .74 y2=   .73     
GP: Confirmed US_Michigan_Wayne 5/28/2020       127   21533    -       20059    21081    26   999 undefine  
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .994688 cc2=  .871596 lx=  9.94734 if=  63 il= 128 5/29/2020  n=  65 now=   21533 end=      20896     20227     21877 U=    14.45 T=   78.5 p1=  -3.0 p2=   103.0 ed=   112 5/13/2020   x1=  63. x2= 128. y1=  1.07 y2= -3.42     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    20896   20227    21877    22   112 5/13/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .994926 cc2=  .870891 lx=  9.94734 if=  64 il= 128 5/29/2020  n=  64 now=   21533 end=      20896     20227     21877 U=    14.47 T=   78.4 p1=  -3.0 p2=   103.0 ed=   112 5/13/2020   x1=  64. x2= 128. y1=  1.00 y2= -3.42     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    20896   20227    21877    22   112 5/13/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .995225 cc2=  .870225 lx=  9.94734 if=  65 il= 128 5/29/2020  n=  63 now=   21533 end=      20896     20227     21877 U=    14.59 T=   78.0 p1=  -3.0 p2=   103.0 ed=   112 5/13/2020   x1=  65. x2= 128. y1=   .89 y2= -3.42     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    20896   20227    21877    22   112 5/13/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .995488 cc2=  .869500 lx=  9.94734 if=  66 il= 128 5/29/2020  n=  62 now=   21533 end=      20896     20227     21877 U=    14.72 T=   77.6 p1=  -3.0 p2=   103.0 ed=   112 5/13/2020   x1=  66. x2= 128. y1=   .79 y2= -3.42     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    20896   20227    21877    22   112 5/13/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .995694 cc2=  .868694 lx=  9.94734 if=  67 il= 128 5/29/2020  n=  61 now=   21533 end=      20896     20227     21877 U=    14.74 T=   77.5 p1=  -3.0 p2=   103.0 ed=   112 5/13/2020   x1=  67. x2= 128. y1=   .72 y2= -3.42     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    20896   20227    21877    22   112 5/13/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .995953 cc2=  .867916 lx=  9.94734 if=  68 il= 128 5/29/2020  n=  60 now=   21533 end=      20896     20227     21877 U=    14.80 T=   77.3 p1=  -3.0 p2=   103.0 ed=   112 5/13/2020   x1=  68. x2= 128. y1=   .63 y2= -3.42     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    20896   20227    21877    22   112 5/13/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .996336 cc2=  .867236 lx=  9.95734 if=  69 il= 128 5/29/2020  n=  59 now=   21533 end=      21106     20227     21877 U=    15.92 T=   77.7 p1=  -2.0 p2=   102.0 ed=   115 5/16/2020   x1=  69. x2= 128. y1=   .55 y2= -3.16     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21106   20227    21877    22   115 5/16/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .996848 cc2=  .866659 lx=  9.95734 if=  70 il= 128 5/29/2020  n=  58 now=   21533 end=      21106     20227     21877 U=    16.13 T=   77.1 p1=  -2.0 p2=   102.0 ed=   115 5/16/2020   x1=  70. x2= 128. y1=   .44 y2= -3.16     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21106   20227    21877    22   115 5/16/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997256 cc2=  .865949 lx=  9.95734 if=  71 il= 128 5/29/2020  n=  57 now=   21533 end=      21106     20227     21877 U=    16.23 T=   76.8 p1=  -2.0 p2=   102.0 ed=   115 5/16/2020   x1=  71. x2= 128. y1=   .36 y2= -3.16     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21106   20227    21877    22   115 5/16/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997718 cc2=  .865265 lx=  9.96734 if=  72 il= 128 5/29/2020  n=  56 now=   21533 end=      21318     20227     21877 U=    17.66 T=   76.0 p1=  -1.0 p2=   101.0 ed=   117 5/18/2020   x1=  72. x2= 128. y1=   .22 y2= -2.95     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21318   20227    21877    22   117 5/18/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998038 cc2=  .864407 lx=  9.96734 if=  73 il= 128 5/29/2020  n=  55 now=   21533 end=      21318     20227     21877 U=    17.83 T=   75.5 p1=  -1.0 p2=   101.0 ed=   117 5/18/2020   x1=  73. x2= 128. y1=   .14 y2= -2.95     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21318   20227    21877    22   117 5/18/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998300 cc2=  .863460 lx=  9.96734 if=  74 il= 128 5/29/2020  n=  54 now=   21533 end=      21318     20227     21877 U=    18.08 T=   74.7 p1=  -1.0 p2=   101.0 ed=   117 5/18/2020   x1=  74. x2= 128. y1=   .04 y2= -2.95     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21318   20227    21877    22   117 5/18/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998464 cc2=  .862381 lx=  9.97734 if=  75 il= 128 5/29/2020  n=  53 now=   21533 end=      21532     20227     21877 U=    19.43 T=   74.1 p1=    .0 p2=   100.0 ed=   120 5/21/2020   x1=  75. x2= 128. y1=  -.04 y2= -2.77 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998505 cc2=  .862381 lx=  9.97234 if=  75 il= 128 5/29/2020  n=  53 now=   21533 end=      21532     20227     21877 U=    19.43 T=   74.1 p1=    .0 p2=   100.0 ed=   120 5/21/2020   x1=  75. x2= 128. y1=  -.04 y2= -2.77 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21532   20227    21877    22   120 5/21/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998607 cc2=  .861247 lx=  9.97734 if=  76 il= 128 5/29/2020  n=  52 now=   21533 end=      21532     20227     21877 U=    19.78 T=   73.2 p1=    .0 p2=   100.0 ed=   119 5/20/2020   x1=  76. x2= 128. y1=  -.14 y2= -2.77 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998616 cc2=  .861247 lx=  9.97534 if=  76 il= 128 5/29/2020  n=  52 now=   21533 end=      21532     20227     21877 U=    19.78 T=   73.2 p1=    .0 p2=   100.0 ed=   119 5/20/2020   x1=  76. x2= 128. y1=  -.14 y2= -2.77 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21532   20227    21877    22   119 5/20/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998623 cc2=  .859948 lx=  9.97734 if=  77 il= 128 5/29/2020  n=  51 now=   21533 end=      21532     20227     21877 U=    19.96 T=   72.7 p1=    .0 p2=   100.0 ed=   119 5/20/2020   x1=  77. x2= 128. y1=  -.22 y2= -2.77 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998623 cc2=  .859948 lx=  9.97634 if=  77 il= 128 5/29/2020  n=  51 now=   21533 end=      21532     20227     21877 U=    19.96 T=   72.7 p1=    .0 p2=   100.0 ed=   119 5/20/2020   x1=  77. x2= 128. y1=  -.22 y2= -2.77 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21532   20227    21877    22   119 5/20/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998591 cc2=  .858563 lx=  9.97734 if=  78 il= 128 5/29/2020  n=  50 now=   21533 end=      21532     20227     21877 U=    20.05 T=   72.4 p1=    .0 p2=   100.0 ed=   119 5/20/2020   x1=  78. x2= 128. y1=  -.28 y2= -2.77 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998592 cc2=  .858563 lx=  9.97834 if=  78 il= 128 5/29/2020  n=  50 now=   21533 end=      21532     20227     21877 U=    20.05 T=   72.4 p1=    .0 p2=   100.0 ed=   119 5/20/2020   x1=  78. x2= 128. y1=  -.28 y2= -2.77 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21532   20227    21877    22   119 5/20/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998541 cc2=  .857120 lx=  9.97734 if=  79 il= 128 5/29/2020  n=  49 now=   21533 end=      21532     20227     21877 U=    20.12 T=   72.2 p1=    .0 p2=   100.0 ed=   119 5/20/2020   x1=  79. x2= 128. y1=  -.34 y2= -2.77 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998548 cc2=  .857120 lx=  9.97934 if=  79 il= 128 5/29/2020  n=  49 now=   21533 end=      21532     20227     21877 U=    20.12 T=   72.2 p1=    .0 p2=   100.0 ed=   119 5/20/2020   x1=  79. x2= 128. y1=  -.34 y2= -2.77 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21532   20227    21877    22   119 5/20/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998475 cc2=  .855617 lx=  9.97734 if=  80 il= 128 5/29/2020  n=  48 now=   21533 end=      21532     20227     21877 U=    20.17 T=   72.1 p1=    .0 p2=   100.0 ed=   119 5/20/2020   x1=  80. x2= 128. y1=  -.39 y2= -2.77 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998491 cc2=  .855617 lx=  9.98034 if=  80 il= 128 5/29/2020  n=  48 now=   21533 end=      21532     20227     21877 U=    20.17 T=   72.1 p1=    .0 p2=   100.0 ed=   119 5/20/2020   x1=  80. x2= 128. y1=  -.39 y2= -2.77 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21532   20227    21877    22   119 5/20/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998396 cc2=  .854058 lx=  9.97734 if=  81 il= 128 5/29/2020  n=  47 now=   21533 end=      21532     20227     21877 U=    19.99 T=   72.6 p1=    .0 p2=   100.0 ed=   119 5/20/2020   x1=  81. x2= 128. y1=  -.42 y2= -2.77 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998425 cc2=  .854058 lx=  9.98234 if=  81 il= 128 5/29/2020  n=  47 now=   21533 end=      21532     20227     21877 U=    19.99 T=   72.6 p1=    .0 p2=   100.0 ed=   119 5/20/2020   x1=  81. x2= 128. y1=  -.42 y2= -2.77 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21532   20227    21877    22   119 5/20/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998407 cc2=  .852542 lx=  9.98734 if=  82 il= 128 5/29/2020  n=  46 now=   21533 end=      21749     20227     21877 U=    21.37 T=   71.9 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  82. x2= 128. y1=  -.47 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998419 cc2=  .852542 lx=  9.98434 if=  82 il= 128 5/29/2020  n=  46 now=   21533 end=      21749     20227     21877 U=    21.37 T=   71.9 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  82. x2= 128. y1=  -.47 y2= -2.62 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21749   20227    21877    22   122 5/23/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998378 cc2=  .850936 lx=  9.98734 if=  83 il= 128 5/29/2020  n=  45 now=   21533 end=      21749     20227     21877 U=    21.70 T=   71.1 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  83. x2= 128. y1=  -.55 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998380 cc2=  .850936 lx=  9.98634 if=  83 il= 128 5/29/2020  n=  45 now=   21533 end=      21749     20227     21877 U=    21.70 T=   71.1 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  83. x2= 128. y1=  -.55 y2= -2.62 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21749   20227    21877    22   122 5/23/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998280 cc2=  .849209 lx=  9.98734 if=  84 il= 128 5/29/2020  n=  44 now=   21533 end=      21749     20227     21877 U=    21.72 T=   71.0 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  84. x2= 128. y1=  -.60 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998280 cc2=  .849209 lx=  9.98734 if=  84 il= 128 5/29/2020  n=  44 now=   21533 end=      21749     20227     21877 U=    21.72 T=   71.0 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  84. x2= 128. y1=  -.60 y2= -2.62 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21749   20227    21877    22   122 5/23/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998171 cc2=  .847415 lx=  9.98734 if=  85 il= 128 5/29/2020  n=  43 now=   21533 end=      21749     20227     21877 U=    21.77 T=   70.9 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  85. x2= 128. y1=  -.65 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998171 cc2=  .847415 lx=  9.98734 if=  85 il= 128 5/29/2020  n=  43 now=   21533 end=      21749     20227     21877 U=    21.77 T=   70.9 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  85. x2= 128. y1=  -.65 y2= -2.62 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21749   20227    21877    22   122 5/23/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998046 cc2=  .845548 lx=  9.98734 if=  86 il= 128 5/29/2020  n=  42 now=   21533 end=      21749     20227     21877 U=    21.83 T=   70.7 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  86. x2= 128. y1=  -.70 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998048 cc2=  .845548 lx=  9.98834 if=  86 il= 128 5/29/2020  n=  42 now=   21533 end=      21749     20227     21877 U=    21.83 T=   70.7 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  86. x2= 128. y1=  -.70 y2= -2.62 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21749   20227    21877    22   122 5/23/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .997905 cc2=  .843602 lx=  9.98734 if=  87 il= 128 5/29/2020  n=  41 now=   21533 end=      21749     20227     21877 U=    21.72 T=   71.0 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  87. x2= 128. y1=  -.74 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997907 cc2=  .843602 lx=  9.98934 if=  87 il= 128 5/29/2020  n=  41 now=   21533 end=      21749     20227     21877 U=    21.72 T=   71.0 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  87. x2= 128. y1=  -.74 y2= -2.62 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21749   20227    21877    22   122 5/23/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .997758 cc2=  .841584 lx=  9.98734 if=  88 il= 128 5/29/2020  n=  40 now=   21533 end=      21749     20227     21877 U=    21.59 T=   71.4 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  88. x2= 128. y1=  -.77 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997765 cc2=  .841584 lx=  9.99034 if=  88 il= 128 5/29/2020  n=  40 now=   21533 end=      21749     20227     21877 U=    21.59 T=   71.4 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  88. x2= 128. y1=  -.77 y2= -2.62 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21749   20227    21877    22   122 5/23/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .997621 cc2=  .839507 lx=  9.98734 if=  89 il= 128 5/29/2020  n=  39 now=   21533 end=      21749     20227     21877 U=    21.46 T=   71.7 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  89. x2= 128. y1=  -.81 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997643 cc2=  .839507 lx=  9.99234 if=  89 il= 128 5/29/2020  n=  39 now=   21533 end=      21749     20227     21877 U=    21.46 T=   71.7 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  89. x2= 128. y1=  -.81 y2= -2.62 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21749   20227    21877    22   122 5/23/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998217 cc2=  .833818 lx= 10.01734 if=  92 il= 128 5/29/2020  n=  36 now=   21533 end=      22411     20227     21877 U=    26.36 T=   68.0 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  92. x2= 128. y1=  -.91 y2= -2.28     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    22411   20227    21877    22   130 5/31/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998159 cc2=  .831493 lx= 10.02734 if=  93 il= 128 5/29/2020  n=  35 now=   21533 end=      22637     20227     21877 U=    28.48 T=   65.8 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  93. x2= 128. y1=  -.96 y2= -2.18     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    22637   20227    21877    22   133 6/3/2020  
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998000 cc2=  .828969 lx= 10.02734 if=  94 il= 128 5/29/2020  n=  34 now=   21533 end=      22637     20227     21877 U=    28.33 T=   66.1 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  94. x2= 128. y1=  -.98 y2= -2.18     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    22637   20227    21877    22   132 6/2/2020  
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997834 cc2=  .826335 lx= 10.02734 if=  95 il= 128 5/29/2020  n=  33 now=   21533 end=      22637     20227     21877 U=    28.19 T=   66.4 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  95. x2= 128. y1= -1.01 y2= -2.18     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    22637   20227    21877    22   132 6/2/2020  
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997677 cc2=  .823599 lx= 10.02734 if=  96 il= 128 5/29/2020  n=  32 now=   21533 end=      22637     20227     21877 U=    27.86 T=   67.2 p1=   5.1 p2=    95.1 ed=   132 6/2/2020    x1=  96. x2= 128. y1= -1.04 y2= -2.18     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    22637   20227    21877    22   132 6/2/2020  
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997696 cc2=  .820919 lx= 10.04734 if=  97 il= 128 5/29/2020  n=  31 now=   21533 end=      23094     20227     21877 U=    31.36 T=   64.6 p1=   7.2 p2=    93.2 ed=   138 6/8/2020    x1=  97. x2= 128. y1= -1.03 y2= -2.02     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    23094   20227    21877    22   138 6/8/2020  
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997608 cc2=  .818002 lx= 10.05734 if=  98 il= 128 5/29/2020  n=  30 now=   21533 end=      23326     20227     21877 U=    33.77 T=   62.2 p1=   8.3 p2=    92.3 ed=   141 6/11/2020   x1=  98. x2= 128. y1= -1.06 y2= -1.95     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    23326   20227    21877    22   141 6/11/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997364 cc2=  .814790 lx= 10.06734 if=  99 il= 128 5/29/2020  n=  29 now=   21533 end=      23560     20227     21877 U=    35.87 T=   60.6 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  99. x2= 128. y1= -1.07 y2= -1.88     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    23560   20227    21877    22   145 6/15/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997107 cc2=  .811412 lx= 10.05734 if= 100 il= 128 5/29/2020  n=  28 now=   21533 end=      23326     20227     21877 U=    34.88 T=   60.0 p1=   8.3 p2=    92.3 ed=   142 6/12/2020   x1= 100. x2= 128. y1= -1.15 y2= -1.95     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    23326   20227    21877    22   142 6/12/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997049 cc2=  .808067 lx= 10.03734 if= 101 il= 128 5/29/2020  n=  27 now=   21533 end=      22864     20227     21877 U=    31.33 T=   62.2 p1=   6.2 p2=    94.2 ed=   136 6/6/2020    x1= 101. x2= 128. y1= -1.24 y2= -2.10     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    22864   20227    21877    22   136 6/6/2020  
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997064 cc2=  .804614 lx= 10.02734 if= 102 il= 128 5/29/2020  n=  26 now=   21533 end=      22637     20227     21877 U=    29.85 T=   62.8 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1= 102. x2= 128. y1= -1.31 y2= -2.18     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    22637   20227    21877    22   133 6/3/2020  
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .997531 cc2=  .801415 lx= 10.00734 if= 103 il= 128 5/29/2020  n=  25 now=   21533 end=      22188     20227     21877 U=    25.36 T=   67.6 p1=   3.0 p2=    97.0 ed=   127 5/28/2020   x1= 103. x2= 128. y1= -1.39 y2= -2.38 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997531 cc2=  .801415 lx= 10.00734 if= 103 il= 128 5/29/2020  n=  25 now=   21533 end=      22188     20227     21877 U=    25.36 T=   67.6 p1=   3.0 p2=    97.0 ed=   127 5/28/2020   x1= 103. x2= 128. y1= -1.39 y2= -2.38 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    22188   20227    21877    22   127 5/28/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .997553 cc2=  .797553 lx=  9.99734 if= 104 il= 128 5/29/2020  n=  24 now=   21533 end=      21967     20227     21877 U=    23.07 T=   70.5 p1=   2.0 p2=    98.0 ed=   124 5/25/2020   x1= 104. x2= 128. y1= -1.45 y2= -2.49 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997553 cc2=  .797553 lx=  9.99734 if= 104 il= 128 5/29/2020  n=  24 now=   21533 end=      21967     20227     21877 U=    23.07 T=   70.5 p1=   2.0 p2=    98.0 ed=   124 5/25/2020   x1= 104. x2= 128. y1= -1.45 y2= -2.49 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21967   20227    21877    22   124 5/25/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .997360 cc2=  .793236 lx=  9.98734 if= 105 il= 128 5/29/2020  n=  23 now=   21533 end=      21749     20227     21877 U=    21.33 T=   72.0 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1= 105. x2= 128. y1= -1.54 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997372 cc2=  .793236 lx=  9.99134 if= 105 il= 128 5/29/2020  n=  23 now=   21533 end=      21749     20227     21877 U=    21.33 T=   72.0 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1= 105. x2= 128. y1= -1.54 y2= -2.62 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21749   20227    21877    22   122 5/23/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .997304 cc2=  .788790 lx=  9.98734 if= 106 il= 128 5/29/2020  n=  22 now=   21533 end=      21749     20227     21877 U=    20.90 T=   73.2 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1= 106. x2= 128. y1= -1.57 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997309 cc2=  .788790 lx=  9.98434 if= 106 il= 128 5/29/2020  n=  22 now=   21533 end=      21749     20227     21877 U=    20.90 T=   73.2 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1= 106. x2= 128. y1= -1.57 y2= -2.62 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21749   20227    21877    22   122 5/23/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .997055 cc2=  .783854 lx=  9.97734 if= 107 il= 128 5/29/2020  n=  21 now=   21533 end=      21532     20227     21877 U=    18.99 T=   75.4 p1=    .0 p2=   100.0 ed=   120 5/21/2020   x1= 107. x2= 128. y1= -1.67 y2= -2.77 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997063 cc2=  .783854 lx=  9.98034 if= 107 il= 128 5/29/2020  n=  21 now=   21533 end=      21532     20227     21877 U=    18.99 T=   75.4 p1=    .0 p2=   100.0 ed=   120 5/21/2020   x1= 107. x2= 128. y1= -1.67 y2= -2.77 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21532   20227    21877    22   120 5/21/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .996811 cc2=  .778593 lx=  9.97734 if= 108 il= 128 5/29/2020  n=  20 now=   21533 end=      21532     20227     21877 U=    18.79 T=   75.9 p1=    .0 p2=   100.0 ed=   120 5/21/2020   x1= 108. x2= 128. y1= -1.71 y2= -2.77 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .996814 cc2=  .778593 lx=  9.97534 if= 108 il= 128 5/29/2020  n=  20 now=   21533 end=      21532     20227     21877 U=    18.79 T=   75.9 p1=    .0 p2=   100.0 ed=   120 5/21/2020   x1= 108. x2= 128. y1= -1.71 y2= -2.77 BEST
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21532   20227    21877    22   120 5/21/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .996452 cc2=  .772845 lx=  9.96734 if= 109 il= 128 5/29/2020  n=  19 now=   21533 end=      21318     20227     21877 U=    16.61 T=   79.1 p1=  -1.0 p2=   101.0 ed=   118 5/19/2020   x1= 109. x2= 128. y1= -1.80 y2= -2.95     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21318   20227    21877    22   118 5/19/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .995948 cc2=  .766532 lx=  9.96734 if= 110 il= 128 5/29/2020  n=  18 now=   21533 end=      21318     20227     21877 U=    16.31 T=   80.0 p1=  -1.0 p2=   101.0 ed=   118 5/19/2020   x1= 110. x2= 128. y1= -1.84 y2= -2.95     
GP: Confirmed US_Michigan_Wayne 5/29/2020       128   21533    21318   20227    21877    22   118 5/19/2020 
