TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4046.00000        8.30548
TAB:  Luxembourg Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Luxembourg Confirmed cc1=  .998618 cc2=  .847827 lx=  8.27348 if=  62 il= 105 5/6/2020   n=  43 now=    4046 end=       3926      3851      3961 U=    10.28 T=   64.5 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  62. x2= 105. y1=   .24 y2= -3.94 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3926    3851     3961    51    88 4/19/2020 
AAA1     1 Luxembourg Confirmed cc1=  .998657 cc2=  .846159 lx=  8.27548 if=  63 il= 105 5/6/2020   n=  42 now=    4046 end=       3926      3851      3961 U=    10.45 T=   63.8 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  63. x2= 105. y1=   .08 y2= -3.94 BEST
AAA2     1 Luxembourg Confirmed cc1=  .998669 cc2=  .846159 lx=  8.27448 if=  63 il= 105 5/6/2020   n=  42 now=    4046 end=       3926      3851      3961 U=    10.45 T=   63.8 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  63. x2= 105. y1=   .08 y2= -3.94 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3926    3851     3961    51    88 4/19/2020 
AAA1     1 Luxembourg Confirmed cc1=  .998621 cc2=  .844317 lx=  8.27548 if=  64 il= 105 5/6/2020   n=  41 now=    4046 end=       3926      3851      3961 U=    10.41 T=   63.9 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  64. x2= 105. y1=  -.01 y2= -3.94 BEST
AAA2     1 Luxembourg Confirmed cc1=  .998621 cc2=  .844317 lx=  8.27548 if=  64 il= 105 5/6/2020   n=  41 now=    4046 end=       3926      3851      3961 U=    10.41 T=   63.9 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  64. x2= 105. y1=  -.01 y2= -3.94 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3926    3851     3961    51    88 4/19/2020 
AAA1     1 Luxembourg Confirmed cc1=  .998611 cc2=  .840497 lx=  8.27548 if=  66 il= 105 5/6/2020   n=  39 now=    4046 end=       3926      3851      3961 U=    10.62 T=   63.1 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  66. x2= 105. y1=  -.27 y2= -3.94 BEST
AAA2     1 Luxembourg Confirmed cc1=  .998620 cc2=  .840497 lx=  8.27648 if=  66 il= 105 5/6/2020   n=  39 now=    4046 end=       3926      3851      3961 U=    10.62 T=   63.1 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  66. x2= 105. y1=  -.27 y2= -3.94 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3926    3851     3961    51    88 4/19/2020 
AAA1     1 Luxembourg Confirmed cc1=  .998516 cc2=  .838387 lx=  8.27548 if=  67 il= 105 5/6/2020   n=  38 now=    4046 end=       3926      3851      3961 U=    10.60 T=   63.2 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  67. x2= 105. y1=  -.36 y2= -3.94 BEST
AAA2     1 Luxembourg Confirmed cc1=  .998533 cc2=  .838387 lx=  8.27648 if=  67 il= 105 5/6/2020   n=  38 now=    4046 end=       3926      3851      3961 U=    10.60 T=   63.2 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  67. x2= 105. y1=  -.36 y2= -3.94 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3926    3851     3961    51    88 4/19/2020 
AAA1     1 Luxembourg Confirmed cc1=  .998420 cc2=  .836198 lx=  8.27548 if=  68 il= 105 5/6/2020   n=  37 now=    4046 end=       3926      3851      3961 U=    10.40 T=   64.0 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  68. x2= 105. y1=  -.38 y2= -3.94 BEST
AAA2     1 Luxembourg Confirmed cc1=  .998449 cc2=  .836198 lx=  8.27748 if=  68 il= 105 5/6/2020   n=  37 now=    4046 end=       3926      3851      3961 U=    10.40 T=   64.0 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  68. x2= 105. y1=  -.38 y2= -3.94 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3926    3851     3961    51    88 4/19/2020 
AAA1     1 Luxembourg Confirmed cc1=  .998478 cc2=  .834079 lx=  8.27548 if=  69 il= 105 5/6/2020   n=  36 now=    4046 end=       3926      3851      3961 U=    10.55 T=   63.4 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  69. x2= 105. y1=  -.53 y2= -3.94 BEST
AAA2     1 Luxembourg Confirmed cc1=  .998584 cc2=  .834079 lx=  8.27848 if=  69 il= 105 5/6/2020   n=  36 now=    4046 end=       3926      3851      3961 U=    10.55 T=   63.4 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  69. x2= 105. y1=  -.53 y2= -3.94 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3926    3851     3961    51    88 4/19/2020 
AAA1     1 Luxembourg Confirmed cc1=  .998339 cc2=  .824261 lx=  8.28548 if=  73 il= 105 5/6/2020   n=  32 now=    4046 end=       3965      3851      3961 U=    12.58 T=   60.6 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  73. x2= 105. y1=  -.98 y2= -3.53 BEST
AAA2     1 Luxembourg Confirmed cc1=  .998466 cc2=  .824261 lx=  8.28148 if=  73 il= 105 5/6/2020   n=  32 now=    4046 end=       3965      3851      3961 U=    12.58 T=   60.6 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  73. x2= 105. y1=  -.98 y2= -3.53 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3965    3851     3961    51    90 4/21/2020 
AAA1     1 Luxembourg Confirmed cc1=  .998190 cc2=  .821413 lx=  8.28548 if=  74 il= 105 5/6/2020   n=  31 now=    4046 end=       3965      3851      3961 U=    12.56 T=   60.7 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  74. x2= 105. y1= -1.06 y2= -3.53 BEST
AAA2     1 Luxembourg Confirmed cc1=  .998318 cc2=  .821413 lx=  8.28148 if=  74 il= 105 5/6/2020   n=  31 now=    4046 end=       3965      3851      3961 U=    12.56 T=   60.7 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  74. x2= 105. y1= -1.06 y2= -3.53 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3965    3851     3961    51    90 4/21/2020 
AAA1     1 Luxembourg Confirmed cc1=  .998033 cc2=  .818428 lx=  8.28548 if=  75 il= 105 5/6/2020   n=  30 now=    4046 end=       3965      3851      3961 U=    12.36 T=   61.4 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  75. x2= 105. y1= -1.10 y2= -3.53 BEST
AAA2     1 Luxembourg Confirmed cc1=  .998151 cc2=  .818428 lx=  8.28148 if=  75 il= 105 5/6/2020   n=  30 now=    4046 end=       3965      3851      3961 U=    12.36 T=   61.4 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  75. x2= 105. y1= -1.10 y2= -3.53 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3965    3851     3961    51    90 4/21/2020 
AAA1     1 Luxembourg Confirmed cc1=  .998019 cc2=  .815445 lx=  8.28548 if=  76 il= 105 5/6/2020   n=  29 now=    4046 end=       3965      3851      3961 U=    12.69 T=   60.3 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  76. x2= 105. y1= -1.24 y2= -3.53 BEST
AAA2     1 Luxembourg Confirmed cc1=  .998069 cc2=  .815445 lx=  8.28248 if=  76 il= 105 5/6/2020   n=  29 now=    4046 end=       3965      3851      3961 U=    12.69 T=   60.3 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  76. x2= 105. y1= -1.24 y2= -3.53 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3965    3851     3961    51    90 4/21/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997817 cc2=  .812122 lx=  8.28548 if=  77 il= 105 5/6/2020   n=  28 now=    4046 end=       3965      3851      3961 U=    12.67 T=   60.3 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  77. x2= 105. y1= -1.32 y2= -3.53 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997862 cc2=  .812122 lx=  8.28248 if=  77 il= 105 5/6/2020   n=  28 now=    4046 end=       3965      3851      3961 U=    12.67 T=   60.3 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  77. x2= 105. y1= -1.32 y2= -3.53 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3965    3851     3961    51    90 4/21/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997595 cc2=  .808613 lx=  8.28548 if=  78 il= 105 5/6/2020   n=  27 now=    4046 end=       3965      3851      3961 U=    12.82 T=   59.8 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  78. x2= 105. y1= -1.42 y2= -3.53 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997630 cc2=  .808613 lx=  8.28348 if=  78 il= 105 5/6/2020   n=  27 now=    4046 end=       3965      3851      3961 U=    12.82 T=   59.8 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  78. x2= 105. y1= -1.42 y2= -3.53 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3965    3851     3961    51    90 4/21/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997317 cc2=  .804867 lx=  8.28548 if=  79 il= 105 5/6/2020   n=  26 now=    4046 end=       3965      3851      3961 U=    13.31 T=   58.1 p1=  -2.0 p2=   102.0 ed=    89 4/20/2020   x1=  79. x2= 105. y1= -1.57 y2= -3.53 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997364 cc2=  .804867 lx=  8.28248 if=  79 il= 105 5/6/2020   n=  26 now=    4046 end=       3965      3851      3961 U=    13.31 T=   58.1 p1=  -2.0 p2=   102.0 ed=    89 4/20/2020   x1=  79. x2= 105. y1= -1.57 y2= -3.53 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3965    3851     3961    51    89 4/20/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997370 cc2=  .801254 lx=  8.28548 if=  80 il= 105 5/6/2020   n=  25 now=    4046 end=       3965      3851      3961 U=    13.29 T=   58.1 p1=  -2.0 p2=   102.0 ed=    89 4/20/2020   x1=  80. x2= 105. y1= -1.65 y2= -3.53 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997539 cc2=  .801254 lx=  8.28048 if=  80 il= 105 5/6/2020   n=  25 now=    4046 end=       3965      3851      3961 U=    13.29 T=   58.1 p1=  -2.0 p2=   102.0 ed=    89 4/20/2020   x1=  80. x2= 105. y1= -1.65 y2= -3.53 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3965    3851     3961    51    89 4/20/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997755 cc2=  .797755 lx=  8.27548 if=  81 il= 105 5/6/2020   n=  24 now=    4046 end=       3926      3851      3961 U=    10.78 T=   62.5 p1=  -3.0 p2=   103.1 ed=    87 4/18/2020   x1=  81. x2= 105. y1= -1.72 y2= -3.94 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997916 cc2=  .797755 lx=  8.27848 if=  81 il= 105 5/6/2020   n=  24 now=    4046 end=       3926      3851      3961 U=    10.78 T=   62.5 p1=  -3.0 p2=   103.1 ed=    87 4/18/2020   x1=  81. x2= 105. y1= -1.72 y2= -3.94 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3926    3851     3961    51    87 4/18/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997829 cc2=  .793705 lx=  8.27548 if=  82 il= 105 5/6/2020   n=  23 now=    4046 end=       3926      3851      3961 U=    10.42 T=   63.9 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  82. x2= 105. y1= -1.74 y2= -3.94 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997901 cc2=  .793705 lx=  8.27748 if=  82 il= 105 5/6/2020   n=  23 now=    4046 end=       3926      3851      3961 U=    10.42 T=   63.9 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  82. x2= 105. y1= -1.74 y2= -3.94 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3926    3851     3961    51    88 4/19/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997553 cc2=  .789039 lx=  8.27548 if=  83 il= 105 5/6/2020   n=  22 now=    4046 end=       3926      3851      3961 U=    10.09 T=   65.2 p1=  -3.0 p2=   103.1 ed=    89 4/20/2020   x1=  83. x2= 105. y1= -1.76 y2= -3.94 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997617 cc2=  .789039 lx=  8.27748 if=  83 il= 105 5/6/2020   n=  22 now=    4046 end=       3926      3851      3961 U=    10.09 T=   65.2 p1=  -3.0 p2=   103.1 ed=    89 4/20/2020   x1=  83. x2= 105. y1= -1.76 y2= -3.94 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3926    3851     3961    51    89 4/20/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997377 cc2=  .784176 lx=  8.27548 if=  84 il= 105 5/6/2020   n=  21 now=    4046 end=       3926      3851      3961 U=    10.20 T=   64.8 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  84. x2= 105. y1= -1.88 y2= -3.94 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997603 cc2=  .784176 lx=  8.27948 if=  84 il= 105 5/6/2020   n=  21 now=    4046 end=       3926      3851      3961 U=    10.20 T=   64.8 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  84. x2= 105. y1= -1.88 y2= -3.94 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3926    3851     3961    51    88 4/19/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997433 cc2=  .779215 lx=  8.28548 if=  85 il= 105 5/6/2020   n=  20 now=    4046 end=       3965      3851      3961 U=    12.75 T=   60.0 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  85. x2= 105. y1= -1.96 y2= -3.53 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997530 cc2=  .779215 lx=  8.28148 if=  85 il= 105 5/6/2020   n=  20 now=    4046 end=       3965      3851      3961 U=    12.75 T=   60.0 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  85. x2= 105. y1= -1.96 y2= -3.53 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3965    3851     3961    51    90 4/21/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997083 cc2=  .773476 lx=  8.28548 if=  86 il= 105 5/6/2020   n=  19 now=    4046 end=       3965      3851      3961 U=    12.73 T=   60.1 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  86. x2= 105. y1= -2.03 y2= -3.53 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997153 cc2=  .773476 lx=  8.28248 if=  86 il= 105 5/6/2020   n=  19 now=    4046 end=       3965      3851      3961 U=    12.73 T=   60.1 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  86. x2= 105. y1= -2.03 y2= -3.53 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3965    3851     3961    51    90 4/21/2020 
AAA1     1 Luxembourg Confirmed cc1=  .996701 cc2=  .767286 lx=  8.28548 if=  87 il= 105 5/6/2020   n=  18 now=    4046 end=       3965      3851      3961 U=    13.24 T=   58.3 p1=  -2.0 p2=   102.0 ed=    89 4/20/2020   x1=  87. x2= 105. y1= -2.17 y2= -3.53 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997940 cc2=  .767286 lx=  8.18548 if=  87 il= 105 5/6/2020   n=  18 now=    4046 end=       3965      3851      3961 U=    13.24 T=   58.3 p1=  -2.0 p2=   102.0 ed=    89 4/20/2020   x1=  87. x2= 105. y1= -2.17 y2= -3.53 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3965    3851     3961    51    89 4/20/2020 
AAA1     1 Luxembourg Confirmed cc1=  .996267 cc2=  .760565 lx=  8.28548 if=  88 il= 105 5/6/2020   n=  17 now=    4046 end=       3965      3851      3961 U=    12.81 T=   59.8 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  88. x2= 105. y1= -2.20 y2= -3.53 BEST
AAA2     1 Luxembourg Confirmed cc1= 1.000000 cc2=  .760565 lx=  8.19248 if=  88 il= 105 5/6/2020   n=  17 now=    4046 end=       3965      3851      3961 U=    12.81 T=   59.8 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  88. x2= 105. y1= -2.20 y2= -3.53 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3965    3851     3961    51    90 4/21/2020 
AAA1     1 Luxembourg Confirmed cc1=  .995605 cc2=  .753069 lx=  8.28548 if=  89 il= 105 5/6/2020   n=  16 now=    4046 end=       3965      3851      3961 U=    12.25 T=   61.8 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  89. x2= 105. y1= -2.22 y2= -3.53 BEST
AAA2     1 Luxembourg Confirmed cc1= 1.000000 cc2=  .753069 lx=  8.19648 if=  89 il= 105 5/6/2020   n=  16 now=    4046 end=       3965      3851      3961 U=    12.25 T=   61.8 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  89. x2= 105. y1= -2.22 y2= -3.53 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3965    3851     3961    51    90 4/21/2020 
AAA1     1 Luxembourg Confirmed cc1=  .996760 cc2=  .746760 lx=  8.29548 if=  90 il= 105 5/6/2020   n=  15 now=    4046 end=       4005      3851      3961 U=    15.80 T=   53.9 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  90. x2= 105. y1= -2.28 y2= -3.23 BEST
AAA2     1 Luxembourg Confirmed cc1= 1.000000 cc2=  .746760 lx=  8.20548 if=  90 il= 105 5/6/2020   n=  15 now=    4046 end=       4005      3851      3961 U=    15.80 T=   53.9 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  90. x2= 105. y1= -2.28 y2= -3.23 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     4005    3851     3961    51    91 4/22/2020 
AAA2     1 Luxembourg Confirmed cc1=  .996278 cc2=  .738079 lx=  8.30548 if=  91 il= 105 5/6/2020   n=  14 now=    4046 end=       4045      3851      3961 U=    19.33 T=   46.9 p1=    .0 p2=   100.0 ed=    92 4/23/2020   x1=  91. x2= 105. y1= -2.28 y2= -3.01     
GP: Confirmed Luxembourg 5/6/2020        105    4046     4045    3851     3961    51    92 4/23/2020 
AAA1     1 Luxembourg Confirmed cc1=  .994391 cc2=  .705716 lx=  8.28548 if=  94 il= 105 5/6/2020   n=  11 now=    4046 end=       3965      3851      3961 U=    13.49 T=   57.4 p1=  -2.0 p2=   102.0 ed=    89 4/20/2020   x1=  94. x2= 105. y1= -2.71 y2= -3.53 BEST
AAA2     1 Luxembourg Confirmed cc1= 1.000000 cc2=  .705716 lx=  8.22348 if=  94 il= 105 5/6/2020   n=  11 now=    4046 end=       3965      3851      3961 U=    13.49 T=   57.4 p1=  -2.0 p2=   102.0 ed=    89 4/20/2020   x1=  94. x2= 105. y1= -2.71 y2= -3.53 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3965    3851     3961    51    89 4/20/2020 
AAA1     1 Luxembourg Confirmed cc1=  .995403 cc2=  .693892 lx=  8.27548 if=  95 il= 105 5/6/2020   n=  10 now=    4046 end=       3926      3851      3961 U=     9.91 T=   65.9 p1=  -3.0 p2=   103.1 ed=    89 4/20/2020   x1=  95. x2= 105. y1= -2.93 y2= -3.94 BEST
AAA2     1 Luxembourg Confirmed cc1= 1.000000 cc2=  .693892 lx=  8.22448 if=  95 il= 105 5/6/2020   n=  10 now=    4046 end=       3926      3851      3961 U=     9.91 T=   65.9 p1=  -3.0 p2=   103.1 ed=    89 4/20/2020   x1=  95. x2= 105. y1= -2.93 y2= -3.94 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3926    3851     3961    51    89 4/20/2020 
AAA1     1 Luxembourg Confirmed cc1=  .996215 cc2=  .679987 lx=  8.27548 if=  96 il= 105 5/6/2020   n=   9 now=    4046 end=       3926      3851      3961 U=     9.20 T=   68.7 p1=  -3.0 p2=   103.1 ed=    90 4/21/2020   x1=  96. x2= 105. y1= -2.96 y2= -3.94 BEST
AAA2     1 Luxembourg Confirmed cc1= 1.000000 cc2=  .679987 lx=  8.23248 if=  96 il= 105 5/6/2020   n=   9 now=    4046 end=       3926      3851      3961 U=     9.20 T=   68.7 p1=  -3.0 p2=   103.1 ed=    90 4/21/2020   x1=  96. x2= 105. y1= -2.96 y2= -3.94 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3926    3851     3961    51    90 4/21/2020 
AAA1     1 Luxembourg Confirmed cc1=  .994793 cc2=  .661460 lx=  8.27548 if=  97 il= 105 5/6/2020   n=   8 now=    4046 end=       3926      3851      3961 U=     8.75 T=   70.5 p1=  -3.0 p2=   103.1 ed=    91 4/22/2020   x1=  97. x2= 105. y1= -3.03 y2= -3.94 BEST
AAA2     1 Luxembourg Confirmed cc1= 1.000000 cc2=  .661460 lx=  8.23748 if=  97 il= 105 5/6/2020   n=   8 now=    4046 end=       3926      3851      3961 U=     8.75 T=   70.5 p1=  -3.0 p2=   103.1 ed=    91 4/22/2020   x1=  97. x2= 105. y1= -3.03 y2= -3.94 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3926    3851     3961    51    91 4/22/2020 
AAA1     1 Luxembourg Confirmed cc1=  .995719 cc2=  .642165 lx=  8.27548 if=  98 il= 105 5/6/2020   n=   7 now=    4046 end=       3926      3851      3961 U=     9.38 T=   68.0 p1=  -3.0 p2=   103.1 ed=    90 4/21/2020   x1=  98. x2= 105. y1= -3.20 y2= -3.94 BEST
AAA2     1 Luxembourg Confirmed cc1= 1.000000 cc2=  .642165 lx=  8.23948 if=  98 il= 105 5/6/2020   n=   7 now=    4046 end=       3926      3851      3961 U=     9.38 T=   68.0 p1=  -3.0 p2=   103.1 ed=    90 4/21/2020   x1=  98. x2= 105. y1= -3.20 y2= -3.94 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3926    3851     3961    51    90 4/21/2020 
AAA1     1 Luxembourg Confirmed cc1=  .993960 cc2=  .615995 lx=  8.28548 if=  99 il= 105 5/6/2020   n=   6 now=    4046 end=       3965      3851      3961 U=    12.82 T=   59.8 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  99. x2= 105. y1= -3.06 y2= -3.53 BEST
AAA2     1 Luxembourg Confirmed cc1= 1.000000 cc2=  .615995 lx=  8.24448 if=  99 il= 105 5/6/2020   n=   6 now=    4046 end=       3965      3851      3961 U=    12.82 T=   59.8 p1=  -2.0 p2=   102.0 ed=    90 4/21/2020   x1=  99. x2= 105. y1= -3.06 y2= -3.53 BEST
GP: Confirmed Luxembourg 5/6/2020        105    4046     3965    3851     3961    51    90 4/21/2020 
AAA2     1 Luxembourg Confirmed cc1=  .994783 cc2=  .586535 lx= 10.30548 if= 100 il= 105 5/6/2020   n=   5 now=    4046 end=      29896      3851      3961 U=   802.69 T=  681.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 100. x2= 105. y1=   .72 y2=   .72     
GP: Confirmed Luxembourg 5/6/2020        105    4046    -        3851     3961    51   999 undefine  
AAA1     1 Luxembourg Confirmed cc1=  .996646 cc2=  .876260 lx=  8.27548 if=  38 il= 106 5/7/2020   n=  68 now=    4046 end=       3926      3859      3961 U=    11.02 T=   61.3 p1=  -3.0 p2=   103.1 ed=    87 4/18/2020   x1=  38. x2= 106. y1=  2.11 y2= -4.06 BEST
AAA2     1 Luxembourg Confirmed cc1=  .996858 cc2=  .876260 lx=  8.27148 if=  38 il= 106 5/7/2020   n=  68 now=    4046 end=       3926      3859      3961 U=    11.02 T=   61.3 p1=  -3.0 p2=   103.1 ed=    87 4/18/2020   x1=  38. x2= 106. y1=  2.11 y2= -4.06 BEST
GP: Confirmed Luxembourg 5/7/2020        106    4046     3926    3859     3961    52    87 4/18/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997045 cc2=  .875777 lx=  8.27548 if=  39 il= 106 5/7/2020   n=  67 now=    4046 end=       3926      3859      3961 U=    10.86 T=   62.0 p1=  -3.0 p2=   103.1 ed=    87 4/18/2020   x1=  39. x2= 106. y1=  2.11 y2= -4.06 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997337 cc2=  .875777 lx=  8.27048 if=  39 il= 106 5/7/2020   n=  67 now=    4046 end=       3926      3859      3961 U=    10.86 T=   62.0 p1=  -3.0 p2=   103.1 ed=    87 4/18/2020   x1=  39. x2= 106. y1=  2.11 y2= -4.06 BEST
GP: Confirmed Luxembourg 5/7/2020        106    4046     3926    3859     3961    52    87 4/18/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997333 cc2=  .875164 lx=  8.27548 if=  40 il= 106 5/7/2020   n=  66 now=    4046 end=       3926      3859      3961 U=    10.70 T=   62.6 p1=  -3.0 p2=   103.1 ed=    87 4/18/2020   x1=  40. x2= 106. y1=  2.11 y2= -4.06 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997711 cc2=  .875164 lx=  8.27048 if=  40 il= 106 5/7/2020   n=  66 now=    4046 end=       3926      3859      3961 U=    10.70 T=   62.6 p1=  -3.0 p2=   103.1 ed=    87 4/18/2020   x1=  40. x2= 106. y1=  2.11 y2= -4.06 BEST
GP: Confirmed Luxembourg 5/7/2020        106    4046     3926    3859     3961    52    87 4/18/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997513 cc2=  .874421 lx=  8.27548 if=  41 il= 106 5/7/2020   n=  65 now=    4046 end=       3926      3859      3961 U=    10.54 T=   63.3 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  41. x2= 106. y1=  2.11 y2= -4.06 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997981 cc2=  .874421 lx=  8.26948 if=  41 il= 106 5/7/2020   n=  65 now=    4046 end=       3926      3859      3961 U=    10.54 T=   63.3 p1=  -3.0 p2=   103.1 ed=    88 4/19/2020   x1=  41. x2= 106. y1=  2.11 y2= -4.06 BEST
GP: Confirmed Luxembourg 5/7/2020        106    4046     3926    3859     3961    52    88 4/19/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997679 cc2=  .873645 lx=  8.26548 if=  42 il= 106 5/7/2020   n=  64 now=    4046 end=       3887      3859      3961 U=     9.10 T=   61.2 p1=  -3.9 p2=   104.1 ed=    82 4/13/2020   x1=  42. x2= 106. y1=  2.11 y2= -4.92 BEST
AAA2     1 Luxembourg Confirmed cc1=  .998153 cc2=  .873645 lx=  8.26948 if=  42 il= 106 5/7/2020   n=  64 now=    4046 end=       3887      3859      3961 U=     9.10 T=   61.2 p1=  -3.9 p2=   104.1 ed=    82 4/13/2020   x1=  42. x2= 106. y1=  2.11 y2= -4.92 BEST
GP: Confirmed Luxembourg 5/7/2020        106    4046     3887    3859     3961    52    82 4/13/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997797 cc2=  .872797 lx=  8.26548 if=  43 il= 106 5/7/2020   n=  63 now=    4046 end=       3887      3859      3961 U=     8.96 T=   61.9 p1=  -3.9 p2=   104.1 ed=    83 4/14/2020   x1=  43. x2= 106. y1=  2.11 y2= -4.92 BEST
