TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4834.00000        8.48343
TAB:  US_Washington_Yakima Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   392 2/17/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997715 cc2=  .846959 lx= 10.48343 if=  78 il= 121 5/22/2020  n=  43 now=    4834 end=      35718      2594      4018 U=    82.63 T=  200.7 p1= 638.9 p2=    13.5 ed=   395 2/20/2021   x1=  78. x2= 121. y1=  1.48 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   395 2/20/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997624 cc2=  .845125 lx= 10.48343 if=  79 il= 121 5/22/2020  n=  42 now=    4834 end=      35718      2594      4018 U=    81.85 T=  199.9 p1= 638.9 p2=    13.5 ed=   393 2/18/2021   x1=  79. x2= 121. y1=  1.48 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   393 2/18/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997632 cc2=  .843328 lx= 10.48343 if=  80 il= 121 5/22/2020  n=  41 now=    4834 end=      35718      2594      4018 U=    85.04 T=  203.0 p1= 638.9 p2=    13.5 ed=   403 2/28/2021   x1=  80. x2= 121. y1=  1.45 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   403 2/28/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997454 cc2=  .841280 lx= 10.48343 if=  81 il= 121 5/22/2020  n=  40 now=    4834 end=      35718      2594      4018 U=    84.88 T=  202.8 p1= 638.9 p2=    13.5 ed=   403 2/28/2021   x1=  81. x2= 121. y1=  1.44 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   403 2/28/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997258 cc2=  .839144 lx= 10.48343 if=  82 il= 121 5/22/2020  n=  39 now=    4834 end=      35718      2594      4018 U=    82.99 T=  201.0 p1= 638.9 p2=    13.5 ed=   396 2/21/2021   x1=  82. x2= 121. y1=  1.43 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   396 2/21/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997138 cc2=  .837010 lx= 10.48343 if=  83 il= 121 5/22/2020  n=  38 now=    4834 end=      35718      2594      4018 U=    86.78 T=  204.7 p1= 638.9 p2=    13.5 ed=   409 3/6/2021    x1=  83. x2= 121. y1=  1.40 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   409 3/6/2021  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996962 cc2=  .834741 lx= 10.48343 if=  84 il= 121 5/22/2020  n=  37 now=    4834 end=      35718      2594      4018 U=    86.13 T=  204.0 p1= 638.9 p2=    13.5 ed=   407 3/4/2021    x1=  84. x2= 121. y1=  1.39 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   407 3/4/2021  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996736 cc2=  .832337 lx= 10.48343 if=  85 il= 121 5/22/2020  n=  36 now=    4834 end=      35718      2594      4018 U=    86.81 T=  204.7 p1= 638.9 p2=    13.5 ed=   409 3/6/2021    x1=  85. x2= 121. y1=  1.38 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   409 3/6/2021  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996539 cc2=  .829872 lx= 10.48343 if=  86 il= 121 5/22/2020  n=  35 now=    4834 end=      35718      2594      4018 U=    86.94 T=  204.8 p1= 638.9 p2=    13.5 ed=   409 3/6/2021    x1=  86. x2= 121. y1=  1.37 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   409 3/6/2021  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996350 cc2=  .827319 lx= 10.48343 if=  87 il= 121 5/22/2020  n=  34 now=    4834 end=      35718      2594      4018 U=    88.47 T=  206.3 p1= 638.9 p2=    13.5 ed=   415 3/12/2021   x1=  87. x2= 121. y1=  1.35 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   415 3/12/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996394 cc2=  .824896 lx= 10.48343 if=  88 il= 121 5/22/2020  n=  33 now=    4834 end=      35718      2594      4018 U=    89.37 T=  207.2 p1= 638.9 p2=    13.5 ed=   418 3/15/2021   x1=  88. x2= 121. y1=  1.33 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   418 3/15/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996726 cc2=  .822648 lx= 10.48343 if=  89 il= 121 5/22/2020  n=  32 now=    4834 end=      35718      2594      4018 U=    89.08 T=  206.9 p1= 638.9 p2=    13.5 ed=   417 3/14/2021   x1=  89. x2= 121. y1=  1.32 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   417 3/14/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997165 cc2=  .820388 lx= 10.48343 if=  90 il= 121 5/22/2020  n=  31 now=    4834 end=      35718      2594      4018 U=    88.86 T=  206.7 p1= 638.9 p2=    13.5 ed=   416 3/13/2021   x1=  90. x2= 121. y1=  1.31 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   416 3/13/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997760 cc2=  .818155 lx= 10.48343 if=  91 il= 121 5/22/2020  n=  30 now=    4834 end=      35718      2594      4018 U=    86.38 T=  204.3 p1= 638.9 p2=    13.5 ed=   408 3/5/2021    x1=  91. x2= 121. y1=  1.31 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   408 3/5/2021  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997965 cc2=  .815391 lx= 10.48343 if=  92 il= 121 5/22/2020  n=  29 now=    4834 end=      35718      2594      4018 U=    83.94 T=  201.9 p1= 638.9 p2=    13.5 ed=   400 2/25/2021   x1=  92. x2= 121. y1=  1.31 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   400 2/25/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997968 cc2=  .805518 lx= 10.48343 if=  95 il= 121 5/22/2020  n=  26 now=    4834 end=      35718      2594      4018 U=    85.01 T=  203.0 p1= 638.9 p2=    13.5 ed=   403 2/28/2021   x1=  95. x2= 121. y1=  1.27 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   403 2/28/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998255 cc2=  .802139 lx=  9.85343 if=  96 il= 121 5/22/2020  n=  25 now=    4834 end=      19023      2594      4018 U=    65.87 T=  166.4 p1= 293.5 p2=    25.4 ed=   321 12/8/2020   x1=  96. x2= 121. y1=  1.07 y2=   .69     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    -        2594     4018     6   321 12/8/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998362 cc2=  .798362 lx=  9.48343 if=  97 il= 121 5/22/2020  n=  24 now=    4834 end=      13140      2594      4018 U=    53.99 T=  147.1 p1= 171.8 p2=    36.8 ed=   274 10/22/2020  x1=  97. x2= 121. y1=   .93 y2=   .48     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    13140    2594     4018     6   274 10/22/2020
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998199 cc2=  .794075 lx=  9.35343 if=  98 il= 121 5/22/2020  n=  23 now=    4834 end=      11538      2594      4018 U=    49.88 T=  141.0 p1= 138.7 p2=    41.9 ed=   258 10/6/2020   x1=  98. x2= 121. y1=   .86 y2=   .40     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    11538    2594     4018     6   258 10/6/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997958 cc2=  .789444 lx=  9.30343 if=  99 il= 121 5/22/2020  n=  22 now=    4834 end=      10975      2594      4018 U=    48.28 T=  138.7 p1= 127.0 p2=    44.0 ed=   252 9/30/2020   x1=  99. x2= 121. y1=   .82 y2=   .37     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    10975    2594     4018     6   252 9/30/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997667 cc2=  .784466 lx=  9.32343 if= 100 il= 121 5/22/2020  n=  21 now=    4834 end=      11197      2594      4018 U=    49.73 T=  139.9 p1= 131.6 p2=    43.2 ed=   257 10/5/2020   x1= 100. x2= 121. y1=   .80 y2=   .38     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834    11197    2594     4018     6   257 10/5/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997405 cc2=  .779187 lx=  9.14343 if= 101 il= 121 5/22/2020  n=  20 now=    4834 end=       9352      2594      4018 U=    45.26 T=  132.3 p1=  93.5 p2=    51.7 ed=   239 9/17/2020   x1= 101. x2= 121. y1=   .69 y2=   .25     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834     9352    2594     4018     6   239 9/17/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997397 cc2=  .773790 lx=  8.89343 if= 102 il= 121 5/22/2020  n=  19 now=    4834 end=       7283      2594      4018 U=    36.96 T=  122.2 p1=  50.7 p2=    66.4 ed=   209 8/18/2020   x1= 102. x2= 121. y1=   .55 y2=   .03     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834     7283    2594     4018     6   209 8/18/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997042 cc2=  .767627 lx=  8.79343 if= 103 il= 121 5/22/2020  n=  18 now=    4834 end=       6590      2594      4018 U=    34.57 T=  118.6 p1=  36.3 p2=    73.4 ed=   200 8/9/2020    x1= 103. x2= 121. y1=   .45 y2=  -.07     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834     6590    2594     4018     6   200 8/9/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996934 cc2=  .761232 lx=  8.62343 if= 104 il= 121 5/22/2020  n=  17 now=    4834 end=       5560      2594      4018 U=    28.41 T=  113.3 p1=  15.0 p2=    86.9 ed=   180 7/20/2020   x1= 104. x2= 121. y1=   .33 y2=  -.27     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834     5560    2594     4018     6   180 7/20/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996359 cc2=  .753823 lx=  8.62343 if= 105 il= 121 5/22/2020  n=  16 now=    4834 end=       5560      2594      4018 U=    28.20 T=  113.4 p1=  15.0 p2=    86.9 ed=   179 7/19/2020   x1= 105. x2= 121. y1=   .30 y2=  -.27     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834     5560    2594     4018     6   179 7/19/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .995683 cc2=  .745683 lx=  8.71343 if= 106 il= 121 5/22/2020  n=  15 now=    4834 end=       6084      2594      4018 U=    31.65 T=  115.9 p1=  25.9 p2=    79.5 ed=   190 7/30/2020   x1= 106. x2= 121. y1=   .31 y2=  -.16     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834     6084    2594     4018     6   190 7/30/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .991060 cc2=  .702384 lx=  8.72343 if= 110 il= 121 5/22/2020  n=  11 now=    4834 end=       6145      2594      4018 U=    33.91 T=  116.0 p1=  27.1 p2=    78.7 ed=   196 8/5/2020    x1= 110. x2= 121. y1=   .18 y2=  -.15     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834     6145    2594     4018     6   196 8/5/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .991784 cc2=  .690272 lx=  8.14343 if= 111 il= 121 5/22/2020  n=  10 now=    4834 end=       3440      2594      4018 U=    13.72 T=  103.7 p1= -28.8 p2=   140.5 ed=   136 6/6/2020    x1= 111. x2= 121. y1=  -.54 y2= -1.26     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834     3440    2594     4018     6   136 6/6/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .994467 cc2=  .678240 lx=  8.00343 if= 112 il= 121 5/22/2020  n=   9 now=    4834 end=       2991      2594      4018 U=     8.15 T=  105.1 p1= -38.1 p2=   161.6 ed=   124 5/25/2020   x1= 112. x2= 121. y1=  -.84 y2= -1.95     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834     2991    2594     4018     6   124 5/25/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .995972 cc2=  .662639 lx=  7.94343 if= 113 il= 121 5/22/2020  n=   8 now=    4834 end=       2817      2594      4018 U=     5.63 T=  107.0 p1= -41.7 p2=   171.6 ed=   120 5/21/2020   x1= 113. x2= 121. y1= -1.07 y2= -2.50     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834     2817    2594     4018     6   120 5/21/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996667 cc2=  .643113 lx=  7.92343 if= 114 il= 121 5/22/2020  n=   7 now=    4834 end=       2761      2594      4018 U=     4.49 T=  108.5 p1= -42.9 p2=   175.1 ed=   119 5/20/2020   x1= 114. x2= 121. y1= -1.21 y2= -2.77     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834     2761    2594     4018     6   119 5/20/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .995010 cc2=  .617046 lx=  7.92343 if= 115 il= 121 5/22/2020  n=   6 now=    4834 end=       2761      2594      4018 U=     4.77 T=  107.8 p1= -42.9 p2=   175.1 ed=   119 5/20/2020   x1= 115. x2= 121. y1= -1.52 y2= -2.77     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834     2761    2594     4018     6   119 5/20/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998378 cc2=  .590130 lx=  7.90343 if= 116 il= 121 5/22/2020  n=   5 now=    4834 end=       2706      2594      4018 U=     3.42 T=  110.2 p1= -44.0 p2=   178.6 ed=   118 5/19/2020   x1= 116. x2= 121. y1= -1.70 y2= -3.16     
GP: Confirmed US_Washington_Yakima 5/22/2020       121    4834     2706    2594     4018     6   118 5/19/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .993318 cc2=  .875467 lx=  8.29343 if=  51 il= 122 5/23/2020  n=  71 now=    4834 end=       3997      2594      4018 U=    24.77 T=  101.2 p1= -17.3 p2=   120.9 ed=   159 6/29/2020   x1=  51. x2= 122. y1=  2.03 y2=  -.84 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .993319 cc2=  .875467 lx=  8.28843 if=  51 il= 122 5/23/2020  n=  71 now=    4834 end=       3997      2594      4018 U=    24.77 T=  101.2 p1= -17.3 p2=   120.9 ed=   159 6/29/2020   x1=  51. x2= 122. y1=  2.03 y2=  -.84 BEST
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     3997    2594     4018     5   159 6/29/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .993075 cc2=  .874397 lx=  8.29343 if=  52 il= 122 5/23/2020  n=  70 now=    4834 end=       3997      2594      4018 U=    25.26 T=  100.8 p1= -17.3 p2=   120.9 ed=   160 6/30/2020   x1=  52. x2= 122. y1=  1.93 y2=  -.84 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .993075 cc2=  .874397 lx=  8.29343 if=  52 il= 122 5/23/2020  n=  70 now=    4834 end=       3997      2594      4018 U=    25.26 T=  100.8 p1= -17.3 p2=   120.9 ed=   160 6/30/2020   x1=  52. x2= 122. y1=  1.93 y2=  -.84 BEST
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     3997    2594     4018     5   160 6/30/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .992774 cc2=  .873251 lx=  8.29343 if=  53 il= 122 5/23/2020  n=  69 now=    4834 end=       3997      2594      4018 U=    24.90 T=  101.1 p1= -17.3 p2=   120.9 ed=   159 6/29/2020   x1=  53. x2= 122. y1=  1.93 y2=  -.84 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .992774 cc2=  .873251 lx=  8.29443 if=  53 il= 122 5/23/2020  n=  69 now=    4834 end=       3997      2594      4018 U=    24.90 T=  101.1 p1= -17.3 p2=   120.9 ed=   159 6/29/2020   x1=  53. x2= 122. y1=  1.93 y2=  -.84 BEST
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     3997    2594     4018     5   159 6/29/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .992483 cc2=  .872097 lx=  8.30343 if=  54 il= 122 5/23/2020  n=  68 now=    4834 end=       4037      2594      4018 U=    24.73 T=  101.8 p1= -16.5 p2=   119.7 ed=   160 6/30/2020   x1=  54. x2= 122. y1=  1.93 y2=  -.82 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .992484 cc2=  .872097 lx=  8.29843 if=  54 il= 122 5/23/2020  n=  68 now=    4834 end=       4037      2594      4018 U=    24.73 T=  101.8 p1= -16.5 p2=   119.7 ed=   160 6/30/2020   x1=  54. x2= 122. y1=  1.93 y2=  -.82 BEST
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     4037    2594     4018     5   160 6/30/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .992261 cc2=  .870993 lx=  8.30343 if=  55 il= 122 5/23/2020  n=  67 now=    4834 end=       4037      2594      4018 U=    24.66 T=  101.9 p1= -16.5 p2=   119.7 ed=   160 6/30/2020   x1=  55. x2= 122. y1=  1.90 y2=  -.82 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .992262 cc2=  .870993 lx=  8.30743 if=  55 il= 122 5/23/2020  n=  67 now=    4834 end=       4037      2594      4018 U=    24.66 T=  101.9 p1= -16.5 p2=   119.7 ed=   160 6/30/2020   x1=  55. x2= 122. y1=  1.90 y2=  -.82 BEST
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     4037    2594     4018     5   160 6/30/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .992074 cc2=  .869904 lx=  8.32343 if=  56 il= 122 5/23/2020  n=  66 now=    4834 end=       4119      2594      4018 U=    25.15 T=  102.6 p1= -14.8 p2=   117.4 ed=   161 7/1/2020    x1=  56. x2= 122. y1=  1.85 y2=  -.77     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     4119    2594     4018     5   161 7/1/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .991873 cc2=  .868781 lx=  8.33343 if=  57 il= 122 5/23/2020  n=  65 now=    4834 end=       4160      2594      4018 U=    24.96 T=  103.3 p1= -13.9 p2=   116.2 ed=   162 7/2/2020    x1=  57. x2= 122. y1=  1.85 y2=  -.75     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     4160    2594     4018     5   162 7/2/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .991881 cc2=  .867846 lx=  8.35343 if=  58 il= 122 5/23/2020  n=  64 now=    4834 end=       4244      2594      4018 U=    25.51 T=  103.9 p1= -12.2 p2=   113.9 ed=   164 7/4/2020    x1=  58. x2= 122. y1=  1.80 y2=  -.71     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     4244    2594     4018     5   164 7/4/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .991890 cc2=  .866890 lx=  8.37343 if=  59 il= 122 5/23/2020  n=  63 now=    4834 end=       4330      2594      4018 U=    25.95 T=  104.7 p1= -10.4 p2=   111.6 ed=   165 7/5/2020    x1=  59. x2= 122. y1=  1.76 y2=  -.67     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     4330    2594     4018     5   165 7/5/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .991979 cc2=  .865991 lx=  8.40343 if=  60 il= 122 5/23/2020  n=  62 now=    4834 end=       4462      2594      4018 U=    26.50 T=  105.8 p1=  -7.7 p2=   108.3 ed=   168 7/8/2020    x1=  60. x2= 122. y1=  1.73 y2=  -.61     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     4462    2594     4018     5   168 7/8/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .992237 cc2=  .865237 lx=  8.44343 if=  61 il= 122 5/23/2020  n=  61 now=    4834 end=       4644      2594      4018 U=    26.80 T=  107.5 p1=  -3.9 p2=   104.1 ed=   170 7/10/2020   x1=  61. x2= 122. y1=  1.74 y2=  -.54     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     4644    2594     4018     5   170 7/10/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .993170 cc2=  .865134 lx=  8.50343 if=  62 il= 122 5/23/2020  n=  60 now=    4834 end=       4931      2594      4018 U=    28.47 T=  109.4 p1=   2.0 p2=    98.0 ed=   176 7/16/2020   x1=  62. x2= 122. y1=  1.66 y2=  -.44     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     4931    2594     4018     5   176 7/16/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .994081 cc2=  .864981 lx=  8.58343 if=  63 il= 122 5/23/2020  n=  59 now=    4834 end=       5342      2594      4018 U=    31.39 T=  111.8 p1=  10.5 p2=    90.5 ed=   185 7/25/2020   x1=  63. x2= 122. y1=  1.55 y2=  -.33     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     5342    2594     4018     5   185 7/25/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .994360 cc2=  .864171 lx=  8.63343 if=  64 il= 122 5/23/2020  n=  58 now=    4834 end=       5616      2594      4018 U=    32.82 T=  113.5 p1=  16.2 p2=    86.1 ed=   190 7/30/2020   x1=  64. x2= 122. y1=  1.51 y2=  -.26     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     5616    2594     4018     5   190 7/30/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .994606 cc2=  .863300 lx=  8.69343 if=  65 il= 122 5/23/2020  n=  57 now=    4834 end=       5963      2594      4018 U=    33.76 T=  115.8 p1=  23.4 p2=    81.1 ed=   195 8/4/2020    x1=  65. x2= 122. y1=  1.50 y2=  -.18     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     5963    2594     4018     5   195 8/4/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .995266 cc2=  .862813 lx=  8.79343 if=  66 il= 122 5/23/2020  n=  56 now=    4834 end=       6590      2594      4018 U=    36.16 T=  119.5 p1=  36.3 p2=    73.4 ed=   204 8/13/2020   x1=  66. x2= 122. y1=  1.48 y2=  -.07     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     6590    2594     4018     5   204 8/13/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996078 cc2=  .862448 lx=  8.92343 if=  67 il= 122 5/23/2020  n=  55 now=    4834 end=       7505      2594      4018 U=    41.63 T=  124.5 p1=  55.3 p2=    64.4 ed=   222 8/31/2020   x1=  67. x2= 122. y1=  1.38 y2=   .06     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     7505    2594     4018     5   222 8/31/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .995998 cc2=  .861158 lx=  8.97343 if=  68 il= 122 5/23/2020  n=  54 now=    4834 end=       7890      2594      4018 U=    42.34 T=  126.5 p1=  63.2 p2=    61.3 ed=   226 9/4/2020    x1=  68. x2= 122. y1=  1.38 y2=   .11     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     7890    2594     4018     5   226 9/4/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996070 cc2=  .859987 lx=  9.04343 if=  69 il= 122 5/23/2020  n=  53 now=    4834 end=       8462      2594      4018 U=    43.83 T=  129.3 p1=  75.1 p2=    57.1 ed=   232 9/10/2020   x1=  69. x2= 122. y1=  1.38 y2=   .17     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     8462    2594     4018     5   232 9/10/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997234 cc2=  .858559 lx=  9.42343 if=  71 il= 122 5/23/2020  n=  51 now=    4834 end=      12374      2594      4018 U=    54.08 T=  146.1 p1= 156.0 p2=    39.1 ed=   273 10/21/2020  x1=  71. x2= 122. y1=  1.39 y2=   .45     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    12374    2594     4018     5   273 10/21/2020
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997827 cc2=  .856405 lx=  9.88343 if=  73 il= 122 5/23/2020  n=  49 now=    4834 end=      19602      2594      4018 U=    66.68 T=  169.0 p1= 305.5 p2=    24.7 ed=   326 12/13/2020  x1=  73. x2= 122. y1=  1.44 y2=   .70     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   326 12/13/2020
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997928 cc2=  .855071 lx= 10.09343 if=  74 il= 122 5/23/2020  n=  48 now=    4834 end=      24183      2594      4018 U=    73.06 T=  180.7 p1= 400.3 p2=    20.0 ed=   353 1/9/2021    x1=  74. x2= 122. y1=  1.46 y2=   .80     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   353 1/9/2021  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997920 cc2=  .853583 lx= 10.27343 if=  75 il= 122 5/23/2020  n=  47 now=    4834 end=      28953      2594      4018 U=    78.84 T=  191.4 p1= 498.9 p2=    16.7 ed=   377 2/2/2021    x1=  75. x2= 122. y1=  1.48 y2=   .88     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   377 2/2/2021  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997827 cc2=  .851962 lx= 10.38343 if=  76 il= 122 5/23/2020  n=  46 now=    4834 end=      32319      2594      4018 U=    81.25 T=  197.2 p1= 568.6 p2=    15.0 ed=   388 2/13/2021   x1=  76. x2= 122. y1=  1.49 y2=   .93     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   388 2/13/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997774 cc2=  .850332 lx= 10.48343 if=  77 il= 122 5/23/2020  n=  45 now=    4834 end=      35718      2594      4018 U=    83.62 T=  202.6 p1= 638.9 p2=    13.5 ed=   399 2/24/2021   x1=  77. x2= 122. y1=  1.50 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   399 2/24/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997754 cc2=  .848682 lx= 10.48343 if=  78 il= 122 5/23/2020  n=  44 now=    4834 end=      35718      2594      4018 U=    84.56 T=  203.5 p1= 638.9 p2=    13.5 ed=   403 2/28/2021   x1=  78. x2= 122. y1=  1.48 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   403 2/28/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997672 cc2=  .846917 lx= 10.48343 if=  79 il= 122 5/23/2020  n=  43 now=    4834 end=      35718      2594      4018 U=    83.80 T=  202.8 p1= 638.9 p2=    13.5 ed=   400 2/25/2021   x1=  79. x2= 122. y1=  1.48 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   400 2/25/2021 
