TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       11803.00000        9.37611
TAB:  US_Massachusetts_Worcester Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834     1018     716     1081     4   151 6/21/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998632 cc2=  .827133 lx=  6.93623 if=  93 il= 126 5/27/2020  n=  33 now=     834 end=       1028       716      1081 U=    19.07 T=  106.7 p1=  23.3 p2=    81.1 ed=   151 6/21/2020   x1=  93. x2= 126. y1=   .72 y2= -1.01     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834     1028     716     1081     4   151 6/21/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999083 cc2=  .825005 lx=  6.99623 if=  94 il= 126 5/27/2020  n=  32 now=     834 end=       1092       716      1081 U=    22.19 T=  106.9 p1=  30.9 p2=    76.4 ed=   159 6/29/2020   x1=  94. x2= 126. y1=   .58 y2=  -.86     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834     1092     716     1081     4   159 6/29/2020 
AAA1     1 US_Massachusetts_Worcester Deaths    cc1=  .999022 cc2=  .822245 lx=  6.98623 if=  95 il= 126 5/27/2020  n=  31 now=     834 end=       1081       716      1081 U=    21.23 T=  107.2 p1=  29.6 p2=    77.2 ed=   157 6/27/2020   x1=  95. x2= 126. y1=   .57 y2=  -.89 BEST
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999022 cc2=  .822245 lx=  6.98123 if=  95 il= 126 5/27/2020  n=  31 now=     834 end=       1081       716      1081 U=    21.23 T=  107.2 p1=  29.6 p2=    77.2 ed=   157 6/27/2020   x1=  95. x2= 126. y1=   .57 y2=  -.89 BEST
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834     1081     716     1081     4   157 6/27/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999011 cc2=  .819406 lx=  7.00623 if=  96 il= 126 5/27/2020  n=  30 now=     834 end=       1103       716      1081 U=    22.56 T=  107.1 p1=  32.3 p2=    75.6 ed=   160 6/30/2020   x1=  96. x2= 126. y1=   .49 y2=  -.84     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834     1103     716     1081     4   160 6/30/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998935 cc2=  .816361 lx=  6.99623 if=  97 il= 126 5/27/2020  n=  29 now=     834 end=       1092       716      1081 U=    22.18 T=  106.9 p1=  30.9 p2=    76.4 ed=   159 6/29/2020   x1=  97. x2= 126. y1=   .45 y2=  -.86     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834     1092     716     1081     4   159 6/29/2020 
AAA1     1 US_Massachusetts_Worcester Deaths    cc1=  .998841 cc2=  .813146 lx=  6.98623 if=  98 il= 126 5/27/2020  n=  28 now=     834 end=       1081       716      1081 U=    22.24 T=  106.3 p1=  29.6 p2=    77.2 ed=   158 6/28/2020   x1=  98. x2= 126. y1=   .37 y2=  -.89 BEST
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998841 cc2=  .813146 lx=  6.98323 if=  98 il= 126 5/27/2020  n=  28 now=     834 end=       1081       716      1081 U=    22.24 T=  106.3 p1=  29.6 p2=    77.2 ed=   158 6/28/2020   x1=  98. x2= 126. y1=   .37 y2=  -.89 BEST
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834     1081     716     1081     4   158 6/28/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998903 cc2=  .809921 lx=  6.95623 if=  99 il= 126 5/27/2020  n=  27 now=     834 end=       1049       716      1081 U=    21.09 T=  105.7 p1=  25.8 p2=    79.5 ed=   155 6/25/2020   x1=  99. x2= 126. y1=   .32 y2=  -.96     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834     1049     716     1081     4   155 6/25/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998927 cc2=  .806477 lx=  6.92623 if= 100 il= 126 5/27/2020  n=  26 now=     834 end=       1018       716      1081 U=    19.94 T=  105.2 p1=  22.1 p2=    81.9 ed=   152 6/22/2020   x1= 100. x2= 126. y1=   .26 y2= -1.04     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834     1018     716     1081     4   152 6/22/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998910 cc2=  .802794 lx=  6.90623 if= 101 il= 126 5/27/2020  n=  25 now=     834 end=        998       716      1081 U=    19.12 T=  104.9 p1=  19.7 p2=    83.6 ed=   150 6/20/2020   x1= 101. x2= 126. y1=   .21 y2= -1.10     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      998     716     1081     4   150 6/20/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998852 cc2=  .798852 lx=  6.89623 if= 102 il= 126 5/27/2020  n=  24 now=     834 end=        988       716      1081 U=    18.84 T=  104.7 p1=  18.5 p2=    84.4 ed=   149 6/19/2020   x1= 102. x2= 126. y1=   .14 y2= -1.13     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      988     716     1081     4   149 6/19/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998870 cc2=  .794746 lx=  6.86623 if= 103 il= 126 5/27/2020  n=  23 now=     834 end=        959       716      1081 U=    17.39 T=  104.6 p1=  15.0 p2=    87.0 ed=   145 6/15/2020   x1= 103. x2= 126. y1=   .09 y2= -1.23     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      959     716     1081     4   145 6/15/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998725 cc2=  .790211 lx=  6.86623 if= 104 il= 126 5/27/2020  n=  22 now=     834 end=        959       716      1081 U=    17.04 T=  105.1 p1=  15.0 p2=    87.0 ed=   145 6/15/2020   x1= 104. x2= 126. y1=   .06 y2= -1.23     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      959     716     1081     4   145 6/15/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998624 cc2=  .785424 lx=  6.88623 if= 105 il= 126 5/27/2020  n=  21 now=     834 end=        978       716      1081 U=    18.27 T=  104.7 p1=  17.3 p2=    85.3 ed=   147 6/17/2020   x1= 105. x2= 126. y1=  -.01 y2= -1.16     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      978     716     1081     4   147 6/17/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998467 cc2=  .780249 lx=  6.87623 if= 106 il= 126 5/27/2020  n=  20 now=     834 end=        968       716      1081 U=    17.93 T=  104.6 p1=  16.1 p2=    86.2 ed=   146 6/16/2020   x1= 106. x2= 126. y1=  -.08 y2= -1.20     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      968     716     1081     4   146 6/16/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998332 cc2=  .774725 lx=  6.84623 if= 107 il= 126 5/27/2020  n=  19 now=     834 end=        940       716      1081 U=    16.80 T=  104.2 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1= 107. x2= 126. y1=  -.17 y2= -1.30     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      940     716     1081     4   143 6/13/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998228 cc2=  .768812 lx=  6.82623 if= 108 il= 126 5/27/2020  n=  18 now=     834 end=        921       716      1081 U=    15.85 T=  104.2 p1=  10.4 p2=    90.6 ed=   141 6/11/2020   x1= 108. x2= 126. y1=  -.24 y2= -1.38     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      921     716     1081     4   141 6/11/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998043 cc2=  .762341 lx=  6.80623 if= 109 il= 126 5/27/2020  n=  17 now=     834 end=        903       716      1081 U=    15.22 T=  103.8 p1=   8.3 p2=    92.4 ed=   139 6/9/2020    x1= 109. x2= 126. y1=  -.34 y2= -1.46     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      903     716     1081     4   139 6/9/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998198 cc2=  .755663 lx=  6.77623 if= 110 il= 126 5/27/2020  n=  16 now=     834 end=        876       716      1081 U=    13.69 T=  104.1 p1=   5.0 p2=    95.2 ed=   136 6/6/2020    x1= 110. x2= 126. y1=  -.43 y2= -1.60     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      876     716     1081     4   136 6/6/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998131 cc2=  .748131 lx=  6.75623 if= 111 il= 126 5/27/2020  n=  15 now=     834 end=        859       716      1081 U=    12.15 T=  105.3 p1=   3.0 p2=    97.1 ed=   134 6/4/2020    x1= 111. x2= 126. y1=  -.47 y2= -1.70     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      859     716     1081     4   134 6/4/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998189 cc2=  .739990 lx=  6.79623 if= 112 il= 126 5/27/2020  n=  14 now=     834 end=        894       716      1081 U=    14.03 T=  104.9 p1=   7.2 p2=    93.3 ed=   138 6/8/2020    x1= 112. x2= 126. y1=  -.50 y2= -1.50     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      894     716     1081     4   138 6/8/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998085 cc2=  .730824 lx=  6.85623 if= 113 il= 126 5/27/2020  n=  13 now=     834 end=        949       716      1081 U=    17.47 T=  103.9 p1=  13.8 p2=    87.9 ed=   145 6/15/2020   x1= 113. x2= 126. y1=  -.52 y2= -1.26     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      949     716     1081     4   145 6/15/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998086 cc2=  .720736 lx=  6.79623 if= 114 il= 126 5/27/2020  n=  12 now=     834 end=        894       716      1081 U=    14.53 T=  104.2 p1=   7.2 p2=    93.3 ed=   138 6/8/2020    x1= 114. x2= 126. y1=  -.68 y2= -1.50     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      894     716     1081     4   138 6/8/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998010 cc2=  .709335 lx=  6.75623 if= 115 il= 126 5/27/2020  n=  11 now=     834 end=        859       716      1081 U=    12.53 T=  104.7 p1=   3.0 p2=    97.1 ed=   134 6/4/2020    x1= 115. x2= 126. y1=  -.82 y2= -1.70     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      859     716     1081     4   134 6/4/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998010 cc2=  .696499 lx=  6.72623 if= 116 il= 126 5/27/2020  n=  10 now=     834 end=        833       716      1081 U=    10.88 T=  105.5 p1=   -.1 p2=   100.1 ed=   131 6/1/2020    x1= 116. x2= 126. y1=  -.96 y2= -1.88     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      833     716     1081     4   131 6/1/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .997833 cc2=  .681606 lx=  6.70623 if= 117 il= 126 5/27/2020  n=   9 now=     834 end=        817       716      1081 U=     9.51 T=  106.8 p1=  -2.0 p2=   102.1 ed=   129 5/30/2020   x1= 117. x2= 126. y1= -1.07 y2= -2.02     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      817     716     1081     4   129 5/30/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .997054 cc2=  .663720 lx=  6.70623 if= 118 il= 126 5/27/2020  n=   8 now=     834 end=        817       716      1081 U=     9.27 T=  107.3 p1=  -2.0 p2=   102.1 ed=   129 5/30/2020   x1= 118. x2= 126. y1= -1.16 y2= -2.02     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834      817     716     1081     4   129 5/30/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998808 cc2=  .645254 lx=  6.92623 if= 119 il= 126 5/27/2020  n=   7 now=     834 end=       1018       716      1081 U=    21.47 T=  103.6 p1=  22.1 p2=    81.9 ed=   154 6/24/2020   x1= 119. x2= 126. y1=  -.72 y2= -1.04     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834     1018     716     1081     4   154 6/24/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998298 cc2=  .620333 lx=  7.03623 if= 120 il= 126 5/27/2020  n=   6 now=     834 end=       1137       716      1081 U=    27.62 T=  104.7 p1=  36.3 p2=    73.4 ed=   169 7/9/2020    x1= 120. x2= 126. y1=  -.55 y2=  -.77     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834     1137     716     1081     4   169 7/9/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .997277 cc2=  .589029 lx=  7.00623 if= 121 il= 126 5/27/2020  n=   5 now=     834 end=       1103       716      1081 U=    25.52 T=  104.6 p1=  32.3 p2=    75.6 ed=   164 7/4/2020    x1= 121. x2= 126. y1=  -.64 y2=  -.84     
GP: Deaths    US_Massachusetts_Worcester 5/27/2020       126     834     1103     716     1081     4   164 7/4/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999136 cc2=  .875101 lx=  7.16623 if=  63 il= 127 5/28/2020  n=  64 now=     834 end=       1294       738      1093 U=    26.19 T=  111.9 p1=  55.2 p2=    64.5 ed=   173 7/13/2020   x1=  63. x2= 127. y1=  1.87 y2=  -.58     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1294     738     1093     9   173 7/13/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999102 cc2=  .874102 lx=  7.15623 if=  64 il= 127 5/28/2020  n=  63 now=     834 end=       1282       738      1093 U=    26.30 T=  111.4 p1=  53.7 p2=    65.1 ed=   173 7/13/2020   x1=  64. x2= 127. y1=  1.80 y2=  -.59     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1282     738     1093     9   173 7/13/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999102 cc2=  .873114 lx=  7.14623 if=  65 il= 127 5/28/2020  n=  62 now=     834 end=       1269       738      1093 U=    25.71 T=  111.3 p1=  52.2 p2=    65.7 ed=   171 7/11/2020   x1=  65. x2= 127. y1=  1.80 y2=  -.61     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1269     738     1093     9   171 7/11/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999062 cc2=  .872062 lx=  7.14623 if=  66 il= 127 5/28/2020  n=  61 now=     834 end=       1269       738      1093 U=    26.25 T=  110.9 p1=  52.2 p2=    65.7 ed=   172 7/12/2020   x1=  66. x2= 127. y1=  1.71 y2=  -.61     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1269     738     1093     9   172 7/12/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999098 cc2=  .871062 lx=  7.12623 if=  67 il= 127 5/28/2020  n=  60 now=     834 end=       1244       738      1093 U=    25.45 T=  110.5 p1=  49.2 p2=    67.0 ed=   170 7/10/2020   x1=  67. x2= 127. y1=  1.71 y2=  -.65     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1244     738     1093     9   170 7/10/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999076 cc2=  .869977 lx=  7.12623 if=  68 il= 127 5/28/2020  n=  59 now=     834 end=       1244       738      1093 U=    25.03 T=  110.7 p1=  49.2 p2=    67.0 ed=   169 7/9/2020    x1=  68. x2= 127. y1=  1.71 y2=  -.65     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1244     738     1093     9   169 7/9/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999029 cc2=  .868840 lx=  7.12623 if=  69 il= 127 5/28/2020  n=  58 now=     834 end=       1244       738      1093 U=    25.28 T=  110.6 p1=  49.2 p2=    67.0 ed=   170 7/10/2020   x1=  69. x2= 127. y1=  1.64 y2=  -.65     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1244     738     1093     9   170 7/10/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998987 cc2=  .867681 lx=  7.11623 if=  70 il= 127 5/28/2020  n=  57 now=     834 end=       1231       738      1093 U=    25.20 T=  110.1 p1=  47.6 p2=    67.7 ed=   169 7/9/2020    x1=  70. x2= 127. y1=  1.59 y2=  -.67     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1231     738     1093     9   169 7/9/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998958 cc2=  .866504 lx=  7.10623 if=  71 il= 127 5/28/2020  n=  56 now=     834 end=       1219       738      1093 U=    25.43 T=  109.5 p1=  46.2 p2=    68.4 ed=   169 7/9/2020    x1=  71. x2= 127. y1=  1.51 y2=  -.69     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1219     738     1093     9   169 7/9/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999029 cc2=  .865398 lx=  7.09623 if=  72 il= 127 5/28/2020  n=  55 now=     834 end=       1207       738      1093 U=    24.96 T=  109.3 p1=  44.7 p2=    69.1 ed=   168 7/8/2020    x1=  72. x2= 127. y1=  1.49 y2=  -.71     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1207     738     1093     9   168 7/8/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999059 cc2=  .864219 lx=  7.07623 if=  73 il= 127 5/28/2020  n=  54 now=     834 end=       1183       738      1093 U=    24.60 T=  108.5 p1=  41.8 p2=    70.5 ed=   166 7/6/2020    x1=  73. x2= 127. y1=  1.45 y2=  -.75     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1183     738     1093     9   166 7/6/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999127 cc2=  .863044 lx=  7.06623 if=  74 il= 127 5/28/2020  n=  53 now=     834 end=       1171       738      1093 U=    23.93 T=  108.5 p1=  40.4 p2=    71.2 ed=   165 7/5/2020    x1=  74. x2= 127. y1=  1.44 y2=  -.77     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1171     738     1093     9   165 7/5/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999112 cc2=  .861752 lx=  7.05623 if=  75 il= 127 5/28/2020  n=  52 now=     834 end=       1160       738      1093 U=    23.42 T=  108.4 p1=  39.1 p2=    71.9 ed=   163 7/3/2020    x1=  75. x2= 127. y1=  1.43 y2=  -.79     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1160     738     1093     9   163 7/3/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999065 cc2=  .860390 lx=  7.05623 if=  76 il= 127 5/28/2020  n=  51 now=     834 end=       1160       738      1093 U=    23.61 T=  108.3 p1=  39.1 p2=    71.9 ed=   163 7/3/2020    x1=  76. x2= 127. y1=  1.37 y2=  -.79     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1160     738     1093     9   163 7/3/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999039 cc2=  .859011 lx=  7.04623 if=  77 il= 127 5/28/2020  n=  50 now=     834 end=       1148       738      1093 U=    23.60 T=  107.7 p1=  37.6 p2=    72.6 ed=   163 7/3/2020    x1=  77. x2= 127. y1=  1.30 y2=  -.82     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1148     738     1093     9   163 7/3/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999069 cc2=  .857647 lx=  7.03623 if=  78 il= 127 5/28/2020  n=  49 now=     834 end=       1137       738      1093 U=    22.91 T=  107.8 p1=  36.3 p2=    73.4 ed=   161 7/1/2020    x1=  78. x2= 127. y1=  1.30 y2=  -.84     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1137     738     1093     9   161 7/1/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999023 cc2=  .856165 lx=  7.02623 if=  79 il= 127 5/28/2020  n=  48 now=     834 end=       1125       738      1093 U=    22.23 T=  107.8 p1=  34.9 p2=    74.1 ed=   160 6/30/2020   x1=  79. x2= 127. y1=  1.30 y2=  -.86     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1125     738     1093     9   160 6/30/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998975 cc2=  .854638 lx=  7.03623 if=  80 il= 127 5/28/2020  n=  47 now=     834 end=       1137       738      1093 U=    23.05 T=  107.7 p1=  36.3 p2=    73.4 ed=   162 7/2/2020    x1=  80. x2= 127. y1=  1.20 y2=  -.84     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1137     738     1093     9   162 7/2/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998939 cc2=  .853074 lx=  7.02623 if=  81 il= 127 5/28/2020  n=  46 now=     834 end=       1125       738      1093 U=    22.95 T=  107.2 p1=  34.9 p2=    74.1 ed=   161 7/1/2020    x1=  81. x2= 127. y1=  1.14 y2=  -.86     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1125     738     1093     9   161 7/1/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998942 cc2=  .851500 lx=  7.01623 if=  82 il= 127 5/28/2020  n=  45 now=     834 end=       1114       738      1093 U=    22.22 T=  107.3 p1=  33.6 p2=    74.9 ed=   159 6/29/2020   x1=  82. x2= 127. y1=  1.14 y2=  -.89     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1114     738     1093     9   159 6/29/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998871 cc2=  .849800 lx=  7.01623 if=  83 il= 127 5/28/2020  n=  44 now=     834 end=       1114       738      1093 U=    21.73 T=  107.8 p1=  33.6 p2=    74.9 ed=   159 6/29/2020   x1=  83. x2= 127. y1=  1.14 y2=  -.89     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1114     738     1093     9   159 6/29/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998848 cc2=  .848092 lx=  7.02623 if=  84 il= 127 5/28/2020  n=  43 now=     834 end=       1125       738      1093 U=    23.07 T=  107.1 p1=  34.9 p2=    74.1 ed=   161 7/1/2020    x1=  84. x2= 127. y1=  1.00 y2=  -.86     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1125     738     1093     9   161 7/1/2020  
AAA1     1 US_Massachusetts_Worcester Deaths    cc1=  .998889 cc2=  .846391 lx=  7.00623 if=  85 il= 127 5/28/2020  n=  42 now=     834 end=       1103       738      1093 U=    22.05 T=  106.9 p1=  32.3 p2=    75.6 ed=   158 6/28/2020   x1=  85. x2= 127. y1=   .99 y2=  -.91 BEST
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998890 cc2=  .846391 lx=  7.00823 if=  85 il= 127 5/28/2020  n=  42 now=     834 end=       1103       738      1093 U=    22.05 T=  106.9 p1=  32.3 p2=    75.6 ed=   158 6/28/2020   x1=  85. x2= 127. y1=   .99 y2=  -.91 BEST
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1103     738     1093     9   158 6/28/2020 
AAA1     1 US_Massachusetts_Worcester Deaths    cc1=  .998822 cc2=  .844519 lx=  7.00623 if=  86 il= 127 5/28/2020  n=  41 now=     834 end=       1103       738      1093 U=    22.08 T=  106.9 p1=  32.3 p2=    75.6 ed=   159 6/29/2020   x1=  86. x2= 127. y1=   .95 y2=  -.91 BEST
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998822 cc2=  .844519 lx=  7.00323 if=  86 il= 127 5/28/2020  n=  41 now=     834 end=       1103       738      1093 U=    22.08 T=  106.9 p1=  32.3 p2=    75.6 ed=   159 6/29/2020   x1=  86. x2= 127. y1=   .95 y2=  -.91 BEST
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1103     738     1093     9   159 6/29/2020 
AAA1     1 US_Massachusetts_Worcester Deaths    cc1=  .998760 cc2=  .842586 lx=  6.99623 if=  87 il= 127 5/28/2020  n=  40 now=     834 end=       1092       738      1093 U=    21.72 T=  106.7 p1=  30.9 p2=    76.4 ed=   157 6/27/2020   x1=  87. x2= 127. y1=   .91 y2=  -.94 BEST
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998760 cc2=  .842586 lx=  6.99523 if=  87 il= 127 5/28/2020  n=  40 now=     834 end=       1092       738      1093 U=    21.72 T=  106.7 p1=  30.9 p2=    76.4 ed=   157 6/27/2020   x1=  87. x2= 127. y1=   .91 y2=  -.94 BEST
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1092     738     1093     9   157 6/27/2020 
AAA1     1 US_Massachusetts_Worcester Deaths    cc1=  .998679 cc2=  .840565 lx=  6.98623 if=  88 il= 127 5/28/2020  n=  39 now=     834 end=       1081       738      1093 U=    22.00 T=  105.8 p1=  29.6 p2=    77.2 ed=   157 6/27/2020   x1=  88. x2= 127. y1=   .81 y2=  -.96 BEST
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998679 cc2=  .840565 lx=  6.98923 if=  88 il= 127 5/28/2020  n=  39 now=     834 end=       1081       738      1093 U=    22.00 T=  105.8 p1=  29.6 p2=    77.2 ed=   157 6/27/2020   x1=  88. x2= 127. y1=   .81 y2=  -.96 BEST
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1081     738     1093     9   157 6/27/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998802 cc2=  .838673 lx=  6.96623 if=  89 il= 127 5/28/2020  n=  38 now=     834 end=       1060       738      1093 U=    20.91 T=  105.8 p1=  27.1 p2=    78.7 ed=   155 6/25/2020   x1=  89. x2= 127. y1=   .80 y2= -1.02     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1060     738     1093     9   155 6/25/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998753 cc2=  .836532 lx=  6.95623 if=  90 il= 127 5/28/2020  n=  37 now=     834 end=       1049       738      1093 U=    20.92 T=  105.2 p1=  25.8 p2=    79.5 ed=   154 6/24/2020   x1=  90. x2= 127. y1=   .73 y2= -1.04     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1049     738     1093     9   154 6/24/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998852 cc2=  .834453 lx=  6.94623 if=  91 il= 127 5/28/2020  n=  36 now=     834 end=       1039       738      1093 U=    20.08 T=  105.5 p1=  24.6 p2=    80.3 ed=   152 6/22/2020   x1=  91. x2= 127. y1=   .72 y2= -1.07     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1039     738     1093     9   152 6/22/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998781 cc2=  .832114 lx=  6.93623 if=  92 il= 127 5/28/2020  n=  35 now=     834 end=       1028       738      1093 U=    19.26 T=  105.8 p1=  23.3 p2=    81.1 ed=   151 6/21/2020   x1=  92. x2= 127. y1=   .72 y2= -1.10     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1028     738     1093     9   151 6/21/2020 
