TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       12968.00000        9.47024
TAB:  US_Maryland_Montgomery Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    21595   11476    17238     7   198 8/7/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999605 cc2=  .852163 lx=  9.96024 if=  86 il= 131 6/1/2020   n=  45 now=   12968 end=      21167     11476     17238 U=    34.83 T=  113.9 p1=  63.2 p2=    61.3 ed=   196 8/5/2020    x1=  86. x2= 131. y1=   .80 y2=  -.49     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    21167   11476    17238     7   196 8/5/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999632 cc2=  .850561 lx=  9.94024 if=  87 il= 131 6/1/2020   n=  44 now=   12968 end=      20748     11476     17238 U=    34.06 T=  113.2 p1=  60.0 p2=    62.5 ed=   193 8/2/2020    x1=  87. x2= 131. y1=   .77 y2=  -.52     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    20748   11476    17238     7   193 8/2/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999656 cc2=  .848900 lx=  9.93024 if=  88 il= 131 6/1/2020   n=  43 now=   12968 end=      20542     11476     17238 U=    33.48 T=  112.9 p1=  58.4 p2=    63.1 ed=   191 7/31/2020   x1=  88. x2= 131. y1=   .74 y2=  -.54     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    20542   11476    17238     7   191 7/31/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999658 cc2=  .847160 lx=  9.91024 if=  89 il= 131 6/1/2020   n=  42 now=   12968 end=      20135     11476     17238 U=    32.73 T=  112.2 p1=  55.3 p2=    64.4 ed=   189 7/29/2020   x1=  89. x2= 131. y1=   .71 y2=  -.58     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    20135   11476    17238     7   189 7/29/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999657 cc2=  .845354 lx=  9.90024 if=  90 il= 131 6/1/2020   n=  41 now=   12968 end=      19935     11476     17238 U=    32.18 T=  111.9 p1=  53.7 p2=    65.1 ed=   187 7/27/2020   x1=  90. x2= 131. y1=   .68 y2=  -.59     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    19935   11476    17238     7   187 7/27/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999640 cc2=  .843466 lx=  9.90024 if=  91 il= 131 6/1/2020   n=  40 now=   12968 end=      19935     11476     17238 U=    31.85 T=  112.1 p1=  53.7 p2=    65.1 ed=   187 7/27/2020   x1=  91. x2= 131. y1=   .66 y2=  -.59     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    19935   11476    17238     7   187 7/27/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999613 cc2=  .841500 lx=  9.90024 if=  92 il= 131 6/1/2020   n=  39 now=   12968 end=      19935     11476     17238 U=    31.92 T=  112.0 p1=  53.7 p2=    65.1 ed=   187 7/27/2020   x1=  92. x2= 131. y1=   .63 y2=  -.59     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    19935   11476    17238     7   187 7/27/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999583 cc2=  .839455 lx=  9.90024 if=  93 il= 131 6/1/2020   n=  38 now=   12968 end=      19935     11476     17238 U=    31.85 T=  112.1 p1=  53.7 p2=    65.1 ed=   187 7/27/2020   x1=  93. x2= 131. y1=   .60 y2=  -.59     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    19935   11476    17238     7   187 7/27/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999551 cc2=  .837330 lx=  9.90024 if=  94 il= 131 6/1/2020   n=  37 now=   12968 end=      19935     11476     17238 U=    32.17 T=  111.9 p1=  53.7 p2=    65.1 ed=   187 7/27/2020   x1=  94. x2= 131. y1=   .56 y2=  -.59     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    19935   11476    17238     7   187 7/27/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999520 cc2=  .835121 lx=  9.89024 if=  95 il= 131 6/1/2020   n=  36 now=   12968 end=      19736     11476     17238 U=    31.68 T=  111.6 p1=  52.2 p2=    65.7 ed=   186 7/26/2020   x1=  95. x2= 131. y1=   .52 y2=  -.61     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    19736   11476    17238     7   186 7/26/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999480 cc2=  .832813 lx=  9.89024 if=  96 il= 131 6/1/2020   n=  35 now=   12968 end=      19736     11476     17238 U=    31.69 T=  111.6 p1=  52.2 p2=    65.7 ed=   186 7/26/2020   x1=  96. x2= 131. y1=   .49 y2=  -.61     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    19736   11476    17238     7   186 7/26/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999436 cc2=  .830405 lx=  9.89024 if=  97 il= 131 6/1/2020   n=  34 now=   12968 end=      19736     11476     17238 U=    31.50 T=  111.7 p1=  52.2 p2=    65.7 ed=   186 7/26/2020   x1=  97. x2= 131. y1=   .47 y2=  -.61     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    19736   11476    17238     7   186 7/26/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999386 cc2=  .827887 lx=  9.89024 if=  98 il= 131 6/1/2020   n=  33 now=   12968 end=      19736     11476     17238 U=    31.25 T=  111.9 p1=  52.2 p2=    65.7 ed=   185 7/25/2020   x1=  98. x2= 131. y1=   .44 y2=  -.61     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    19736   11476    17238     7   185 7/25/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999362 cc2=  .825285 lx=  9.91024 if=  99 il= 131 6/1/2020   n=  32 now=   12968 end=      20135     11476     17238 U=    31.68 T=  112.8 p1=  55.3 p2=    64.4 ed=   187 7/27/2020   x1=  99. x2= 131. y1=   .43 y2=  -.58     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    20135   11476    17238     7   187 7/27/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999458 cc2=  .822681 lx=  9.97024 if= 100 il= 131 6/1/2020   n=  31 now=   12968 end=      21380     11476     17238 U=    35.14 T=  114.3 p1=  64.9 p2=    60.7 ed=   197 8/6/2020    x1= 100. x2= 131. y1=   .41 y2=  -.47     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    21380   11476    17238     7   197 8/6/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999408 cc2=  .819803 lx=  9.96024 if= 101 il= 131 6/1/2020   n=  30 now=   12968 end=      21167     11476     17238 U=    34.54 T=  114.1 p1=  63.2 p2=    61.3 ed=   195 8/4/2020    x1= 101. x2= 131. y1=   .38 y2=  -.49     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    21167   11476    17238     7   195 8/4/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999348 cc2=  .816774 lx=  9.96024 if= 102 il= 131 6/1/2020   n=  29 now=   12968 end=      21167     11476     17238 U=    34.66 T=  114.0 p1=  63.2 p2=    61.3 ed=   195 8/4/2020    x1= 102. x2= 131. y1=   .35 y2=  -.49     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    21167   11476    17238     7   195 8/4/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999278 cc2=  .813583 lx=  9.96024 if= 103 il= 131 6/1/2020   n=  28 now=   12968 end=      21167     11476     17238 U=    34.79 T=  113.9 p1=  63.2 p2=    61.3 ed=   196 8/5/2020    x1= 103. x2= 131. y1=   .31 y2=  -.49     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    21167   11476    17238     7   196 8/5/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999203 cc2=  .810221 lx=  9.95024 if= 104 il= 131 6/1/2020   n=  27 now=   12968 end=      20957     11476     17238 U=    34.07 T=  113.7 p1=  61.6 p2=    61.9 ed=   194 8/3/2020    x1= 104. x2= 131. y1=   .29 y2=  -.51     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    20957   11476    17238     7   194 8/3/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999118 cc2=  .806668 lx=  9.96024 if= 105 il= 131 6/1/2020   n=  26 now=   12968 end=      21167     11476     17238 U=    34.66 T=  114.0 p1=  63.2 p2=    61.3 ed=   195 8/4/2020    x1= 105. x2= 131. y1=   .26 y2=  -.49     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    21167   11476    17238     7   195 8/4/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999013 cc2=  .802897 lx=  9.97024 if= 106 il= 131 6/1/2020   n=  25 now=   12968 end=      21380     11476     17238 U=    35.22 T=  114.3 p1=  64.9 p2=    60.7 ed=   197 8/6/2020    x1= 106. x2= 131. y1=   .24 y2=  -.47     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    21380   11476    17238     7   197 8/6/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998890 cc2=  .798890 lx=  9.96024 if= 107 il= 131 6/1/2020   n=  24 now=   12968 end=      21167     11476     17238 U=    35.25 T=  113.7 p1=  63.2 p2=    61.3 ed=   196 8/5/2020    x1= 107. x2= 131. y1=   .19 y2=  -.49     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    21167   11476    17238     7   196 8/5/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998804 cc2=  .794680 lx=  9.92024 if= 108 il= 131 6/1/2020   n=  23 now=   12968 end=      20337     11476     17238 U=    33.70 T=  112.2 p1=  56.8 p2=    63.8 ed=   191 7/31/2020   x1= 108. x2= 131. y1=   .12 y2=  -.56     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    20337   11476    17238     7   191 7/31/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998796 cc2=  .790281 lx=  9.86024 if= 109 il= 131 6/1/2020   n=  22 now=   12968 end=      19153     11476     17238 U=    31.02 T=  110.3 p1=  47.7 p2=    67.7 ed=   183 7/23/2020   x1= 109. x2= 131. y1=   .04 y2=  -.67     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    19153   11476    17238     7   183 7/23/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998840 cc2=  .785639 lx=  9.81024 if= 110 il= 131 6/1/2020   n=  21 now=   12968 end=      18219     11476     17238 U=    28.34 T=  109.1 p1=  40.5 p2=    71.2 ed=   176 7/16/2020   x1= 110. x2= 131. y1=  -.03 y2=  -.77     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    18219   11476    17238     7   176 7/16/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998761 cc2=  .780543 lx=  9.77024 if= 111 il= 131 6/1/2020   n=  20 now=   12968 end=      17504     11476     17238 U=    26.50 T=  108.2 p1=  35.0 p2=    74.1 ed=   170 7/10/2020   x1= 111. x2= 131. y1=  -.11 y2=  -.86     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    17504   11476    17238     7   170 7/10/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998688 cc2=  .775081 lx=  9.74024 if= 112 il= 131 6/1/2020   n=  19 now=   12968 end=      16987     11476     17238 U=    24.68 T=  107.9 p1=  31.0 p2=    76.3 ed=   166 7/6/2020    x1= 112. x2= 131. y1=  -.17 y2=  -.94     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    16987   11476    17238     7   166 7/6/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998477 cc2=  .769061 lx=  9.73024 if= 113 il= 131 6/1/2020   n=  18 now=   12968 end=      16818     11476     17238 U=    24.32 T=  107.6 p1=  29.7 p2=    77.1 ed=   165 7/5/2020    x1= 113. x2= 131. y1=  -.22 y2=  -.96     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    16818   11476    17238     7   165 7/5/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998242 cc2=  .762540 lx=  9.71024 if= 114 il= 131 6/1/2020   n=  17 now=   12968 end=      16485     11476     17238 U=    23.20 T=  107.4 p1=  27.1 p2=    78.7 ed=   162 7/2/2020    x1= 114. x2= 131. y1=  -.28 y2= -1.02     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    16485   11476    17238     7   162 7/2/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .997916 cc2=  .755380 lx=  9.71024 if= 115 il= 131 6/1/2020   n=  16 now=   12968 end=      16485     11476     17238 U=    23.08 T=  107.6 p1=  27.1 p2=    78.7 ed=   162 7/2/2020    x1= 115. x2= 131. y1=  -.32 y2= -1.02     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    16485   11476    17238     7   162 7/2/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .997503 cc2=  .747503 lx=  9.71024 if= 116 il= 131 6/1/2020   n=  15 now=   12968 end=      16485     11476     17238 U=    22.89 T=  107.8 p1=  27.1 p2=    78.7 ed=   161 7/1/2020    x1= 116. x2= 131. y1=  -.36 y2= -1.02     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    16485   11476    17238     7   161 7/1/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .997114 cc2=  .738915 lx=  9.77024 if= 117 il= 131 6/1/2020   n=  14 now=   12968 end=      17504     11476     17238 U=    25.43 T=  109.1 p1=  35.0 p2=    74.1 ed=   169 7/9/2020    x1= 117. x2= 131. y1=  -.31 y2=  -.86     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    17504   11476    17238     7   169 7/9/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .997877 cc2=  .730615 lx= 10.57024 if= 118 il= 131 6/1/2020   n=  13 now=   12968 end=      38958     11476     17238 U=    70.21 T=  145.1 p1= 200.4 p2=    33.3 ed=   310 11/27/2020  x1= 118. x2= 131. y1=   .39 y2=   .20     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    -       11476    17238     7   310 11/27/2020
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .997958 cc2=  .720608 lx= 10.00024 if= 119 il= 131 6/1/2020   n=  12 now=   12968 end=      22031     11476     17238 U=    38.68 T=  114.5 p1=  69.9 p2=    58.9 ed=   205 8/14/2020   x1= 119. x2= 131. y1=  -.12 y2=  -.43     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    22031   11476    17238     7   205 8/14/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .997454 cc2=  .708779 lx=  9.90024 if= 120 il= 131 6/1/2020   n=  11 now=   12968 end=      19935     11476     17238 U=    33.51 T=  111.1 p1=  53.7 p2=    65.1 ed=   190 7/30/2020   x1= 120. x2= 131. y1=  -.27 y2=  -.59     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    19935   11476    17238     7   190 7/30/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .996804 cc2=  .695292 lx=  9.78024 if= 121 il= 131 6/1/2020   n=  10 now=   12968 end=      17680     11476     17238 U=    26.72 T=  108.6 p1=  36.3 p2=    73.3 ed=   171 7/11/2020   x1= 121. x2= 131. y1=  -.46 y2=  -.84     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    17680   11476    17238     7   171 7/11/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .995748 cc2=  .679520 lx=  9.83024 if= 122 il= 131 6/1/2020   n=   9 now=   12968 end=      18587     11476     17238 U=    30.07 T=  109.1 p1=  43.3 p2=    69.8 ed=   180 7/20/2020   x1= 122. x2= 131. y1=  -.43 y2=  -.73     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    18587   11476    17238     7   180 7/20/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .994473 cc2=  .661140 lx=  9.61024 if= 123 il= 131 6/1/2020   n=   8 now=   12968 end=      14916     11476     17238 U=    18.12 T=  106.7 p1=  15.0 p2=    86.9 ed=   149 6/19/2020   x1= 123. x2= 131. y1=  -.90 y2= -1.34     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    14916   11476    17238     7   149 6/19/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .994298 cc2=  .640744 lx=  9.44024 if= 124 il= 131 6/1/2020   n=   7 now=   12968 end=      12584     11476     17238 U=     8.10 T=  111.7 p1=  -3.0 p2=   103.1 ed=   130 5/31/2020   x1= 124. x2= 131. y1= -1.52 y2= -2.38     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    12584   11476    17238     7   130 5/31/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .996167 cc2=  .618202 lx=  9.39024 if= 125 il= 131 6/1/2020   n=   6 now=   12968 end=      11970     11476     17238 U=     4.70 T=  116.1 p1=  -7.7 p2=   108.3 ed=   127 5/28/2020   x1= 125. x2= 131. y1= -1.89 y2= -3.16     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    11970   11476    17238     7   127 5/28/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998808 cc2=  .590560 lx=  9.37024 if= 126 il= 131 6/1/2020   n=   5 now=   12968 end=      11733     11476     17238 U=     3.05 T=  119.4 p1=  -9.5 p2=   110.5 ed=   126 5/27/2020   x1= 126. x2= 131. y1= -2.17 y2= -3.81     
GP: Confirmed US_Maryland_Montgomery 6/1/2020        131   12968    11733   11476    17238     7   126 5/27/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999157 cc2=  .893157 lx=  9.77024 if=  44 il= 132 6/2/2020   n=  88 now=   12968 end=      17504     11731     19773 U=    28.61 T=  105.8 p1=  35.0 p2=    74.1 ed=   173 7/13/2020   x1=  44. x2= 132. y1=  2.16 y2=  -.92     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    17504   11731    19773     7   173 7/13/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999193 cc2=  .892593 lx=  9.76024 if=  45 il= 132 6/2/2020   n=  87 now=   12968 end=      17330     11731     19773 U=    28.07 T=  105.6 p1=  33.6 p2=    74.8 ed=   171 7/11/2020   x1=  45. x2= 132. y1=  2.16 y2=  -.94     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    17330   11731    19773     7   171 7/11/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999196 cc2=  .891984 lx=  9.76024 if=  46 il= 132 6/2/2020   n=  86 now=   12968 end=      17330     11731     19773 U=    28.05 T=  105.6 p1=  33.6 p2=    74.8 ed=   171 7/11/2020   x1=  46. x2= 132. y1=  2.13 y2=  -.94     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    17330   11731    19773     7   171 7/11/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999202 cc2=  .891369 lx=  9.75024 if=  47 il= 132 6/2/2020   n=  85 now=   12968 end=      17158     11731     19773 U=    27.50 T=  105.4 p1=  32.3 p2=    75.6 ed=   170 7/10/2020   x1=  47. x2= 132. y1=  2.12 y2=  -.97     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    17158   11731    19773     7   170 7/10/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999183 cc2=  .890718 lx=  9.75024 if=  48 il= 132 6/2/2020   n=  84 now=   12968 end=      17158     11731     19773 U=    27.18 T=  105.7 p1=  32.3 p2=    75.6 ed=   169 7/9/2020    x1=  48. x2= 132. y1=  2.12 y2=  -.97     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    17158   11731    19773     7   169 7/9/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999154 cc2=  .890045 lx=  9.75024 if=  49 il= 132 6/2/2020   n=  83 now=   12968 end=      17158     11731     19773 U=    27.09 T=  105.8 p1=  32.3 p2=    75.6 ed=   169 7/9/2020    x1=  49. x2= 132. y1=  2.10 y2=  -.97     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    17158   11731    19773     7   169 7/9/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999124 cc2=  .889359 lx=  9.75024 if=  50 il= 132 6/2/2020   n=  82 now=   12968 end=      17158     11731     19773 U=    26.96 T=  105.9 p1=  32.3 p2=    75.6 ed=   169 7/9/2020    x1=  50. x2= 132. y1=  2.07 y2=  -.97     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    17158   11731    19773     7   169 7/9/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999095 cc2=  .888664 lx=  9.75024 if=  51 il= 132 6/2/2020   n=  81 now=   12968 end=      17158     11731     19773 U=    26.63 T=  106.2 p1=  32.3 p2=    75.6 ed=   169 7/9/2020    x1=  51. x2= 132. y1=  2.07 y2=  -.97     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    17158   11731    19773     7   169 7/9/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999095 cc2=  .887984 lx=  9.76024 if=  52 il= 132 6/2/2020   n=  80 now=   12968 end=      17330     11731     19773 U=    26.52 T=  107.0 p1=  33.6 p2=    74.8 ed=   169 7/9/2020    x1=  52. x2= 132. y1=  2.08 y2=  -.94     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    17330   11731    19773     7   169 7/9/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999163 cc2=  .887359 lx=  9.77024 if=  53 il= 132 6/2/2020   n=  79 now=   12968 end=      17504     11731     19773 U=    26.57 T=  107.7 p1=  35.0 p2=    74.1 ed=   170 7/10/2020   x1=  53. x2= 132. y1=  2.06 y2=  -.92     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    17504   11731    19773     7   170 7/10/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999300 cc2=  .886792 lx=  9.78024 if=  54 il= 132 6/2/2020   n=  78 now=   12968 end=      17680     11731     19773 U=    27.40 T=  107.6 p1=  36.3 p2=    73.3 ed=   172 7/12/2020   x1=  54. x2= 132. y1=  1.96 y2=  -.89     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    17680   11731    19773     7   172 7/12/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999330 cc2=  .886102 lx=  9.79024 if=  55 il= 132 6/2/2020   n=  77 now=   12968 end=      17858     11731     19773 U=    27.94 T=  107.8 p1=  37.7 p2=    72.6 ed=   173 7/13/2020   x1=  55. x2= 132. y1=  1.89 y2=  -.87     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    17858   11731    19773     7   173 7/13/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999326 cc2=  .885366 lx=  9.79024 if=  56 il= 132 6/2/2020   n=  76 now=   12968 end=      17858     11731     19773 U=    27.98 T=  107.7 p1=  37.7 p2=    72.6 ed=   173 7/13/2020   x1=  56. x2= 132. y1=  1.85 y2=  -.87     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    17858   11731    19773     7   173 7/13/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999323 cc2=  .884615 lx=  9.80024 if=  57 il= 132 6/2/2020   n=  75 now=   12968 end=      18038     11731     19773 U=    27.94 T=  108.4 p1=  39.1 p2=    71.9 ed=   174 7/14/2020   x1=  57. x2= 132. y1=  1.84 y2=  -.84     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    18038   11731    19773     7   174 7/14/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999363 cc2=  .883893 lx=  9.81024 if=  58 il= 132 6/2/2020   n=  74 now=   12968 end=      18219     11731     19773 U=    28.55 T=  108.6 p1=  40.5 p2=    71.2 ed=   175 7/15/2020   x1=  58. x2= 132. y1=  1.77 y2=  -.82     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    18219   11731    19773     7   175 7/15/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999362 cc2=  .883114 lx=  9.81024 if=  59 il= 132 6/2/2020   n=  73 now=   12968 end=      18219     11731     19773 U=    28.72 T=  108.4 p1=  40.5 p2=    71.2 ed=   176 7/16/2020   x1=  59. x2= 132. y1=  1.72 y2=  -.82     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    18219   11731    19773     7   176 7/16/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999348 cc2=  .882307 lx=  9.82024 if=  60 il= 132 6/2/2020   n=  72 now=   12968 end=      18402     11731     19773 U=    28.98 T=  108.9 p1=  41.9 p2=    70.5 ed=   177 7/17/2020   x1=  60. x2= 132. y1=  1.69 y2=  -.80     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    18402   11731    19773     7   177 7/17/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999335 cc2=  .881484 lx=  9.82024 if=  61 il= 132 6/2/2020   n=  71 now=   12968 end=      18402     11731     19773 U=    28.85 T=  109.0 p1=  41.9 p2=    70.5 ed=   177 7/17/2020   x1=  61. x2= 132. y1=  1.66 y2=  -.80     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    18402   11731    19773     7   177 7/17/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999338 cc2=  .880660 lx=  9.83024 if=  62 il= 132 6/2/2020   n=  70 now=   12968 end=      18587     11731     19773 U=    28.97 T=  109.5 p1=  43.3 p2=    69.8 ed=   177 7/17/2020   x1=  62. x2= 132. y1=  1.64 y2=  -.78     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    18587   11731    19773     7   177 7/17/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999366 cc2=  .879843 lx=  9.84024 if=  63 il= 132 6/2/2020   n=  69 now=   12968 end=      18774     11731     19773 U=    29.20 T=  110.0 p1=  44.8 p2=    69.1 ed=   178 7/18/2020   x1=  63. x2= 132. y1=  1.61 y2=  -.75     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    18774   11731    19773     7   178 7/18/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999411 cc2=  .879025 lx=  9.85024 if=  64 il= 132 6/2/2020   n=  68 now=   12968 end=      18962     11731     19773 U=    29.67 T=  110.2 p1=  46.2 p2=    68.4 ed=   180 7/20/2020   x1=  64. x2= 132. y1=  1.56 y2=  -.73     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    18962   11731    19773     7   180 7/20/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999435 cc2=  .878167 lx=  9.86024 if=  65 il= 132 6/2/2020   n=  67 now=   12968 end=      19153     11731     19773 U=    30.15 T=  110.5 p1=  47.7 p2=    67.7 ed=   181 7/21/2020   x1=  65. x2= 132. y1=  1.51 y2=  -.71     
GP: Confirmed US_Maryland_Montgomery 6/2/2020        132   12968    19153   11731    19773     7   181 7/21/2020 
