TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8973.00000        9.10198
TAB:  US_Wisconsin_Milwaukee Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Wisconsin_Milwaukee 4/10/2020        79     331    -          77      213     2   178 7/18/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .988097 cc2=  .764491 lx=  7.80212 if=  60 il=  79 4/10/2020  n=  19 now=     331 end=       2445        77       213 U=    26.37 T=  111.7 p1= 638.7 p2=    13.5 ed=   173 7/13/2020   x1=  60. x2=  79. y1=  1.96 y2=  1.24     
GP: Deaths    US_Wisconsin_Milwaukee 4/10/2020        79     331    -          77      213     2   173 7/13/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .986201 cc2=  .756785 lx=  7.80212 if=  61 il=  79 4/10/2020  n=  18 now=     331 end=       2445        77       213 U=    27.20 T=  112.7 p1= 638.7 p2=    13.5 ed=   176 7/16/2020   x1=  61. x2=  79. y1=  1.90 y2=  1.24     
GP: Deaths    US_Wisconsin_Milwaukee 4/10/2020        79     331    -          77      213     2   176 7/16/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .980660 cc2=  .722461 lx=  7.80212 if=  65 il=  79 4/10/2020  n=  14 now=     331 end=       2445        77       213 U=    27.80 T=  113.5 p1= 638.7 p2=    13.5 ed=   179 7/19/2020   x1=  65. x2=  79. y1=  1.74 y2=  1.24     
GP: Deaths    US_Wisconsin_Milwaukee 4/10/2020        79     331    -          77      213     2   179 7/19/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .983769 cc2=  .716508 lx=  7.80212 if=  66 il=  79 4/10/2020  n=  13 now=     331 end=       2445        77       213 U=    26.92 T=  112.4 p1= 638.7 p2=    13.5 ed=   175 7/15/2020   x1=  66. x2=  79. y1=  1.72 y2=  1.24     
GP: Deaths    US_Wisconsin_Milwaukee 4/10/2020        79     331    -          77      213     2   175 7/15/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .987627 cc2=  .710277 lx=  7.80212 if=  67 il=  79 4/10/2020  n=  12 now=     331 end=       2445        77       213 U=    25.87 T=  111.1 p1= 638.7 p2=    13.5 ed=   172 7/12/2020   x1=  67. x2=  79. y1=  1.70 y2=  1.24     
GP: Deaths    US_Wisconsin_Milwaukee 4/10/2020        79     331    -          77      213     2   172 7/12/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .991999 cc2=  .703324 lx=  6.60212 if=  68 il=  79 4/10/2020  n=  11 now=     331 end=        736        77       213 U=    17.08 T=   92.9 p1= 122.4 p2=    45.0 ed=   133 6/3/2020    x1=  68. x2=  79. y1=  1.46 y2=   .81     
GP: Deaths    US_Wisconsin_Milwaukee 4/10/2020        79     331      736      77      213     2   133 6/3/2020  
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .993405 cc2=  .691894 lx=  5.72212 if=  69 il=  79 4/10/2020  n=  10 now=     331 end=        305        77       213 U=    11.36 T=   82.6 p1=  -7.9 p2=   108.5 ed=   109 5/10/2020   x1=  69. x2=  79. y1=  1.20 y2=   .32     
GP: Deaths    US_Wisconsin_Milwaukee 4/10/2020        79     331      305      77      213     2   109 5/10/2020 
AAA1     1 US_Wisconsin_Milwaukee Deaths    cc1=  .993256 cc2=  .677028 lx=  5.36212 if=  70 il=  79 4/10/2020  n=   9 now=     331 end=        213        77       213 U=     8.66 T=   79.2 p1= -35.6 p2=   155.4 ed=    99 4/30/2020   x1=  70. x2=  79. y1=  1.06 y2=   .02 BEST
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .993256 cc2=  .677028 lx=  5.36212 if=  70 il=  79 4/10/2020  n=   9 now=     331 end=        213        77       213 U=     8.66 T=   79.2 p1= -35.6 p2=   155.4 ed=    99 4/30/2020   x1=  70. x2=  79. y1=  1.06 y2=   .02 BEST
GP: Deaths    US_Wisconsin_Milwaukee 4/10/2020        79     331      213      77      213     2    99 4/30/2020 
AAA1     1 US_Wisconsin_Milwaukee Deaths    cc1=  .990719 cc2=  .657385 lx=  5.34212 if=  71 il=  79 4/10/2020  n=   8 now=     331 end=        208        77       213 U=     8.46 T=   79.0 p1= -37.2 p2=   159.1 ed=    98 4/29/2020   x1=  71. x2=  79. y1=   .94 y2=   .00 BEST
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .990719 cc2=  .657385 lx=  5.34612 if=  71 il=  79 4/10/2020  n=   8 now=     331 end=        208        77       213 U=     8.46 T=   79.0 p1= -37.2 p2=   159.1 ed=    98 4/29/2020   x1=  71. x2=  79. y1=   .94 y2=   .00 BEST
GP: Deaths    US_Wisconsin_Milwaukee 4/10/2020        79     331      208      77      213     2    98 4/29/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .986777 cc2=  .633224 lx=  5.43212 if=  72 il=  79 4/10/2020  n=   7 now=     331 end=        228        77       213 U=     9.61 T=   79.8 p1= -31.1 p2=   145.2 ed=   102 5/3/2020    x1=  72. x2=  79. y1=   .81 y2=   .08     
GP: Deaths    US_Wisconsin_Milwaukee 4/10/2020        79     331      228      77      213     2   102 5/3/2020  
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .985820 cc2=  .607856 lx=  5.07212 if=  73 il=  79 4/10/2020  n=   6 now=     331 end=        159        77       213 U=     6.28 T=   77.0 p1= -52.0 p2=   208.2 ed=    91 4/22/2020   x1=  73. x2=  79. y1=   .64 y2=  -.32     
GP: Deaths    US_Wisconsin_Milwaukee 4/10/2020        79     331      159      77      213     2    91 4/22/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .988124 cc2=  .579875 lx=  7.80212 if=  74 il=  79 4/10/2020  n=   5 now=     331 end=       2445        77       213 U=    27.84 T=  113.5 p1= 638.7 p2=    13.5 ed=   179 7/19/2020   x1=  74. x2=  79. y1=  1.42 y2=  1.24     
GP: Deaths    US_Wisconsin_Milwaukee 4/10/2020        79     331    -          77      213     2   179 7/19/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .991316 cc2=  .782801 lx=  7.80212 if=  58 il=  80 4/11/2020  n=  22 now=     331 end=       2445        85       177 U=    26.11 T=  111.6 p1= 638.7 p2=    13.5 ed=   173 7/13/2020   x1=  58. x2=  80. y1=  2.05 y2=  1.21     
GP: Deaths    US_Wisconsin_Milwaukee 4/11/2020        80     331    -          85      177     1   173 7/13/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .990134 cc2=  .776934 lx=  7.80212 if=  59 il=  80 4/11/2020  n=  21 now=     331 end=       2445        85       177 U=    28.02 T=  113.9 p1= 638.7 p2=    13.5 ed=   180 7/20/2020   x1=  59. x2=  80. y1=  1.96 y2=  1.21     
GP: Deaths    US_Wisconsin_Milwaukee 4/11/2020        80     331    -          85      177     1   180 7/20/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .989650 cc2=  .771432 lx=  7.80212 if=  60 il=  80 4/11/2020  n=  20 now=     331 end=       2445        85       177 U=    26.68 T=  112.3 p1= 638.7 p2=    13.5 ed=   175 7/15/2020   x1=  60. x2=  80. y1=  1.96 y2=  1.21     
GP: Deaths    US_Wisconsin_Milwaukee 4/11/2020        80     331    -          85      177     1   175 7/15/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .988111 cc2=  .764504 lx=  7.80212 if=  61 il=  80 4/11/2020  n=  19 now=     331 end=       2445        85       177 U=    27.50 T=  113.3 p1= 638.7 p2=    13.5 ed=   178 7/18/2020   x1=  61. x2=  80. y1=  1.90 y2=  1.21     
GP: Deaths    US_Wisconsin_Milwaukee 4/11/2020        80     331    -          85      177     1   178 7/18/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .984100 cc2=  .734100 lx=  7.80212 if=  65 il=  80 4/11/2020  n=  15 now=     331 end=       2445        85       177 U=    28.16 T=  114.1 p1= 638.7 p2=    13.5 ed=   180 7/20/2020   x1=  65. x2=  80. y1=  1.74 y2=  1.21     
GP: Deaths    US_Wisconsin_Milwaukee 4/11/2020        80     331    -          85      177     1   180 7/20/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .986775 cc2=  .728576 lx=  7.80212 if=  66 il=  80 4/11/2020  n=  14 now=     331 end=       2445        85       177 U=    27.35 T=  113.1 p1= 638.7 p2=    13.5 ed=   177 7/17/2020   x1=  66. x2=  80. y1=  1.72 y2=  1.21     
GP: Deaths    US_Wisconsin_Milwaukee 4/11/2020        80     331    -          85      177     1   177 7/17/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .989874 cc2=  .722612 lx=  7.70212 if=  67 il=  80 4/11/2020  n=  13 now=     331 end=       2213        85       177 U=    25.76 T=  110.4 p1= 568.6 p2=    15.0 ed=   171 7/11/2020   x1=  67. x2=  80. y1=  1.69 y2=  1.18     
GP: Deaths    US_Wisconsin_Milwaukee 4/11/2020        80     331    -          85      177     1   171 7/11/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .993604 cc2=  .716254 lx=  6.24212 if=  68 il=  80 4/11/2020  n=  12 now=     331 end=        513        85       177 U=    15.31 T=   89.0 p1=  55.0 p2=    64.5 ed=   125 5/26/2020   x1=  68. x2=  80. y1=  1.37 y2=   .59     
GP: Deaths    US_Wisconsin_Milwaukee 4/11/2020        80     331      513      85      177     1   125 5/26/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .994921 cc2=  .706246 lx=  5.67212 if=  69 il=  80 4/11/2020  n=  11 now=     331 end=        290        85       177 U=    11.23 T=   82.3 p1= -12.4 p2=   114.1 ed=   108 5/9/2020    x1=  69. x2=  80. y1=  1.19 y2=   .21     
GP: Deaths    US_Wisconsin_Milwaukee 4/11/2020        80     331      290      85      177     1   108 5/9/2020  
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .994937 cc2=  .693425 lx=  5.40212 if=  70 il=  80 4/11/2020  n=  10 now=     331 end=        221        85       177 U=     8.99 T=   79.6 p1= -33.2 p2=   149.8 ed=   100 5/1/2020    x1=  70. x2=  80. y1=  1.07 y2=  -.04     
GP: Deaths    US_Wisconsin_Milwaukee 4/11/2020        80     331      221      85      177     1   100 5/1/2020  
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .993244 cc2=  .677016 lx=  5.39212 if=  71 il=  80 4/11/2020  n=   9 now=     331 end=        219        85       177 U=     8.87 T=   79.5 p1= -33.8 p2=   151.1 ed=   100 5/1/2020    x1=  71. x2=  80. y1=   .96 y2=  -.05     
GP: Deaths    US_Wisconsin_Milwaukee 4/11/2020        80     331      219      85      177     1   100 5/1/2020  
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .990756 cc2=  .657422 lx=  5.46212 if=  72 il=  80 4/11/2020  n=   8 now=     331 end=        235        85       177 U=     9.92 T=   80.2 p1= -29.0 p2=   140.9 ed=   103 5/4/2020    x1=  72. x2=  80. y1=   .83 y2=   .02     
GP: Deaths    US_Wisconsin_Milwaukee 4/11/2020        80     331      235      85      177     1   103 5/4/2020  
AAA1     1 US_Wisconsin_Milwaukee Deaths    cc1=  .990469 cc2=  .636916 lx=  5.15212 if=  73 il=  80 4/11/2020  n=   7 now=     331 end=        172        85       177 U=     6.84 T=   77.7 p1= -48.0 p2=   192.4 ed=    93 4/24/2020   x1=  73. x2=  80. y1=   .68 y2=  -.34 BEST
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .990469 cc2=  .636916 lx=  5.15112 if=  73 il=  80 4/11/2020  n=   7 now=     331 end=        172        85       177 U=     6.84 T=   77.7 p1= -48.0 p2=   192.4 ed=    93 4/24/2020   x1=  73. x2=  80. y1=   .68 y2=  -.34 BEST
GP: Deaths    US_Wisconsin_Milwaukee 4/11/2020        80     331      172      85      177     1    93 4/24/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .992528 cc2=  .614564 lx=  7.80212 if=  74 il=  80 4/11/2020  n=   6 now=     331 end=       2445        85       177 U=    28.77 T=  114.9 p1= 638.7 p2=    13.5 ed=   182 7/22/2020   x1=  74. x2=  80. y1=  1.42 y2=  1.21     
GP: Deaths    US_Wisconsin_Milwaukee 4/11/2020        80     331    -          85      177     1   182 7/22/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .998514 cc2=  .590266 lx=  5.82212 if=  75 il=  80 4/11/2020  n=   5 now=     331 end=        337        85       177 U=    11.47 T=   83.7 p1=   1.8 p2=    98.2 ed=   110 5/11/2020   x1=  75. x2=  80. y1=   .76 y2=   .32     
GP: Deaths    US_Wisconsin_Milwaukee 4/11/2020        80     331      337      85      177     1   110 5/11/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .992318 cc2=  .788194 lx=  7.80212 if=  58 il=  81 4/12/2020  n=  23 now=     331 end=       2445        88       177 U=    26.96 T=  113.4 p1= 638.7 p2=    13.5 ed=   177 7/17/2020   x1=  58. x2=  81. y1=  2.05 y2=  1.20     
GP: Deaths    US_Wisconsin_Milwaukee 4/12/2020        81     331    -          88      177     3   177 7/17/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .991333 cc2=  .782818 lx=  7.80212 if=  59 il=  81 4/12/2020  n=  22 now=     331 end=       2445        88       177 U=    28.95 T=  115.8 p1= 638.7 p2=    13.5 ed=   184 7/24/2020   x1=  59. x2=  81. y1=  1.96 y2=  1.20     
GP: Deaths    US_Wisconsin_Milwaukee 4/12/2020        81     331    -          88      177     3   184 7/24/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .990926 cc2=  .777725 lx=  7.80212 if=  60 il=  81 4/12/2020  n=  21 now=     331 end=       2445        88       177 U=    27.63 T=  114.2 p1= 638.7 p2=    13.5 ed=   179 7/19/2020   x1=  60. x2=  81. y1=  1.96 y2=  1.20     
GP: Deaths    US_Wisconsin_Milwaukee 4/12/2020        81     331    -          88      177     3   179 7/19/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .989632 cc2=  .771414 lx=  7.80212 if=  61 il=  81 4/12/2020  n=  20 now=     331 end=       2445        88       177 U=    28.52 T=  115.3 p1= 638.7 p2=    13.5 ed=   182 7/22/2020   x1=  61. x2=  81. y1=  1.90 y2=  1.20     
GP: Deaths    US_Wisconsin_Milwaukee 4/12/2020        81     331    -          88      177     3   182 7/22/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .986197 cc2=  .743661 lx=  7.80212 if=  65 il=  81 4/12/2020  n=  16 now=     331 end=       2445        88       177 U=    29.46 T=  116.4 p1= 638.7 p2=    13.5 ed=   185 7/25/2020   x1=  65. x2=  81. y1=  1.74 y2=  1.20     
GP: Deaths    US_Wisconsin_Milwaukee 4/12/2020        81     331    -          88      177     3   185 7/25/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .988146 cc2=  .738146 lx=  7.80212 if=  66 il=  81 4/12/2020  n=  15 now=     331 end=       2445        88       177 U=    28.72 T=  115.5 p1= 638.7 p2=    13.5 ed=   183 7/23/2020   x1=  66. x2=  81. y1=  1.72 y2=  1.20     
GP: Deaths    US_Wisconsin_Milwaukee 4/12/2020        81     331    -          88      177     3   183 7/23/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .990642 cc2=  .732443 lx=  6.42212 if=  67 il=  81 4/12/2020  n=  14 now=     331 end=        615        88       177 U=    18.65 T=   93.4 p1=  85.8 p2=    53.8 ed=   137 6/7/2020    x1=  67. x2=  81. y1=  1.42 y2=   .67     
GP: Deaths    US_Wisconsin_Milwaukee 4/12/2020        81     331      615      88      177     3   137 6/7/2020  
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .993946 cc2=  .726685 lx=  5.73212 if=  68 il=  81 4/12/2020  n=  13 now=     331 end=        308        88       177 U=    12.93 T=   83.9 p1=  -6.9 p2=   107.5 ed=   114 5/15/2020   x1=  68. x2=  81. y1=  1.23 y2=   .23     
GP: Deaths    US_Wisconsin_Milwaukee 4/12/2020        81     331      308      88      177     3   114 5/15/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .995195 cc2=  .717845 lx=  5.39212 if=  69 il=  81 4/12/2020  n=  12 now=     331 end=        219        88       177 U=    10.12 T=   80.1 p1= -33.8 p2=   151.1 ed=   103 5/4/2020    x1=  69. x2=  81. y1=  1.10 y2=  -.09     
GP: Deaths    US_Wisconsin_Milwaukee 4/12/2020        81     331      219      88      177     3   103 5/4/2020  
AAA1     1 US_Wisconsin_Milwaukee Deaths    cc1=  .995328 cc2=  .706652 lx=  5.20212 if=  70 il=  81 4/12/2020  n=  11 now=     331 end=        181        88       177 U=     8.32 T=   78.3 p1= -45.3 p2=   182.9 ed=    97 4/28/2020   x1=  70. x2=  81. y1=  1.00 y2=  -.32 BEST
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .995328 cc2=  .706652 lx=  5.20012 if=  70 il=  81 4/12/2020  n=  11 now=     331 end=        181        88       177 U=     8.32 T=   78.3 p1= -45.3 p2=   182.9 ed=    97 4/28/2020   x1=  70. x2=  81. y1=  1.00 y2=  -.32 BEST
GP: Deaths    US_Wisconsin_Milwaukee 4/12/2020        81     331      181      88      177     3    97 4/28/2020 
AAA1     1 US_Wisconsin_Milwaukee Deaths    cc1=  .993957 cc2=  .692445 lx=  5.17212 if=  71 il=  81 4/12/2020  n=  10 now=     331 end=        176        88       177 U=     8.07 T=   78.1 p1= -46.8 p2=   188.1 ed=    97 4/28/2020   x1=  71. x2=  81. y1=   .88 y2=  -.36 BEST
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .993957 cc2=  .692445 lx=  5.16812 if=  71 il=  81 4/12/2020  n=  10 now=     331 end=        176        88       177 U=     8.07 T=   78.1 p1= -46.8 p2=   188.1 ed=    97 4/28/2020   x1=  71. x2=  81. y1=   .88 y2=  -.36 BEST
GP: Deaths    US_Wisconsin_Milwaukee 4/12/2020        81     331      176      88      177     3    97 4/28/2020 
AAA1     1 US_Wisconsin_Milwaukee Deaths    cc1=  .991934 cc2=  .675707 lx=  5.16212 if=  72 il=  81 4/12/2020  n=   9 now=     331 end=        174        88       177 U=     8.46 T=   77.8 p1= -47.4 p2=   190.2 ed=    97 4/28/2020   x1=  72. x2=  81. y1=   .69 y2=  -.38 BEST
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .991934 cc2=  .675707 lx=  5.16412 if=  72 il=  81 4/12/2020  n=   9 now=     331 end=        174        88       177 U=     8.46 T=   77.8 p1= -47.4 p2=   190.2 ed=    97 4/28/2020   x1=  72. x2=  81. y1=   .69 y2=  -.38 BEST
GP: Deaths    US_Wisconsin_Milwaukee 4/12/2020        81     331      174      88      177     3    97 4/28/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .991920 cc2=  .658587 lx=  4.96212 if=  73 il=  81 4/12/2020  n=   8 now=     331 end=        142        88       177 U=     6.14 T=   76.6 p1= -57.1 p2=   233.1 ed=    91 4/22/2020   x1=  73. x2=  81. y1=   .58 y2=  -.72     
GP: Deaths    US_Wisconsin_Milwaukee 4/12/2020        81     331      142      88      177     3    91 4/22/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .990837 cc2=  .637284 lx=  5.76212 if=  74 il=  81 4/12/2020  n=   7 now=     331 end=        318        88       177 U=    14.27 T=   84.6 p1=  -3.9 p2=   104.1 ed=   118 5/19/2020   x1=  74. x2=  81. y1=   .74 y2=   .25     
GP: Deaths    US_Wisconsin_Milwaukee 4/12/2020        81     331      318      88      177     3   118 5/19/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .994626 cc2=  .616662 lx=  4.90212 if=  75 il=  81 4/12/2020  n=   6 now=     331 end=        134        88       177 U=     5.72 T=   76.1 p1= -59.5 p2=   247.0 ed=    89 4/20/2020   x1=  75. x2=  81. y1=   .19 y2=  -.86     
GP: Deaths    US_Wisconsin_Milwaukee 4/12/2020        81     331      134      88      177     3    89 4/20/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .992313 cc2=  .584065 lx=  4.72212 if=  76 il=  81 4/12/2020  n=   5 now=     331 end=        112        88       177 U=     4.09 T=   75.2 p1= -66.2 p2=   295.5 ed=    84 4/15/2020   x1=  76. x2=  81. y1=  -.19 y2= -1.41     
GP: Deaths    US_Wisconsin_Milwaukee 4/12/2020        81     331      112      88      177     3    84 4/15/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .993020 cc2=  .793020 lx=  7.80212 if=  58 il=  82 4/13/2020  n=  24 now=     331 end=       2445        94       152 U=    27.49 T=  114.5 p1= 638.7 p2=    13.5 ed=   179 7/19/2020   x1=  58. x2=  82. y1=  2.05 y2=  1.18     
GP: Deaths    US_Wisconsin_Milwaukee 4/13/2020        82     331    -          94      152     3   179 7/19/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .992185 cc2=  .788060 lx=  7.80212 if=  59 il=  82 4/13/2020  n=  23 now=     331 end=       2445        94       152 U=    29.49 T=  116.8 p1= 638.7 p2=    13.5 ed=   186 7/26/2020   x1=  59. x2=  82. y1=  1.96 y2=  1.18     
GP: Deaths    US_Wisconsin_Milwaukee 4/13/2020        82     331    -          94      152     3   186 7/26/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .991789 cc2=  .783275 lx=  7.80212 if=  60 il=  82 4/13/2020  n=  22 now=     331 end=       2445        94       152 U=    28.21 T=  115.3 p1= 638.7 p2=    13.5 ed=   181 7/21/2020   x1=  60. x2=  82. y1=  1.96 y2=  1.18     
GP: Deaths    US_Wisconsin_Milwaukee 4/13/2020        82     331    -          94      152     3   181 7/21/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .990654 cc2=  .777453 lx=  7.80212 if=  61 il=  82 4/13/2020  n=  21 now=     331 end=       2445        94       152 U=    29.12 T=  116.4 p1= 638.7 p2=    13.5 ed=   185 7/25/2020   x1=  61. x2=  82. y1=  1.90 y2=  1.18     
GP: Deaths    US_Wisconsin_Milwaukee 4/13/2020        82     331    -          94      152     3   185 7/25/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .989846 cc2=  .771628 lx=  7.80212 if=  62 il=  82 4/13/2020  n=  20 now=     331 end=       2445        94       152 U=    27.73 T=  114.8 p1= 638.7 p2=    13.5 ed=   180 7/20/2020   x1=  62. x2=  82. y1=  1.90 y2=  1.18     
GP: Deaths    US_Wisconsin_Milwaukee 4/13/2020        82     331    -          94      152     3   180 7/20/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .987350 cc2=  .751647 lx=  7.80212 if=  65 il=  82 4/13/2020  n=  17 now=     331 end=       2445        94       152 U=    30.19 T=  117.7 p1= 638.7 p2=    13.5 ed=   188 7/28/2020   x1=  65. x2=  82. y1=  1.74 y2=  1.18     
GP: Deaths    US_Wisconsin_Milwaukee 4/13/2020        82     331    -          94      152     3   188 7/28/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .988866 cc2=  .746330 lx=  6.60212 if=  66 il=  82 4/13/2020  n=  16 now=     331 end=        736        94       152 U=    21.04 T=   97.2 p1= 122.4 p2=    45.0 ed=   146 6/16/2020   x1=  66. x2=  82. y1=  1.48 y2=   .72     
GP: Deaths    US_Wisconsin_Milwaukee 4/13/2020        82     331      736      94      152     3   146 6/16/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .991321 cc2=  .741321 lx=  5.82212 if=  67 il=  82 4/13/2020  n=  15 now=     331 end=        337        94       152 U=    14.82 T=   85.6 p1=   1.8 p2=    98.2 ed=   120 5/21/2020   x1=  67. x2=  82. y1=  1.26 y2=   .25     
GP: Deaths    US_Wisconsin_Milwaukee 4/13/2020        82     331      337      94      152     3   120 5/21/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .994323 cc2=  .736125 lx=  5.43212 if=  68 il=  82 4/13/2020  n=  14 now=     331 end=        228        94       152 U=    11.12 T=   80.7 p1= -31.1 p2=   145.2 ed=   106 5/7/2020    x1=  68. x2=  82. y1=  1.14 y2=  -.12     
GP: Deaths    US_Wisconsin_Milwaukee 4/13/2020        82     331      228      94      152     3   106 5/7/2020  
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .995571 cc2=  .728310 lx=  5.20212 if=  69 il=  82 4/13/2020  n=  13 now=     331 end=        181        94       152 U=     8.98 T=   78.3 p1= -45.3 p2=   182.9 ed=    99 4/30/2020   x1=  69. x2=  82. y1=  1.03 y2=  -.42     
GP: Deaths    US_Wisconsin_Milwaukee 4/13/2020        82     331      181      94      152     3    99 4/30/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .995864 cc2=  .718514 lx=  5.07212 if=  70 il=  82 4/13/2020  n=  12 now=     331 end=        159        94       152 U=     7.56 T=   77.2 p1= -52.0 p2=   208.2 ed=    95 4/26/2020   x1=  70. x2=  82. y1=   .95 y2=  -.64     
GP: Deaths    US_Wisconsin_Milwaukee 4/13/2020        82     331      159      94      152     3    95 4/26/2020 
AAA1     1 US_Wisconsin_Milwaukee Deaths    cc1=  .994842 cc2=  .706167 lx=  5.03212 if=  71 il=  82 4/13/2020  n=  11 now=     331 end=        153        94       152 U=     7.19 T=   76.9 p1= -53.8 p2=   216.3 ed=    93 4/24/2020   x1=  71. x2=  82. y1=   .82 y2=  -.72 BEST
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .994842 cc2=  .706167 lx=  5.03112 if=  71 il=  82 4/13/2020  n=  11 now=     331 end=        153        94       152 U=     7.19 T=   76.9 p1= -53.8 p2=   216.3 ed=    93 4/24/2020   x1=  71. x2=  82. y1=   .82 y2=  -.72 BEST
GP: Deaths    US_Wisconsin_Milwaukee 4/13/2020        82     331      153      94      152     3    93 4/24/2020 
AAA1     1 US_Wisconsin_Milwaukee Deaths    cc1=  .993344 cc2=  .691833 lx=  5.00212 if=  72 il=  82 4/13/2020  n=  10 now=     331 end=        148        94       152 U=     7.25 T=   76.4 p1= -55.3 p2=   223.6 ed=    93 4/24/2020   x1=  72. x2=  82. y1=   .60 y2=  -.78 BEST
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .993344 cc2=  .691833 lx=  5.00012 if=  72 il=  82 4/13/2020  n=  10 now=     331 end=        148        94       152 U=     7.25 T=   76.4 p1= -55.3 p2=   223.6 ed=    93 4/24/2020   x1=  72. x2=  82. y1=   .60 y2=  -.78 BEST
GP: Deaths    US_Wisconsin_Milwaukee 4/13/2020        82     331      148      94      152     3    93 4/24/2020 
AAA2     1 US_Wisconsin_Milwaukee Deaths    cc1=  .993786 cc2=  .677558 lx=  4.87212 if=  73 il=  82 4/13/2020  n=   9 now=     331 end=        130        94       152 U=     5.49 T=   75.9 p1= -60.7 p2=   254.6 ed=    88 4/19/2020   x1=  73. x2=  82. y1=   .53 y2= -1.11     
GP: Deaths    US_Wisconsin_Milwaukee 4/13/2020        82     331      130      94      152     3    88 4/19/2020 
AAA1     1 US_Wisconsin_Milwaukee Deaths    cc1=  .991973 cc2=  .658639 lx=  4.99212 if=  74 il=  82 4/13/2020  n=   8 now=     331 end=        147        94       152 U=     7.37 T=   76.1 p1= -55.6 p2=   225.2 ed=    93 4/24/2020   x1=  74. x2=  82. y1=   .28 y2=  -.80 BEST
