TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3134.00000        8.05007
TAB:  US_Pennsylvania_Chester Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Pennsylvania_Chester 5/24/2020       123    3134     3361    2390     3531    18   153 6/23/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997721 cc2=  .762019 lx=  8.13007 if= 106 il= 123 5/24/2020  n=  17 now=    3134 end=       3395      2390      3531 U=    24.25 T=   97.6 p1=   8.3 p2=    92.3 ed=   154 6/24/2020   x1= 106. x2= 123. y1=  -.35 y2= -1.05     
GP: Confirmed US_Pennsylvania_Chester 5/24/2020       123    3134     3395    2390     3531    18   154 6/24/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997555 cc2=  .755019 lx=  8.19007 if= 107 il= 123 5/24/2020  n=  16 now=    3134 end=       3604      2390      3531 U=    27.51 T=   98.5 p1=  15.0 p2=    87.0 ed=   163 7/3/2020    x1= 107. x2= 123. y1=  -.31 y2=  -.89     
GP: Confirmed US_Pennsylvania_Chester 5/24/2020       123    3134     3604    2390     3531    18   163 7/3/2020  
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997430 cc2=  .747430 lx=  8.30007 if= 108 il= 123 5/24/2020  n=  15 now=    3134 end=       4024      2390      3531 U=    33.16 T=  101.4 p1=  28.4 p2=    77.9 ed=   179 7/19/2020   x1= 108. x2= 123. y1=  -.20 y2=  -.65     
GP: Confirmed US_Pennsylvania_Chester 5/24/2020       123    3134     4024    2390     3531    18   179 7/19/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .998101 cc2=  .739902 lx=  8.98007 if= 109 il= 123 5/24/2020  n=  14 now=    3134 end=       7943      2390      3531 U=    74.57 T=  136.7 p1= 153.4 p2=    39.5 ed=   312 11/29/2020  x1= 109. x2= 123. y1=   .37 y2=   .18     
GP: Confirmed US_Pennsylvania_Chester 5/24/2020       123    3134     7943    2390     3531    18   312 11/29/2020
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997885 cc2=  .730624 lx=  8.64007 if= 110 il= 123 5/24/2020  n=  13 now=    3134 end=       5653      2390      3531 U=    53.29 T=  115.0 p1=  80.4 p2=    55.4 ed=   240 9/18/2020   x1= 110. x2= 123. y1=   .09 y2=  -.15     
GP: Confirmed US_Pennsylvania_Chester 5/24/2020       123    3134     5653    2390     3531    18   240 9/18/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997412 cc2=  .720062 lx=  8.83007 if= 111 il= 123 5/24/2020  n=  12 now=    3134 end=       6836      2390      3531 U=    64.67 T=  126.2 p1= 118.1 p2=    45.8 ed=   278 10/26/2020  x1= 111. x2= 123. y1=   .24 y2=   .05     
GP: Confirmed US_Pennsylvania_Chester 5/24/2020       123    3134     6836    2390     3531    18   278 10/26/2020
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .996706 cc2=  .708031 lx=  8.86007 if= 112 il= 123 5/24/2020  n=  11 now=    3134 end=       7044      2390      3531 U=    64.53 T=  128.0 p1= 124.8 p2=    44.5 ed=   280 10/28/2020  x1= 112. x2= 123. y1=   .25 y2=   .08     
GP: Confirmed US_Pennsylvania_Chester 5/24/2020       123    3134     7044    2390     3531    18   280 10/28/2020
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .995858 cc2=  .679631 lx= 10.05007 if= 114 il= 123 5/24/2020  n=   9 now=    3134 end=      23157      2390      3531 U=   142.01 T=  239.5 p1= 638.9 p2=    13.5 ed=   574 8/18/2021   x1= 114. x2= 123. y1=   .88 y2=   .82     
GP: Confirmed US_Pennsylvania_Chester 5/24/2020       123    3134    -        2390     3531    18   574 8/18/2021 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .995050 cc2=  .661717 lx= 10.05007 if= 115 il= 123 5/24/2020  n=   8 now=    3134 end=      23157      2390      3531 U=   144.41 T=  241.5 p1= 638.9 p2=    13.5 ed=   582 8/26/2021   x1= 115. x2= 123. y1=   .88 y2=   .82     
GP: Confirmed US_Pennsylvania_Chester 5/24/2020       123    3134    -        2390     3531    18   582 8/26/2021 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .996371 cc2=  .642817 lx= 10.05007 if= 116 il= 123 5/24/2020  n=   7 now=    3134 end=      23157      2390      3531 U=   135.05 T=  233.8 p1= 638.9 p2=    13.5 ed=   552 7/27/2021   x1= 116. x2= 123. y1=   .87 y2=   .82     
GP: Confirmed US_Pennsylvania_Chester 5/24/2020       123    3134    -        2390     3531    18   552 7/27/2021 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .994951 cc2=  .616987 lx= 10.05007 if= 117 il= 123 5/24/2020  n=   6 now=    3134 end=      23157      2390      3531 U=   133.46 T=  232.5 p1= 638.9 p2=    13.5 ed=   547 7/22/2021   x1= 117. x2= 123. y1=   .87 y2=   .82     
GP: Confirmed US_Pennsylvania_Chester 5/24/2020       123    3134    -        2390     3531    18   547 7/22/2021 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .992243 cc2=  .583995 lx=  8.32007 if= 118 il= 123 5/24/2020  n=   5 now=    3134 end=       4105      2390      3531 U=    34.92 T=  101.5 p1=  31.0 p2=    76.3 ed=   183 7/23/2020   x1= 118. x2= 123. y1=  -.47 y2=  -.61     
GP: Confirmed US_Pennsylvania_Chester 5/24/2020       123    3134     4105    2390     3531    18   183 7/23/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .998671 cc2=  .882423 lx=  8.02007 if=  51 il= 124 5/25/2020  n=  73 now=    3134 end=       3041      2428      3531 U=    20.43 T=   93.5 p1=  -3.0 p2=   103.1 ed=   141 6/11/2020   x1=  51. x2= 124. y1=  2.08 y2= -1.49     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3041    2428     3531    23   141 6/11/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .998712 cc2=  .881671 lx=  8.02007 if=  52 il= 124 5/25/2020  n=  72 now=    3134 end=       3041      2428      3531 U=    20.68 T=   93.2 p1=  -3.0 p2=   103.1 ed=   141 6/11/2020   x1=  52. x2= 124. y1=  1.99 y2= -1.49     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3041    2428     3531    23   141 6/11/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .998703 cc2=  .880852 lx=  8.02007 if=  53 il= 124 5/25/2020  n=  71 now=    3134 end=       3041      2428      3531 U=    20.39 T=   93.6 p1=  -3.0 p2=   103.1 ed=   141 6/11/2020   x1=  53. x2= 124. y1=  1.99 y2= -1.49     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3041    2428     3531    23   141 6/11/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .998796 cc2=  .880117 lx=  8.03007 if=  54 il= 124 5/25/2020  n=  70 now=    3134 end=       3071      2428      3531 U=    20.35 T=   94.6 p1=  -2.0 p2=   102.1 ed=   142 6/12/2020   x1=  54. x2= 124. y1=  1.99 y2= -1.45     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3071    2428     3531    23   142 6/12/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999074 cc2=  .879551 lx=  8.04007 if=  55 il= 124 5/25/2020  n=  69 now=    3134 end=       3102      2428      3531 U=    21.31 T=   94.0 p1=  -1.0 p2=   101.0 ed=   144 6/14/2020   x1=  55. x2= 124. y1=  1.83 y2= -1.41     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3102    2428     3531    23   144 6/14/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999114 cc2=  .878729 lx=  8.05007 if=  56 il= 124 5/25/2020  n=  68 now=    3134 end=       3133      2428      3531 U=    21.71 T=   94.4 p1=    .0 p2=   100.0 ed=   145 6/15/2020   x1=  56. x2= 124. y1=  1.77 y2= -1.37     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3133    2428     3531    23   145 6/15/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999133 cc2=  .877865 lx=  8.06007 if=  57 il= 124 5/25/2020  n=  67 now=    3134 end=       3165      2428      3531 U=    21.77 T=   95.1 p1=   1.0 p2=    99.0 ed=   146 6/16/2020   x1=  57. x2= 124. y1=  1.75 y2= -1.33     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3165    2428     3531    23   146 6/16/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999229 cc2=  .877060 lx=  8.06007 if=  58 il= 124 5/25/2020  n=  66 now=    3134 end=       3165      2428      3531 U=    22.14 T=   94.6 p1=   1.0 p2=    99.0 ed=   146 6/16/2020   x1=  58. x2= 124. y1=  1.65 y2= -1.33     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3165    2428     3531    23   146 6/16/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999249 cc2=  .876157 lx=  8.07007 if=  59 il= 124 5/25/2020  n=  65 now=    3134 end=       3197      2428      3531 U=    22.23 T=   95.3 p1=   2.0 p2=    98.0 ed=   147 6/17/2020   x1=  59. x2= 124. y1=  1.63 y2= -1.29     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3197    2428     3531    23   147 6/17/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999332 cc2=  .875297 lx=  8.08007 if=  60 il= 124 5/25/2020  n=  64 now=    3134 end=       3229      2428      3531 U=    22.43 T=   95.9 p1=   3.0 p2=    97.1 ed=   148 6/18/2020   x1=  60. x2= 124. y1=  1.60 y2= -1.25     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3229    2428     3531    23   148 6/18/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999473 cc2=  .874473 lx=  8.09007 if=  61 il= 124 5/25/2020  n=  63 now=    3134 end=       3261      2428      3531 U=    23.32 T=   95.6 p1=   4.1 p2=    96.1 ed=   150 6/20/2020   x1=  61. x2= 124. y1=  1.48 y2= -1.22     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3261    2428     3531    23   150 6/20/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999479 cc2=  .873490 lx=  8.09007 if=  62 il= 124 5/25/2020  n=  62 now=    3134 end=       3261      2428      3531 U=    22.95 T=   96.0 p1=   4.1 p2=    96.1 ed=   150 6/20/2020   x1=  62. x2= 124. y1=  1.48 y2= -1.22     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3261    2428     3531    23   150 6/20/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999594 cc2=  .872594 lx=  8.10007 if=  63 il= 124 5/25/2020  n=  61 now=    3134 end=       3294      2428      3531 U=    23.46 T=   96.2 p1=   5.1 p2=    95.1 ed=   151 6/21/2020   x1=  63. x2= 124. y1=  1.41 y2= -1.19     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3294    2428     3531    23   151 6/21/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999672 cc2=  .871635 lx=  8.11007 if=  64 il= 124 5/25/2020  n=  60 now=    3134 end=       3327      2428      3531 U=    24.42 T=   95.8 p1=   6.2 p2=    94.2 ed=   153 6/23/2020   x1=  64. x2= 124. y1=  1.30 y2= -1.15     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3327    2428     3531    23   153 6/23/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999657 cc2=  .870558 lx=  8.12007 if=  65 il= 124 5/25/2020  n=  59 now=    3134 end=       3361      2428      3531 U=    24.99 T=   95.9 p1=   7.2 p2=    93.2 ed=   154 6/24/2020   x1=  65. x2= 124. y1=  1.24 y2= -1.12     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3361    2428     3531    23   154 6/24/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999646 cc2=  .869457 lx=  8.11007 if=  66 il= 124 5/25/2020  n=  58 now=    3134 end=       3327      2428      3531 U=    24.52 T=   95.7 p1=   6.2 p2=    94.2 ed=   153 6/23/2020   x1=  66. x2= 124. y1=  1.21 y2= -1.15     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3327    2428     3531    23   153 6/23/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999627 cc2=  .868321 lx=  8.11007 if=  67 il= 124 5/25/2020  n=  57 now=    3134 end=       3327      2428      3531 U=    24.63 T=   95.6 p1=   6.2 p2=    94.2 ed=   153 6/23/2020   x1=  67. x2= 124. y1=  1.16 y2= -1.15     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3327    2428     3531    23   153 6/23/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999612 cc2=  .867159 lx=  8.11007 if=  68 il= 124 5/25/2020  n=  56 now=    3134 end=       3327      2428      3531 U=    24.41 T=   95.8 p1=   6.2 p2=    94.2 ed=   153 6/23/2020   x1=  68. x2= 124. y1=  1.14 y2= -1.15     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3327    2428     3531    23   153 6/23/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999591 cc2=  .865961 lx=  8.11007 if=  69 il= 124 5/25/2020  n=  55 now=    3134 end=       3327      2428      3531 U=    24.26 T=   96.0 p1=   6.2 p2=    94.2 ed=   153 6/23/2020   x1=  69. x2= 124. y1=  1.11 y2= -1.15     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3327    2428     3531    23   153 6/23/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999577 cc2=  .864737 lx=  8.12007 if=  70 il= 124 5/25/2020  n=  54 now=    3134 end=       3361      2428      3531 U=    24.64 T=   96.3 p1=   7.2 p2=    93.2 ed=   154 6/24/2020   x1=  70. x2= 124. y1=  1.07 y2= -1.12     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3361    2428     3531    23   154 6/24/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999559 cc2=  .863476 lx=  8.12007 if=  71 il= 124 5/25/2020  n=  53 now=    3134 end=       3361      2428      3531 U=    24.73 T=   96.2 p1=   7.2 p2=    93.2 ed=   154 6/24/2020   x1=  71. x2= 124. y1=  1.02 y2= -1.12     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3361    2428     3531    23   154 6/24/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999536 cc2=  .862175 lx=  8.12007 if=  72 il= 124 5/25/2020  n=  52 now=    3134 end=       3361      2428      3531 U=    24.57 T=   96.4 p1=   7.2 p2=    93.2 ed=   154 6/24/2020   x1=  72. x2= 124. y1=   .99 y2= -1.12     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3361    2428     3531    23   154 6/24/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999523 cc2=  .860848 lx=  8.12007 if=  73 il= 124 5/25/2020  n=  51 now=    3134 end=       3361      2428      3531 U=    24.54 T=   96.4 p1=   7.2 p2=    93.2 ed=   154 6/24/2020   x1=  73. x2= 124. y1=   .95 y2= -1.12     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3361    2428     3531    23   154 6/24/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999519 cc2=  .859491 lx=  8.13007 if=  74 il= 124 5/25/2020  n=  50 now=    3134 end=       3395      2428      3531 U=    24.71 T=   97.0 p1=   8.3 p2=    92.3 ed=   155 6/25/2020   x1=  74. x2= 124. y1=   .93 y2= -1.09     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3395    2428     3531    23   155 6/25/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999553 cc2=  .858132 lx=  8.14007 if=  75 il= 124 5/25/2020  n=  49 now=    3134 end=       3429      2428      3531 U=    25.20 T=   97.2 p1=   9.4 p2=    91.4 ed=   156 6/26/2020   x1=  75. x2= 124. y1=   .88 y2= -1.06     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3429    2428     3531    23   156 6/26/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999571 cc2=  .856713 lx=  8.15007 if=  76 il= 124 5/25/2020  n=  48 now=    3134 end=       3463      2428      3531 U=    25.49 T=   97.6 p1=  10.5 p2=    90.5 ed=   157 6/27/2020   x1=  76. x2= 124. y1=   .85 y2= -1.03     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3463    2428     3531    23   157 6/27/2020 
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .999618 cc2=  .855280 lx=  8.16007 if=  77 il= 124 5/25/2020  n=  47 now=    3134 end=       3498      2428      3531 U=    25.92 T=   97.9 p1=  11.6 p2=    89.6 ed=   159 6/29/2020   x1=  77. x2= 124. y1=   .81 y2= -1.01 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999618 cc2=  .855280 lx=  8.15907 if=  77 il= 124 5/25/2020  n=  47 now=    3134 end=       3498      2428      3531 U=    25.92 T=   97.9 p1=  11.6 p2=    89.6 ed=   159 6/29/2020   x1=  77. x2= 124. y1=   .81 y2= -1.01 BEST
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3498    2428     3531    23   159 6/29/2020 
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .999666 cc2=  .853801 lx=  8.17007 if=  78 il= 124 5/25/2020  n=  46 now=    3134 end=       3533      2428      3531 U=    26.58 T=   97.9 p1=  12.7 p2=    88.7 ed=   160 6/30/2020   x1=  78. x2= 124. y1=   .75 y2=  -.98 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999666 cc2=  .853801 lx=  8.17207 if=  78 il= 124 5/25/2020  n=  46 now=    3134 end=       3533      2428      3531 U=    26.58 T=   97.9 p1=  12.7 p2=    88.7 ed=   160 6/30/2020   x1=  78. x2= 124. y1=   .75 y2=  -.98 BEST
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3533    2428     3531    23   160 6/30/2020 
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .999671 cc2=  .852229 lx=  8.18007 if=  79 il= 124 5/25/2020  n=  45 now=    3134 end=       3569      2428      3531 U=    27.36 T=   97.9 p1=  13.9 p2=    87.8 ed=   162 7/2/2020    x1=  79. x2= 124. y1=   .69 y2=  -.95 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999671 cc2=  .852229 lx=  8.18007 if=  79 il= 124 5/25/2020  n=  45 now=    3134 end=       3569      2428      3531 U=    27.36 T=   97.9 p1=  13.9 p2=    87.8 ed=   162 7/2/2020    x1=  79. x2= 124. y1=   .69 y2=  -.95 BEST
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3569    2428     3531    23   162 7/2/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .999649 cc2=  .850578 lx=  8.18007 if=  80 il= 124 5/25/2020  n=  44 now=    3134 end=       3569      2428      3531 U=    27.54 T=   97.7 p1=  13.9 p2=    87.8 ed=   162 7/2/2020    x1=  80. x2= 124. y1=   .64 y2=  -.95 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999649 cc2=  .850578 lx=  8.17907 if=  80 il= 124 5/25/2020  n=  44 now=    3134 end=       3569      2428      3531 U=    27.54 T=   97.7 p1=  13.9 p2=    87.8 ed=   162 7/2/2020    x1=  80. x2= 124. y1=   .64 y2=  -.95 BEST
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3569    2428     3531    23   162 7/2/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .999632 cc2=  .848877 lx=  8.18007 if=  81 il= 124 5/25/2020  n=  43 now=    3134 end=       3569      2428      3531 U=    27.42 T=   97.8 p1=  13.9 p2=    87.8 ed=   162 7/2/2020    x1=  81. x2= 124. y1=   .61 y2=  -.95 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999633 cc2=  .848877 lx=  8.17507 if=  81 il= 124 5/25/2020  n=  43 now=    3134 end=       3569      2428      3531 U=    27.42 T=   97.8 p1=  13.9 p2=    87.8 ed=   162 7/2/2020    x1=  81. x2= 124. y1=   .61 y2=  -.95 BEST
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3569    2428     3531    23   162 7/2/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .999610 cc2=  .847111 lx=  8.17007 if=  82 il= 124 5/25/2020  n=  42 now=    3134 end=       3533      2428      3531 U=    26.93 T=   97.6 p1=  12.7 p2=    88.7 ed=   161 7/1/2020    x1=  82. x2= 124. y1=   .58 y2=  -.98 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999610 cc2=  .847111 lx=  8.17207 if=  82 il= 124 5/25/2020  n=  42 now=    3134 end=       3533      2428      3531 U=    26.93 T=   97.6 p1=  12.7 p2=    88.7 ed=   161 7/1/2020    x1=  82. x2= 124. y1=   .58 y2=  -.98 BEST
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3533    2428     3531    23   161 7/1/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .999581 cc2=  .845278 lx=  8.17007 if=  83 il= 124 5/25/2020  n=  41 now=    3134 end=       3533      2428      3531 U=    26.98 T=   97.6 p1=  12.7 p2=    88.7 ed=   161 7/1/2020    x1=  83. x2= 124. y1=   .54 y2=  -.98 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999582 cc2=  .845278 lx=  8.17207 if=  83 il= 124 5/25/2020  n=  41 now=    3134 end=       3533      2428      3531 U=    26.98 T=   97.6 p1=  12.7 p2=    88.7 ed=   161 7/1/2020    x1=  83. x2= 124. y1=   .54 y2=  -.98 BEST
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3533    2428     3531    23   161 7/1/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .999551 cc2=  .843378 lx=  8.17007 if=  84 il= 124 5/25/2020  n=  40 now=    3134 end=       3533      2428      3531 U=    26.95 T=   97.6 p1=  12.7 p2=    88.7 ed=   161 7/1/2020    x1=  84. x2= 124. y1=   .50 y2=  -.98 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999551 cc2=  .843378 lx=  8.17007 if=  84 il= 124 5/25/2020  n=  40 now=    3134 end=       3533      2428      3531 U=    26.95 T=   97.6 p1=  12.7 p2=    88.7 ed=   161 7/1/2020    x1=  84. x2= 124. y1=   .50 y2=  -.98 BEST
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3533    2428     3531    23   161 7/1/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .999518 cc2=  .841404 lx=  8.17007 if=  85 il= 124 5/25/2020  n=  39 now=    3134 end=       3533      2428      3531 U=    27.03 T=   97.5 p1=  12.7 p2=    88.7 ed=   161 7/1/2020    x1=  85. x2= 124. y1=   .46 y2=  -.98 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999518 cc2=  .841404 lx=  8.16907 if=  85 il= 124 5/25/2020  n=  39 now=    3134 end=       3533      2428      3531 U=    27.03 T=   97.5 p1=  12.7 p2=    88.7 ed=   161 7/1/2020    x1=  85. x2= 124. y1=   .46 y2=  -.98 BEST
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3533    2428     3531    23   161 7/1/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .999485 cc2=  .839357 lx=  8.17007 if=  86 il= 124 5/25/2020  n=  38 now=    3134 end=       3533      2428      3531 U=    26.61 T=   97.9 p1=  12.7 p2=    88.7 ed=   160 6/30/2020   x1=  86. x2= 124. y1=   .45 y2=  -.98 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999486 cc2=  .839357 lx=  8.16507 if=  86 il= 124 5/25/2020  n=  38 now=    3134 end=       3533      2428      3531 U=    26.61 T=   97.9 p1=  12.7 p2=    88.7 ed=   160 6/30/2020   x1=  86. x2= 124. y1=   .45 y2=  -.98 BEST
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3533    2428     3531    23   160 6/30/2020 
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .999459 cc2=  .837238 lx=  8.17007 if=  87 il= 124 5/25/2020  n=  37 now=    3134 end=       3533      2428      3531 U=    26.83 T=   97.7 p1=  12.7 p2=    88.7 ed=   161 7/1/2020    x1=  87. x2= 124. y1=   .40 y2=  -.98 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999459 cc2=  .837238 lx=  8.17207 if=  87 il= 124 5/25/2020  n=  37 now=    3134 end=       3533      2428      3531 U=    26.83 T=   97.7 p1=  12.7 p2=    88.7 ed=   161 7/1/2020    x1=  87. x2= 124. y1=   .40 y2=  -.98 BEST
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3533    2428     3531    23   161 7/1/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .999415 cc2=  .835016 lx=  8.17007 if=  88 il= 124 5/25/2020  n=  36 now=    3134 end=       3533      2428      3531 U=    27.44 T=   97.1 p1=  12.7 p2=    88.7 ed=   161 7/1/2020    x1=  88. x2= 124. y1=   .33 y2=  -.98 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999416 cc2=  .835016 lx=  8.17407 if=  88 il= 124 5/25/2020  n=  36 now=    3134 end=       3533      2428      3531 U=    27.44 T=   97.1 p1=  12.7 p2=    88.7 ed=   161 7/1/2020    x1=  88. x2= 124. y1=   .33 y2=  -.98 BEST
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3533    2428     3531    23   161 7/1/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .999441 cc2=  .832774 lx=  8.16007 if=  89 il= 124 5/25/2020  n=  35 now=    3134 end=       3498      2428      3531 U=    26.91 T=   96.9 p1=  11.6 p2=    89.6 ed=   160 6/30/2020   x1=  89. x2= 124. y1=   .29 y2= -1.01 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999441 cc2=  .832774 lx=  8.16107 if=  89 il= 124 5/25/2020  n=  35 now=    3134 end=       3498      2428      3531 U=    26.91 T=   96.9 p1=  11.6 p2=    89.6 ed=   160 6/30/2020   x1=  89. x2= 124. y1=   .29 y2= -1.01 BEST
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3498    2428     3531    23   160 6/30/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999467 cc2=  .830436 lx=  8.15007 if=  90 il= 124 5/25/2020  n=  34 now=    3134 end=       3463      2428      3531 U=    26.19 T=   96.9 p1=  10.5 p2=    90.5 ed=   158 6/28/2020   x1=  90. x2= 124. y1=   .26 y2= -1.03     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3463    2428     3531    23   158 6/28/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .999448 cc2=  .827950 lx=  8.14007 if=  91 il= 124 5/25/2020  n=  33 now=    3134 end=       3429      2428      3531 U=    25.13 T=   97.3 p1=   9.4 p2=    91.4 ed=   156 6/26/2020   x1=  91. x2= 124. y1=   .25 y2= -1.06     
GP: Confirmed US_Pennsylvania_Chester 5/25/2020       124    3134     3429    2428     3531    23   156 6/26/2020 
