TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        5217.00000        8.55968
TAB:  US_Missouri_St._Louis_St_Louis Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994057 cc2=  .794057 lx= 10.55968 if= 107 il= 131 6/1/2020   n=  24 now=    5217 end=      38548      5034      6071 U=   184.18 T=  261.9 p1= 638.9 p2=    13.5 ed=   696 12/18/2021  x1= 107. x2= 131. y1=   .84 y2=   .71     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217    -        5034     6071    16   696 12/18/2021
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .993350 cc2=  .789226 lx= 10.55968 if= 108 il= 131 6/1/2020   n=  23 now=    5217 end=      38548      5034      6071 U=   188.28 T=  264.8 p1= 638.9 p2=    13.5 ed=   709 12/31/2021  x1= 108. x2= 131. y1=   .83 y2=   .71     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217    -        5034     6071    16   709 12/31/2021
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .992444 cc2=  .783929 lx= 10.55968 if= 109 il= 131 6/1/2020   n=  22 now=    5217 end=      38548      5034      6071 U=   192.06 T=  267.5 p1= 638.9 p2=    13.5 ed=   720 1/11/2022   x1= 109. x2= 131. y1=   .83 y2=   .71     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217    -        5034     6071    16   720 1/11/2022 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .991547 cc2=  .778346 lx= 10.55968 if= 110 il= 131 6/1/2020   n=  21 now=    5217 end=      38548      5034      6071 U=   186.78 T=  263.8 p1= 638.9 p2=    13.5 ed=   704 12/26/2021  x1= 110. x2= 131. y1=   .82 y2=   .71     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217    -        5034     6071    16   704 12/26/2021
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .990273 cc2=  .772055 lx= 10.55968 if= 111 il= 131 6/1/2020   n=  20 now=    5217 end=      38548      5034      6071 U=   184.24 T=  262.0 p1= 638.9 p2=    13.5 ed=   696 12/18/2021  x1= 111. x2= 131. y1=   .82 y2=   .71     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217    -        5034     6071    16   696 12/18/2021
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .988792 cc2=  .765185 lx= 10.55968 if= 112 il= 131 6/1/2020   n=  19 now=    5217 end=      38548      5034      6071 U=   181.67 T=  260.1 p1= 638.9 p2=    13.5 ed=   688 12/10/2021  x1= 112. x2= 131. y1=   .82 y2=   .71     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217    -        5034     6071    16   688 12/10/2021
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .987286 cc2=  .757870 lx= 10.55968 if= 113 il= 131 6/1/2020   n=  18 now=    5217 end=      38548      5034      6071 U=   188.26 T=  264.8 p1= 638.9 p2=    13.5 ed=   709 12/31/2021  x1= 113. x2= 131. y1=   .81 y2=   .71     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217    -        5034     6071    16   709 12/31/2021
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .982380 cc2=  .739844 lx= 10.55968 if= 115 il= 131 6/1/2020   n=  16 now=    5217 end=      38548      5034      6071 U=   196.61 T=  270.8 p1= 638.9 p2=    13.5 ed=   734 1/25/2022   x1= 115. x2= 131. y1=   .79 y2=   .71     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217    -        5034     6071    16   734 1/25/2022 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .977204 cc2=  .719005 lx= 10.55968 if= 117 il= 131 6/1/2020   n=  14 now=    5217 end=      38548      5034      6071 U=   194.37 T=  269.2 p1= 638.9 p2=    13.5 ed=   727 1/18/2022   x1= 117. x2= 131. y1=   .78 y2=   .71     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217    -        5034     6071    16   727 1/18/2022 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .974158 cc2=  .706896 lx=  8.86968 if= 118 il= 131 6/1/2020   n=  13 now=    5217 end=       7112      5034      6071 U=    38.11 T=   90.5 p1=  36.3 p2=    73.4 ed=   180 7/20/2020   x1= 118. x2= 131. y1=  -.72 y2= -1.06     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217     7112    5034     6071    16   180 7/20/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .973057 cc2=  .695707 lx=  8.66968 if= 119 il= 131 6/1/2020   n=  12 now=    5217 end=       5823      5034      6071 U=    18.57 T=   95.2 p1=  11.6 p2=    89.6 ed=   139 6/9/2020    x1= 119. x2= 131. y1= -1.28 y2= -1.93     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217     5823    5034     6071    16   139 6/9/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .972462 cc2=  .683787 lx=  8.60968 if= 120 il= 131 6/1/2020   n=  11 now=    5217 end=       5484      5034      6071 U=    12.68 T=   99.9 p1=   5.1 p2=    95.1 ed=   129 5/30/2020   x1= 120. x2= 131. y1= -1.59 y2= -2.46     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217     5484    5034     6071    16   129 5/30/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .976006 cc2=  .674495 lx=  8.58968 if= 121 il= 131 6/1/2020   n=  10 now=    5217 end=       5375      5034      6071 U=     9.71 T=  104.6 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1= 121. x2= 131. y1= -1.69 y2= -2.72     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217     5375    5034     6071    16   127 5/28/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .974057 cc2=  .657830 lx=  8.57968 if= 122 il= 131 6/1/2020   n=   9 now=    5217 end=       5322      5034      6071 U=     7.90 T=  108.2 p1=   2.0 p2=    98.0 ed=   126 5/27/2020   x1= 122. x2= 131. y1= -1.75 y2= -2.89     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217     5322    5034     6071    16   126 5/27/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .964882 cc2=  .631549 lx=  8.56968 if= 123 il= 131 6/1/2020   n=   8 now=    5217 end=       5269      5034      6071 U=     6.31 T=  111.5 p1=   1.0 p2=    99.0 ed=   126 5/27/2020   x1= 123. x2= 131. y1= -1.82 y2= -3.09     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217     5269    5034     6071    16   126 5/27/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .971686 cc2=  .618133 lx= 10.55968 if= 124 il= 131 6/1/2020   n=   7 now=    5217 end=      38548      5034      6071 U=   204.80 T=  276.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 124. x2= 131. y1=   .75 y2=   .71     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217    -        5034     6071    16   999 undefine  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .957695 cc2=  .579730 lx= 10.55968 if= 125 il= 131 6/1/2020   n=   6 now=    5217 end=      38548      5034      6071 U=   222.05 T=  288.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 125. x2= 131. y1=   .74 y2=   .71     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217    -        5034     6071    16   999 undefine  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .937811 cc2=  .529562 lx= 10.55968 if= 126 il= 131 6/1/2020   n=   5 now=    5217 end=      38548      5034      6071 U=   251.02 T=  309.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 126. x2= 131. y1=   .73 y2=   .71     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/1/2020        131    5217    -        5034     6071    16   999 undefine  
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .995187 cc2=  .887976 lx=  8.59968 if=  46 il= 132 6/2/2020   n=  86 now=    5217 end=       5429      5084      5493 U=    17.65 T=   84.0 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  46. x2= 132. y1=  2.15 y2= -2.72 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .995188 cc2=  .887976 lx=  8.59868 if=  46 il= 132 6/2/2020   n=  86 now=    5217 end=       5429      5084      5493 U=    17.65 T=   84.0 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  46. x2= 132. y1=  2.15 y2= -2.72 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5429    5084     5493    16   125 5/26/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .995059 cc2=  .887226 lx=  8.59968 if=  47 il= 132 6/2/2020   n=  85 now=    5217 end=       5429      5084      5493 U=    17.44 T=   84.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  47. x2= 132. y1=  2.15 y2= -2.72 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .995060 cc2=  .887226 lx=  8.59868 if=  47 il= 132 6/2/2020   n=  85 now=    5217 end=       5429      5084      5493 U=    17.44 T=   84.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  47. x2= 132. y1=  2.15 y2= -2.72 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5429    5084     5493    16   125 5/26/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994895 cc2=  .886430 lx=  8.59968 if=  48 il= 132 6/2/2020   n=  84 now=    5217 end=       5429      5084      5493 U=    17.24 T=   85.1 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  48. x2= 132. y1=  2.15 y2= -2.72 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994898 cc2=  .886430 lx=  8.59768 if=  48 il= 132 6/2/2020   n=  84 now=    5217 end=       5429      5084      5493 U=    17.24 T=   85.1 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  48. x2= 132. y1=  2.15 y2= -2.72 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5429    5084     5493    16   125 5/26/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994710 cc2=  .885601 lx=  8.59968 if=  49 il= 132 6/2/2020   n=  83 now=    5217 end=       5429      5084      5493 U=    17.03 T=   85.7 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  49. x2= 132. y1=  2.15 y2= -2.72 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994714 cc2=  .885601 lx=  8.59768 if=  49 il= 132 6/2/2020   n=  83 now=    5217 end=       5429      5084      5493 U=    17.03 T=   85.7 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  49. x2= 132. y1=  2.15 y2= -2.72 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5429    5084     5493    16   125 5/26/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994523 cc2=  .884759 lx=  8.59968 if=  50 il= 132 6/2/2020   n=  82 now=    5217 end=       5429      5084      5493 U=    17.12 T=   85.4 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  50. x2= 132. y1=  2.07 y2= -2.72 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994526 cc2=  .884759 lx=  8.59768 if=  50 il= 132 6/2/2020   n=  82 now=    5217 end=       5429      5084      5493 U=    17.12 T=   85.4 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  50. x2= 132. y1=  2.07 y2= -2.72 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5429    5084     5493    16   125 5/26/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994321 cc2=  .883889 lx=  8.59968 if=  51 il= 132 6/2/2020   n=  81 now=    5217 end=       5429      5084      5493 U=    16.92 T=   86.0 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  51. x2= 132. y1=  2.07 y2= -2.72 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994323 cc2=  .883889 lx=  8.59868 if=  51 il= 132 6/2/2020   n=  81 now=    5217 end=       5429      5084      5493 U=    16.92 T=   86.0 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  51. x2= 132. y1=  2.07 y2= -2.72 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5429    5084     5493    16   125 5/26/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994128 cc2=  .883017 lx=  8.59968 if=  52 il= 132 6/2/2020   n=  80 now=    5217 end=       5429      5084      5493 U=    16.71 T=   86.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  52. x2= 132. y1=  2.07 y2= -2.72 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994130 cc2=  .883017 lx=  8.59868 if=  52 il= 132 6/2/2020   n=  80 now=    5217 end=       5429      5084      5493 U=    16.71 T=   86.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  52. x2= 132. y1=  2.07 y2= -2.72 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5429    5084     5493    16   125 5/26/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .993976 cc2=  .882173 lx=  8.59968 if=  53 il= 132 6/2/2020   n=  79 now=    5217 end=       5429      5084      5493 U=    16.50 T=   87.1 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1=  53. x2= 132. y1=  2.07 y2= -2.72 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .993976 cc2=  .882173 lx=  8.59968 if=  53 il= 132 6/2/2020   n=  79 now=    5217 end=       5429      5084      5493 U=    16.50 T=   87.1 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1=  53. x2= 132. y1=  2.07 y2= -2.72 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5429    5084     5493    16   126 5/27/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .993905 cc2=  .881396 lx=  8.59968 if=  54 il= 132 6/2/2020   n=  78 now=    5217 end=       5429      5084      5493 U=    16.29 T=   87.7 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1=  54. x2= 132. y1=  2.07 y2= -2.72 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .993908 cc2=  .881396 lx=  8.60168 if=  54 il= 132 6/2/2020   n=  78 now=    5217 end=       5429      5084      5493 U=    16.29 T=   87.7 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1=  54. x2= 132. y1=  2.07 y2= -2.72 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5429    5084     5493    16   126 5/27/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .993971 cc2=  .880743 lx=  8.59968 if=  55 il= 132 6/2/2020   n=  77 now=    5217 end=       5429      5084      5493 U=    16.26 T=   87.8 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1=  55. x2= 132. y1=  2.02 y2= -2.72 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .993992 cc2=  .880743 lx=  8.60368 if=  55 il= 132 6/2/2020   n=  77 now=    5217 end=       5429      5084      5493 U=    16.26 T=   87.8 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1=  55. x2= 132. y1=  2.02 y2= -2.72 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5429    5084     5493    16   126 5/27/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994146 cc2=  .880185 lx=  8.60968 if=  56 il= 132 6/2/2020   n=  76 now=    5217 end=       5484      5084      5493 U=    16.68 T=   89.0 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  56. x2= 132. y1=  1.98 y2= -2.58 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994154 cc2=  .880185 lx=  8.60668 if=  56 il= 132 6/2/2020   n=  76 now=    5217 end=       5484      5084      5493 U=    16.68 T=   89.0 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  56. x2= 132. y1=  1.98 y2= -2.58 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5484    5084     5493    16   128 5/29/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994466 cc2=  .879758 lx=  8.60968 if=  57 il= 132 6/2/2020   n=  75 now=    5217 end=       5484      5084      5493 U=    16.83 T=   88.6 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  57. x2= 132. y1=  1.88 y2= -2.58 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994467 cc2=  .879758 lx=  8.61068 if=  57 il= 132 6/2/2020   n=  75 now=    5217 end=       5484      5084      5493 U=    16.83 T=   88.6 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  57. x2= 132. y1=  1.88 y2= -2.58 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5484    5084     5493    16   128 5/29/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994731 cc2=  .879261 lx=  8.61968 if=  58 il= 132 6/2/2020   n=  74 now=    5217 end=       5539      5084      5493 U=    17.21 T=   89.7 p1=   6.2 p2=    94.2 ed=   130 5/31/2020   x1=  58. x2= 132. y1=  1.84 y2= -2.46 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .994752 cc2=  .879261 lx=  8.61468 if=  58 il= 132 6/2/2020   n=  74 now=    5217 end=       5539      5084      5493 U=    17.21 T=   89.7 p1=   6.2 p2=    94.2 ed=   130 5/31/2020   x1=  58. x2= 132. y1=  1.84 y2= -2.46 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5539    5084     5493    16   130 5/31/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .995255 cc2=  .879007 lx=  8.61968 if=  59 il= 132 6/2/2020   n=  73 now=    5217 end=       5539      5084      5493 U=    17.34 T=   89.4 p1=   6.2 p2=    94.2 ed=   130 5/31/2020   x1=  59. x2= 132. y1=  1.76 y2= -2.46 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .995255 cc2=  .879007 lx=  8.61968 if=  59 il= 132 6/2/2020   n=  73 now=    5217 end=       5539      5084      5493 U=    17.34 T=   89.4 p1=   6.2 p2=    94.2 ed=   130 5/31/2020   x1=  59. x2= 132. y1=  1.76 y2= -2.46 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5539    5084     5493    16   130 5/31/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .996620 cc2=  .878769 lx=  8.62968 if=  61 il= 132 6/2/2020   n=  71 now=    5217 end=       5595      5084      5493 U=    18.56 T=   88.5 p1=   7.2 p2=    93.2 ed=   132 6/2/2020    x1=  61. x2= 132. y1=  1.48 y2= -2.35     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5595    5084     5493    16   132 6/2/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .996878 cc2=  .878200 lx=  8.63968 if=  62 il= 132 6/2/2020   n=  70 now=    5217 end=       5651      5084      5493 U=    19.23 T=   88.8 p1=   8.3 p2=    92.3 ed=   134 6/4/2020    x1=  62. x2= 132. y1=  1.39 y2= -2.25     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5651    5084     5493    16   134 6/4/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .997074 cc2=  .877551 lx=  8.63968 if=  63 il= 132 6/2/2020   n=  69 now=    5217 end=       5651      5084      5493 U=    19.30 T=   88.7 p1=   8.3 p2=    92.3 ed=   134 6/4/2020    x1=  63. x2= 132. y1=  1.33 y2= -2.25     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5651    5084     5493    16   134 6/4/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .997328 cc2=  .876942 lx=  8.64968 if=  64 il= 132 6/2/2020   n=  68 now=    5217 end=       5708      5084      5493 U=    19.96 T=   89.0 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1=  64. x2= 132. y1=  1.25 y2= -2.16     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5708    5084     5493    16   136 6/6/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .997540 cc2=  .876272 lx=  8.65968 if=  65 il= 132 6/2/2020   n=  67 now=    5217 end=       5765      5084      5493 U=    20.81 T=   88.9 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  65. x2= 132. y1=  1.15 y2= -2.07     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5765    5084     5493    16   137 6/7/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .997646 cc2=  .875477 lx=  8.65968 if=  66 il= 132 6/2/2020   n=  66 now=    5217 end=       5765      5084      5493 U=    21.00 T=   88.5 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1=  66. x2= 132. y1=  1.07 y2= -2.07     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5765    5084     5493    16   138 6/8/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .997693 cc2=  .874602 lx=  8.65968 if=  67 il= 132 6/2/2020   n=  65 now=    5217 end=       5765      5084      5493 U=    20.85 T=   88.8 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  67. x2= 132. y1=  1.04 y2= -2.07     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5765    5084     5493    16   137 6/7/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .997875 cc2=  .873840 lx=  8.66968 if=  68 il= 132 6/2/2020   n=  64 now=    5217 end=       5823      5084      5493 U=    21.23 T=   89.6 p1=  11.6 p2=    89.6 ed=   139 6/9/2020    x1=  68. x2= 132. y1=  1.02 y2= -2.00     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5823    5084     5493    16   139 6/9/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998214 cc2=  .873214 lx=  8.67968 if=  69 il= 132 6/2/2020   n=  63 now=    5217 end=       5882      5084      5493 U=    22.23 T=   89.2 p1=  12.7 p2=    88.7 ed=   141 6/11/2020   x1=  69. x2= 132. y1=   .91 y2= -1.93     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5882    5084     5493    16   141 6/11/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998363 cc2=  .872375 lx=  8.68968 if=  70 il= 132 6/2/2020   n=  62 now=    5217 end=       5941      5084      5493 U=    23.09 T=   89.1 p1=  13.9 p2=    87.8 ed=   143 6/13/2020   x1=  70. x2= 132. y1=   .83 y2= -1.86     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5941    5084     5493    16   143 6/13/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998435 cc2=  .871435 lx=  8.68968 if=  71 il= 132 6/2/2020   n=  61 now=    5217 end=       5941      5084      5493 U=    23.36 T=   88.6 p1=  13.9 p2=    87.8 ed=   143 6/13/2020   x1=  71. x2= 132. y1=   .75 y2= -1.86     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5941    5084     5493    16   143 6/13/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998440 cc2=  .870403 lx=  8.68968 if=  72 il= 132 6/2/2020   n=  60 now=    5217 end=       5941      5084      5493 U=    23.42 T=   88.5 p1=  13.9 p2=    87.8 ed=   143 6/13/2020   x1=  72. x2= 132. y1=   .70 y2= -1.86     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     5941    5084     5493    16   143 6/13/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998458 cc2=  .869359 lx=  8.69968 if=  73 il= 132 6/2/2020   n=  59 now=    5217 end=       6000      5084      5493 U=    24.00 T=   88.9 p1=  15.0 p2=    87.0 ed=   145 6/15/2020   x1=  73. x2= 132. y1=   .66 y2= -1.80     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     6000    5084     5493    16   145 6/15/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998479 cc2=  .868290 lx=  8.69968 if=  74 il= 132 6/2/2020   n=  58 now=    5217 end=       6000      5084      5493 U=    24.07 T=   88.7 p1=  15.0 p2=    87.0 ed=   145 6/15/2020   x1=  74. x2= 132. y1=   .61 y2= -1.80     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     6000    5084     5493    16   145 6/15/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998509 cc2=  .867203 lx=  8.70968 if=  75 il= 132 6/2/2020   n=  57 now=    5217 end=       6061      5084      5493 U=    24.69 T=   89.1 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1=  75. x2= 132. y1=   .57 y2= -1.74     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     6061    5084     5493    16   147 6/17/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998540 cc2=  .866086 lx=  8.70968 if=  76 il= 132 6/2/2020   n=  56 now=    5217 end=       6061      5084      5493 U=    25.24 T=   88.1 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1=  76. x2= 132. y1=   .48 y2= -1.74     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     6061    5084     5493    16   147 6/17/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998479 cc2=  .864848 lx=  8.71968 if=  77 il= 132 6/2/2020   n=  55 now=    5217 end=       6122      5084      5493 U=    25.64 T=   88.8 p1=  17.3 p2=    85.2 ed=   149 6/19/2020   x1=  77. x2= 132. y1=   .46 y2= -1.68     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     6122    5084     5493    16   149 6/19/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998442 cc2=  .863602 lx=  8.71968 if=  78 il= 132 6/2/2020   n=  54 now=    5217 end=       6122      5084      5493 U=    25.47 T=   89.1 p1=  17.3 p2=    85.2 ed=   149 6/19/2020   x1=  78. x2= 132. y1=   .44 y2= -1.68     
GP: Confirmed US_Missouri_St._Louis_St_Louis 6/2/2020        132    5217     6122    5084     5493    16   149 6/19/2020 
